"R0",,,,,,,,,,,"R1",,,,,,,,,,"R2",,,,,,,,,,"R3",,,,,,,,,,"R4",,,,,,,,,
"Index [1]","X [mm]","Y [mm]","Z [mm]","U [mm]","V [mm]","W [mm]","Sigma_X [mm]","Sigma_Y [mm]","Sigma_Z [mm]","sigma [pixel]","X [mm]","Y [mm]","Z [mm]","U [mm]","V [mm]","W [mm]","Sigma_X [mm]","Sigma_Y [mm]","Sigma_Z [mm]","sigma [pixel]","X [mm]","Y [mm]","Z [mm]","U [mm]","V [mm]","W [mm]","Sigma_X [mm]","Sigma_Y [mm]","Sigma_Z [mm]","sigma [pixel]","X [mm]","Y [mm]","Z [mm]","U [mm]","V [mm]","W [mm]","Sigma_X [mm]","Sigma_Y [mm]","Sigma_Z [mm]","sigma [pixel]","X [mm]","Y [mm]","Z [mm]","U [mm]","V [mm]","W [mm]","Sigma_X [mm]","Sigma_Y [mm]","Sigma_Z [mm]","sigma [pixel]"
13,157.677,-35.7069,212.466,-0.240626,0.170757,0.0391625,0.000503147,0.0007384,0.00171366,0.00347185,155.109,-34.9935,153.355,-0.0623766,0.127323,0.0676114,0.000462936,0.00067169,0.00164512,0.00295645,153.818,-31.3077,95.213,-0.0820562,0.151659,-0.000632739,0.000357473,0.000523896,0.00132782,0.00204701,154.618,-32.9462,36.8884,-0.0578625,0.0610282,0.104013,0.000326072,0.00051993,0.00129047,0.00181893,6.67406,-13.6416,0.0111288,0.00245376,0.00305073,0.0098277,0.00094398,0.00098902,0.00232915,0.0032306
14,157.677,-35.7069,212.466,-0.137548,-0.0094619,-0.0640848,0.00050551,0.000740868,0.00172032,0.00348459,155.109,-34.9935,153.355,0.021762,-0.0103248,-0.0337742,0.000446386,0.000647178,0.00158558,0.00284284,153.818,-31.3077,95.213,-0.0316931,0.0575674,-0.10233,0.000353445,0.000516939,0.00131084,0.00201906,154.618,-32.9462,36.8884,-0.0403805,-0.000662927,-0.00226135,0.000323022,0.000515068,0.00127808,0.00180335,6.67406,-13.6416,0.0111288,0.000516462,0.00260271,0.00359444,0.000929009,0.000977555,0.00229894,0.00319307
15,157.677,-35.7069,212.466,-0.242111,0.151579,0.0302508,0.000514154,0.000754407,0.00175275,0.00353935,155.109,-34.9935,153.355,-0.0389942,0.112905,0.0485024,0.000465017,0.000676044,0.00165571,0.00297226,153.818,-31.3077,95.213,-0.0679439,0.151546,-0.0235953,0.000375349,0.000549129,0.00139266,0.00214314,154.618,-32.9462,36.8884,-0.0470381,0.0591941,0.0834841,0.000352966,0.000560043,0.00138901,0.00196507,6.67406,-13.6416,0.0111288,0.00269662,0.0012432,0.00648755,0.000914877,0.000981448,0.00231188,0.00320694
16,157.677,-35.7069,212.466,-0.173698,0.0416017,-0.0383746,0.000506746,0.000742324,0.00172322,0.00348898,155.109,-34.9935,153.355,0.0220056,0.034557,-0.0140513,0.000463918,0.000673712,0.00164924,0.00297095,153.818,-31.3077,95.213,-0.0288599,0.10146,-0.0875876,0.000373013,0.000551721,0.00139906,0.00215045,154.618,-32.9462,36.8884,-0.0308288,0.0271476,0.0157872,0.000346213,0.000551829,0.0013704,0.00192974,6.67406,-13.6416,0.0111288,0.00121309,0.00283211,0.00670051,0.000919925,0.000986154,0.00232263,0.00322423
17,157.677,-35.7069,212.466,-0.298825,0.0728867,0.0474579,0.000523498,0.00076464,0.00177422,0.00359686,155.109,-34.9935,153.355,-0.0539966,0.0591239,0.065525,0.000441123,0.000640123,0.00156709,0.0028243,153.818,-31.3077,95.213,-0.0730452,0.12994,-0.00982614,0.00039672,0.000586002,0.00148496,0.00228283,154.618,-32.9462,36.8884,-0.0408724,0.0487902,0.0951371,0.000369626,0.00058448,0.00145082,0.0020513,6.67406,-13.6416,0.0111288,0.00259238,0.00256877,0.0051986,0.000930026,0.000992115,0.00233592,0.00323804
18,157.677,-35.7069,212.466,-0.0307644,0.0728849,-0.150714,0.000515764,0.000755667,0.00175239,0.00355314,155.109,-34.9935,153.355,0.149914,0.058001,-0.124287,0.000451894,0.000654589,0.00160196,0.00288549,153.818,-31.3077,95.213,0.0556838,0.123694,-0.208072,0.000371603,0.000542216,0.00137444,0.00211747,154.618,-32.9462,36.8884,0.0105234,0.0305751,-0.104929,0.000347891,0.000554428,0.00137781,0.00194086,6.67406,-13.6416,0.0111288,0.00111467,0.00146873,0.00500354,0.000906182,0.000975932,0.00229807,0.00319025
19,157.677,-35.7069,212.466,-0.309655,0.0526369,0.0341357,0.000501517,0.000741208,0.00172168,0.00347319,155.109,-34.9935,153.355,-0.0408529,0.0469283,0.05404,0.000457283,0.000663861,0.00162381,0.0029246,153.818,-31.3077,95.213,-0.0597726,0.126709,-0.0342618,0.000366804,0.000538654,0.00136476,0.00210181,154.618,-32.9462,36.8884,-0.0281653,0.0411212,0.0729401,0.000345518,0.000545073,0.00135265,0.00191066,6.67406,-13.6416,0.0111288,0.00131254,0.000733238,0.000340267,0.00092495,0.000993779,0.0023378,0.00324074
20,157.677,-35.7069,212.466,-0.0725528,0.0253358,-0.141037,0.000520379,0.000757523,0.00175891,0.00356469,155.109,-34.9935,153.355,0.137163,0.0252777,-0.120852,0.000441672,0.00064271,0.00157286,0.00283209,153.818,-31.3077,95.213,0.052969,0.111361,-0.209426,0.000368272,0.00053935,0.00136774,0.00210529,154.618,-32.9462,36.8884,0.0176802,0.0224618,-0.10424,0.000341868,0.000541173,0.00134264,0.00190026,6.67406,-13.6416,0.0111288,0.000211419,-0.0017085,-0.00123331,0.000937212,0.0010174,0.00239297,0.00332065
21,157.677,-35.7069,212.466,-0.249507,0.0848295,-0.0138905,0.000515277,0.000746511,0.00173329,0.00351325,155.109,-34.9935,153.355,0.0179235,0.0800241,0.00247536,0.000448764,0.000652105,0.00159683,0.00288064,153.818,-31.3077,95.213,-0.0189796,0.155827,-0.0941684,0.000376992,0.00054755,0.00138794,0.00213829,154.618,-32.9462,36.8884,-0.00260623,0.0557592,0.0169606,0.000338736,0.000537645,0.00133587,0.00188487,6.67406,-13.6416,0.0111288,0.0018763,-0.000335538,0.00130343,0.000906546,0.000993979,0.00234272,0.00324729
22,157.677,-35.7069,212.466,-0.444927,0.0175402,0.105364,0.000506724,0.000742651,0.00172501,0.00348909,155.109,-34.9935,153.355,-0.117778,0.0335181,0.114245,0.00044436,0.00064494,0.00158082,0.00283935,153.818,-31.3077,95.213,-0.103255,0.132848,0.0208388,0.000366197,0.000531584,0.00134758,0.00207378,154.618,-32.9462,36.8884,-0.0317069,0.0465202,0.128977,0.000351871,0.000553126,0.0013739,0.00193636,6.67406,-13.6416,0.0111288,0.000872604,0.000622844,-0.00192935,0.000929532,0.00100881,0.00237865,0.00329646
23,157.677,-35.7069,212.466,-0.262342,0.120495,-0.0159586,0.000524075,0.000761964,0.00176965,0.00358005,155.109,-34.9935,153.355,0.0198092,0.111882,-0.00892021,0.000459105,0.000665093,0.0016305,0.00293129,153.818,-31.3077,95.213,-0.0190535,0.185233,-0.105223,0.000363218,0.000528448,0.0013397,0.00206479,154.618,-32.9462,36.8884,0.00587705,0.0691298,0.00462513,0.000350911,0.000553021,0.00137403,0.00193964,6.67406,-13.6416,0.0111288,0.00185289,-0.000669823,0.00164022,0.000938561,0.000999806,0.00235443,0.00326251
24,157.677,-35.7069,212.466,-0.19774,0.050854,-0.0737955,0.000521001,0.000756644,0.00175605,0.003564,155.109,-34.9935,153.355,0.0716006,0.061269,-0.0717417,0.000453301,0.000657039,0.00160943,0.00289492,153.818,-31.3077,95.213,0.00992275,0.150818,-0.168891,0.00037597,0.000549999,0.00139434,0.00214481,154.618,-32.9462,36.8884,0.0183114,0.0493016,-0.0617015,0.000365752,0.000572012,0.00142021,0.00200544,6.67406,-13.6416,0.0111288,0.00104802,0.00181052,0.00369947,0.000943,0.00101295,0.002385,0.00330839
25,157.677,-35.7069,212.466,-0.260418,0.0722418,-0.0402899,0.000504568,0.000738001,0.0017124,0.00347408,155.109,-34.9935,153.355,0.0345827,0.0797967,-0.0468536,0.000454306,0.000662351,0.00162202,0.0029176,153.818,-31.3077,95.213,-0.0170018,0.170176,-0.143723,0.000376393,0.000549961,0.00139438,0.00214546,154.618,-32.9462,36.8884,0.0104544,0.0626273,-0.0390078,0.000360966,0.000566478,0.00140618,0.00198637,6.67406,-13.6416,0.0111288,0.00147507,0.00039806,0.00125435,0.000920234,0.0009962,0.00234594,0.00325139
26,157.677,-35.7069,212.466,-0.348106,0.0471605,0.00665817,0.00050873,0.000744816,0.00172745,0.00351389,155.109,-34.9935,153.355,-0.0216762,0.0682245,-0.00260775,0.000459138,0.000667827,0.00163592,0.00294373,153.818,-31.3077,95.213,-0.0553437,0.166953,-0.102428,0.000365725,0.00053348,0.00135169,0.00207849,154.618,-32.9462,36.8884,-0.00288045,0.066572,-0.000603416,0.000374889,0.00058767,0.00146026,0.0020601,6.67406,-13.6416,0.0111288,0.00132226,0.00107789,-0.000877122,0.000903863,0.000985182,0.00232082,0.00321645
27,157.677,-35.7069,212.466,-0.430805,0.0646846,0.0530548,0.000525663,0.000773515,0.00179497,0.00364063,155.109,-34.9935,153.355,-0.0729861,0.0861414,0.0348239,0.000466293,0.00067619,0.00165704,0.00298496,153.818,-31.3077,95.213,-0.0909895,0.188675,-0.0625099,0.000344913,0.000505132,0.00127958,0.00197046,154.618,-32.9462,36.8884,-0.0139802,0.0869703,0.0346678,0.000382523,0.000600123,0.00148993,0.00210492,6.67406,-13.6416,0.0111288,0.00237774,0.000347804,-0.000842013,0.000893607,0.000993062,0.00234066,0.00324095
28,157.677,-35.7069,212.466,-0.15033,0.0768738,-0.159336,0.000515953,0.000754231,0.00175066,0.00355035,155.109,-34.9935,153.355,0.133645,0.0922979,-0.179529,0.00046223,0.000672148,0.00164723,0.00296276,153.818,-31.3077,95.213,0.0315884,0.188605,-0.278244,0.00037702,0.000548005,0.00138725,0.00213936,154.618,-32.9462,36.8884,0.0307144,0.0762905,-0.186206,0.00039075,0.000609217,0.0015104,0.00213593,6.67406,-13.6416,0.0111288,0.000440897,0.000714657,0.00213305,0.000897969,0.000999809,0.00235825,0.00326318
29,157.677,-35.7069,212.466,-0.196625,0.0806428,-0.141333,0.000523038,0.000761987,0.00176881,0.00358783,155.109,-34.9935,153.355,0.10539,0.0986376,-0.168928,0.000463686,0.000676418,0.00165647,0.00298208,153.818,-31.3077,95.213,0.0106414,0.200645,-0.264241,0.000383257,0.000561246,0.00141965,0.00218975,154.618,-32.9462,36.8884,0.0238349,0.0890844,-0.178998,0.000413116,0.000644358,0.0015962,0.0022531,6.67406,-13.6416,0.0111288,0.00205225,0.00301539,0.00664938,0.000904958,0.000998681,0.00235387,0.00325541
30,157.677,-35.7069,212.466,-0.197052,0.0501323,-0.166455,0.00053014,0.00077673,0.00180235,0.0036603,155.109,-34.9935,153.355,0.106738,0.0775258,-0.200581,0.000461034,0.000668368,0.00163571,0.00295291,153.818,-31.3077,95.213,0.00766639,0.190842,-0.29631,0.00037532,0.000549014,0.00139029,0.00214365,154.618,-32.9462,36.8884,0.0211319,0.0843445,-0.217758,0.000385454,0.000604427,0.00149814,0.00212247,6.67406,-13.6416,0.0111288,0.000801098,-0.000322963,-0.00138843,0.000915865,0.00100289,0.00236181,0.00328053
31,157.677,-35.7069,212.466,-0.355654,0.138814,-0.0604968,0.000517237,0.000756334,0.00175762,0.00355691,155.109,-34.9935,153.355,-0.00503777,0.152644,-0.102967,0.000466942,0.000674772,0.00165243,0.00297984,153.818,-31.3077,95.213,-0.063755,0.246725,-0.204309,0.000384667,0.000563111,0.00142627,0.00219797,154.618,-32.9462,36.8884,-0.0044446,0.121718,-0.130054,0.000400291,0.000627092,0.0015542,0.00219692,6.67406,-13.6416,0.0111288,0.00192783,-0.000555967,-0.000297567,0.000936413,0.00101111,0.00238078,0.00330204
32,157.677,-35.7069,212.466,-0.191149,0.0508762,-0.201638,0.000514475,0.000749035,0.00173824,0.00352836,155.109,-34.9935,153.355,0.113998,0.0898929,-0.249323,0.000471905,0.000685766,0.00168069,0.00302151,153.818,-31.3077,95.213,0.00606239,0.203355,-0.348383,0.00041733,0.000606772,0.00153722,0.00237394,154.618,-32.9462,36.8884,0.0187538,0.0931457,-0.284148,0.00040632,0.000642149,0.00159244,0.00224377,6.67406,-13.6416,0.0111288,0.000483996,0.00156451,0.00234245,0.000913193,0.000994193,0.00234152,0.00324828
33,157.677,-35.7069,212.466,-0.398272,0.0956277,-0.0557892,0.000520768,0.000762782,0.00177116,0.00359179,155.109,-34.9935,153.355,-0.0317463,0.133339,-0.116302,0.00046733,0.00067904,0.00166294,0.00299463,153.818,-31.3077,95.213,-0.0852703,0.243882,-0.214625,0.000386071,0.000560072,0.00141865,0.00218708,154.618,-32.9462,36.8884,-0.01317,0.129552,-0.155007,0.000382399,0.000601202,0.00149115,0.00211255,6.67406,-13.6416,0.0111288,0.00300013,0.00390195,0.00467726,0.000909431,0.00100101,0.00235906,0.00326392
34,157.677,-35.7069,212.466,-0.070928,0.0128346,-0.314433,0.000525199,0.000768617,0.00178412,0.00361859,155.109,-34.9935,153.355,0.204966,0.066541,-0.382403,0.000461916,0.000671209,0.00164395,0.00295554,153.818,-31.3077,95.213,0.0565913,0.189122,-0.472141,0.000371502,0.000534748,0.00135545,0.00208868,154.618,-32.9462,36.8884,0.0352559,0.0801237,-0.425779,0.000404198,0.000631453,0.00156307,0.00221399,6.67406,-13.6416,0.0111288,-9.19199e-05,0.00164755,0.00113061,0.00090008,0.000990573,0.00233485,0.00323692
35,157.677,-35.7069,212.466,-0.31444,0.196991,-0.125528,0.000523118,0.000766539,0.00178125,0.00359288,155.109,-34.9935,153.355,0.0366352,0.217562,-0.208582,0.00046067,0.00067135,0.00164465,0.00295297,153.818,-31.3077,95.213,-0.0472892,0.301263,-0.299896,0.000368503,0.000534662,0.00135398,0.00208811,154.618,-32.9462,36.8884,0.000420826,0.157501,-0.259422,0.0003987,0.000620241,0.00153594,0.00217439,6.67406,-13.6416,0.0111288,0.00258244,0.00220793,0.00552248,0.00093689,0.00100018,0.00235578,0.00326652
36,157.677,-35.7069,212.466,-0.0339934,0.127209,-0.347383,0.000516709,0.000753707,0.0017489,0.00354962,155.109,-34.9935,153.355,0.242728,0.163296,-0.435871,0.000457054,0.000662959,0.0016238,0.00292055,153.818,-31.3077,95.213,0.0779011,0.254998,-0.522083,0.000370617,0.000537276,0.00136142,0.00209696,154.618,-32.9462,36.8884,0.0443335,0.118447,-0.491267,0.0003932,0.00061551,0.00152643,0.002154,6.67406,-13.6416,0.0111288,0.000674555,0.000703341,0.00348669,0.000920477,0.000999343,0.00235527,0.00326395
37,157.677,-35.7069,212.466,-0.353083,0.17008,-0.131835,0.000522605,0.000765896,0.00177789,0.00360768,155.109,-34.9935,153.355,0.0216378,0.206036,-0.238478,0.000444971,0.000645353,0.00157959,0.00284753,153.818,-31.3077,95.213,-0.0580997,0.295604,-0.317825,0.000358194,0.000518461,0.00131346,0.00202435,154.618,-32.9462,36.8884,-0.00408712,0.157214,-0.293955,0.000380561,0.000598768,0.00148724,0.00210091,6.67406,-13.6416,0.0111288,0.00196998,-0.00276351,-0.00318299,0.000888797,0.000976302,0.00230201,0.00318749
38,157.677,-35.7069,212.466,-0.294836,0.0559053,-0.195748,0.000513049,0.000751237,0.00174224,0.00354655,155.109,-34.9935,153.355,0.0670009,0.11963,-0.314707,0.000461586,0.000665344,0.00162987,0.00293586,153.818,-31.3077,95.213,-0.0300191,0.234379,-0.385138,0.000364135,0.000530215,0.00134435,0.00207107,154.618,-32.9462,36.8884,0.00406837,0.122934,-0.368809,0.000366597,0.0005782,0.00143598,0.00202816,6.67406,-13.6416,0.0111288,0.00081346,-0.000148267,-0.00147387,0.000890258,0.000979155,0.00230831,0.00319676
39,157.677,-35.7069,212.466,-0.383442,0.18143,-0.121463,0.000515632,0.00075293,0.00174768,0.00354783,155.109,-34.9935,153.355,0.00937557,0.224472,-0.250053,0.00046527,0.000670175,0.00164298,0.00295475,153.818,-31.3077,95.213,-0.0623593,0.312965,-0.31657,0.00034968,0.000512979,0.00130025,0.00200041,154.618,-32.9462,36.8884,-0.00392156,0.178155,-0.308774,0.000400657,0.000628138,0.00155948,0.00219936,6.67406,-13.6416,0.0111288,0.00332803,0.00284624,0.00626954,0.000908841,0.000992459,0.00234075,0.00323614
40,157.677,-35.7069,212.466,-0.284689,0.10086,-0.211812,0.000503865,0.000731916,0.00169768,0.00345197,155.109,-34.9935,153.355,0.0810402,0.159665,-0.352874,0.000464788,0.000670515,0.00164378,0.00295112,153.818,-31.3077,95.213,-0.0163525,0.265075,-0.410615,0.000335747,0.00049012,0.00124181,0.00191028,154.618,-32.9462,36.8884,0.0104918,0.146161,-0.417614,0.000382775,0.000598889,0.00148718,0.00210261,6.67406,-13.6416,0.0111288,0.00101646,0.00124832,-1.1942e-05,0.000912311,0.000995096,0.00234527,0.00324795
41,157.677,-35.7069,212.466,-0.131861,0.163022,-0.317025,0.000515599,0.000748359,0.00173736,0.00351939,155.109,-34.9935,153.355,0.192007,0.209558,-0.463799,0.000466581,0.000677159,0.00166022,0.00298135,153.818,-31.3077,95.213,0.0552812,0.296391,-0.519886,0.000346205,0.000508986,0.00129003,0.00198285,154.618,-32.9462,36.8884,0.0377643,0.162557,-0.537634,0.000397838,0.000625011,0.00154888,0.00218991,6.67406,-13.6416,0.0111288,0.000889646,0.00037154,0.00297825,0.000931794,0.00100318,0.00236481,0.00327816
42,157.677,-35.7069,212.466,-0.151287,0.136594,-0.304293,0.00052425,0.000765999,0.00177666,0.00360144,155.109,-34.9935,153.355,0.178674,0.192376,-0.466319,0.000457051,0.000661687,0.00162182,0.00291074,153.818,-31.3077,95.213,0.0513375,0.291359,-0.512884,0.000343644,0.000507106,0.00128445,0.00197567,154.618,-32.9462,36.8884,0.0358525,0.16469,-0.544301,0.000370598,0.000584579,0.00144998,0.00205168,6.67406,-13.6416,0.0111288,0.00201136,0.00433199,0.00832362,0.000901298,0.000986899,0.00232572,0.00322361
43,157.677,-35.7069,212.466,-0.221821,0.108326,-0.265313,0.000533071,0.000777295,0.00180419,0.00366125,155.109,-34.9935,153.355,0.128126,0.179887,-0.43735,0.000456079,0.000659196,0.00161643,0.0029025,153.818,-31.3077,95.213,0.0243851,0.280247,-0.483982,0.000363663,0.000535498,0.00135607,0.00208701,154.618,-32.9462,36.8884,0.0239182,0.164377,-0.52185,0.000387551,0.00061033,0.00151406,0.00213615,6.67406,-13.6416,0.0111288,0.000303814,-0.00128803,-0.000972439,0.000916152,0.000973107,0.00229067,0.0031769
44,157.677,-35.7069,212.466,-0.0963482,0.19389,-0.330444,0.000509711,0.000745771,0.00173192,0.0035088,155.109,-34.9935,153.355,0.220943,0.249604,-0.520717,0.000472607,0.000688003,0.00168403,0.00302661,153.818,-31.3077,95.213,0.0877366,0.330335,-0.560637,0.000357338,0.000529193,0.00134077,0.00205834,154.618,-32.9462,36.8884,0.0489974,0.190817,-0.611567,0.000370977,0.000586498,0.00145448,0.00205728,6.67406,-13.6416,0.0111288,0.00198477,0.00333043,0.00971904,0.000950052,0.0010072,0.0023702,0.00329157
