"R0",,,,,,,,,,,"R1",,,,,,,,,,"R2",,,,,,,,,,"R3",,,,,,,,,,"R4",,,,,,,,,
"Index [1]","X [mm]","Y [mm]","Z [mm]","U [mm]","V [mm]","W [mm]","Sigma_X [mm]","Sigma_Y [mm]","Sigma_Z [mm]","sigma [pixel]","X [mm]","Y [mm]","Z [mm]","U [mm]","V [mm]","W [mm]","Sigma_X [mm]","Sigma_Y [mm]","Sigma_Z [mm]","sigma [pixel]","X [mm]","Y [mm]","Z [mm]","U [mm]","V [mm]","W [mm]","Sigma_X [mm]","Sigma_Y [mm]","Sigma_Z [mm]","sigma [pixel]","X [mm]","Y [mm]","Z [mm]","U [mm]","V [mm]","W [mm]","Sigma_X [mm]","Sigma_Y [mm]","Sigma_Z [mm]","sigma [pixel]","X [mm]","Y [mm]","Z [mm]","U [mm]","V [mm]","W [mm]","Sigma_X [mm]","Sigma_Y [mm]","Sigma_Z [mm]","sigma [pixel]"
14,152.598,-20.447,173.562,-0.0488698,-0.10289,0.0173325,0.000516842,0.000766349,0.00176258,0.0032855,153.154,-18.0854,104.255,-0.0157723,-0.00221097,0.0154022,0.000318101,0.000489345,0.00115365,0.00192482,151.263,-19.2791,33.4,-0.0223726,-0.0119135,-0.0500144,0.000384513,0.000640156,0.00148912,0.00221869,148.311,-19.0429,-35.8339,-0.0459615,-0.00279458,0.0764606,0.000408695,0.000734698,0.00167131,0.00215014,1.91701,-14.4965,-0.000178543,-0.00110529,-0.00250448,-0.00652666,0.000927708,0.000980225,0.00224148,0.00316962
15,152.598,-20.447,173.562,0.283438,-0.078504,-0.252168,0.000507684,0.000753256,0.00173104,0.00322659,153.154,-18.0854,104.255,0.181761,0.0060718,-0.259586,0.000306075,0.000470476,0.00110933,0.00185124,151.263,-19.2791,33.4,0.0351446,-0.0264663,-0.305444,0.000403832,0.000672557,0.00156412,0.00233478,148.311,-19.0429,-35.8339,-0.119485,-0.0293437,-0.182128,0.000428873,0.000766342,0.00174298,0.00224373,1.91701,-14.4965,-0.000178543,-0.00182497,-1.1819e-06,0.00639187,0.000942589,0.000976055,0.00222963,0.00315356
16,152.598,-20.447,173.562,-0.0176513,0.00232205,0.00744114,0.000499592,0.000743359,0.00170878,0.00317771,153.154,-18.0854,104.255,0.000860192,0.0711021,-0.00393643,0.000309816,0.000475561,0.00112101,0.00187311,151.263,-19.2791,33.4,-0.0251249,0.0120649,-0.0344282,0.000404721,0.000673801,0.00156738,0.00233465,148.311,-19.0429,-35.8339,-0.0560928,-0.00815501,0.0712562,0.000432064,0.000773566,0.00176019,0.00226224,1.91701,-14.4965,-0.000178543,-0.0004541,-0.00300124,-0.00166799,0.000912784,0.000958909,0.00219067,0.00309998
17,152.598,-20.447,173.562,0.152364,-0.146373,-0.146666,0.00048732,0.000725556,0.0016676,0.00310339,153.154,-18.0854,104.255,0.100926,-0.0348202,-0.165635,0.000302568,0.000467413,0.00110199,0.00183134,151.263,-19.2791,33.4,0.000309174,-0.0513627,-0.176847,0.000393005,0.000654959,0.00152353,0.00226862,148.311,-19.0429,-35.8339,-0.0995619,-0.0214349,-0.0807468,0.000413329,0.000740849,0.00168478,0.00216597,1.91701,-14.4965,-0.000178543,-0.00272317,-0.00327393,-0.00326201,0.000961319,0.000990048,0.00226102,0.00319918
18,152.598,-20.447,173.562,0.0974776,-0.0127372,-0.0900309,0.000480318,0.000713013,0.00163707,0.00304858,153.154,-18.0854,104.255,0.0677097,0.0633403,-0.106402,0.000298534,0.000460074,0.00108479,0.00180638,151.263,-19.2791,33.4,-0.0101817,-0.00471496,-0.102856,0.000397054,0.000662652,0.00154181,0.00228904,148.311,-19.0429,-35.8339,-0.0885789,-0.0179222,-0.0182515,0.000419166,0.000750438,0.00170753,0.00219141,1.91701,-14.4965,-0.000178543,-0.00105621,-0.00312041,0.00112168,0.000967167,0.000987457,0.00225565,0.00319136
19,152.598,-20.447,173.562,0.150985,-0.12132,-0.139955,0.000481298,0.000716103,0.00164392,0.00306182,153.154,-18.0854,104.255,0.099207,-0.011727,-0.166398,0.000330237,0.000509376,0.00120151,0.00199816,151.263,-19.2791,33.4,-0.00235592,-0.04416,-0.147717,0.000407281,0.0006786,0.00157939,0.00234219,148.311,-19.0429,-35.8339,-0.107564,-0.0204111,-0.0614164,0.000409371,0.000733634,0.00166911,0.00214734,1.91701,-14.4965,-0.000178543,-0.0017005,-0.000235114,0.00138563,0.000970309,0.00100115,0.00228654,0.00323965
20,152.598,-20.447,173.562,0.00411493,-0.0682362,-0.0125692,0.000496623,0.000740703,0.00170167,0.0031688,153.154,-18.0854,104.255,0.0124317,0.0372449,-0.0409222,0.000341015,0.000528,0.00124525,0.00206487,151.263,-19.2791,33.4,-0.0265492,-0.00823828,-0.0171404,0.000389861,0.000650484,0.00151328,0.00224052,148.311,-19.0429,-35.8339,-0.0777534,0.00810128,0.0762771,0.000411317,0.000737528,0.00167896,0.00215763,1.91701,-14.4965,-0.000178543,-0.000553378,-0.0020516,-0.00255197,0.000947894,0.000988028,0.00225901,0.00319533
21,152.598,-20.447,173.562,-0.0282484,-0.079258,0.0190264,0.000528077,0.000784746,0.0018031,0.00335807,153.154,-18.0854,104.255,-0.00600247,0.0275999,-0.0226061,0.000305722,0.000473301,0.00111595,0.00185214,151.263,-19.2791,33.4,-0.0306586,-0.0175211,0.00980215,0.000380029,0.000631985,0.00147061,0.00218935,148.311,-19.0429,-35.8339,-0.0755979,-0.000228489,0.105253,0.000413465,0.000742703,0.00168925,0.00216385,1.91701,-14.4965,-0.000178543,-0.000375114,-0.00202925,-0.00275432,0.000930768,0.000996628,0.00228025,0.00321939
22,152.598,-20.447,173.562,0.00720069,-0.0370008,-0.0108391,0.000527466,0.000783285,0.00179989,0.00335041,153.154,-18.0854,104.255,0.0153607,0.0632227,-0.0549375,0.000364654,0.000556186,0.00131192,0.00219245,151.263,-19.2791,33.4,-0.0214416,0.00227604,-0.0193356,0.000409091,0.000680944,0.00158495,0.00235494,148.311,-19.0429,-35.8339,-0.0855271,0.0064701,0.088814,0.00041381,0.000742562,0.00168824,0.00217412,1.91701,-14.4965,-0.000178543,-0.00131206,-0.00668727,-0.00860164,0.00092381,0.000989637,0.00226407,0.00319672
23,152.598,-20.447,173.562,0.115095,-0.0711706,-0.0875745,0.000511158,0.00076091,0.0017489,0.00325147,153.154,-18.0854,104.255,0.0814512,0.0382358,-0.142396,0.000377673,0.000576757,0.00136074,0.00227526,151.263,-19.2791,33.4,0.000587584,-0.0119466,-0.10448,0.000418855,0.000694482,0.00161771,0.00240975,148.311,-19.0429,-35.8339,-0.110418,0.000485631,0.010865,0.000420277,0.000754641,0.00171623,0.00221435,1.91701,-14.4965,-0.000178543,-0.0013101,-0.00273735,-0.000233905,0.0009468,0.000966423,0.00220751,0.00312777
24,152.598,-20.447,173.562,0.07836,-0.0950271,-0.049813,0.000521186,0.000774386,0.00178081,0.00331158,153.154,-18.0854,104.255,0.0607296,0.0297022,-0.109196,0.000299027,0.000460886,0.00108623,0.00181108,151.263,-19.2791,33.4,-0.00414079,-0.0178826,-0.0734166,0.000394171,0.000658448,0.00153197,0.00227179,148.311,-19.0429,-35.8339,-0.102442,0.00796991,0.048932,0.000405493,0.000728573,0.00165816,0.00213234,1.91701,-14.4965,-0.000178543,-0.0011358,-0.00128062,-0.00146501,0.000944531,0.000972947,0.00222269,0.00314948
25,152.598,-20.447,173.562,0.198869,-0.0546881,-0.133673,0.000498137,0.000740683,0.00170262,0.00316916,153.154,-18.0854,104.255,0.134467,0.050661,-0.203187,0.000305606,0.000470198,0.00110809,0.00185064,151.263,-19.2791,33.4,0.0195893,-0.0177344,-0.160418,0.000398996,0.000664519,0.00154587,0.00229679,148.311,-19.0429,-35.8339,-0.126292,-0.0120882,-0.0418087,0.00042041,0.000755384,0.00171969,0.00220572,1.91701,-14.4965,-0.000178543,-0.00069967,-0.00158222,0.00399789,0.000918037,0.000964513,0.00220429,0.00311832
26,152.598,-20.447,173.562,-0.0132208,-0.0708078,0.0504251,0.000490376,0.000728849,0.00167463,0.00311893,153.154,-18.0854,104.255,0.00917765,0.0530029,-0.0146585,0.000314769,0.000484856,0.00114428,0.00190444,151.263,-19.2791,33.4,-0.0199242,-0.00986427,0.0279984,0.000391006,0.000651375,0.00151583,0.00224927,148.311,-19.0429,-35.8339,-0.0791075,0.0105531,0.139808,0.000430493,0.000771629,0.0017565,0.00225368,1.91701,-14.4965,-0.000178543,0.000183974,0.000587496,0.000834052,0.000937931,0.000976292,0.00223096,0.00315837
27,152.598,-20.447,173.562,0.0774129,-0.131451,-0.0275896,0.000522855,0.000779027,0.00178837,0.00332315,153.154,-18.0854,104.255,0.0662793,0.0104938,-0.101687,0.000301955,0.000464961,0.00109588,0.00183055,151.263,-19.2791,33.4,-0.00595116,-0.0346768,-0.0498319,0.000392182,0.000650785,0.00151536,0.00225059,148.311,-19.0429,-35.8339,-0.0989774,0.00943222,0.0515296,0.000430915,0.000773669,0.0017611,0.00226121,1.91701,-14.4965,-0.000178543,-0.00179815,-0.00273578,-0.0044837,0.000958945,0.0009984,0.00228117,0.00322949
28,152.598,-20.447,173.562,-0.0161475,-0.0760177,0.0627552,0.000509882,0.000757803,0.00174139,0.0032334,153.154,-18.0854,104.255,0.0123989,0.0503779,-0.00462439,0.00029455,0.000453024,0.00106805,0.00178551,151.263,-19.2791,33.4,-0.0239908,-0.0219129,0.0508021,0.000398155,0.000658537,0.00153384,0.00228131,148.311,-19.0429,-35.8339,-0.0759699,0.00700612,0.138684,0.000427717,0.00076721,0.00174568,0.00224787,1.91701,-14.4965,-0.000178543,0.00032817,0.00122617,0.00164871,0.000926332,0.000961762,0.0021972,0.00310827
29,152.598,-20.447,173.562,0.0997531,-0.128458,-0.0437138,0.00048882,0.000726327,0.00166831,0.00310623,153.154,-18.0854,104.255,0.0824586,0.00806186,-0.108251,0.000301407,0.000461355,0.00108855,0.00182069,151.263,-19.2791,33.4,-0.00666995,-0.0551458,-0.0472998,0.000394487,0.000654136,0.00152309,0.00226727,148.311,-19.0429,-35.8339,-0.100532,-0.0119273,0.026144,0.000414452,0.000744152,0.00169317,0.00217605,1.91701,-14.4965,-0.000178543,-0.00153018,-0.00392953,-0.00503331,0.000953155,0.000971581,0.00221649,0.0031401
30,152.598,-20.447,173.562,0.0214064,-0.0932444,0.0233022,0.000498555,0.000741109,0.00170245,0.00317461,153.154,-18.0854,104.255,0.0369971,0.0391406,-0.0294554,0.000302879,0.000465037,0.00109676,0.00183184,151.263,-19.2791,33.4,-0.0228212,-0.0373649,0.0353351,0.000386198,0.000639216,0.00148847,0.00221987,148.311,-19.0429,-35.8339,-0.0796377,0.00243376,0.0958448,0.000420259,0.000753606,0.00171511,0.00220615,1.91701,-14.4965,-0.000178543,-0.000459109,0.00205997,0.00202515,0.000949141,0.000972426,0.00222112,0.00314293
31,152.598,-20.447,173.562,0.101424,-0.113557,-0.0416261,0.000502573,0.000750717,0.00172496,0.00320436,153.154,-18.0854,104.255,0.084308,0.0194438,-0.0953316,0.000298968,0.000461433,0.00108752,0.00181398,151.263,-19.2791,33.4,-0.0106433,-0.0523364,-0.0243189,0.000390168,0.000648722,0.0015094,0.00224045,148.311,-19.0429,-35.8339,-0.0947659,-0.00674156,0.0238517,0.000404311,0.000724061,0.00164781,0.00211819,1.91701,-14.4965,-0.000178543,-0.000712287,0.00153492,0.00292693,0.000933022,0.000986331,0.00225524,0.00318921
32,152.598,-20.447,173.562,-0.0335868,-0.079879,0.0641119,0.000500815,0.000748154,0.00171857,0.00319387,153.154,-18.0854,104.255,0.00321596,0.0436099,0.0142929,0.000303344,0.000468032,0.00110305,0.00184365,151.263,-19.2791,33.4,-0.0377428,-0.0368599,0.0926006,0.000381133,0.000637707,0.00148311,0.0021884,148.311,-19.0429,-35.8339,-0.0643961,-0.00187357,0.130383,0.000407483,0.000730517,0.00166288,0.00213893,1.91701,-14.4965,-0.000178543,-0.00157688,-0.00336027,-0.00649239,0.000948294,0.00099223,0.00226869,0.00321032
33,152.598,-20.447,173.562,0.19468,-0.129714,-0.137676,0.000501034,0.000746842,0.00171541,0.00318722,153.154,-18.0854,104.255,0.138265,0.0062577,-0.189627,0.000308967,0.000476839,0.00112332,0.00187871,151.263,-19.2791,33.4,0.0038173,-0.0592745,-0.101559,0.000379573,0.000636084,0.00147885,0.00218245,148.311,-19.0429,-35.8339,-0.113337,-0.0103273,-0.0713125,0.000399417,0.000717472,0.00163237,0.00210176,1.91701,-14.4965,-0.000178543,-0.00136984,-0.00188956,-0.00207447,0.00095685,0.000993713,0.00227123,0.00321479
34,152.598,-20.447,173.562,0.130818,-0.0400429,-0.0767076,0.000521598,0.0007768,0.00178509,0.00332227,153.154,-18.0854,104.255,0.0991019,0.0639278,-0.132664,0.000350337,0.000535978,0.00126384,0.00211575,151.263,-19.2791,33.4,-0.00855339,-0.0339715,-0.0312095,0.000415015,0.0006864,0.00159953,0.00237958,148.311,-19.0429,-35.8339,-0.101484,-0.0207521,-0.0079732,0.000440826,0.000790195,0.00179653,0.00232366,1.91701,-14.4965,-0.000178543,-0.00150446,-0.00162071,0.0010138,0.000967723,0.00100718,0.00230215,0.00325842
35,152.598,-20.447,173.562,0.0641693,-0.139704,-0.0204723,0.000513367,0.000764178,0.0017554,0.00326687,153.154,-18.0854,104.255,0.0584655,5.75772e-05,-0.0831909,0.000325746,0.000498543,0.00117568,0.00196834,151.263,-19.2791,33.4,-0.0209345,-0.0552199,0.0309782,0.000394619,0.000656678,0.00152877,0.00226953,148.311,-19.0429,-35.8339,-0.0898351,-0.00377327,0.0490939,0.000436016,0.000782391,0.00177948,0.00229492,1.91701,-14.4965,-0.000178543,-0.00101815,0.000973353,-0.0010239,0.000960959,0.000991548,0.00226566,0.00320578
36,152.598,-20.447,173.562,-0.0185609,-0.0663818,0.0550344,0.000509269,0.000756993,0.00173852,0.00323543,153.154,-18.0854,104.255,0.00769645,0.0488987,-0.00956001,0.000440166,0.000669468,0.00157933,0.00264398,151.263,-19.2791,33.4,-0.0352941,-0.0326123,0.117066,0.000426967,0.000705108,0.00164349,0.0024484,148.311,-19.0429,-35.8339,-0.0735894,-0.00424139,0.126682,0.000447122,0.000802103,0.00182466,0.00235456,1.91701,-14.4965,-0.000178543,-0.000521555,-0.0037578,-0.00704227,0.000967994,0.000998312,0.00227996,0.00323009
37,152.598,-20.447,173.562,0.131475,-0.129524,-0.0679233,0.000526881,0.000780825,0.00179309,0.00333692,153.154,-18.0854,104.255,0.0956174,0.00437383,-0.135676,0.000390689,0.000596218,0.00140592,0.00235681,151.263,-19.2791,33.4,-0.00722091,-0.0606092,0.00502702,0.000424281,0.000703191,0.00163907,0.00243751,148.311,-19.0429,-35.8339,-0.107951,-0.0108825,0.000828516,0.000430848,0.000771169,0.00175461,0.00225683,1.91701,-14.4965,-0.000178543,-0.00193207,-0.00280389,-0.00447612,0.000931705,0.000984807,0.00225144,0.00318276
38,152.598,-20.447,173.562,0.06263,0.0105418,0.014633,0.000487439,0.000724184,0.00166178,0.00310113,153.154,-18.0854,104.255,0.0543842,0.0930186,-0.0574344,0.00031306,0.000483775,0.00113997,0.00189973,151.263,-19.2791,33.4,-0.0179765,-0.0230117,0.0989427,0.000404116,0.00067044,0.00156164,0.0023237,148.311,-19.0429,-35.8339,-0.0880652,-0.0179239,0.0759165,0.00042604,0.000763166,0.00173786,0.00222531,1.91701,-14.4965,-0.000178543,2.7044e-05,-0.00123583,0.00200343,0.000919995,0.000972687,0.00222332,0.00314198
39,152.598,-20.447,173.562,0.196317,-0.166567,-0.102481,0.000506356,0.000757325,0.00173895,0.00322981,153.154,-18.0854,104.255,0.133419,-0.0292154,-0.180494,0.000298582,0.000459624,0.00108383,0.0018098,151.263,-19.2791,33.4,0.00499556,-0.0820659,-0.00232394,0.000404927,0.000670205,0.00156248,0.00232281,148.311,-19.0429,-35.8339,-0.115298,-0.00809669,-0.0409657,0.000418721,0.000750724,0.00170871,0.00219725,1.91701,-14.4965,-0.000178543,-0.00144047,0.0010125,0.000562696,0.000934999,0.000969124,0.00221391,0.00313648
40,152.598,-20.447,173.562,-0.0786919,-0.0519736,0.138602,0.000511903,0.000764699,0.00175568,0.00326049,153.154,-18.0854,104.255,-0.0319115,0.0508673,0.061126,0.000291193,0.000450427,0.00106173,0.00176963,151.263,-19.2791,33.4,-0.0480999,-0.0403865,0.251346,0.000411034,0.000681887,0.0015875,0.00235459,148.311,-19.0429,-35.8339,-0.0496103,0.00202299,0.184413,0.000407239,0.00073097,0.00166355,0.00213749,1.91701,-14.4965,-0.000178543,-0.000749814,-0.00415534,-0.0086487,0.000935473,0.000978349,0.00223629,0.0031649
41,152.598,-20.447,173.562,0.252322,-0.0585329,-0.132894,0.000512902,0.000762321,0.0017493,0.00325667,153.154,-18.0854,104.255,0.16625,0.0328307,-0.214028,0.000295225,0.000457229,0.00107772,0.00179632,151.263,-19.2791,33.4,0.0127409,-0.0668443,-0.010162,0.0004012,0.000668463,0.00155551,0.00230996,148.311,-19.0429,-35.8339,-0.112296,-0.0251915,-0.0865458,0.000424003,0.000761913,0.00173401,0.00221374,1.91701,-14.4965,-0.000178543,-0.00190056,-0.00344695,-0.000748787,0.000962399,0.000991028,0.00226408,0.00320165
42,152.598,-20.447,173.562,0.0053489,0.0110052,0.0829528,0.000508483,0.000753909,0.00173086,0.00322427,153.154,-18.0854,104.255,0.018992,0.0853342,-0.00192579,0.000311284,0.000479926,0.00113123,0.00188949,151.263,-19.2791,33.4,-0.0334989,-0.0259558,0.21225,0.000392223,0.000654946,0.00152449,0.00225889,148.311,-19.0429,-35.8339,-0.0499201,0.00334928,0.117315,0.00041453,0.000744694,0.00169433,0.00217372,1.91701,-14.4965,-0.000178543,-0.000454417,-0.00494007,-0.00596927,0.000952169,0.000991368,0.00226537,0.00320196
43,152.598,-20.447,173.562,0.289736,0.0239098,-0.147359,0.000526839,0.000783479,0.00179749,0.00333784,153.154,-18.0854,104.255,0.189138,0.0783223,-0.241926,0.000313147,0.000483545,0.00114065,0.00190118,151.263,-19.2791,33.4,0.0194722,-0.0429369,-0.0207698,0.000379927,0.000631785,0.00147108,0.0021861,148.311,-19.0429,-35.8339,-0.102304,-0.0260562,-0.123098,0.00042093,0.000756338,0.00172014,0.00221466,1.91701,-14.4965,-0.000178543,-0.00125504,-0.00223914,0.00455637,0.000924358,0.000987651,0.00225885,0.00319352
