"R0",,,,,,,,,,,"R1",,,,,,,,,,"R2",,,,,,,,,,"R3",,,,,,,,,,"R4",,,,,,,,,
"Index [1]","X [mm]","Y [mm]","Z [mm]","U [mm]","V [mm]","W [mm]","Sigma_X [mm]","Sigma_Y [mm]","Sigma_Z [mm]","sigma [pixel]","X [mm]","Y [mm]","Z [mm]","U [mm]","V [mm]","W [mm]","Sigma_X [mm]","Sigma_Y [mm]","Sigma_Z [mm]","sigma [pixel]","X [mm]","Y [mm]","Z [mm]","U [mm]","V [mm]","W [mm]","Sigma_X [mm]","Sigma_Y [mm]","Sigma_Z [mm]","sigma [pixel]","X [mm]","Y [mm]","Z [mm]","U [mm]","V [mm]","W [mm]","Sigma_X [mm]","Sigma_Y [mm]","Sigma_Z [mm]","sigma [pixel]","X [mm]","Y [mm]","Z [mm]","U [mm]","V [mm]","W [mm]","Sigma_X [mm]","Sigma_Y [mm]","Sigma_Z [mm]","sigma [pixel]"
10,-133.11,29.1587,177.908,-0.0861183,0.0781552,-0.0616995,0.000532173,0.000780632,0.00176363,0.00339096,-132.964,32.7214,97.0434,-0.0498804,0.0539195,-0.0539927,0.000362583,0.00056205,0.00130328,0.00221825,-132.357,30.734,18.1188,-0.0173261,0.0241789,-0.0818935,0.000319675,0.000537198,0.00123118,0.0018527,-130.892,29.8049,-62.6978,0.0299501,-0.00272902,-0.0818345,0.000490946,0.000895364,0.00199087,0.00266071,9.69875,13.1597,-0.000183262,0.00213951,0.00236211,-0.0043703,0.000839697,0.000889198,0.00202132,0.00295914
11,-133.11,29.1587,177.908,-0.0799021,0.0745169,-0.0463575,0.000549659,0.000802067,0.00181184,0.00348792,-132.964,32.7214,97.0434,-0.0471006,0.0513826,-0.043678,0.000362981,0.00056131,0.00130187,0.00221768,-132.357,30.734,18.1188,-0.0171641,0.0219285,-0.0760408,0.000308995,0.000520686,0.00119347,0.00179145,-130.892,29.8049,-62.6978,0.0266375,-0.00700439,-0.0778089,0.000513537,0.000937262,0.00208291,0.00278542,9.69875,13.1597,-0.000183262,0.00163208,-0.000504533,-0.00150973,0.000838876,0.000886521,0.00201486,0.00294836
12,-133.11,29.1587,177.908,0.0694869,0.046053,0.0702402,0.000550331,0.000804662,0.00181635,0.00349555,-132.964,32.7214,97.0434,0.0322442,0.0254602,0.0790419,0.000347675,0.000537988,0.00124736,0.00212634,-132.357,30.734,18.1188,-0.0053003,0.000745586,0.046063,0.000308566,0.000518638,0.00118956,0.00178515,-130.892,29.8049,-62.6978,-0.0301856,-0.0164154,0.036352,0.00049975,0.000911139,0.00202797,0.00270188,9.69875,13.1597,-0.000183262,0.000304332,0.000358909,-0.00348816,0.000857603,0.000900233,0.0020461,0.00299287
13,-133.11,29.1587,177.908,-0.0614069,0.0689523,-0.0264922,0.000548838,0.000805748,0.00181945,0.00350264,-132.964,32.7214,97.0434,-0.0371013,0.0479934,-0.0236251,0.000346983,0.000537948,0.00124798,0.00212264,-132.357,30.734,18.1188,-0.0146394,0.0193232,-0.0561365,0.000315809,0.000528771,0.00121368,0.00182635,-130.892,29.8049,-62.6978,0.0203237,-0.00473932,-0.0606464,0.000487027,0.000891026,0.00198137,0.0026345,9.69875,13.1597,-0.000183262,0.0018478,-0.000290852,-0.00217351,0.000834815,0.000890915,0.00202648,0.00296324
14,-133.11,29.1587,177.908,-0.0865653,0.051714,-0.0451274,0.000558265,0.00081542,0.0018431,0.00354655,-132.964,32.7214,97.0434,-0.050603,0.0368733,-0.0383438,0.000361637,0.000558887,0.00129619,0.00220387,-132.357,30.734,18.1188,-0.0175867,0.0160003,-0.0707263,0.000313986,0.000525462,0.00120534,0.00180958,-130.892,29.8049,-62.6978,0.0294014,0.00160584,-0.0762979,0.000493187,0.000908213,0.0020167,0.00267779,9.69875,13.1597,-0.000183262,0.00113144,-0.0022146,0.00317968,0.000837241,0.000898693,0.00204397,0.00299093
15,-133.11,29.1587,177.908,-0.13845,0.0408077,-0.0769732,0.000561595,0.00081849,0.00184859,0.0035603,-132.964,32.7214,97.0434,-0.0786629,0.0342619,-0.0757232,0.000373435,0.000574432,0.00133199,0.00227435,-132.357,30.734,18.1188,-0.0212843,0.0192461,-0.110392,0.000312921,0.000526648,0.0012071,0.00181356,-130.892,29.8049,-62.6978,0.0481027,0.00703686,-0.110299,0.000503163,0.000922673,0.00204987,0.00273936,9.69875,13.1597,-0.000183262,0.00156865,-0.00303285,0.00594195,0.000838547,0.000895795,0.00203706,0.00297895
16,-133.11,29.1587,177.908,-0.0610732,0.0629341,-0.0249604,0.000567289,0.000822505,0.00185757,0.00357816,-132.964,32.7214,97.0434,-0.0362604,0.0441311,-0.0210953,0.000425368,0.000651194,0.00151153,0.00258323,-132.357,30.734,18.1188,-0.012934,0.0172927,-0.0518659,0.000389259,0.000648107,0.00148549,0.00225338,-130.892,29.8049,-62.6978,0.0215901,0.000204387,-0.0573153,0.000505795,0.000922378,0.00204978,0.00274362,9.69875,13.1597,-0.000183262,0.0014398,-0.000515323,0.000769063,0.000837367,0.000884254,0.00201046,0.00294383
17,-133.11,29.1587,177.908,-0.0720898,0.122075,-0.0363128,0.000558817,0.000815898,0.00184469,0.00355406,-132.964,32.7214,97.0434,-0.041314,0.0800225,-0.0367152,0.000400964,0.000616591,0.0014306,0.0024423,-132.357,30.734,18.1188,-0.0119069,0.0301374,-0.0675042,0.000367419,0.000612231,0.00140322,0.002128,-130.892,29.8049,-62.6978,0.0274159,-0.0137458,-0.0685931,0.000490873,0.00089994,0.00200002,0.00267221,9.69875,13.1597,-0.000183262,0.00210767,6.14485e-05,-0.00331186,0.000822503,0.000890081,0.00202451,0.00296209
18,-133.11,29.1587,177.908,-0.0812507,0.060081,-0.0392703,0.000557664,0.000818141,0.00184928,0.00355184,-132.964,32.7214,97.0434,-0.0458059,0.0448867,-0.0379705,0.000362306,0.000560249,0.00129967,0.00221,-132.357,30.734,18.1188,-0.011887,0.0192551,-0.0664627,0.000318985,0.000535868,0.00122839,0.00184617,-130.892,29.8049,-62.6978,0.0315184,0.00300503,-0.0683302,0.000483191,0.000888645,0.00197547,0.00262638,9.69875,13.1597,-0.000183262,0.00211062,0.00204302,-0.00314634,0.000842819,0.00091194,0.00207479,0.00303172
19,-133.11,29.1587,177.908,-0.137175,0.0716659,-0.0766914,0.000575419,0.00083517,0.00188711,0.00363206,-132.964,32.7214,97.0434,-0.0756434,0.0558984,-0.0786603,0.000355061,0.000547874,0.00127135,0.00216507,-132.357,30.734,18.1188,-0.0149089,0.028048,-0.105616,0.000326947,0.000545367,0.00125134,0.0018851,-130.892,29.8049,-62.6978,0.0539666,0.00591858,-0.101329,0.000488081,0.000893436,0.00198565,0.00264944,9.69875,13.1597,-0.000183262,0.0020229,-0.000766003,0.00172783,0.000843888,0.000900714,0.00204763,0.00299621
20,-133.11,29.1587,177.908,-0.0837108,0.0600035,-0.0385595,0.00055927,0.000817783,0.00184762,0.00355675,-132.964,32.7214,97.0434,-0.0473566,0.047281,-0.0401551,0.000353049,0.000544937,0.00126398,0.00215433,-132.357,30.734,18.1188,-0.0104788,0.0203009,-0.065101,0.00031414,0.000521506,0.0011976,0.00180522,-130.892,29.8049,-62.6978,0.0340376,0.00225322,-0.0623054,0.000484063,0.000888511,0.00197472,0.0026339,9.69875,13.1597,-0.000183262,0.00116575,0.00222885,-0.00351787,0.000862587,0.000924573,0.00210328,0.0030736
21,-133.11,29.1587,177.908,-0.0392351,0.0935072,-0.010906,0.000554161,0.000813942,0.00183944,0.00353691,-132.964,32.7214,97.0434,-0.0224211,0.0650259,-0.0123687,0.000351661,0.000546272,0.0012667,0.00215422,-132.357,30.734,18.1188,-0.00364691,0.0240226,-0.0366904,0.000312918,0.000519167,0.00119281,0.00179498,-130.892,29.8049,-62.6978,0.020604,-0.0120373,-0.0294807,0.00047683,0.000870651,0.00193641,0.00259287,9.69875,13.1597,-0.000183262,0.00229726,0.000889877,-0.00435143,0.00083838,0.000895195,0.00203463,0.0029759
22,-133.11,29.1587,177.908,-0.0430283,0.0477573,-0.0111036,0.000567477,0.000827053,0.00186926,0.00359743,-132.964,32.7214,97.0434,-0.0252448,0.0377442,-0.00921893,0.00036964,0.000568649,0.00131894,0.0022508,-132.357,30.734,18.1188,-0.00520205,0.0111837,-0.0272144,0.000309524,0.000516936,0.00118708,0.00178627,-130.892,29.8049,-62.6978,0.0200866,-6.49945e-05,-0.0282583,0.000484033,0.000880874,0.00196081,0.00262282,9.69875,13.1597,-0.000183262,0.000429084,-0.000744348,-1.38066e-05,0.000847925,0.000890719,0.00202441,0.00296121
23,-133.11,29.1587,177.908,-0.0881649,0.119712,-0.0559552,0.000561687,0.00082206,0.00185712,0.00357387,-132.964,32.7214,97.0434,-0.0479406,0.0836701,-0.0556412,0.000367988,0.000565655,0.00131193,0.00223848,-132.357,30.734,18.1188,-0.00570065,0.0337539,-0.0750836,0.000312696,0.000521174,0.00119655,0.00180536,-130.892,29.8049,-62.6978,0.0405842,-0.00878178,-0.0671976,0.000492999,0.000897203,0.00199679,0.00267611,9.69875,13.1597,-0.000183262,0.00288299,9.18484e-05,-0.00336342,0.00085833,0.0009056,0.00205791,0.00300945
24,-133.11,29.1587,177.908,0.0203558,0.0988715,0.0243807,0.000558709,0.00081321,0.00183664,0.00354269,-132.964,32.7214,97.0434,0.0103043,0.0680904,0.0271788,0.000357098,0.00054989,0.00127626,0.00217131,-132.357,30.734,18.1188,0.00350384,0.0226944,0.00961768,0.000317976,0.000532098,0.00122072,0.00183437,-130.892,29.8049,-62.6978,-0.00154175,-0.0127453,0.0143634,0.000485186,0.000884947,0.00196797,0.00262568,9.69875,13.1597,-0.000183262,0.00178424,0.00272063,-0.00837066,0.000841699,0.000911195,0.00207389,0.00302786
25,-133.11,29.1587,177.908,-0.0629308,0.106713,-0.0368634,0.000563968,0.00081922,0.00185137,0.00357126,-132.964,32.7214,97.0434,-0.0341629,0.0774056,-0.0355164,0.000350057,0.000541831,0.00125695,0.00213459,-132.357,30.734,18.1188,-0.00320487,0.0317972,-0.0531756,0.000325102,0.000541154,0.00124214,0.00187243,-130.892,29.8049,-62.6978,0.0290624,-0.0056913,-0.0454956,0.000480833,0.000882257,0.00195979,0.002616,9.69875,13.1597,-0.000183262,0.00213053,-0.000849057,-0.00199816,0.0008411,0.000896108,0.00203762,0.00298238
26,-133.11,29.1587,177.908,-0.137176,0.0940363,-0.0965459,0.000547356,0.000804771,0.00181778,0.00349676,-132.964,32.7214,97.0434,-0.0742246,0.0718201,-0.0895255,0.00034737,0.000537205,0.00124598,0.00212008,-132.357,30.734,18.1188,-0.0109074,0.0346211,-0.107245,0.000321604,0.00053501,0.00122821,0.00185227,-130.892,29.8049,-62.6978,0.0551432,0.00531251,-0.0967214,0.000485866,0.000888048,0.00197315,0.00263885,9.69875,13.1597,-0.000183262,0.00191831,-0.000483293,0.00116685,0.000868465,0.000900614,0.00204545,0.00299777
27,-133.11,29.1587,177.908,-0.0861971,0.0827936,-0.0559968,0.000543641,0.000799141,0.00180366,0.00347699,-132.964,32.7214,97.0434,-0.0470819,0.0648538,-0.051311,0.000352047,0.000547726,0.00126983,0.00215629,-132.357,30.734,18.1188,-0.00680167,0.0279003,-0.0694117,0.000319296,0.000529704,0.00121604,0.00183924,-130.892,29.8049,-62.6978,0.0345486,-0.0022425,-0.0561234,0.000489498,0.000894478,0.00198824,0.00266004,9.69875,13.1597,-0.000183262,0.00192121,-0.000160573,-0.00134989,0.000834824,0.000889556,0.00202319,0.0029609
28,-133.11,29.1587,177.908,-0.0090705,0.0571616,0.00461806,0.000558159,0.000821332,0.00185471,0.00356536,-132.964,32.7214,97.0434,-0.00574823,0.0486429,0.0151712,0.000362777,0.000563052,0.00130553,0.00221952,-132.357,30.734,18.1188,-0.00105864,0.0209226,-0.00322993,0.000322977,0.000534604,0.00122745,0.00185653,-130.892,29.8049,-62.6978,0.00533754,0.0035685,0.00465081,0.000504157,0.000921859,0.00204938,0.00273254,9.69875,13.1597,-0.000183262,0.00114517,0.000855264,-0.00302068,0.000859746,0.000900835,0.00204767,0.00299818
29,-133.11,29.1587,177.908,-0.0370466,0.17988,-0.0320158,0.000547906,0.000796703,0.00180259,0.0034688,-132.964,32.7214,97.0434,-0.0198122,0.123396,-0.0236373,0.000354474,0.000550467,0.00127686,0.00216168,-132.357,30.734,18.1188,-0.00251521,0.0479672,-0.0428701,0.000310855,0.000516806,0.00118729,0.00179033,-130.892,29.8049,-62.6978,0.0170067,-0.0199269,-0.0314896,0.000493389,0.000904874,0.00201189,0.00267944,9.69875,13.1597,-0.000183262,0.00234802,0.00170437,-0.00942904,0.000856349,0.000888891,0.00201926,0.00295906
30,-133.11,29.1587,177.908,0.0698673,0.0559314,0.0645053,0.00055459,0.000805869,0.00182139,0.0035124,-132.964,32.7214,97.0434,0.03571,0.0464953,0.0768148,0.000380938,0.000586503,0.00136004,0.0023201,-132.357,30.734,18.1188,0.00302966,0.0130173,0.0593092,0.000338989,0.000567487,0.00130197,0.00196643,-130.892,29.8049,-62.6978,-0.0268564,-0.00640165,0.0675017,0.000491139,0.000897503,0.00199673,0.00266744,9.69875,13.1597,-0.000183262,0.000524491,0.00144579,-0.00522924,0.000857182,0.000897672,0.00203924,0.0029898
31,-133.11,29.1587,177.908,-0.126856,0.0963533,-0.0926106,0.000564831,0.000830838,0.00187474,0.00360287,-132.964,32.7214,97.0434,-0.0688397,0.0797198,-0.0789755,0.00036468,0.000561025,0.00130038,0.00222016,-132.357,30.734,18.1188,-0.014075,0.0412008,-0.102987,0.000309013,0.000516832,0.00118511,0.00179243,-130.892,29.8049,-62.6978,0.0464499,0.00821252,-0.0847196,0.000487313,0.000890211,0.00197836,0.00264784,9.69875,13.1597,-0.000183262,0.00227278,-4.36257e-05,-0.000953037,0.000827391,0.000891453,0.00202568,0.00296209
32,-133.11,29.1587,177.908,0.0121597,0.0616924,0.0191385,0.000548443,0.000803522,0.00181442,0.00349263,-132.964,32.7214,97.0434,0.00413961,0.0501735,0.0341412,0.000365985,0.000566158,0.00131306,0.00223314,-132.357,30.734,18.1188,-0.00586817,0.01227,0.0134894,0.0003197,0.000532359,0.00122017,0.00184796,-130.892,29.8049,-62.6978,-0.0103371,-0.0118934,0.0245579,0.000490808,0.000896448,0.00199347,0.00266603,9.69875,13.1597,-0.000183262,0.00113232,0.0007742,-0.00392443,0.000824021,0.00089168,0.00202786,0.00296399
33,-133.11,29.1587,177.908,-0.0156839,0.125366,-0.00662798,0.000535356,0.000779709,0.00176078,0.00339183,-132.964,32.7214,97.0434,-0.0101816,0.0908692,0.0100135,0.000366967,0.000567507,0.00131591,0.00224203,-132.357,30.734,18.1188,-0.0089802,0.0347622,-0.0174076,0.000321221,0.000534328,0.00122645,0.001855,-130.892,29.8049,-62.6978,-0.00115577,-0.0150196,0.00237949,0.000492126,0.000898889,0.00199985,0.0026711,9.69875,13.1597,-0.000183262,0.00121532,0.000438656,-0.00555215,0.000839786,0.00088531,0.00201294,0.0029463
34,-133.11,29.1587,177.908,-0.0507843,0.0826184,-0.0270047,0.000540588,0.000786875,0.00177879,0.00342154,-132.964,32.7214,97.0434,-0.0300393,0.0681318,-0.0103484,0.000359725,0.000554123,0.00128585,0.00219295,-132.357,30.734,18.1188,-0.0151666,0.0288005,-0.0384211,0.000318571,0.000530833,0.00121841,0.00183856,-130.892,29.8049,-62.6978,0.00965915,5.33958e-05,-0.020632,0.000496665,0.000905554,0.00201428,0.00269188,9.69875,13.1597,-0.000183262,0.00129714,0.000917122,-0.00246551,0.000860434,0.000905847,0.00205836,0.00301412
35,-133.11,29.1587,177.908,-0.0689523,0.10301,-0.0409211,0.000549334,0.000801898,0.00181056,0.00349037,-132.964,32.7214,97.0434,-0.0395038,0.0814532,-0.0234773,0.000353923,0.000546126,0.00126773,0.0021599,-132.357,30.734,18.1188,-0.0178755,0.0364711,-0.0539127,0.000315834,0.000527369,0.00121051,0.00182077,-130.892,29.8049,-62.6978,0.0158458,-0.000767905,-0.0318761,0.000488923,0.000891243,0.00198224,0.00264135,9.69875,13.1597,-0.000183262,0.00191025,-0.00304594,0.000690141,0.000840805,0.000888187,0.00201922,0.00295386
36,-133.11,29.1587,177.908,0.0879962,0.0775439,0.0860838,0.000570766,0.000835683,0.00188831,0.00362657,-132.964,32.7214,97.0434,0.0439637,0.0599678,0.105285,0.000367963,0.000566963,0.00131553,0.00224212,-132.357,30.734,18.1188,-0.00749936,0.0185068,0.0751663,0.000334241,0.000561373,0.00128789,0.00193632,-130.892,29.8049,-62.6978,-0.0453538,-0.0115505,0.0926092,0.000485561,0.000885089,0.00196842,0.00262919,9.69875,13.1597,-0.000183262,0.000622091,-0.00196001,-0.000917585,0.000848691,0.000898684,0.00204182,0.00298797
37,-133.11,29.1587,177.908,-0.0823722,0.0669081,-0.0405462,0.000552007,0.000805305,0.0018206,0.00350089,-132.964,32.7214,97.0434,-0.0488199,0.0602326,-0.0252511,0.000363634,0.00056508,0.00131083,0.00222173,-132.357,30.734,18.1188,-0.0251536,0.0296322,-0.0586298,0.000331838,0.000552875,0.00126873,0.00191909,-130.892,29.8049,-62.6978,0.0164797,0.00390469,-0.0319023,0.000487152,0.000889716,0.00197881,0.00264328,9.69875,13.1597,-0.000183262,0.00146538,0.000786308,-0.00170587,0.000846719,0.000898224,0.00204195,0.00299033
38,-133.11,29.1587,177.908,-0.0162511,0.121606,0.00378232,0.000529978,0.00077284,0.00174718,0.00336759,-132.964,32.7214,97.0434,-0.0123941,0.0961804,0.0163047,0.000362953,0.000562501,0.00130447,0.00221468,-132.357,30.734,18.1188,-0.019315,0.042325,-0.0134383,0.000315366,0.000522936,0.00120006,0.00181961,-130.892,29.8049,-62.6978,-0.00513792,-0.00145947,0.00977414,0.000479179,0.000877276,0.00195134,0.00259979,9.69875,13.1597,-0.000183262,0.00141404,0.0016162,-0.00679731,0.000833047,0.00088467,0.0020104,0.00294093
39,-133.11,29.1587,177.908,-0.143685,0.128691,-0.0896116,0.000531371,0.000774848,0.0017516,0.00337622,-132.964,32.7214,97.0434,-0.0803993,0.104208,-0.0778321,0.000364191,0.000561578,0.00130304,0.00221348,-132.357,30.734,18.1188,-0.0314352,0.0539142,-0.109219,0.000322499,0.000538651,0.00123712,0.00186378,-130.892,29.8049,-62.6978,0.0421842,0.00948943,-0.080222,0.000492171,0.000900251,0.00200232,0.00266784,9.69875,13.1597,-0.000183262,0.00188015,-0.00264475,0.00168652,0.000832362,0.00088439,0.00201016,0.00294617
40,-133.11,29.1587,177.908,-0.0424681,0.149035,-0.0164553,0.000559722,0.000818366,0.00184861,0.0035563,-132.964,32.7214,97.0434,-0.0258,0.113417,-0.0037653,0.000354633,0.00054845,0.00127285,0.00216431,-132.357,30.734,18.1188,-0.0229927,0.0531447,-0.0341351,0.000320772,0.000535758,0.00123027,0.00185413,-130.892,29.8049,-62.6978,0.00587926,0.0013345,-0.00946966,0.000485243,0.000891448,0.00198174,0.00264115,9.69875,13.1597,-0.000183262,0.00215387,0.000735421,-0.0049553,0.00083682,0.000877526,0.00199376,0.00292034
41,-133.11,29.1587,177.908,-0.0116158,0.153632,0.0165797,0.000571413,0.000843035,0.00190317,0.00365517,-132.964,32.7214,97.0434,-0.00883551,0.114907,0.0238537,0.000354851,0.000549414,0.00127498,0.00216605,-132.357,30.734,18.1188,-0.0210286,0.04999,-0.00804723,0.000317698,0.000531068,0.0012195,0.00183798,-130.892,29.8049,-62.6978,-0.00709937,-0.0102509,0.020653,0.000481972,0.00088126,0.00196067,0.00261443,9.69875,13.1597,-0.000183262,0.00176685,0.000308022,-0.00626139,0.00083693,0.000890588,0.0020241,0.00296323
42,-133.11,29.1587,177.908,-0.00292136,0.0123353,0.0411128,0.00056074,0.000828708,0.00187119,0.00358824,-132.964,32.7214,97.0434,-0.00493022,0.0298907,0.0537486,0.000356107,0.000549968,0.00127555,0.00217227,-132.357,30.734,18.1188,-0.0231249,0.0201086,0.0249092,0.000326612,0.000542318,0.00124559,0.0018799,-130.892,29.8049,-62.6978,-0.0145966,0.0203036,0.0489431,0.000479781,0.000878795,0.00195399,0.00260097,9.69875,13.1597,-0.000183262,0.000747785,-0.0011293,0.000876972,0.000818077,0.000885415,0.00201365,0.00294159
43,-133.11,29.1587,177.908,-0.152994,0.127965,-0.0904712,0.000555539,0.000817648,0.00184487,0.00355137,-132.964,32.7214,97.0434,-0.0833906,0.101947,-0.0785584,0.0003555,0.000547539,0.00127023,0.00216778,-132.357,30.734,18.1188,-0.0341088,0.0558074,-0.1101,0.000323462,0.000538095,0.00123518,0.0018661,-130.892,29.8049,-62.6978,0.0435827,0.00860206,-0.0768469,0.000487399,0.000892175,0.00198271,0.00264678,9.69875,13.1597,-0.000183262,0.00278634,0.00109645,-0.00354372,0.000823617,0.000894926,0.0020348,0.00297562
