"R0",,,,,,,,,,,"R1",,,,,,,,,,"R2",,,,,,,,,,"R3",,,,,,,,,,"R4",,,,,,,,,
"Index [1]","X [mm]","Y [mm]","Z [mm]","U [mm]","V [mm]","W [mm]","Sigma_X [mm]","Sigma_Y [mm]","Sigma_Z [mm]","sigma [pixel]","X [mm]","Y [mm]","Z [mm]","U [mm]","V [mm]","W [mm]","Sigma_X [mm]","Sigma_Y [mm]","Sigma_Z [mm]","sigma [pixel]","X [mm]","Y [mm]","Z [mm]","U [mm]","V [mm]","W [mm]","Sigma_X [mm]","Sigma_Y [mm]","Sigma_Z [mm]","sigma [pixel]","X [mm]","Y [mm]","Z [mm]","U [mm]","V [mm]","W [mm]","Sigma_X [mm]","Sigma_Y [mm]","Sigma_Z [mm]","sigma [pixel]","X [mm]","Y [mm]","Z [mm]","U [mm]","V [mm]","W [mm]","Sigma_X [mm]","Sigma_Y [mm]","Sigma_Z [mm]","sigma [pixel]"
10,149.691,-24.0815,177.935,-0.00739913,0.0199493,-0.00132408,0.000543082,0.000800364,0.00180713,0.00352373,147.831,-29.9496,97.0549,-0.00306033,0.0101416,0.0186766,0.000384936,0.000587948,0.001371,0.00232285,147.774,-28.417,18.007,0.00152537,-0.00637159,-0.00220664,0.000313744,0.000519446,0.00119565,0.00181091,148.439,-27.7934,-62.7182,0.000626833,-0.0156374,0.0168174,0.000482798,0.000890643,0.00197607,0.00269233,7.03901,-13.4519,0.00303603,0.00020822,0.000999483,0.00230318,0.000847011,0.000888552,0.00202135,0.00295597
11,149.691,-24.0815,177.935,0.00930091,-0.0464178,-0.020432,0.000529133,0.000781608,0.00176469,0.00343912,147.831,-29.9496,97.0549,0.00548859,-0.0309758,-0.00399523,0.000374084,0.000572878,0.00133544,0.00226049,147.774,-28.417,18.007,0.0032301,-0.0249855,-0.0180593,0.000317487,0.000525684,0.00121154,0.00182476,148.439,-27.7934,-62.7182,-0.00555322,-0.014689,0.00216859,0.000456147,0.000839135,0.00186159,0.00253476,7.03901,-13.4519,0.00303603,-0.000361056,-0.000312439,5.52263e-05,0.000842225,0.000898599,0.00204637,0.00299315
12,149.691,-24.0815,177.935,-0.0459392,0.00510333,0.030946,0.000516885,0.000762446,0.00172292,0.00335874,147.831,-29.9496,97.0549,-0.0226688,0.00515495,0.0437789,0.000358594,0.000549855,0.00128266,0.00216514,147.774,-28.417,18.007,0.00166092,-0.0111258,0.0249737,0.000306766,0.000510565,0.00117624,0.00177137,148.439,-27.7934,-62.7182,0.0190319,-0.0134864,0.0567936,0.000446276,0.000829995,0.00183832,0.00250232,7.03901,-13.4519,0.00303603,0.000559553,0.000352214,-5.54145e-05,0.000810456,0.000865472,0.00197025,0.00288207
13,149.691,-24.0815,177.935,0.0149959,0.0508875,-0.00688639,0.00053574,0.000789847,0.00178286,0.00348248,147.831,-29.9496,97.0549,0.0107723,0.0304204,0.000317909,0.000365093,0.000562553,0.0013116,0.002211,147.774,-28.417,18.007,0.0091176,-0.0036879,-0.0131795,0.000316557,0.000529384,0.00121993,0.00183076,148.439,-27.7934,-62.7182,-0.00162545,-0.0311849,0.0164286,0.000458413,0.000850155,0.00188401,0.00256097,7.03901,-13.4519,0.00303603,0.000497946,-0.000448926,0.00201791,0.000808931,0.000865782,0.00197201,0.00288084
14,149.691,-24.0815,177.935,-0.0326436,-0.00252159,0.0291516,0.000558363,0.000821963,0.00185475,0.00362487,147.831,-29.9496,97.0549,-0.0143489,-0.000831118,0.0236105,0.00037234,0.00057361,0.0013378,0.0022536,147.774,-28.417,18.007,0.0048691,-0.0162196,0.0122732,0.000317538,0.000534286,0.00122995,0.00183994,148.439,-27.7934,-62.7182,0.0145213,-0.0159313,0.0546751,0.000453302,0.000836959,0.0018558,0.00253306,7.03901,-13.4519,0.00303603,0.00023624,-7.25018e-05,-9.08596e-05,0.000818389,0.000860143,0.00195778,0.00286164
15,149.691,-24.0815,177.935,0.077935,0.0388961,-0.0520029,0.00054172,0.000798114,0.00180085,0.00351787,147.831,-29.9496,97.0549,0.046241,0.0236367,-0.058944,0.000365344,0.000556488,0.00129911,0.00219593,147.774,-28.417,18.007,0.0151994,-0.0117864,-0.0644545,0.000320576,0.000540486,0.00124493,0.0018505,148.439,-27.7934,-62.7182,-0.0261005,-0.0372835,-0.0279894,0.000475605,0.000881577,0.00195456,0.00266008,7.03901,-13.4519,0.00303603,-0.000188631,-0.000785501,0.00279344,0.000837289,0.000879713,0.00200223,0.0029273
16,149.691,-24.0815,177.935,0.0182551,0.0809362,0.000353698,0.000541625,0.000794858,0.00179505,0.00350033,147.831,-29.9496,97.0549,0.0160893,0.0500903,-0.0153051,0.000400845,0.000608681,0.00141974,0.00240966,147.774,-28.417,18.007,0.00931348,-0.00241499,-0.0196848,0.000357387,0.000597784,0.00137747,0.00206553,148.439,-27.7934,-62.7182,-0.00507303,-0.0364326,0.0268914,0.000490671,0.000901802,0.00200081,0.00273748,7.03901,-13.4519,0.00303603,6.49638e-05,-0.00113696,0.00164326,0.00082888,0.00088199,0.00200693,0.00293763
17,149.691,-24.0815,177.935,0.0794434,0.061654,-0.0499227,0.000555487,0.000814448,0.00183988,0.00358681,147.831,-29.9496,97.0549,0.0491481,0.0352754,-0.0654449,0.000390418,0.000598635,0.00139554,0.00235898,147.774,-28.417,18.007,0.0117884,-0.0163576,-0.0642753,0.000348123,0.000578116,0.00133277,0.00200816,148.439,-27.7934,-62.7182,-0.0310338,-0.0490047,-0.018673,0.000479088,0.000884465,0.00196218,0.00267311,7.03901,-13.4519,0.00303603,-0.000268126,0.000124538,0.00461637,0.000829088,0.000872395,0.00198429,0.00290239
18,149.691,-24.0815,177.935,-0.0602174,0.0626918,0.0576585,0.000553116,0.000813592,0.00183609,0.00358591,147.831,-29.9496,97.0549,-0.0234114,0.0428366,0.0319521,0.000368596,0.000566188,0.00131948,0.00222633,147.774,-28.417,18.007,-0.00211527,-0.00310862,0.0360466,0.000313088,0.000522367,0.00120269,0.00180718,148.439,-27.7934,-62.7182,0.0200824,-0.0220599,0.0833319,0.00048425,0.000895418,0.00198539,0.00270639,7.03901,-13.4519,0.00303603,0.000758753,-0.00157644,-0.00102865,0.000804849,0.000886348,0.00201998,0.00294909
19,149.691,-24.0815,177.935,0.0394315,0.0433038,-0.0319425,0.000559648,0.000828344,0.00187085,0.0036454,147.831,-29.9496,97.0549,0.029437,0.0252452,-0.0526501,0.000355125,0.000549727,0.00128072,0.00215648,147.774,-28.417,18.007,0.00164309,-0.0240348,-0.043375,0.000298437,0.000497324,0.00114601,0.00171918,148.439,-27.7934,-62.7182,-0.0217853,-0.0464407,0.00198629,0.00046857,0.000865961,0.0019197,0.00261557,7.03901,-13.4519,0.00303603,-0.00135586,-0.00337888,-0.00353494,0.000822511,0.000892514,0.00203213,0.0029694
20,149.691,-24.0815,177.935,0.0791018,0.0599103,-0.0586167,0.000563041,0.000833742,0.00188151,0.00366497,147.831,-29.9496,97.0549,0.0523007,0.034721,-0.0821145,0.000351967,0.000542802,0.0012647,0.00213556,147.774,-28.417,18.007,0.00406392,-0.0216222,-0.0683896,0.000312745,0.000518845,0.00119441,0.00180967,148.439,-27.7934,-62.7182,-0.0354743,-0.0439182,-0.0206323,0.00046909,0.00086416,0.0019182,0.00260883,7.03901,-13.4519,0.00303603,0.000122314,0.000128378,0.00326301,0.000847763,0.000894149,0.00203493,0.00297827
21,149.691,-24.0815,177.935,-0.164583,0.0212417,0.118747,0.000546722,0.00080652,0.00182236,0.00354873,147.831,-29.9496,97.0549,-0.079702,0.0219383,0.0952107,0.000347142,0.00053252,0.00124128,0.00210313,147.774,-28.417,18.007,-0.0208472,-0.0108187,0.118298,0.000316859,0.000529498,0.00121935,0.00182996,148.439,-27.7934,-62.7182,0.0517738,-0.0128238,0.160354,0.000471398,0.000867613,0.00192667,0.00262417,7.03901,-13.4519,0.00303603,0.000467261,-0.00300261,-0.00559021,0.000837297,0.000887225,0.00201899,0.00295175
22,149.691,-24.0815,177.935,0.0256166,0.023147,-0.0322516,0.000553187,0.00080249,0.00181534,0.00354599,147.831,-29.9496,97.0549,0.0231857,0.0158778,-0.0570216,0.000354146,0.000545756,0.0012717,0.0021493,147.774,-28.417,18.007,-0.00575147,-0.0282202,-0.0318157,0.000318841,0.000532552,0.00122605,0.00184703,148.439,-27.7934,-62.7182,-0.0195331,-0.0297849,0.013643,0.000480512,0.000886468,0.00196649,0.00268005,7.03901,-13.4519,0.00303603,0.000233374,0.000436514,0.00136005,0.000826109,0.000887451,0.00202082,0.00295376
23,149.691,-24.0815,177.935,0.0119021,-0.00952919,-0.0387316,0.000533562,0.000787333,0.00177934,0.00346958,147.831,-29.9496,97.0549,0.0131717,-0.00366853,-0.0559218,0.000359792,0.000556792,0.00129682,0.00218443,147.774,-28.417,18.007,-0.010566,-0.0412935,-0.0239618,0.000311329,0.000517511,0.0011921,0.00179859,148.439,-27.7934,-62.7182,-0.0184726,-0.0374465,0.0150594,0.000470083,0.000864115,0.0019187,0.00261533,7.03901,-13.4519,0.00303603,-0.000542001,-0.00228373,-0.00328242,0.000839889,0.000898509,0.00204383,0.00299423
24,149.691,-24.0815,177.935,-0.0942816,0.0571195,0.0443231,0.000539539,0.000796629,0.00180088,0.00350232,147.831,-29.9496,97.0549,-0.0434249,0.0426524,0.0296451,0.000358777,0.000550768,0.00128335,0.00216998,147.774,-28.417,18.007,-0.0204418,-0.0177292,0.0636081,0.000315099,0.000524725,0.00120767,0.00182199,148.439,-27.7934,-62.7182,0.0205239,-0.0297213,0.104886,0.000476325,0.000882317,0.00195663,0.00266704,7.03901,-13.4519,0.00303603,0.000299687,-0.00047747,-0.000294234,0.000820319,0.000891897,0.00203188,0.0029695
25,149.691,-24.0815,177.935,-0.00864984,0.042469,-0.0336293,0.00053668,0.000785558,0.00177688,0.00346332,147.831,-29.9496,97.0549,-0.000404768,0.0318983,-0.0400899,0.00035568,0.000548236,0.00127728,0.00215804,147.774,-28.417,18.007,-0.0165326,-0.0308209,3.9885e-05,0.000330451,0.000556895,0.00128051,0.00191768,148.439,-27.7934,-62.7182,-0.0152607,-0.0436764,0.033917,0.000473753,0.000872761,0.00193566,0.00264247,7.03901,-13.4519,0.00303603,-0.000342615,-0.000292117,0.00110818,0.000824105,0.000897682,0.00204519,0.00298838
26,149.691,-24.0815,177.935,-0.13633,0.0383644,0.0667641,0.000543951,0.000796517,0.00180172,0.00351274,147.831,-29.9496,97.0549,-0.0700117,0.0344589,0.0571057,0.000369736,0.000570843,0.00133004,0.00224442,147.774,-28.417,18.007,-0.0308749,-0.0216301,0.0993947,0.000327514,0.000549105,0.00126395,0.00189789,148.439,-27.7934,-62.7182,0.030375,-0.0241464,0.129619,0.00048054,0.000879709,0.00195215,0.00267058,7.03901,-13.4519,0.00303603,0.00057246,0.0022051,0.00186654,0.000809005,0.000880806,0.00200493,0.00293141
27,149.691,-24.0815,177.935,-0.00280333,0.0664712,-0.0457828,0.00053776,0.000793199,0.00179307,0.00348305,147.831,-29.9496,97.0549,-0.000422742,0.0507974,-0.0429651,0.000355863,0.000548112,0.00127699,0.0021574,147.774,-28.417,18.007,-0.0214153,-0.0257746,-0.000545869,0.000316435,0.000530804,0.00122293,0.00182621,148.439,-27.7934,-62.7182,-0.0197683,-0.0433191,0.0276035,0.000494194,0.000908286,0.00201473,0.00274969,7.03901,-13.4519,0.00303603,0.000893653,0.00150422,0.00517472,0.000820051,0.000878377,0.00199921,0.00292647
28,149.691,-24.0815,177.935,-0.0507868,-0.0253348,-0.0218335,0.000538167,0.000789184,0.00178493,0.00348274,147.831,-29.9496,97.0549,-0.0300898,-0.00562423,-0.0234165,0.00036353,0.000556936,0.00129708,0.00220066,147.774,-28.417,18.007,-0.0323176,-0.0472382,0.0213238,0.000310836,0.000517054,0.00119167,0.00179414,148.439,-27.7934,-62.7182,-0.00516735,-0.0209417,0.0522328,0.000475958,0.000884887,0.00196055,0.00266541,7.03901,-13.4519,0.00303603,9.32653e-05,0.00103822,-0.000513728,0.000825425,0.000883187,0.00201101,0.00294302
29,149.691,-24.0815,177.935,0.0103818,0.0349454,-0.0776117,0.000544141,0.000799767,0.00180781,0.00352239,147.831,-29.9496,97.0549,0.000292888,0.0291162,-0.068359,0.000351002,0.00053855,0.00125546,0.00212678,147.774,-28.417,18.007,-0.0299642,-0.0398716,-0.0175881,0.000309323,0.000513133,0.0011837,0.00178206,148.439,-27.7934,-62.7182,-0.0258301,-0.0454266,0.0047656,0.000456031,0.000842356,0.00186757,0.00254613,7.03901,-13.4519,0.00303603,-3.99368e-05,-0.000432613,0.000472865,0.000811313,0.000880491,0.00200565,0.00293187
30,149.691,-24.0815,177.935,0.0923275,0.0932551,-0.136066,0.000540004,0.000794375,0.00179338,0.00349641,147.831,-29.9496,97.0549,0.0430117,0.0606998,-0.127218,0.000410704,0.00062428,0.00145523,0.00247024,147.774,-28.417,18.007,-0.0250196,-0.0308909,-0.075234,0.000349113,0.000574703,0.00132585,0.00199764,148.439,-27.7934,-62.7182,-0.0516034,-0.0499928,-0.0446015,0.000467017,0.000855522,0.00189992,0.00259067,7.03901,-13.4519,0.00303603,0.00107976,0.00421716,0.0109903,0.000837791,0.000879427,0.0020014,0.00292944
31,149.691,-24.0815,177.935,0.0688015,0.0737478,-0.137067,0.000550144,0.000812532,0.00183488,0.0035662,147.831,-29.9496,97.0549,0.0266696,0.0512886,-0.118275,0.000399196,0.00060836,0.00141814,0.00240048,147.774,-28.417,18.007,-0.0308075,-0.0361139,-0.0655423,0.000344751,0.000572393,0.00131947,0.00198724,148.439,-27.7934,-62.7182,-0.0428542,-0.0515173,-0.0362542,0.000474523,0.000875622,0.00194167,0.00264771,7.03901,-13.4519,0.00303603,0.000203716,0.00124337,0.00547172,0.000853578,0.00088226,0.00200642,0.00293757
32,149.691,-24.0815,177.935,-0.0852838,-0.00899629,-0.0303591,0.000564739,0.000830786,0.00187704,0.00366257,147.831,-29.9496,97.0549,-0.0594006,0.00928221,-0.0144697,0.000354072,0.000548654,0.00127923,0.00214983,147.774,-28.417,18.007,-0.0478779,-0.0419103,0.0396741,0.000321753,0.00053777,0.00123846,0.00186091,148.439,-27.7934,-62.7182,0.0161415,-0.0146411,0.0752322,0.000479046,0.000878287,0.00194862,0.00266367,7.03901,-13.4519,0.00303603,-1.15651e-05,-0.0001169,-0.00312555,0.000845221,0.000895085,0.00203713,0.00298319
33,149.691,-24.0815,177.935,0.0323816,0.066286,-0.119006,0.000549032,0.000805156,0.00181909,0.00355023,147.831,-29.9496,97.0549,0.00197665,0.0489939,-0.0986471,0.000369269,0.000570365,0.00132949,0.0022461,147.774,-28.417,18.007,-0.0369117,-0.0365388,-0.0435584,0.000323673,0.000538243,0.00124096,0.00186432,148.439,-27.7934,-62.7182,-0.0240038,-0.0462994,-0.00764424,0.000487447,0.000897557,0.00199206,0.00272054,7.03901,-13.4519,0.00303603,0.00052315,0.00241196,0.00518406,0.000850212,0.000909393,0.00207117,0.00302779
34,149.691,-24.0815,177.935,0.0705996,0.112562,-0.148733,0.000533286,0.00078468,0.00177352,0.00346013,147.831,-29.9496,97.0549,0.0226038,0.0777477,-0.130241,0.000357808,0.000550329,0.00128226,0.00216795,147.774,-28.417,18.007,-0.0338651,-0.0293268,-0.0780088,0.000318473,0.000526774,0.00121458,0.00182835,148.439,-27.7934,-62.7182,-0.034606,-0.0549661,-0.0357357,0.000466249,0.000859354,0.00190713,0.00260191,7.03901,-13.4519,0.00303603,0.000374696,0.000487345,0.00459337,0.00083078,0.000892753,0.00203212,0.00297007
35,149.691,-24.0815,177.935,0.0413416,0.0281592,-0.13568,0.000546039,0.000804855,0.00181972,0.00353912,147.831,-29.9496,97.0549,0.00522475,0.0280713,-0.123482,0.000351706,0.000541936,0.00126317,0.00213528,147.774,-28.417,18.007,-0.0388332,-0.0478203,-0.0694359,0.000325458,0.000539358,0.0012435,0.00187211,148.439,-27.7934,-62.7182,-0.025053,-0.0419964,-0.0236111,0.000452523,0.000838531,0.00185862,0.00253397,7.03901,-13.4519,0.00303603,-0.00079203,-0.0010274,-0.000513976,0.00081664,0.000874611,0.00199095,0.00291614
36,149.691,-24.0815,177.935,-0.0806346,0.0294511,-0.0414878,0.000555452,0.000818571,0.00184993,0.00360206,147.831,-29.9496,97.0549,-0.0588059,0.0386476,-0.0392741,0.000353356,0.000544569,0.0012688,0.00214535,147.774,-28.417,18.007,-0.048825,-0.0306796,0.0142775,0.000319296,0.000527212,0.00121628,0.00183418,148.439,-27.7934,-62.7182,0.0256299,-0.0110044,0.0697311,0.000461121,0.000852521,0.00188934,0.00257953,7.03901,-13.4519,0.00303603,0.000490193,0.00130431,0.000217929,0.000819725,0.000882029,0.0020072,0.00293877
37,149.691,-24.0815,177.935,-0.0279451,0.0486881,-0.0891954,0.000545774,0.000803671,0.00181526,0.00353141,147.831,-29.9496,97.0549,-0.029521,0.0478758,-0.0886415,0.00036191,0.000554314,0.00129278,0.00218361,147.774,-28.417,18.007,-0.0454964,-0.0348443,-0.0319328,0.000312979,0.000517183,0.00119416,0.00179562,148.439,-27.7934,-62.7182,0.00826649,-0.030121,0.0244572,0.000454782,0.000837972,0.00185829,0.00253586,7.03901,-13.4519,0.00303603,-0.000451762,-0.0032484,-0.00451299,0.000813453,0.000871857,0.00198501,0.00290162
38,149.691,-24.0815,177.935,0.0322179,0.0489283,-0.129994,0.000585231,0.000860083,0.00194116,0.00378199,147.831,-29.9496,97.0549,0.00555954,0.0467558,-0.143008,0.000368696,0.000565939,0.00131859,0.00223262,147.774,-28.417,18.007,-0.0392684,-0.0358899,-0.0863324,0.000324169,0.000539971,0.00124504,0.00187155,148.439,-27.7934,-62.7182,-0.00611715,-0.0260338,-0.0196862,0.000469496,0.000864414,0.00191624,0.00261782,7.03901,-13.4519,0.00303603,0.000513582,-0.000296787,6.23543e-05,0.000826754,0.000892215,0.0020328,0.00296898
39,149.691,-24.0815,177.935,0.0481283,0.0302615,-0.14474,0.000575906,0.000841473,0.00190179,0.00369839,147.831,-29.9496,97.0549,0.0148885,0.0365899,-0.164112,0.000374325,0.000575216,0.00134031,0.00227114,147.774,-28.417,18.007,-0.0388023,-0.0438392,-0.105931,0.000350346,0.000580536,0.00133862,0.00201847,148.439,-27.7934,-62.7182,-0.00904093,-0.030673,-0.0392288,0.000478541,0.000885634,0.00196347,0.00267762,7.03901,-13.4519,0.00303603,0.000428452,0.00219196,0.00452367,0.000833385,0.000892335,0.00203257,0.00297046
40,149.691,-24.0815,177.935,0.044873,0.0930893,-0.137746,0.00056011,0.000820582,0.00185402,0.00361577,147.831,-29.9496,97.0549,0.0171519,0.0781952,-0.166352,0.000380049,0.000582126,0.00135763,0.00229838,147.774,-28.417,18.007,-0.0364179,-0.0272441,-0.108493,0.000349948,0.00057634,0.00132984,0.00200723,148.439,-27.7934,-62.7182,-0.000262442,-0.0296719,-0.0300185,0.000481647,0.000889775,0.00197185,0.00269008,7.03901,-13.4519,0.00303603,0.000724675,-0.000119417,0.0022383,0.000821508,0.000867216,0.00197346,0.00288826
41,149.691,-24.0815,177.935,-0.0665068,0.0568582,-0.0601914,0.000561304,0.000822816,0.00185967,0.00362735,147.831,-29.9496,97.0549,-0.0423518,0.0597577,-0.0965316,0.000360306,0.000555603,0.00129562,0.00218511,147.774,-28.417,18.007,-0.0469575,-0.0289211,-0.03184,0.000318226,0.00052305,0.00120773,0.0018198,148.439,-27.7934,-62.7182,0.0432846,-0.0179602,0.0455889,0.000466884,0.000865411,0.00191691,0.002611,7.03901,-13.4519,0.00303603,0.000634515,-0.000127287,-0.00137775,0.000832161,0.000868949,0.00197748,0.00289318
42,149.691,-24.0815,177.935,-0.0411897,0.127017,-0.0754477,0.000563264,0.000827923,0.00187046,0.00364662,147.831,-29.9496,97.0549,-0.0260278,0.100427,-0.118912,0.000360154,0.000554906,0.00129319,0.00218623,147.774,-28.417,18.007,-0.0424984,-0.0204012,-0.0540243,0.000306058,0.000502491,0.00115923,0.0017503,148.439,-27.7934,-62.7182,0.0386783,-0.0322646,0.0294577,0.000462906,0.000854812,0.00189517,0.0025852,7.03901,-13.4519,0.00303603,0.000818195,1.48753e-05,0.00159305,0.00080068,0.000856391,0.00195111,0.0028521
43,149.691,-24.0815,177.935,-0.0323671,0.0749319,-0.0939121,0.000548583,0.000809874,0.00182733,0.00356655,147.831,-29.9496,97.0549,-0.0203606,0.0682297,-0.144754,0.000361479,0.000556548,0.00129747,0.00218597,147.774,-28.417,18.007,-0.0416205,-0.0270518,-0.0691672,0.000314575,0.000518843,0.00119723,0.00180672,148.439,-27.7934,-62.7182,0.0354934,-0.0226885,0.0044966,0.000463695,0.000858811,0.00190404,0.0025916,7.03901,-13.4519,0.00303603,0.000123599,-0.000318946,-0.000523131,0.000820023,0.000868883,0.00197794,0.00289381
