"Work";"Test time";"Standard travel";"Standard force"
"Nmm";"s";"mm";"N"
0;0;0;0.000192928
-3.3671e-016;0.0100098;-1.36424e-012;0.000300693
-3.3671e-016;0.119995;-1.36424e-012;0.000571211
2.30657e-008;0.22998;4.09357e-005;0.000555714
1.10774e-009;0.339966;-1.36424e-012;0.00051709
6.31095e-008;0.440002;0.000122641;0.000494023
5.0774e-007;0.549988;0.00102331;0.000493308
1.22711e-006;0.659973;0.00278332;0.00032415
2.29818e-006;0.76001;0.00487091;0.000701983
4.11631e-006;0.869995;0.00761368;0.000623782
5.12534e-006;0.959961;0.0103145;0.000123423
5.37809e-006;0.97998;0.0109706;0.000646991
7.65772e-006;1.08997;0.0149398;0.000501675
9.61994e-006;1.19;0.0190749;0.000447375
1.03607e-005;1.21997;0.0204673;0.000616652
1.26e-005;1.29999;0.0243144;0.000547511
1.58709e-005;1.40997;0.0301662;0.000570399
1.61325e-005;1.41998;0.0307002;0.000409228
1.82603e-005;1.51001;0.0358577;0.000415903
2.04353e-005;1.58997;0.0408092;0.000462621
2.14334e-005;1.62;0.0428157;0.00053224
2.65098e-005;1.72998;0.0505138;0.000786632
2.69203e-005;1.73999;0.0511661;0.00047192
3.0328e-005;1.83997;0.058578;0.000447601
3.16577e-005;1.88;0.061523;0.000455469
3.41435e-005;1.94;0.0661922;0.000609285
3.64201e-005;2.01001;0.0719218;0.000185377
3.77309e-005;2.04999;0.0753207;0.00058592
4.24499e-005;2.13;0.0826488;0.00070203
4.42497e-005;2.15997;0.0855098;0.000556118
4.95431e-005;2.23999;0.0930438;0.000849075
5.13026e-005;2.26001;0.0950885;0.000871963
5.70596e-005;2.34998;0.103969;0.000424571
5.81103e-005;2.37;0.106182;0.000525183
6.29658e-005;2.45;0.114453;0.000648879
6.48724e-005;2.47997;0.11752;0.000594401
6.90729e-005;2.54998;0.124974;0.00053265
7.12839e-005;2.58001;0.128247;0.000818425
7.78884e-005;2.64;0.135449;0.0010156
8.25954e-005;2.68999;0.141469;0.000548296
8.556e-005;2.72997;0.146298;0.000679427
9.11287e-005;2.79998;0.154935;0.000610166
9.29099e-005;2.82;0.157513;0.000771218
0.000101691;2.90001;0.16763;0.000964814
0.000110809;2.97997;0.177823;0.000824147
0.000114112;3.01;0.181668;0.000894242
0.000119984;3.05999;0.188466;0.000833207
0.000127014;3.11999;0.19714;0.000787669
0.000127846;3.13;0.198575;0.000371867
0.000134117;3.2;0.208607;0.000878268
0.000137495;3.22997;0.212781;0.000740656
0.000142472;3.27001;0.218838;0.00090278
0.000149164;3.33001;0.227643;0.000617274
0.000150187;3.33996;0.229115;0.000771769
0.000159939;3.40996;0.239262;0.00115038
0.000165004;3.43999;0.243932;0.00101925
0.000170343;3.47997;0.250485;0.000610121
0.000178944;3.54998;0.262028;0.000880035
0.000189363;3.61999;0.273572;0.000925215
0.000193986;3.65001;0.278485;0.000956686
0.000199164;3.68999;0.285153;0.000596198
0.000210419;3.76;0.296536;0.00138131
0.000221891;3.82;0.307423;0.000726136
0.000228495;3.86999;0.316426;0.000741156
0.0002295;3.88;0.31815;0.000424536
0.000237245;3.93999;0.329121;0.000987204
0.000242795;3.97997;0.336568;0.000503453
0.000245366;3.99999;0.340131;0.000940236
0.00025431;4.05999;0.350651;0.000759991
0.000257808;4.08001;0.35442;0.00109616
0.000264684;4.11999;0.362233;0.000664147
