"Work";"Test time";"Standard travel";"Standard force"
"Nmm";"s";"mm";"N"
0;0;-1.25056e-012;-0.00692558
0;0.0200195;-1.25056e-012;-0.00683373
-2.77523e-007;0.130005;4.09357e-005;-0.00672525
-2.77523e-007;0.23999;4.09357e-005;-0.00670971
-5.52504e-007;0.340027;8.18711e-005;-0.00672515
-4.33093e-006;0.450012;0.000654553;-0.0064704
-1.45993e-005;0.559998;0.00221;-0.00673278
-3.01877e-005;0.669983;0.00450168;-0.00687154
-4.58585e-005;0.77002;0.00679431;-0.00679906
-6.76759e-005;0.880005;0.0100692;-0.00652488
-9.18458e-005;0.98999;0.0137542;-0.00659313
-0.000118636;1.09003;0.0178054;-0.00663247
-0.000136666;1.15002;0.0205081;-0.00670972
-0.000153063;1.20001;0.0229228;-0.00687156
-0.000191618;1.31;0.0285305;-0.00687955
-0.000206467;1.34998;0.030701;-0.00680231
-0.00023411;1.41998;0.0347103;-0.00698732
-0.000276102;1.52002;0.0408519;-0.00668697
-0.000326552;1.63;0.048302;-0.00685664
-0.000346261;1.66998;0.0511669;-0.00690265
-0.000380335;1.73999;0.0562862;-0.00640898
-0.00041522;1.81;0.0616077;-0.006702
-0.00043027;1.84003;0.0638164;-0.00692617
-0.000484136;1.94;0.0719646;-0.00629537
-0.000489362;1.95001;0.0727809;-0.00650804
-0.000555029;2.05999;0.0827287;-0.00669432
-0.000618563;2.16002;0.0921434;-0.00680251
-0.00062522;2.16997;0.0931276;-0.00672526
-0.000693435;2.27001;0.103111;-0.00694103
-0.000700874;2.28002;0.104179;-0.00698752
-0.000773509;2.38;0.11441;-0.00721139
-0.000848334;2.47997;0.125095;-0.00679428
-0.000854987;2.48998;0.126079;-0.00672562
-0.0009181;2.57;0.13541;-0.00680232
-0.000934188;2.59002;0.137744;-0.00697976
-0.000994868;2.66002;0.146343;-0.00713461
-0.00102899;2.7;0.15121;-0.00688666
-0.00107177;2.74999;0.157474;-0.00677222
-0.00112408;2.80999;0.165172;-0.00681799
-0.00114172;2.83001;0.167713;-0.00707167
-0.00121011;2.91002;0.177738;-0.00657075
-0.00128233;2.98998;0.188464;-0.00689512
-0.00131206;3.02001;0.19276;-0.00694912
-0.00135128;3.05999;0.198535;-0.00663322
-0.00141833;3.13;0.208644;-0.00663173
-0.00148662;3.2;0.218753;-0.00687968
-0.00152699;3.23998;0.224773;-0.00653254
-0.00155537;3.27001;0.229114;-0.00654017
-0.00162261;3.34002;0.239269;-0.00670284
-0.00169773;3.41002;0.2504;-0.00679415
-0.00174353;3.45;0.256992;-0.00710171
-0.00176775;3.47002;0.260433;-0.00697988
-0.00184662;3.54003;0.272014;-0.00664027
-0.00186832;3.55999;0.275249;-0.00677187
-0.00192365;3.60998;0.283595;-0.00648625
-0.00197747;3.66002;0.291622;-0.00692589
-0.00199987;3.67998;0.29494;-0.00657112
-0.00207145;3.73998;0.305621;-0.00683338
-0.00210807;3.77001;0.311023;-0.00672562
-0.00214421;3.79998;0.316432;-0.00663311
-0.00221541;3.85998;0.327358;-0.00640137
-0.00223804;3.88;0.330921;-0.00630219
-0.00228561;3.91997;0.338451;-0.00633288
-0.00235386;3.97997;0.348972;-0.00664044
-0.00236557;3.98998;0.350772;-0.00637151
-0.00242835;4.04003;0.360271;-0.00684805
-0.00249689;4.09002;0.37025;-0.00688771
-0.00250994;4.10003;0.37218;-0.00663404
-0.00259075;4.16002;0.384052;-0.00697998
-0.00264508;4.2;0.391994;-0.00670258
-0.00267076;4.22002;0.395801;-0.00678674
-0.00274789;4.28002;0.407146;-0.00680987
-0.00278841;4.30999;0.413234;-0.00650088
-0.00281714;4.33001;0.417659;-0.00648657
-0.00288718;4.38;0.428386;-0.00657086
-0.00292761;4.41002;0.434566;-0.00651673
-0.00295519;4.42998;0.438777;-0.00657813
-0.00302615;4.47997;0.449306;-0.0069019
-0.00308188;4.52001;0.457485;-0.00672547
-0.00309515;4.53002;0.459499;-0.00645653
-0.00316572;4.58001;0.470256;-0.00666358
