"Work";"Test time";"Standard travel";"Standard force"
"Nmm";"s";"mm";"N"
-0.00108941;5.60002;0.701665;-0.00127343
-0.00109917;5.63005;0.709904;-0.00109724
-0.00111101;5.67002;0.720662;-0.00110367
-0.00112337;5.71;0.731267;-0.00122741
-0.00113387;5.75004;0.741414;-0.000841771
-0.00114493;5.79002;0.752354;-0.00117937
-0.0011523;5.81004;0.758366;-0.00127319
-0.0011596;5.83;0.764134;-0.00125984
-0.00117325;5.87004;0.775349;-0.00117372
-0.00118795;5.91001;0.786488;-0.0014665
-0.0011918;5.92002;0.789189;-0.0013821
-0.00120102;5.94999;0.796971;-0.00098799
-0.0012123;5.99003;0.80843;-0.000980241
-0.00122449;6.03001;0.820302;-0.00107275
-0.00123889;6.07005;0.831929;-0.00140463
-0.00125503;6.11003;0.84348;-0.00139032
-0.00126212;6.13005;0.84879;-0.0012816
-0.00126809;6.15;0.854191;-0.000925882
-0.00127848;6.19004;0.866109;-0.000818117
-0.00129064;6.23002;0.878468;-0.00115023
-0.0012941;6.24003;0.881413;-0.00119625
-0.00130519;6.27;0.890507;-0.0012425
-0.00131815;6.31004;0.902089;-0.000996454
-0.00132839;6.35002;0.913426;-0.00081001
-0.00133928;6.39;0.926076;-0.0009111
-0.00135136;6.43003;0.938695;-0.00100313
-0.00136168;6.46;0.948186;-0.00117253
-0.00136543;6.47001;0.951222;-0.0012965
-0.00137807;6.50999;0.962834;-0.000880702
-0.00139032;6.55003;0.975041;-0.00112684
-0.00139381;6.56004;0.978352;-0.000980927
-0.00140342;6.59001;0.988255;-0.000958873
-0.0014171;6.63005;1.00129;-0.00114102
-0.00143207;6.67002;1.01384;-0.00124283
-0.00144256;6.71;1.02576;-0.000518514
-0.00144925;6.74003;1.03583;-0.00080998
-0.00145782;6.77;1.04607;-0.000864698
-0.00146079;6.78001;1.04934;-0.000949098
-0.00147035;6.81004;1.05921;-0.000987721
-0.00148134;6.85002;1.07169;-0.00077354
-0.00148708;6.88005;1.08086;-0.000478378
-0.00148856;6.89;1.08422;-0.000401607
-0.0014947;6.92002;1.0947;-0.000771156
-0.00150274;6.94999;1.10502;-0.000787368
-0.00151248;6.98002;1.11541;-0.00108777
-0.0015162;6.99003;1.11876;-0.00112687
-0.00152514;7.02;1.12818;-0.000771869
-0.00153278;7.06004;1.14119;-0.000403036
-0.0015382;7.09001;1.15188;-0.00061046
-0.00154047;7.10002;1.15549;-0.00064813
-0.00154514;7.12004;1.1624;-0.00070249
-0.00155304;7.15;1.17279;-0.000818301
-0.00156343;7.19004;1.18586;-0.000772406
-0.00156678;7.21;1.19213;-0.000294377
