"Work";"Test time";"Standard travel";"Standard force"
"Nmm";"s";"mm";"N"
0;-6.86646e-007;1.02318e-012;0.000177474
0;0.0499871;1.02318e-012;3.83564e-005
2.52417e-009;0.150024;4.09357e-005;8.49673e-005
2.52417e-009;0.260009;4.09357e-005;0.000100107
8.63791e-009;0.369994;8.17053e-005;0.00019981
1.39703e-007;0.47998;0.000736092;0.000200763
6.43289e-007;0.580016;0.00229153;0.000446752
1.23547e-006;0.690002;0.00446019;9.93758e-005
1.84942e-006;0.799987;0.00712094;0.000362113
1.57985e-006;0.900024;0.0100697;-0.00035505
2.14218e-006;1.01001;0.0138348;0.000215247
1.76962e-006;1.11999;0.018298;-6.2272e-005
1.62068e-006;1.16998;0.0205067;-9.27896e-005
1.8171e-006;1.22998;0.0233735;0.000200465
2.91321e-006;1.33002;0.0284489;0.00023146
3.55569e-006;1.36999;0.0306996;0.000339463
4.63416e-006;1.44;0.0347508;0.000192955
6.41153e-006;1.53998;0.0408925;0.000385836
6.6627e-006;1.54999;0.0415066;0.000432089
8.38748e-006;1.65002;0.0483845;6.94542e-005
9.00134e-006;1.69;0.0510853;0.00038512
1.08708e-005;1.76001;0.0562428;0.000339821
1.27279e-005;1.83002;0.0615262;0.000363186
1.41863e-005;1.86999;0.0646771;0.000562504
1.81536e-005;1.96002;0.0719212;0.000532811
1.9076e-005;1.97998;0.0736416;0.000539487
2.44483e-005;2.08001;0.0826881;0.000648234
3.11856e-005;2.18999;0.0932091;0.000632498
3.63019e-005;2.29003;0.103032;0.000409219
3.67478e-005;2.29998;0.104054;0.000463102
4.02243e-005;2.40001;0.114415;0.000207994
4.2178e-005;2.49999;0.124974;0.000162046
4.2526e-005;2.51;0.126118;0.000446241
4.62849e-005;2.59002;0.135327;0.000370126
4.75083e-005;2.61998;0.139058;0.000285726
4.94353e-005;2.67998;0.146298;0.000246565
5.10711e-005;2.72002;0.151173;0.000424545
5.31502e-005;2.77001;0.157513;0.000231307
5.44421e-005;2.83001;0.165128;0.000108044
5.51985e-005;2.85003;0.167706;0.000478547
5.99611e-005;2.92998;0.177739;0.000470887
6.05721e-005;2.93999;0.179005;0.000494014
6.53537e-005;3.01;0.188466;0.000516843
6.72092e-005;3.04003;0.192761;0.000347089
6.92713e-005;3.09002;0.199887;0.000231694
7.12231e-005;3.15001;0.20844;0.00022472
7.16495e-005;3.16002;0.209912;0.00035442
7.42574e-005;3.22997;0.220311;0.000147169
7.53593e-005;3.26;0.22469;0.000356024
7.7379e-005;3.29998;0.23055;0.000333374
8.16898e-005;3.36998;0.240781;0.000509327
8.74919e-005;3.43999;0.25208;0.000517672
9.01558e-005;3.47002;0.257153;0.000532453
9.38294e-005;3.51;0.263585;0.00060988
9.99249e-005;3.58001;0.275288;0.000431781
0.00010357;3.65001;0.286794;0.000201946
0.00010595;3.68999;0.293217;0.000538831
0.000109226;3.72002;0.298253;0.000762619
0.000116369;3.78002;0.309224;0.000539459
0.000117202;3.79003;0.31107;0.000363029
0.000119465;3.84002;0.320035;0.000141777
0.000120748;3.90001;0.33096;9.31393e-005
0.000124295;3.96001;0.341893;0.000555671
0.000128654;4.01;0.350652;0.0004398
0.000129715;4.02001;0.352536;0.000685848
0.000134887;4.08001;0.364285;0.000194646
0.000137338;4.11998;0.372105;0.000432051
0.000139326;4.14;0.375981;0.000593938
0.000144531;4.18999;0.386052;0.000439681
0.000146853;4.22002;0.391904;0.000353969
0.000148717;4.24999;0.397603;0.000300325
0.000154812;4.30999;0.409139;0.00075642
0.000156975;4.33001;0.413197;0.000309147
0.000158876;4.35997;0.419667;0.000278629
0.000162193;4.41002;0.430394;0.000339664
0.000164923;4.43999;0.43665;0.000533379
0.000167471;4.46001;0.440907;0.000663556
0.000173052;4.51;0.45139;0.000401176
0.00017554;4.54003;0.457372;0.00043074
0.000177566;4.55999;0.461415;0.000571258
0.000182196;4.60997;0.47231;0.000278718
0.000184524;4.65001;0.481435;0.000231511
0.000185194;4.66002;0.483693;0.000362165
0.000190373;4.71001;0.494786;0.000571616
0.000194579;4.76;0.506001;0.000178346
0.000195698;4.80999;0.516682;3.12417e-005
0.000199507;4.85997;0.52802;0.00064064
0.000200876;4.86998;0.530553;0.000440368
0.000205797;4.91002;0.540059;0.000594863
0.000211657;4.96001;0.551808;0.000402698
0.000212863;4.97002;0.554173;0.000617275
0.000218618;5.01;0.563557;0.000609168
0.000224676;5.05999;0.574696;0.000478634
0.000227361;5.08001;0.579396;0.000664005
0.000232018;5.10997;0.586934;0.000571498
0.000236837;5.15001;0.597081;0.000378379
0.000242082;5.18999;0.607076;0.000671157
0.000243381;5.2;0.609532;0.000386962
0.000249529;5.24999;0.62177;0.000617751
0.000254684;5.29003;0.631306;0.000463256
0.000256268;5.29998;0.633794;0.000810394
0.000265571;5.34002;0.644368;0.000949153
0.000275106;5.37999;0.654927;0.000856885
0.000278998;5.40001;0.660207;0.000617588
0.000281748;5.41997;0.665364;0.000448787
0.000289205;5.46001;0.675755;0.000986528
0.000301211;5.51;0.687962;0.000980448
0.000311389;5.54998;0.698766;0.000903916
0.000320512;5.59002;0.709859;0.000740838
0.000326735;5.61998;0.717961;0.000795316
0.000328924;5.62999;0.720753;0.000772071
0.000336878;5.66997;0.731267;0.000741195
0.000344755;5.71001;0.741414;0.000811291
0.000347213;5.72002;0.743993;0.00109549
0.000356055;5.74999;0.752354;0.00101919
0.000366985;5.79003;0.764104;0.000841331
0.00037661;5.83001;0.775441;0.00085659
0.000385696;5.86998;0.786443;0.000795316
0.000394699;5.91002;0.797047;0.000902605
0.000403551;5.93999;0.805486;0.00119538
0.000406937;5.95;0.80843;0.00110431
0.000417183;5.98998;0.820378;0.00061078
0.000426418;6.03002;0.831929;0.000988197
0.000429591;6.04003;0.83492;0.00113411
0.00043848;6.07;0.843388;0.000965011
0.000451508;6.10997;0.854283;0.00142659
0.0004667;6.15001;0.866109;0.00114287
0.000479296;6.18999;0.878468;0.000895393
0.000489442;6.22997;0.890584;0.000779521
0.000496914;6.26;0.899266;0.000941646
0.000499979;6.27001;0.902135;0.00119532
0.000514189;6.30999;0.913396;0.00132836
0.000526763;6.35003;0.925999;0.000666988
0.000532015;6.36998;0.932591;0.000926447
0.000536691;6.39;0.938771;0.000586939
0.000544458;6.42998;0.951253;0.000657511
0.000553569;6.47002;0.962926;0.000903559
0.000566109;6.51;0.974995;0.0011744
0.000580294;6.54998;0.988301;0.00095768
0.000590736;6.58001;0.99796;0.00120468
0.000594758;6.59002;1.00119;0.00128145
0.000609315;6.62999;1.01394;0.00100364
0.000625064;6.66997;1.02576;0.00165991
0.000636338;6.68999;1.03243;0.00172154
0.000641293;6.7;1.03583;0.00119129
0.000652678;6.72997;1.04603;0.00104258
0.000665836;6.77001;1.05928;0.000941968
0.000671911;6.79003;1.06571;0.000949598
0.000677731;6.80999;1.07169;0.000996327
0.000692375;6.85003;1.08413;0.00135878
0.000706579;6.87999;1.09473;0.00131992
0.000714576;6.90001;1.10161;0.00100425
0.00071859;6.91002;1.10514;0.00127319
0.000729322;6.93999;1.11536;0.000826395
0.000742424;6.97997;1.12827;0.00120345
0.000755906;7.01;1.13764;0.00167457
0.000761497;7.02001;1.14116;0.00149814
0.000776744;7.05003;1.15201;0.00131248
0.00078974;7.08;1.1624;0.00118898
0.000800298;7.11003;1.17284;0.00083409
0.000815324;7.15;1.18595;0.00145875
0.000837381;7.18998;1.19909;0.00189898
0.000855466;7.22001;1.21009;0.00138876
0.000870484;7.24998;1.22069;0.0014436
0.000884241;7.28001;1.2313;0.00115082
0.000901983;7.31999;1.24439;0.00155947
0.000908081;7.33;1.24767;0.00215838
0.000922219;7.35002;1.25472;0.00185273
0.000940932;7.37998;1.26618;0.00141308
0.000957348;7.41001;1.27723;0.00155893
0.000972823;7.43998;1.28815;0.00127391
0.000986317;7.47001;1.29834;0.0013738
0.00100182;7.49998;1.30854;0.00166849
0.00101924;7.53001;1.32016;0.0013285
0.00102382;7.54002;1.32401;0.00105003
0.00103258;7.55998;1.3315;0.00128869
0.00104595;7.59001;1.34264;0.00111154
0.00106062;7.61998;1.35341;0.0016127
0.00107986;7.65;1.36376;0.0021067
0.00109952;7.67997;1.37549;0.00124363
0.00111426;7.71;1.38714;0.0012894
0.00112785;7.73997;1.39859;0.00108269
0.00113589;7.75999;1.40572;0.00117329
0.00113987;7.77;1.40905;0.00121978
0.00115524;7.80003;1.41964;0.00168327
0.00117332;7.83;1.43171;0.00131277
0.00118794;7.86003;1.4435;0.00116542
0.0012013;7.88999;1.45493;0.00117353
0.00121591;7.92002;1.46578;0.00151924
0.00123504;7.94999;1.47675;0.00196878
0.00124997;7.97001;1.48496;0.00166837
0.00125695;7.98002;1.48905;0.00174466
0.00127723;8.00999;1.50104;0.00163676
0.00129633;8.04002;1.51278;0.00161959
0.00131476;8.06999;1.52358;0.00179078
0.0013216;8.08;1.52723;0.00196053
0.00133543;8.10002;1.53495;0.00162245
0.00135272;8.12998;1.54728;0.00118186
