"Work";"Test time";"Standard travel";"Standard force"
"Nmm";"s";"mm";"N"
0;0;2.67225e-007;-0.000108128
0;0.0200195;2.67225e-007;-0.000138646
0;0.130005;2.67225e-007;0.000246639
0;0.230042;2.67225e-007;-0.000145858
0;0.340027;2.67225e-007;-0.000162309
-1.4182e-008;0.450012;0.000122908;-6.89681e-005
-1.16304e-007;0.559998;0.00122822;-0.000115817
-6.60589e-008;0.660034;0.00298822;0.000114733
-1.20659e-007;0.77002;0.00515688;-0.000146693
-3.90241e-007;0.870046;0.00761431;-0.000146738
-8.93392e-007;0.950002;0.010029;-0.000270001
-8.9263e-007;0.980032;0.0108873;2.27957e-005
-8.95532e-007;1.09002;0.0149404;-0.000340077
-1.84037e-006;1.2;0.0195658;-0.000224325
-2.02329e-006;1.22002;0.020426;-0.00020096
-2.90962e-006;1.30004;0.0243151;-0.000254843
-4.44558e-006;1.41002;0.0300867;-0.000277403
-4.44512e-006;1.42003;0.0306589;2.20506e-005
-4.45154e-006;1.52001;0.0365526;-0.00020099
-6.50111e-006;1.59002;0.0408937;-0.000424686
-7.20496e-006;1.62005;0.0427744;-0.000323835
-9.47618e-006;1.73003;0.0504305;-0.000269476
-9.69143e-006;1.74004;0.0511286;-0.0003472
-1.14271e-005;1.84002;0.0584947;-0.00012404
-1.1956e-005;1.88;0.0616075;-0.000215832
-1.28545e-005;1.95;0.0668871;-0.000124517
-1.33393e-005;2.01;0.0718805;-6.96809e-005
-1.32888e-005;2.05004;0.0754434;6.08533e-005
-1.30395e-005;2.13;0.0827295;7.56671e-006
-1.30398e-005;2.16002;0.0855142;-0.000262555
-1.39982e-005;2.24004;0.0931246;-0.000185784
-1.46738e-005;2.27001;0.0960352;-0.000278469
-1.64496e-005;2.35003;0.104099;-0.000161942
-1.69309e-005;2.37005;0.106144;-0.000308808
-1.95642e-005;2.45;0.114456;-0.000324782
-2.0639e-005;2.48003;0.117481;-0.000385817
-2.25063e-005;2.55004;0.124935;-0.000115212
-2.21743e-005;2.59002;0.129521;0.000220481
-2.24811e-005;2.64;0.135327;-0.000239428
-2.33306e-005;2.7;0.142658;-0.000164088
-2.36887e-005;2.73003;0.146176;-3.9514e-005
-2.49235e-005;2.80004;0.155018;-0.000239786
-2.51063e-005;2.80999;0.156292;-4.71434e-005
-2.54311e-005;2.89;0.166401;-1.71026e-005
-2.57711e-005;2.91002;0.168896;-0.000255521
-2.70214e-005;2.97002;0.176556;-7.09256e-005
-2.65029e-005;3.02001;0.183018;0.000213746
-2.56701e-005;3.05004;0.187115;0.000192765
-2.65983e-005;3.12005;0.197102;-7.14865e-006
-2.61707e-005;3.13;0.198536;0.000477318
-2.79152e-005;3.2;0.208683;-0.000185288
-2.81069e-005;3.23003;0.212864;-5.46349e-005
-2.89106e-005;3.27001;0.2188;-0.000216164
-2.81408e-005;3.34002;0.229069;0.000269972
-2.91264e-005;3.41002;0.239269;-0.000107206
-2.87377e-005;3.45;0.245526;8.48958e-005
-2.87974e-005;3.48003;0.250485;-0.000214558
-2.83344e-005;3.55004;0.261982;6.15308e-005
-2.84133e-005;3.62005;0.273525;-0.000215512
-2.68492e-005;3.66002;0.280201;0.000199814
-2.60246e-005;3.68999;0.285198;0.000130195
-2.66831e-005;3.76;0.296498;-1.524e-005
-2.62017e-005;3.77001;0.298214;0.000331897
-2.77319e-005;3.82;0.307461;-9.34868e-007
-2.87348e-005;3.87005;0.316433;-0.000222903
-2.86845e-005;3.88;0.318188;0.000145216
-2.89969e-005;3.93999;0.329121;-0.000223856
-3.17095e-005;3.98003;0.336567;-0.000385385
-3.31962e-005;3.99999;0.340046;-0.000469308
-3.31489e-005;4.05999;0.350735;6.9041e-005
-3.33377e-005;4.09002;0.356251;-5.77241e-007
-3.35265e-005;4.12005;0.36224;-6.25661e-005
-3.35216e-005;4.18004;0.373982;7.7078e-006
-3.31785e-005;4.2;0.377865;0.000168998
-3.383e-005;4.24004;0.385937;-7.90861e-006
-3.35511e-005;4.30004;0.397648;4.62124e-005
-3.36568e-005;4.36004;0.409107;-6.95221e-005
-3.29277e-005;4.41002;0.419743;8.32396e-005
-3.1614e-005;4.46001;0.430439;0.000162395
-3.22987e-005;4.51;0.440876;-3.85923e-005
-3.19934e-005;4.52001;0.443043;0.00014642
-3.23294e-005;4.55999;0.451267;-0.000115959
-3.29717e-005;4.61004;0.461506;-9.25941e-005
-3.33268e-005;4.62005;0.463551;-0.000254719
-3.67218e-005;4.66002;0.472355;-0.000516502
-3.98691e-005;4.71001;0.483692;-3.87115e-005
-3.9851e-005;4.73003;0.488117;2.23236e-005
-3.93718e-005;4.76;0.494694;0.000123413
-3.96916e-005;4.80999;0.506046;-0.000146954
-4.01274e-005;4.84002;0.512425;-6.94675e-005
-4.00437e-005;4.86004;0.516606;7.64447e-005
-4.01468e-005;4.91002;0.528019;-0.000247089
-4.36229e-005;4.95;0.537678;-0.000378339
-4.43626e-005;4.96001;0.540013;-0.000255315
-4.66545e-005;5.01;0.551853;-0.000131814
-4.74517e-005;5.05004;0.561222;-3.83539e-005
-4.76314e-005;5.05999;0.563557;-0.000115602
-4.86875e-005;5.11004;0.574604;-7.56068e-005
-4.63538e-005;5.16002;0.587055;0.000439377
-4.80348e-005;5.2;0.597126;-0.000138907
-4.84719e-005;5.24004;0.607197;-7.0004e-005
-4.91276e-005;5.27001;0.614567;-0.000107913
-4.95043e-005;5.29003;0.619435;-4.68774e-005
-4.83216e-005;5.34002;0.63126;0.000239225
-4.66858e-005;5.37005;0.638966;0.000185342
-4.63737e-005;5.38;0.641743;3.94302e-005
-4.49114e-005;5.42003;0.652256;0.000238748
-4.30534e-005;5.46001;0.662739;0.000115724
-4.26061e-005;5.48003;0.668019;5.37353e-005
-4.26524e-005;5.49999;0.673222;-0.000108389
-4.13198e-005;5.55004;0.685414;0.000170084
-4.18725e-005;5.59002;0.696018;-0.000107436
-4.19902e-005;5.63;0.707112;-1.54797e-005
-4.11492e-005;5.67003;0.71793;0.000169652
-4.02379e-005;5.7;0.726063;5.44515e-005
-3.97538e-005;5.71001;0.728733;0.000308129
-3.61313e-005;5.74999;0.738835;0.000409099
-3.30128e-005;5.79003;0.749439;0.000179025
-3.24651e-005;5.80004;0.752384;0.000192973
-3.15443e-005;5.83001;0.761234;1.51124e-005
-3.15656e-005;5.87005;0.772526;-4.54459e-005
-3.24818e-005;5.91001;0.783832;-9.26389e-005
-3.20786e-005;5.94999;0.794315;0.000131236
-2.89377e-005;5.99003;0.805485;0.000431167
-2.59035e-005;6.02;0.814457;0.0002452
-2.53348e-005;6.03001;0.817478;0.000131236
-2.44856e-005;6.06999;0.829059;1.54057e-005
-2.45154e-005;6.11003;0.840656;-3.08475e-005
-2.39107e-005;6.12004;0.843433;0.000115065
-2.19429e-005;6.15;0.851536;0.000370649
-1.82399e-005;6.19004;0.863086;0.000270514
-1.42652e-005;6.23002;0.875492;0.000370292
-1.15202e-005;6.27;0.887516;8.63055e-005
-1.17657e-005;6.31004;0.899311;-9.25681e-005
-8.35838e-006;6.34001;0.907703;0.0004701
-7.1588e-006;6.35002;0.91048;0.000393806
-3.63663e-006;6.39;0.922809;0.000177553
-4.65202e-006;6.43003;0.935749;-2.33149e-005
-4.52799e-006;6.44004;0.938846;5.39327e-005
-2.92731e-006;6.47001;0.948063;0.000293424
8.82266e-007;6.50999;0.960102;0.000339439
4.7511e-006;6.55003;0.97176;0.000324299
7.29619e-006;6.59001;0.984943;6.18005e-005
8.55209e-006;6.63005;0.997959;0.00013118
9.45031e-006;6.66001;1.00766;5.39327e-005
9.66923e-006;6.67002;1.01082;8.46887e-005
1.46334e-005;6.71;1.02265;0.000754883
2.33754e-005;6.75004;1.03583;0.000571301
2.64144e-005;6.77;1.04262;0.000323823
2.77992e-005;6.78001;1.04598;0.000501206
3.45844e-005;6.81999;1.05921;0.000524571
4.13253e-005;6.86003;1.07169;0.000555565
4.30564e-005;6.87004;1.07468;0.000602057
5.00685e-005;6.9;1.08405;0.000894835
5.79324e-005;6.93003;1.09461;0.000594666
6.39759e-005;6.96;1.10505;0.000563433
6.73488e-005;6.98002;1.11193;0.000416806
6.87672e-005;6.99003;1.11533;0.000416904
7.44697e-005;7.03001;1.12818;0.000470786
8.17646e-005;7.06999;1.14112;0.000656753
8.65221e-005;7.09001;1.14832;0.000664382
8.88662e-005;7.10002;1.15189;0.000648646
9.37284e-005;7.13005;1.16236;0.000280349
9.68297e-005;7.16001;1.17289;0.000308781
0.000100629;7.19004;1.18274;0.000462084
0.000102465;7.19999;1.18586;0.000717669
0.000112123;7.24003;1.19908;0.000742464
0.000119025;7.27;1.21018;0.000501781
0.000125433;7.30003;1.22069;0.000717371
0.000132417;7.33;1.23134;0.000594108
0.000141968;7.37004;1.24443;0.000864952
0.000151412;7.4;1.25479;0.000958039
0.000154463;7.41001;1.25861;0.000641419
0.00015858;7.43003;1.26622;0.000440075
0.000165281;7.46;1.27723;0.000778152
0.000171624;7.49003;1.28812;0.000386192
0.00017748;7.52;1.29831;0.000762894
0.000186235;7.55003;1.30863;0.000934555
0.000194216;7.58;1.32016;0.000449135
0.000200205;7.61003;1.33138;0.000618889
0.000203245;7.62004;1.33515;0.000994636
0.000208953;7.64;1.34273;0.000510647
0.000215236;7.67002;1.35329;0.000679447
0.000225019;7.69999;1.3638;0.00118156
0.000235871;7.73002;1.37542;0.000687553
0.000243864;7.75999;1.3871;0.000680162
0.00025039;7.79002;1.39852;0.00046344
0.000256623;7.81999;1.409;0.0007257
0.000263477;7.84001;1.41588;0.0012662
0.00026806;7.85002;1.41965;0.00116606
0.000279017;7.88005;1.43167;0.000656321
0.000287116;7.91001;1.44339;0.000725939
0.000294643;7.94004;1.45493;0.000579073
0.000302915;7.97001;1.4657;0.000956728
0.000313369;8.00004;1.47675;0.000935747
0.000324059;8.03001;1.48905;0.00080271
0.000329543;8.05003;1.49707;0.000563814
0.000332228;8.06004;1.50107;0.000779345
0.000340233;8.09001;1.51273;0.000594093
0.000350155;8.12004;1.52358;0.00123503
0.000365255;8.15001;1.53492;0.00142863
0.000370434;8.16002;1.53901;0.00110438
0.000380442;8.18003;1.54737;0.00128939
0.000394601;8.21;1.55939;0.00106575
0.000405083;8.24003;1.57114;0.000718526
0.000416017;8.27;1.58199;0.00129717
0.00043066;8.30003;1.5941;0.00112002
0.000444051;8.33;1.60704;0.000949792
0.000456046;8.36003;1.61937;0.000996045
0.000459548;8.37004;1.6234;0.000742368
0.000466823;8.39;1.63115;0.0011348
0.000482138;8.42002;1.6424;0.00158899
0.000499348;8.44999;1.65522;0.00109642
0.000512138;8.48002;1.668;0.000904075
0.000523509;8.50999;1.68042;0.000926844
0.000537503;8.54002;1.69182;0.00152861
0.000556403;8.56999;1.70391;0.00159918
0.000569078;8.59001;1.71285;0.00123583
0.00057383;8.60002;1.71721;0.000942103
0.000585389;8.63005;1.73006;0.000857226
0.000598014;8.66002;1.74213;0.00123482
0.000615937;8.69004;1.75368;0.00186847
0.000636374;8.72001;1.76705;0.00118946
0.000649852;8.75004;1.78017;0.000864732
0.000660561;8.78001;1.7929;0.000818241
0.000668309;8.80003;1.80083;0.00113486
0.00067284;8.81004;1.80469;0.00121211
0.000688937;8.84001;1.81733;0.00133609
0.000703406;8.87004;1.83115;0.000757206
0.000713312;8.90001;1.8443;0.000749099
0.000716496;8.91002;1.84858;0.000741232
0.000724688;8.93003;1.85659;0.0013039
0.000743506;8.96;1.86875;0.00179081
0.000765047;8.99003;1.88236;0.00137453
0.000782722;9.02;1.89579;0.00125806
0.000797799;9.05003;1.9086;0.00109451
0.000815555;9.08;1.92044;0.00190465
0.000837293;9.11003;1.93409;0.00128238
0.000843532;9.12004;1.93894;0.00128939
0.00085505;9.14;1.94806;0.00123503
0.00087128;9.17002;1.96158;0.00116606
0.000888377;9.19999;1.97385;0.0016212
0.000909663;9.23002;1.98746;0.00150653
0.000927018;9.25999;2.00162;0.000944811
0.000940482;9.29002;2.01545;0.00100299
0.000957582;9.31999;2.0279;0.00174369
0.000972649;9.34001;2.03653;0.0017456
0.000981087;9.35002;2.04123;0.00184526
0.00100593;9.38005;2.0557;0.00158967
0.00102548;9.41002;2.06977;0.00118889
0.00104305;9.44004;2.08249;0.00157322
0.00106431;9.47001;2.0958;0.00162281
0.00107933;9.49003;2.10587;0.00135912
0.00109745;9.52;2.12009;0.00118889
0.00111398;9.55003;2.13361;0.00125756
0.00113456;9.58;2.14637;0.00196888
0.00115893;9.61003;2.16108;0.00134375
0.00117712;9.64;2.17548;0.00118198
0.00118876;9.66002;2.18476;0.00132789
0.00119504;9.67002;2.18915;0.00152816
0.00121953;9.69999;2.20221;0.00222244
0.0012465;9.73002;2.21701;0.00142135
0.00126467;9.75999;2.23163;0.00106539
0.00126961;9.77;2.23642;0.00099625
0.00127924;9.79002;2.2454;0.00115039
0.00130052;9.81999;2.25833;0.00213839
0.00133178;9.85002;2.2735;0.00198342
0.00134775;9.87004;2.28345;0.00122764
0.00135455;9.88005;2.28849;0.00147368
0.00137743;9.91002;2.30262;0.00176479
0.00140467;9.94004;2.3162;0.00224687
0.00142631;9.96;2.32648;0.00196262
0.00144451;9.98002;2.33686;0.00154491
0.00146501;10.01;2.35169;0.0012197
0.00148855;10.04;2.36518;0.0022697
0.00152019;10.07;2.37992;0.00202317
0.00153831;10.09;2.39023;0.00149102
0.00155103;10.11;2.40024;0.00105043
0.00156872;10.14;2.41452;0.00142713
0.00159489;10.17;2.42817;0.00240894
0.00161763;10.19;2.43882;0.00186153
0.00163325;10.21;2.44937;0.00109668
0.00164568;10.23;2.45957;0.0013432
0.00166914;10.26;2.47364;0.0019917
0.00169988;10.29;2.48819;0.00223203
0.00171025;10.3;2.49347;0.00169416
0.00171968;10.31;2.49869;0.00192209
0.00173655;10.33;2.5091;0.00132032
0.00175052;10.35;2.51926;0.00142808
0.00177581;10.38;2.53308;0.00223108
0.00180731;10.41;2.54822;0.00193067
0.00182659;10.43;2.55884;0.00169988
0.00184312;10.45;2.56903;0.00154467
0.00186608;10.48;2.58347;0.00163622
0.0018922;10.51;2.59745;0.00210161
0.00190289;10.52;2.60266;0.00199242
0.00191352;10.53;2.60822;0.00183792
0.00193094;10.55;2.61881;0.00145169
0.00194661;10.57;2.62903;0.00161286
0.00197368;10.6;2.64301;0.00226088
0.0019965;10.62;2.65259;0.00250216
0.00200914;10.63;2.65778;0.00237055
0.00203282;10.65;2.66867;0.00197668
0.00205127;10.67;2.67911;0.00155969
0.00206717;10.69;2.6893;0.00155957
0.00209403;10.72;2.70301;0.00236161
0.00210555;10.73;2.70783;0.00241645
0.00211759;10.74;2.71308;0.0021704
0.00214082;10.76;2.72382;0.00215371
0.00215951;10.78;2.73401;0.00151379
0.00217545;10.8;2.74421;0.00161393
0.00220455;10.83;2.75782;0.00266267
0.00221742;10.84;2.76261;0.00270988
0.00224383;10.86;2.77323;0.00226261
0.00226484;10.88;2.78406;0.00161697
0.0022822;10.9;2.79444;0.00172957
0.00231077;10.93;2.80875;0.00226172
0.00232081;10.94;2.8133;0.00215443
0.00234476;10.96;2.82334;0.00261744
0.00237082;10.98;2.83383;0.0023466
0.00239315;11;2.84424;0.00194605
0.00241101;11.02;2.8544;0.00156733
0.00243608;11.05;2.86811;0.00209244
0.0024697;11.08;2.88294;0.00244149
0.0024951;11.1;2.89365;0.00230094
0.00251646;11.12;2.90393;0.00185307
0.00254521;11.15;2.91834;0.0021387
0.00255577;11.16;2.92282;0.00256976
0.00258148;11.18;2.93241;0.0027953
0.00260903;11.2;2.94309;0.00236281
0.00263097;11.22;2.95371;0.00176962
0.00264971;11.24;2.96399;0.00187548
0.00266978;11.26;2.97348;0.00235375
0.00268135;11.27;2.97797;0.00280198
0.00272294;11.3;2.99283;0.00279584
0.00274915;11.32;3.00348;0.00212445
0.00276941;11.34;3.01404;0.00171437
0.00278698;11.36;3.02436;0.00169112
0.00279594;11.37;3.02905;0.00212218
0.00281897;11.39;3.03818;0.00292518
0.00284866;11.41;3.04834;0.00291946
0.00287683;11.43;3.05908;0.00232436
0.00289854;11.45;3.0694;0.00188472
0.00292985;11.48;3.08399;0.00240829
0.00296844;11.51;3.09787;0.00315001
0.00299919;11.53;3.10849;0.00264075
0.00302478;11.55;3.11893;0.00226261
0.00304626;11.57;3.12915;0.00193956
0.00306742;11.59;3.13901;0.0023544
0.00307856;11.6;3.14356;0.00254705
0.00311916;11.63;3.15814;0.00301912
0.00314927;11.65;3.16886;0.00260236
0.00317416;11.67;3.17917;0.00222399
0.00319609;11.69;3.18933;0.00209262
0.00323099;11.72;3.2031;0.00297858
0.00327342;11.75;3.21799;0.00271919
0.00329993;11.77;3.22855;0.00230148
0.00332185;11.79;3.23883;0.00196197
0.003332;11.8;3.2439;0.00204589
0.00335211;11.82;3.25339;0.0021918
0.00338839;11.85;3.26734;0.00301125
0.00341956;11.87;3.27817;0.00274136
0.00344624;11.89;3.289;0.00218537
0.00346769;11.91;3.2992;0.00202372
0.00350307;11.94;3.3133;0.00299495
0.00354817;11.97;3.32807;0.00311154
0.00357708;11.99;3.33866;0.0023486
0.00359977;12.01;3.34903;0.00202435
0.00362155;12.03;3.3591;0.00230044
0.00366036;12.06;3.37305;0.00326591
0.00369319;12.08;3.38309;0.00327354
0.00372481;12.1;3.39389;0.00257927
0.00374882;12.12;3.40433;0.00202327
0.00377176;12.14;3.4144;0.00253158
0.00381289;12.17;3.42801;0.00351291
0.00386245;12.2;3.44324;0.00299602
0.0038903;12.22;3.45386;0.00224834
0.00390186;12.23;3.45905;0.00220829
0.00391375;12.24;3.46421;0.00240093
0.00395275;12.27;3.47858;0.00302618
0.00399784;12.3;3.49311;0.00318139
0.00402882;12.32;3.50385;0.00258725
0.00405192;12.34;3.51428;0.00183814
0.00407144;12.36;3.52454;0.00196903
0.00410493;12.39;3.53842;0.002855
0.00414737;12.42;3.55316;0.00290316
0.00417623;12.44;3.56363;0.00261086
0.00420171;12.46;3.57401;0.00230091
0.00423595;12.49;3.58841;0.00245374
0.00427482;12.52;3.60221;0.00318139
0.00430761;12.54;3.61292;0.00294202
0.00432234;12.55;3.61835;0.00247854
0.00433467;12.56;3.62357;0.00224775
0.00435716;12.58;3.634;0.00206154
0.00439256;12.61;3.64816;0.00293904
0.00443703;12.64;3.66284;0.00312024
0.00446728;12.66;3.67365;0.00247889
0.00449127;12.68;3.68402;0.00214654
0.00451356;12.7;3.69428;0.00219994
0.00454923;12.73;3.70801;0.00299531
0.00459515;12.76;3.7233;0.00301152
0.00462573;12.78;3.73407;0.00266486
0.00465245;12.8;3.74445;0.00248616
0.00469039;12.83;3.75861;0.00287216
0.00473414;12.86;3.77304;0.00319069
0.00475098;12.87;3.77844;0.00304287
0.00476719;12.88;3.78388;0.00292652
0.00479487;12.9;3.79428;0.00239342
0.00481803;12.92;3.80438;0.00219219
0.00485411;12.95;3.81827;0.00300329
0.00489981;12.98;3.83325;0.00309675
0.00493092;13;3.84381;0.00279587
0.00495752;13.02;3.85425;0.00230187
0.00499464;13.05;3.86878;0.00280898
0.00503886;13.08;3.88281;0.00349086
0.00505641;13.09;3.88803;0.00323528
0.00507328;13.1;3.89337;0.00308078
0.0051035;13.12;3.90378;0.00272721
0.00513183;13.14;3.91397;0.00283211
0.00517517;13.17;3.92786;0.00341123
0.00520946;13.19;3.93726;0.00388377
0.00522945;13.2;3.94242;0.00386828
0.00526795;13.22;3.95322;0.00325983
0.00529976;13.24;3.96378;0.0027644
0.0053275;13.26;3.97397;0.00267919
0.00537223;13.29;3.98776;0.00380548
0.00539112;13.3;3.99268;0.00388368
0.00541039;13.31;3.99793;0.00346025
0.0054464;13.33;4.00882;0.00315031
0.00547735;13.35;4.01917;0.00283321
0.00550572;13.37;4.02936;0.00273332
0.00554839;13.4;4.04312;0.00346669
0.00556596;13.41;4.04791;0.00386723
0.00560291;13.43;4.05844;0.00315198
0.00563506;13.45;4.06903;0.00291976
0.00566443;13.47;4.07926;0.00282582
0.00570903;13.5;4.09351;0.00343403
0.00572484;13.51;4.09805;0.00352033
0.0057601;13.53;4.108;0.00356754
0.00579392;13.55;4.11878;0.00271019
0.00582096;13.57;4.12924;0.00245663
0.00584623;13.59;4.13938;0.00253221
0.00588818;13.62;4.15317;0.00355073
0.00594182;13.65;4.16831;0.00353595
0.00597762;13.67;4.17877;0.00330421
0.00601138;13.69;4.18921;0.00316557
0.00605847;13.72;4.20377;0.00330433
0.00607416;13.73;4.20825;0.00368961
0.00611011;13.75;4.21784;0.00381454
0.00614905;13.77;4.22849;0.00349769
0.00618244;13.79;4.23905;0.0028263
0.00621116;13.81;4.24921;0.00282582
0.0062548;13.84;4.26306;0.00347432
0.00630624;13.87;4.27753;0.0036374
0.00634294;13.89;4.28845;0.00308093
0.00637329;13.91;4.29892;0.00271806
0.00640191;13.93;4.30899;0.00296458
0.00641622;13.94;4.31366;0.00316485
0.00644935;13.96;4.32266;0.00419673
0.00648907;13.98;4.3327;0.00371417
0.00652632;14;4.34363;0.00310572
0.00655649;14.02;4.35416;0.00262555
0.0065838;14.04;4.36435;0.00273236
0.00659739;14.05;4.36914;0.00294122
0.00662665;14.07;4.37811;0.00358209
0.00668029;14.1;4.39328;0.00349053
0.0067161;14.12;4.40405;0.00315804
0.00674814;14.14;4.41428;0.00311035
0.00677949;14.16;4.42407;0.00328845
0.00679489;14.17;4.42853;0.00362796
0.00684881;14.2;4.44278;0.0039379
0.00689141;14.22;4.45368;0.00388259
0.00692994;14.24;4.4643;0.00337428
0.00696273;14.26;4.47449;0.00305861
0.00700957;14.29;4.48847;0.00364419
0.00706329;14.32;4.50336;0.0035698
0.00709986;14.34;4.51401;0.003298
0.0071336;14.36;4.52432;0.00324293
0.00714915;14.37;4.52939;0.00289579
0.00716453;14.38;4.53436;0.0032887
0.00721388;14.41;4.54791;0.00399609
0.00727152;14.44;4.5632;0.00354405
0.00730715;14.46;4.57382;0.00316556
0.00733885;14.48;4.58405;0.00303515
0.00738697;14.51;4.59805;0.00383623
0.00744333;14.54;4.61237;0.00403841
0.00748543;14.56;4.62329;0.00366839
0.0075211;14.58;4.63379;0.00312861
0.00753793;14.59;4.63898;0.00335844
0.00755508;14.6;4.64401;0.00345095
0.00760991;14.63;4.65781;0.00450011
0.00767431;14.66;4.67313;0.00390692
0.00771449;14.68;4.6839;0.00355192
0.00773202;14.69;4.68912;0.00316663
0.00774823;14.7;4.69428;0.00311943
0.00779678;14.73;4.70883;0.00355144
0.00785027;14.76;4.72318;0.00390716
0.00789049;14.78;4.73395;0.00355931
0.00792567;14.8;4.74423;0.00328155
0.00795921;14.82;4.7544;0.0033197
0.00800931;14.85;4.76819;0.00394436
0.0080686;14.88;4.78321;0.00395341
0.00810864;14.9;4.79389;0.00354477
0.00812678;14.91;4.79904;0.00348993
0.00814457;14.92;4.80423;0.00336691
0.00817854;14.94;4.81424;0.00341983
0.00823312;14.97;4.82807;0.00447651
0.00827652;14.99;4.83826;0.00403972
0.00831819;15.01;4.84885;0.00382968
0.0083563;15.03;4.85913;0.00358244
0.00839076;15.05;4.86917;0.00328203
0.00844088;15.08;4.88297;0.00398393
0.00850166;15.11;4.89813;0.00403066
0.00852293;15.12;4.90347;0.00393816
0.00854289;15.13;4.90866;0.00375314
0.00857958;15.15;4.91904;0.00332017
0.00862874;15.18;4.93308;0.00368281
0.00868662;15.21;4.94763;0.00426976
0.00873074;15.23;4.9585;0.003853
0.00876888;15.25;4.969;0.00341241
0.00882118;15.28;4.98368;0.00371377
0.00887722;15.31;4.99771;0.00426976
0.00892095;15.33;5.00821;0.00406138
0.00894216;15.34;5.01358;0.00383822
0.00896164;15.35;5.01883;0.00358264
0.00899757;15.37;5.02912;0.00340525
0.00905101;15.4;5.04358;0.00398366
0.00911064;15.43;5.05814;0.00420872
0.00913316;15.44;5.06348;0.00422339
0.00915497;15.45;5.06882;0.00394682
0.00919616;15.47;5.07916;0.00401453
0.00923565;15.49;5.08927;0.00380472
0.00929316;15.52;5.10312;0.00449757
0.00936026;15.55;5.11814;0.00443939
0.00940376;15.57;5.12885;0.00368408
0.00944098;15.59;5.13922;0.00348953
0.00949502;15.62;5.15372;0.00396697
0.00955568;15.65;5.16812;0.00445549
0.00957854;15.66;5.1734;0.00420181
0.00960015;15.67;5.1788;0.00379936
0.00963766;15.69;5.18927;0.0033683
0.00967221;15.71;5.19956;0.00335093
0.00972333;15.74;5.21338;0.00404497
0.00976324;15.76;5.22278;0.00444647
0.00978595;15.77;5.228;0.00425478
0.00982854;15.79;5.23865;0.00374456
0.00986519;15.81;5.24893;0.00338193
0.00991692;15.84;5.26358;0.00368138
0.0099746;15.87;5.27725;0.00475617
0.0100223;15.89;5.28781;0.00427838
0.010064;15.91;5.29867;0.00340504
0.0100989;15.93;5.30901;0.00333554
0.010152;15.96;5.32329;0.00410611
0.0101925;15.98;5.33257;0.00461728
0.0102155;15.99;5.33764;0.00447899
0.0102603;16.01;5.34847;0.00379473
