"Work";"Test time";"Standard travel";"Standard force"
"Nmm";"s";"mm";"N"
-0.00277221;5.67003;0.723405;-0.00381461
-0.00279261;5.69005;0.728776;-0.00378338
-0.00282763;5.73003;0.738878;-0.00315061
-0.00286114;5.77001;0.749437;-0.00319639
-0.00287089;5.78002;0.752397;-0.00338903
-0.00290209;5.81005;0.761308;-0.00361362
-0.00294225;5.85003;0.772615;-0.00349012
-0.00298149;5.89001;0.783784;-0.00353637
-0.00301935;5.93004;0.794466;-0.00355259
-0.00305728;5.97002;0.805528;-0.00330511
-0.00307725;5.99004;0.811372;-0.00352851
-0.00309794;6.01;0.817354;-0.00338964
-0.00313734;6.05004;0.829057;-0.00334338
-0.00317652;6.09002;0.840654;-0.00341324
-0.00318637;6.10003;0.843431;-0.00368218
-0.00321448;6.13;0.851503;-0.00328282
-0.00325166;6.17003;0.862993;-0.00318865
-0.00329445;6.21001;0.87549;-0.0036595
-0.00333632;6.25005;0.887514;-0.00330468
-0.00337666;6.29003;0.899431;-0.00346632
-0.00339509;6.31005;0.904954;-0.00320597
-0.00341252;6.33001;0.910478;-0.00310393
-0.00345088;6.37005;0.922731;-0.00315766
-0.00349438;6.41002;0.935655;-0.00357466
-0.00350496;6.42003;0.938737;-0.00329046
-0.00353769;6.45;0.948228;-0.00360565
-0.0035786;6.49004;0.959978;-0.00335915
-0.00361572;6.53002;0.971803;-0.00291867
-0.0036572;6.57;0.984987;-0.00337334
-0.00370026;6.61004;0.998048;-0.00321979
-0.00373366;6.64001;1.00771;-0.00369759
-0.00374546;6.65001;1.0109;-0.00369847
-0.00378466;6.69005;1.02269;-0.00294954
-0.0038266;6.73003;1.03591;-0.00339729
-0.00383807;6.74004;1.03931;-0.00334341
-0.00385995;6.76;1.04602;-0.00317461
-0.00390505;6.80004;1.05928;-0.00362784
-0.00394915;6.84002;1.07169;-0.00348306
-0.00395897;6.85003;1.07472;-0.00298333
-0.00398524;6.88;1.08414;-0.00259614
-0.00401608;6.91002;1.09477;-0.00320411
-0.00404972;6.94005;1.10513;-0.00328946
