"Work";"Test time";"Standard travel";"Standard force"
"Nmm";"s";"mm";"N"
0;0;-1.36424e-012;0.00264709
0;0.100037;-1.36424e-012;0.00272558
0;0.210022;-1.36424e-012;0.00264816
0;0.320007;-1.36424e-012;0.00237064
1.05404e-007;0.420044;4.09357e-005;0.00277911
2.40452e-006;0.530029;0.000859188;0.00284047
6.78288e-006;0.640015;0.00249617;0.00250883
1.21426e-005;0.75;0.00462573;0.00252481
1.85075e-005;0.850037;0.0071625;0.00249334
2.58788e-005;0.950012;0.0100693;0.00257842
2.66517e-005;0.960022;0.0103554;0.00282447
3.70392e-005;1.07001;0.0141625;0.00263247
4.7686e-005;1.17004;0.0182556;0.00256976
5.31805e-005;1.22003;0.0204262;0.00249299
6.04891e-005;1.28003;0.023291;0.00260934
7.52596e-005;1.39001;0.0290627;0.00250896
7.91052e-005;1.42004;0.0306191;0.00243264
9.06271e-005;1.5;0.0353264;0.00246268
0.000104199;1.59003;0.0408119;0.00248568
0.000105733;1.60004;0.0414261;0.00250881
0.000123812;1.71002;0.0490784;0.00221627
0.000128746;1.73999;0.0510849;0.00270193
0.000144204;1.82001;0.0570626;0.00246995
0.000155693;1.88;0.0615258;0.00267833
0.000163685;1.92004;0.0646347;0.00246271
0.000183174;2.01001;0.0719208;0.00288709
0.000187567;2.03003;0.0735192;0.00260957
0.000211738;2.13;0.0827278;0.00264009
0.000214035;2.14001;0.0836281;0.00246271
0.000238303;2.23999;0.0932106;0.00260242
0.000240711;2.25;0.0941109;0.00274738
0.000267213;2.35004;0.103976;0.00262558
0.000294507;2.45001;0.114451;0.00258559
0.000297436;2.46002;0.115557;0.00270957
0.000321393;2.54999;0.124976;0.00237767
0.000327019;2.57001;0.127264;0.00253884
0.000346962;2.64001;0.135413;0.00235621
0.00035542;2.67004;0.139014;0.00234096
0.000373722;2.73004;0.146262;0.00270937
0.000389679;2.78003;0.152525;0.0023856
0.000401911;2.82001;0.157477;0.00255523
0.000424169;2.89001;0.166403;0.00243185
0.000427381;2.90002;0.16767;0.00263975
0.000454039;2.98004;0.177824;0.00261067
0.000460675;3;0.180319;0.0027089
0.000481115;3.06;0.188467;0.00230823
0.000494673;3.10004;0.194235;0.00239311
0.000505764;3.13;0.198531;0.00277077
0.000532561;3.20001;0.208563;0.00257133
0.000536212;3.21002;0.209952;0.00268625
0.000559674;3.27002;0.218878;0.00257061
0.000579416;3.32001;0.226164;0.00284861
0.000587495;3.34003;0.229071;0.00270985
0.000616137;3.41003;0.239348;0.00286434
0.000620275;3.42004;0.24082;0.0027561
0.000646864;3.48004;0.250479;0.00274943
0.000669978;3.53003;0.258795;0.00280951
0.000678868;3.54999;0.261946;0.00283335
0.000710061;3.62;0.273489;0.00257108
0.000718979;3.64001;0.276968;0.00255582
0.000736714;3.67999;0.283598;0.00279424
0.000769467;3.75;0.294897;0.00300309
0.000800229;3.81;0.305579;0.00275705
0.000820764;3.85004;0.312865;0.00287965
0.000831448;3.87;0.316428;0.00311789
0.000864664;3.93004;0.327322;0.00297991
0.000880507;3.96001;0.332884;0.00271729
0.000895623;3.99004;0.338415;0.00274823
0.000925124;4.05004;0.348928;0.00286386
0.000935397;4.07;0.352491;0.00290296
0.000958483;4.11004;0.360312;0.00300119
0.00099264;4.17003;0.372145;0.00277189
0.00102448;4.23003;0.383963;0.00261704
0.00105193;4.28002;0.393881;0.00291816
0.00105723;4.29003;0.39572;0.00284139
0.00109181;4.35003;0.407064;0.00325493
0.00111695;4.39001;0.415442;0.00274853
0.00112295;4.40001;0.417624;0.00274828
0.0011535;4.45;0.428259;0.00299576
0.00117844;4.49004;0.436605;0.0029805
0.00118468;4.49999;0.438742;0.00286415
0.00121455;4.55004;0.449255;0.00281778
0.00124431;4.60003;0.459372;0.00306532
0.00127908;4.65001;0.470266;0.00331798
0.00131526;4.7;0.481482;0.00313422
0.00132184;4.71001;0.483603;0.00307271
0.00134975;4.74999;0.492529;0.00318095
0.00138483;4.80004;0.50379;0.00304875
0.00139752;4.82;0.508093;0.00284991
0.00141636;4.85003;0.514547;0.00298819
0.00145129;4.90001;0.52561;0.00332722
0.00146726;4.92003;0.530478;0.00323471
0.00148995;4.95;0.537725;0.00302586
0.00152587;4.99999;0.549429;0.00311121
0.00154779;5.03002;0.556555;0.00304168
0.00156147;5.05004;0.561255;0.00278085
0.00159629;5.10003;0.572363;0.00348908
0.00162791;5.14001;0.5819;0.00314206
0.00163584;5.15001;0.584387;0.00323457
0.00166731;5.18999;0.594549;0.002958
0.00170561;5.24004;0.607107;0.00314206
0.00174147;5.29003;0.619345;0.00271887
0.00177984;5.34002;0.631262;0.00372023
0.00178871;5.35003;0.633764;0.00336737
0.00181559;5.38;0.641775;0.00334277
0.00185114;5.42003;0.652426;0.00333371
0.00188621;5.46001;0.662786;0.00343527
0.00192177;5.49999;0.673269;0.0033504
0.00196292;5.55004;0.685385;0.0034429
0.00198113;5.57;0.690573;0.00357451
0.00200008;5.59002;0.696066;0.00332751
0.00203819;5.63;0.707159;0.00354232
0.00207524;5.67003;0.718008;0.00328889
0.00210984;5.71001;0.728689;0.00318827
0.00214413;5.74999;0.738928;0.00351109
0.00217097;5.78002;0.74674;0.00335803
0.00218046;5.79003;0.749487;0.0035583
0.00221905;5.83001;0.761358;0.00294318
0.00225377;5.86999;0.772528;0.00327363
0.00227214;5.89001;0.778219;0.00318081
0.00228909;5.91002;0.783712;0.00298912
0.00232335;5.95;0.79447;0.00338084
0.00236075;5.99004;0.805532;0.00338155
0.0023993;6.03002;0.817434;0.00309593
0.00243436;6.07;0.829107;0.00291092
0.00245942;6.10003;0.83782;0.0028413
0.00246769;6.11004;0.840643;0.00301773
0.00250248;6.15001;0.851492;0.00339681
0.00254123;6.18999;0.863043;0.00331182
0.00256127;6.21001;0.869268;0.0031268
0.00258127;6.23003;0.87557;0.00321883
0.0026198;6.27001;0.887442;0.00327331
0.00265647;6.30999;0.899389;0.00286407
0.00266504;6.32;0.902182;0.00327987
0.00269255;6.35003;0.910528;0.00331229
0.00273243;6.39001;0.922812;0.00318066
0.00276278;6.42003;0.932592;0.00302569
0.00277219;6.43004;0.935659;0.00311104
0.00281145;6.47002;0.948233;0.00313393
0.00284766;6.51;0.960104;0.00296513
0.00286544;6.53002;0.96575;0.00333325
0.00288588;6.55004;0.971762;0.00346676
0.0029297;6.59002;0.985022;0.00314275
0.00297096;6.63;0.997961;0.00323478
0.00298128;6.64001;1.0012;0.0031499
0.00300987;6.67003;1.0109;0.00274197
0.00304707;6.71001;1.02265;0.00358979
0.00308196;6.74004;1.03243;0.00354353
0.00309319;6.74999;1.03583;0.00305716
0.00312574;6.78002;1.04606;0.00331179
0.00316844;6.82;1.05921;0.00318066
0.00319984;6.85003;1.06875;0.0034043
0.00320986;6.86004;1.07174;0.00329653
0.00325445;6.90001;1.08417;0.00387541
0.00329309;6.93004;1.09473;0.00344328
0.00332853;6.96001;1.10505;0.00342802
0.00336369;6.99004;1.11541;0.00335828
0.00340837;7.03002;1.12826;0.00359718
0.00345419;7.07;1.14107;0.00355235
0.00349095;7.10003;1.15204;0.00315002
0.00352563;7.13;1.16241;0.00354294
0.00356184;7.16002;1.17284;0.00339655
0.00357304;7.17003;1.17624;0.00318865
0.00360451;7.2;1.18586;0.0033584
0.00365171;7.24004;1.19916;0.00373653
0.00369128;7.27001;1.21001;0.0035582
0.00370338;7.28002;1.21354;0.00330452
0.00372736;7.30004;1.22069;0.00339685
0.00376176;7.33001;1.23125;0.00311933
0.00380542;7.36999;1.24444;0.00350485
0.00382952;7.39001;1.2511;0.00372229
0.00384281;7.40001;1.25471;0.00365982
0.00388129;7.43004;1.26626;0.00300298
0.00391747;7.46001;1.27718;0.00362048
0.00395587;7.49004;1.2882;0.00335012
0.00399014;7.52001;1.29835;0.00340471
0.00402671;7.55004;1.30863;0.00370608
0.00406679;7.58001;1.32017;0.00324354
0.00409244;7.60003;1.32775;0.00351963
0.00410456;7.61004;1.33143;0.00307331
0.00413913;7.64001;1.34269;0.00306664
0.00417525;7.67003;1.35337;0.00369702
0.00421646;7.7;1.36381;0.0041996
0.00423243;7.71001;1.36765;0.00410757
0.00426322;7.73003;1.37556;0.00368319
0.00430456;7.76;1.38718;0.00342808
0.00434343;7.79003;1.39852;0.00342781
0.00438015;7.82;1.40908;0.0035289
0.00442051;7.85003;1.41964;0.00411541
0.00446641;7.88;1.43171;0.00349075
0.00450799;7.91002;1.4435;0.00355894
0.00452177;7.92003;1.44732;0.00366671
0.00454919;7.93999;1.45493;0.00353605
0.00458965;7.97002;1.46583;0.00389058
0.0046339;7.99999;1.47683;0.00415356
0.00468227;8.03002;1.48907;0.0037523
0.00472593;8.05999;1.50106;0.00352818
0.00476694;8.09002;1.51273;0.00349767
0.00480697;8.11999;1.52363;0.00385148
0.00483558;8.14001;1.53095;0.0039602
0.00485088;8.15001;1.53486;0.0038758
0.00489691;8.18004;1.54737;0.00348187
0.00494074;8.21001;1.55936;0.0038271
0.00498427;8.24004;1.57111;0.00358153
0.00502592;8.27001;1.58199;0.00407601
0.00507326;8.30004;1.59409;0.00374795
0.00511999;8.33001;1.60691;0.00354481
0.00514995;8.35003;1.61527;0.00362063
0.0051645;8.36004;1.61945;0.00333644
0.00520517;8.39001;1.63108;0.00365902
0.00524975;8.42003;1.64242;0.0042069
0.00530039;8.45;1.65526;0.00367523
0.00531678;8.46001;1.6596;0.00389076
0.00534887;8.48003;1.66802;0.00372885
0.00539334;8.51;1.68047;0.00341319
0.00543671;8.54003;1.69187;0.00419806
0.00548916;8.57;1.70402;0.00443886
0.00554492;8.60003;1.71729;0.00396107
0.00559388;8.63;1.73014;0.00365971
0.00563964;8.66002;1.74222;0.00391386
0.0056544;8.67003;1.74595;0.00401448
0.00568913;8.68999;1.75381;0.0048251
0.00574886;8.72002;1.76711;0.00415276
0.0058007;8.74999;1.7802;0.00376652
0.00584863;8.78002;1.79302;0.00371303
0.00589471;8.80999;1.80468;0.00419225
0.0059488;8.84002;1.8174;0.0043086
0.00600552;8.86999;1.83111;0.00397004
0.00604009;8.89001;1.83993;0.00386848
0.00605744;8.90001;1.84435;0.00397576
0.00610628;8.93004;1.85659;0.00400628
0.00615835;8.96;1.8687;0.0045935
0.006217;8.99003;1.8824;0.00396813
0.00626962;9.02;1.89567;0.00395954
0.00632084;9.05003;1.90858;0.00397528
0.00637331;9.08;1.92047;0.00485266
0.00641371;9.10002;1.92932;0.00427855
0.00643447;9.11003;1.93411;0.00438488
0.00649191;9.14;1.94809;0.00383557
0.00654185;9.17002;1.96145;0.00363619
0.00658992;9.19999;1.97391;0.00408441
0.00660842;9.21;1.97821;0.00451548
0.00664805;9.23002;1.98746;0.0040558
0.00670285;9.25999;2.00165;0.00366814
0.00675424;9.29002;2.01544;0.00378293
0.00678723;9.31004;2.02389;0.00402159
0.00680452;9.31999;2.02795;0.00450034
0.00686568;9.35002;2.04138;0.00460858
0.00692917;9.37999;2.05578;0.0042075
0.00698604;9.41002;2.06976;0.00392974
0.00700353;9.42002;2.07428;0.00381387
0.00703695;9.44004;2.08258;0.00423825
0.00709605;9.47001;2.09607;0.00452483
0.00715805;9.50004;2.11075;0.00392211
0.0072125;9.53001;2.12475;0.00385225
0.00726781;9.56004;2.13772;0.00467671
0.00733333;9.59001;2.15127;0.00499511
0.00740057;9.62004;2.16586;0.004223
0.00743997;9.64;2.17547;0.00397587
0.00745761;9.65001;2.18017;0.00352956
0.00750738;9.68003;2.19345;0.00396825
0.00756274;9.71;2.20688;0.00427724
0.00760584;9.73002;2.21701;0.00423146
0.00762601;9.74003;2.22189;0.00403023
0.00766409;9.75999;2.2315;0.003891
0.00771893;9.79002;2.24542;0.00399161
0.00777817;9.81999;2.25836;0.00516463
0.007851;9.85002;2.27334;0.00455619
0.00789507;9.87004;2.2836;0.00403929
0.00795183;9.90001;2.29812;0.00377608
0.00801138;9.93003;2.31155;0.00509263
0.00808326;9.96;2.32654;0.00450206
0.00812695;9.98002;2.33685;0.00396991
0.00816654;10;2.34692;0.00389124
0.00822462;10.03;2.36087;0.00443769
0.00828891;10.06;2.37478;0.00480295
0.00833706;10.08;2.3851;0.00453211
0.00838366;10.1;2.39532;0.00458456
0.00844999;10.13;2.41006;0.00441576
0.00851411;10.16;2.42349;0.00513387
0.00853869;10.17;2.42828;0.00512636
0.00856469;10.18;2.43353;0.00477923
0.00861272;10.2;2.44421;0.0042156
0.00865648;10.22;2.45453;0.00426901
0.00869846;10.24;2.46457;0.0040921
0.00875883;10.27;2.47818;0.00477887
0.00878343;10.28;2.48303;0.00536252
0.00883543;10.3;2.49347;0.00460149
0.00888233;10.32;2.504;0.00430871
0.00892612;10.34;2.51425;0.00423074
0.00898886;10.37;2.52853;0.00455499
0.00903483;10.39;2.53778;0.0053885
0.00906098;10.4;2.54288;0.00487352
0.00911322;10.42;2.55365;0.00482524
0.0091608;10.44;2.5639;0.00445426
0.00920553;10.46;2.5741;0.00432337
0.00927043;10.49;2.58789;0.00508726
0.00934726;10.52;2.60272;0.00527228
0.00940025;10.54;2.61362;0.00445468
0.00944414;10.56;2.62387;0.00410754
0.0094882;10.58;2.63391;0.00466794
0.00953192;10.6;2.643;0.00494737
0.00955501;10.61;2.64758;0.00514096
0.00960773;10.63;2.65787;0.0051114
0.00966036;10.65;2.66867;0.00463218
0.00970686;10.67;2.6792;0.00420017
0.00975104;10.69;2.68933;0.00452224
0.0097949;10.71;2.69852;0.00502578
0.00981868;10.72;2.70312;0.00529472
0.00987261;10.74;2.71326;0.00535098
0.00992752;10.76;2.72381;0.00504938
0.00997708;10.78;2.73416;0.00453249
0.0100228;10.8;2.74423;0.00453956
0.0100444;10.81;2.74887;0.00480086
0.0100911;10.83;2.75787;0.00555808
0.0101733;10.86;2.77334;0.00507236
0.0102237;10.88;2.78412;0.00429511
0.0102677;10.9;2.79446;0.00419211
0.0103125;10.92;2.80429;0.00493026
0.0103346;10.93;2.80878;0.00494105
0.0104087;10.96;2.82333;0.00524241
0.0104618;10.98;2.83383;0.00486428
0.0105115;11;2.84427;0.00467068
0.0105578;11.02;2.8544;0.00446183
0.0105792;11.03;2.85919;0.00446235
0.0106218;11.05;2.86813;0.00507079
0.0106989;11.08;2.88296;0.00532781
0.0107542;11.1;2.89352;0.00514947
0.0108023;11.12;2.90384;0.00417672
0.0108451;11.14;2.91382;0.00438558
0.0108655;11.15;2.91836;0.00459348
0.0109356;11.18;2.9324;0.00539743
0.0109906;11.2;2.94311;0.00486384
0.0110393;11.22;2.9537;0.00434838
0.0110844;11.24;2.96393;0.00447713
0.0111526;11.27;2.97803;0.00518476
0.0112308;11.3;2.99283;0.00538896
0.0112872;11.32;3.00363;0.00504182
0.0113378;11.34;3.01413;0.00460981
0.0113614;11.35;3.01929;0.00452446
0.0113842;11.36;3.02435;0.00447796
0.0114509;11.39;3.03824;0.00513409
0.011503;11.41;3.0484;0.0051112
0.0115556;11.43;3.0592;0.00463246
0.0116019;11.45;3.06946;0.00440835
0.0116244;11.46;3.07455;0.0044083
0.0116463;11.47;3.07947;0.00449318
0.0117136;11.5;3.09302;0.00544256
0.0117685;11.52;3.10303;0.00552076
0.0118245;11.54;3.1138;0.00488752
0.011874;11.56;3.12411;0.00470942
0.0119223;11.58;3.13431;0.00475568
0.0119918;11.61;3.14813;0.00531143
0.0120451;11.63;3.15817;0.00530571
0.0120991;11.65;3.16882;0.00483364
0.0121492;11.67;3.17917;0.00484031
0.0121984;11.69;3.18936;0.00482506
0.0122689;11.72;3.20312;0.00541085
0.0123504;11.75;3.21799;0.00556535
0.0124057;11.77;3.22851;0.00493592
0.0124312;11.78;3.23361;0.00506371
0.0124567;11.79;3.23877;0.00483388
0.0125058;11.81;3.24881;0.00494835
0.0125814;11.84;3.26239;0.0061805
0.0126437;11.86;3.27267;0.00593636
0.0127038;11.88;3.2836;0.00505707
0.0127303;11.89;3.28888;0.00497982
0.0127556;11.9;3.29404;0.00484917
0.012805;11.92;3.30417;0.00489304
0.0128783;11.95;3.31784;0.00582812
0.0129372;11.97;3.32794;0.00585244
0.0129961;11.99;3.33871;0.00508187
0.0130465;12.01;3.34906;0.00464985
0.0130944;12.03;3.35922;0.00477121
0.013165;12.06;3.37308;0.00541977
0.0132211;12.08;3.38321;0.00565818
0.013278;12.1;3.39383;0.00506452
0.0133287;12.12;3.4043;0.00462488
0.0133755;12.14;3.41443;0.00460962
0.0134426;12.17;3.42804;0.00525096
0.0135224;12.2;3.44333;0.00519184
0.0135508;12.21;3.4487;0.00538066
0.0135775;12.22;3.45398;0.00473598
0.013627;12.24;3.46426;0.00488666
0.0137009;12.27;3.47861;0.00541881
0.0137799;12.3;3.4931;0.00547412
0.0138085;12.31;3.49844;0.00523475
0.013837;12.32;3.50384;0.00531152
0.0138899;12.34;3.51434;0.00476984
0.0139364;12.36;3.52457;0.00433949
0.0140033;12.39;3.53839;0.00533322
0.0140821;12.42;3.55313;0.0053579
0.0141363;12.44;3.5636;0.00499741
0.0141873;12.46;3.57388;0.00491921
0.0142596;12.49;3.58838;0.00506464
0.0143343;12.52;3.60211;0.0058066
0.014365;12.53;3.60733;0.00596777
0.0143957;12.54;3.61282;0.00522009
0.0144521;12.56;3.62375;0.00508753
0.0145039;12.58;3.63409;0.00493876
0.0145802;12.61;3.64813;0.00592819
0.014669;12.64;3.66284;0.00614468
0.0147323;12.66;3.67358;0.00563541
0.0147883;12.68;3.68408;0.00504175
0.0148404;12.7;3.69424;0.00521914
0.0149168;12.73;3.7081;0.00579897
0.0149455;12.74;3.71295;0.00602881
0.014976;12.75;3.71811;0.00581423
0.0150362;12.77;3.72882;0.00542751
0.0150911;12.79;3.73935;0.00500265
0.0151408;12.81;3.74957;0.00471846
0.0152118;12.84;3.76324;0.00566736
0.0152408;12.85;3.768;0.0065066
0.015306;12.87;3.77856;0.00585238
0.0153649;12.89;3.78912;0.00530497
0.0154198;12.91;3.79941;0.00537315
0.0154994;12.94;3.81384;0.00565137
0.0155544;12.96;3.82306;0.00627329
0.0155858;12.97;3.82812;0.00613024
0.0156474;12.99;3.83856;0.00568296
0.015706;13.01;3.84906;0.005466
0.0157603;13.03;3.85928;0.00515701
0.0158368;13.06;3.87323;0.0058129
0.0159255;13.09;3.88806;0.00615241
0.0159877;13.11;3.89859;0.00565936
0.0160436;13.13;3.90878;0.00532033
0.0161204;13.16;3.9234;0.00518157
0.0161455;13.17;3.92789;0.00599792
0.0162023;13.19;3.93722;0.00618484
0.0162672;13.21;3.94791;0.00596931
0.0163282;13.23;3.95849;0.00553729
0.0163856;13.25;3.96896;0.00542666
0.0164696;13.28;3.98331;0.00629701
0.0165631;13.31;3.99798;0.00643124
0.0166278;13.33;4.00882;0.00551381
0.0166834;13.35;4.01926;0.00515785
0.016738;13.37;4.02942;0.00558795
0.0167917;13.39;4.03866;0.00601353
0.0168198;13.4;4.04321;0.00633778
0.0169129;13.43;4.0585;0.00583996
0.0169736;13.45;4.06909;0.00563015
0.01703;13.47;4.07928;0.00543537
0.0170851;13.49;4.08917;0.00572052
0.0171119;13.5;4.09369;0.00614395
0.0172021;13.53;4.10806;0.00640049
0.0172687;13.55;4.1188;0.00600662
0.0173291;13.57;4.12921;0.00558986
0.0173857;13.59;4.13937;0.00555171
0.0174128;13.6;4.1441;0.00589695
0.0174679;13.62;4.1532;0.00622215
0.0175609;13.65;4.16827;0.00611534
0.0176245;13.67;4.17886;0.00590612
0.0176845;13.69;4.18927;0.00562002
0.0177404;13.71;4.19913;0.0057192
0.0177671;13.72;4.20376;0.00581314
0.0178528;13.75;4.21783;0.00636174
0.0179179;13.77;4.22845;0.00589873
0.0179776;13.79;4.23904;0.00539042
0.0180318;13.81;4.24914;0.00533487
0.0181116;13.84;4.26303;0.00615313
0.0182028;13.87;4.27749;0.00646212
0.0182705;13.89;4.28836;0.00600101
0.0183304;13.91;4.29886;0.00540497
0.0183588;13.92;4.30405;0.00554325
0.0183856;13.93;4.30905;0.00518085
0.0184657;13.96;4.32276;0.00649819
