"R0",,,,,,,,,,,"R1",,,,,,,,,,"R2",,,,,,,,,,"R3",,,,,,,,,,"R4",,,,,,,,,
"Index [1]","X [mm]","Y [mm]","Z [mm]","U [mm]","V [mm]","W [mm]","Sigma_X [mm]","Sigma_Y [mm]","Sigma_Z [mm]","sigma [pixel]","X [mm]","Y [mm]","Z [mm]","U [mm]","V [mm]","W [mm]","Sigma_X [mm]","Sigma_Y [mm]","Sigma_Z [mm]","sigma [pixel]","X [mm]","Y [mm]","Z [mm]","U [mm]","V [mm]","W [mm]","Sigma_X [mm]","Sigma_Y [mm]","Sigma_Z [mm]","sigma [pixel]","X [mm]","Y [mm]","Z [mm]","U [mm]","V [mm]","W [mm]","Sigma_X [mm]","Sigma_Y [mm]","Sigma_Z [mm]","sigma [pixel]","X [mm]","Y [mm]","Z [mm]","U [mm]","V [mm]","W [mm]","Sigma_X [mm]","Sigma_Y [mm]","Sigma_Z [mm]","sigma [pixel]"
10,151.84,-19.8864,173.573,0.000297375,0.0139361,-0.106568,0.000545023,0.000799192,0.00182874,0.00350934,150.744,-21.6434,93.6591,0.00334371,0.00192675,-0.0607386,0.000408056,0.000616953,0.00146388,0.00241453,152.523,-19.188,13.8252,-0.0349834,-0.00585567,-0.0301625,0.000320312,0.000537746,0.00124688,0.00185663,150.779,-23.0161,-67.1359,0.00856016,0.0110091,-0.013698,0.00047557,0.000875997,0.00195096,0.0026453,5.36908,-16.9792,0.00762725,-6.99411e-05,-0.00176621,-0.002607,0.000901869,0.000918657,0.00213139,0.0030763
11,151.84,-19.8864,173.573,0.0351886,0.0579369,-0.145746,0.000542069,0.000799409,0.00182919,0.00349835,150.744,-21.6434,93.6591,0.0231663,0.0231314,-0.0917939,0.000407022,0.000617281,0.00146338,0.00241479,152.523,-19.188,13.8252,-0.0320645,-0.00867336,-0.0640689,0.000312304,0.000522832,0.0012112,0.00181139,150.779,-23.0161,-67.1359,-0.00621458,-0.0143955,-0.0477074,0.000471352,0.000871388,0.00194252,0.00262194,5.36908,-16.9792,0.00762725,-0.000818859,-0.00537189,-0.005726,0.000894943,0.00091879,0.00213311,0.00307663
12,151.84,-19.8864,173.573,0.126451,0.0857161,-0.226956,0.000552392,0.000809684,0.00185169,0.00355764,150.744,-21.6434,93.6591,0.0726327,0.039557,-0.167164,0.000413159,0.000624383,0.00148078,0.00244759,152.523,-19.188,13.8252,-0.023021,-0.000275816,-0.139617,0.000308976,0.000516069,0.00119523,0.00178467,150.779,-23.0161,-67.1359,-0.0417134,-0.0145084,-0.11919,0.00046528,0.000860699,0.00191868,0.00259267,5.36908,-16.9792,0.00762725,0.000107897,-0.00075214,0.00188145,0.000875759,0.000890118,0.00206474,0.00297959
13,151.84,-19.8864,173.573,0.156215,0.0898994,-0.26123,0.00053982,0.000793072,0.00181334,0.00347901,150.744,-21.6434,93.6591,0.089223,0.0370652,-0.197819,0.00040446,0.000609861,0.00144639,0.00239288,152.523,-19.188,13.8252,-0.0187051,-0.00819251,-0.172228,0.000325142,0.000542953,0.00125774,0.00188149,150.779,-23.0161,-67.1359,-0.0532477,-0.0254653,-0.147923,0.000457288,0.000846524,0.00188603,0.00254836,5.36908,-16.9792,0.00762725,-0.000174072,-0.00312358,0.000192373,0.000868511,0.000890362,0.00206594,0.00297853
14,151.84,-19.8864,173.573,0.151922,0.0363037,-0.255903,0.000543075,0.000797312,0.00182457,0.00349786,150.744,-21.6434,93.6591,0.0873387,0.00563371,-0.197299,0.000394968,0.000597083,0.0014163,0.00233997,152.523,-19.188,13.8252,-0.0162463,-0.0122989,-0.171748,0.000327446,0.000546487,0.00126599,0.00189663,150.779,-23.0161,-67.1359,-0.0504129,-0.00452159,-0.150697,0.000464238,0.000858199,0.00191135,0.00258598,5.36908,-16.9792,0.00762725,-0.000163461,-0.00037633,0.00188987,0.000898944,0.000938446,0.00218012,0.00314064
15,151.84,-19.8864,173.573,0.121885,0.0474748,-0.232304,0.000552836,0.000811711,0.00185727,0.0035636,150.744,-21.6434,93.6591,0.0719274,0.0118571,-0.174021,0.000386121,0.000584328,0.00138487,0.00228672,152.523,-19.188,13.8252,-0.016182,-0.0131885,-0.154201,0.000316732,0.00052834,0.0012238,0.001834,150.779,-23.0161,-67.1359,-0.0355438,-0.0131936,-0.135689,0.000471776,0.000871441,0.00194175,0.00262835,5.36908,-16.9792,0.00762725,-0.00114956,-0.00635248,-0.00611383,0.000859925,0.000884488,0.00205311,0.00295777
16,151.84,-19.8864,173.573,0.119864,0.0366425,-0.225112,0.000565559,0.000826149,0.00189078,0.00363045,150.744,-21.6434,93.6591,0.0713183,0.00740668,-0.170989,0.00042114,0.000640186,0.00151727,0.00250158,152.523,-19.188,13.8252,-0.013712,-0.0101845,-0.151788,0.000344088,0.000571372,0.00132519,0.00198676,150.779,-23.0161,-67.1359,-0.03061,-0.00416041,-0.132632,0.000480243,0.000887165,0.00197701,0.00267479,5.36908,-16.9792,0.00762725,-0.000378526,-0.00370208,-0.00353529,0.000877274,0.000902032,0.00209389,0.00301894
17,151.84,-19.8864,173.573,-0.00662257,0.0769195,-0.10775,0.000553788,0.000810448,0.00185483,0.00355751,150.744,-21.6434,93.6591,0.00483308,0.0337469,-0.0617022,0.00042632,0.000646803,0.00153408,0.00253228,152.523,-19.188,13.8252,-0.0204688,0.00112637,-0.0460205,0.000341995,0.000570246,0.00132116,0.00198293,150.779,-23.0161,-67.1359,0.0234801,-0.00639019,-0.0258803,0.000466698,0.000860417,0.00191666,0.00259902,5.36908,-16.9792,0.00762725,-0.000635698,-0.00682075,-0.00821366,0.000905486,0.000917333,0.00212795,0.0030673
18,151.84,-19.8864,173.573,0.105162,0.108296,-0.187906,0.000532708,0.000780887,0.0017863,0.0034279,150.744,-21.6434,93.6591,0.0672682,0.0475406,-0.147719,0.000400213,0.000606178,0.00143719,0.00237546,152.523,-19.188,13.8252,-0.00856959,0.00325273,-0.131808,0.000319191,0.000537111,0.00124339,0.00185625,150.779,-23.0161,-67.1359,-0.0172858,-0.0198088,-0.111363,0.000452317,0.000834587,0.00185957,0.00251891,5.36908,-16.9792,0.00762725,0.000563678,-0.00080802,0.00277405,0.000902935,0.000907375,0.00210365,0.00303623
19,151.84,-19.8864,173.573,0.197413,0.0595119,-0.267322,0.000535893,0.000784162,0.00179431,0.00345044,150.744,-21.6434,93.6591,0.118175,0.0194301,-0.224055,0.000391585,0.000594349,0.00140835,0.00232684,152.523,-19.188,13.8252,0.000667858,-0.0152621,-0.211566,0.000311762,0.000524541,0.00121453,0.00181148,150.779,-23.0161,-67.1359,-0.0537927,-0.022329,-0.191357,0.000467912,0.000865049,0.00192756,0.00260201,5.36908,-16.9792,0.00762725,-0.000117403,-0.00282321,-0.000311334,0.000884784,0.000911972,0.00211583,0.00304826
20,151.84,-19.8864,173.573,0.0136296,0.066285,-0.109325,0.000553723,0.000809968,0.00185441,0.0035619,150.744,-21.6434,93.6591,0.0216458,0.0296682,-0.0744108,0.000387418,0.00058668,0.0013919,0.00229975,152.523,-19.188,13.8252,-0.0100076,0.00336325,-0.0569361,0.00032191,0.000539736,0.00124961,0.00186326,150.779,-23.0161,-67.1359,0.0183422,0.0047536,-0.0396564,0.000468867,0.000862131,0.00192214,0.00259995,5.36908,-16.9792,0.00762725,-0.000844762,-0.00639384,-0.00749496,0.000894449,0.00090483,0.0020967,0.00302561
21,151.84,-19.8864,173.573,0.0965126,0.0922275,-0.17908,0.000560886,0.000823418,0.00188454,0.0036124,150.744,-21.6434,93.6591,0.0681484,0.0437921,-0.140748,0.000432436,0.00065161,0.00154591,0.00256038,152.523,-19.188,13.8252,0.000771963,-0.00027575,-0.12521,0.000338702,0.00056364,0.00130551,0.00195327,150.779,-23.0161,-67.1359,-0.0133628,-0.0139437,-0.11024,0.000457097,0.000841707,0.00187634,0.00253208,5.36908,-16.9792,0.00762725,8.81843e-05,-0.00694198,-0.00623215,0.000856921,0.000898646,0.00208676,0.00300387
22,151.84,-19.8864,173.573,0.125986,0.0838153,-0.19561,0.000537318,0.000784247,0.00179487,0.0034474,150.744,-21.6434,93.6591,0.0843695,0.0373858,-0.164725,0.000417167,0.000631849,0.00149814,0.0024728,152.523,-19.188,13.8252,0.00713257,-0.00057692,-0.148204,0.000326297,0.000544069,0.00125968,0.00188589,150.779,-23.0161,-67.1359,-0.0241885,-0.00788152,-0.137929,0.000462812,0.000856295,0.00190772,0.00258375,5.36908,-16.9792,0.00762725,-0.000398714,-0.00382115,-0.002014,0.000882095,0.000917936,0.00213159,0.00306892
23,151.84,-19.8864,173.573,0.112701,0.140134,-0.182038,0.000543743,0.000798007,0.00182497,0.00350835,150.744,-21.6434,93.6591,0.0773676,0.069397,-0.146927,0.00039912,0.000606432,0.00143686,0.00236853,152.523,-19.188,13.8252,0.0109523,0.00350597,-0.135097,0.000335121,0.000559876,0.00129704,0.00193991,150.779,-23.0161,-67.1359,-0.0155501,-0.027323,-0.122946,0.000452553,0.0008375,0.00186641,0.00252846,5.36908,-16.9792,0.00762725,-0.000467706,-0.00664576,-0.00422434,0.000892689,0.000902039,0.00209268,0.00301536
24,151.84,-19.8864,173.573,0.142355,0.0774515,-0.203623,0.000519117,0.000763037,0.00174532,0.00334808,150.744,-21.6434,93.6591,0.0922631,0.0364403,-0.169746,0.000391871,0.000593535,0.00140771,0.00232253,152.523,-19.188,13.8252,0.0170974,0.00503152,-0.158902,0.000325343,0.000542178,0.00125602,0.00187848,150.779,-23.0161,-67.1359,-0.022788,0.00474888,-0.156345,0.000479379,0.000889616,0.00198104,0.00267511,5.36908,-16.9792,0.00762725,0.000399843,-0.000573838,0.00166934,0.000876086,0.000893599,0.00207451,0.00299091
25,151.84,-19.8864,173.573,0.0853866,0.139022,-0.155739,0.000535658,0.000783628,0.00179263,0.00344599,150.744,-21.6434,93.6591,0.0614346,0.0744057,-0.115865,0.000400956,0.000605546,0.00143608,0.00237025,152.523,-19.188,13.8252,0.0157266,0.0135046,-0.112854,0.000320888,0.000535116,0.00123923,0.0018539,150.779,-23.0161,-67.1359,0.00392657,-0.0103694,-0.106329,0.000466264,0.000863694,0.00192352,0.00259838,5.36908,-16.9792,0.00762725,0.000216143,-0.00271614,0.000608513,0.000852027,0.000874692,0.00203054,0.00292511
26,151.84,-19.8864,173.573,0.068703,0.0544486,-0.153451,0.000562108,0.000825559,0.00188873,0.00361816,150.744,-21.6434,93.6591,0.0504346,0.0200334,-0.113636,0.000399495,0.000606025,0.00143754,0.00237236,152.523,-19.188,13.8252,0.0135039,-0.00474875,-0.113094,0.00031111,0.000521379,0.00120763,0.00180184,150.779,-23.0161,-67.1359,0.00995408,0.00390413,-0.111299,0.0004517,0.00083578,0.00186137,0.00250847,5.36908,-16.9792,0.00762725,-0.000347594,-0.00325366,-0.00259885,0.000872664,0.000893173,0.00207301,0.00298878
27,151.84,-19.8864,173.573,0.103316,0.139936,-0.179321,0.000552144,0.000809607,0.00185257,0.00355679,150.744,-21.6434,93.6591,0.0686745,0.0702615,-0.134023,0.000401529,0.000606624,0.00143825,0.00237935,152.523,-19.188,13.8252,0.0161116,0.00631991,-0.139944,0.000315056,0.000528356,0.00122342,0.00182328,150.779,-23.0161,-67.1359,-0.00295902,-0.0218651,-0.133472,0.000464101,0.000857202,0.00190856,0.00258272,5.36908,-16.9792,0.00762725,-0.000343695,-0.00650473,-0.00411031,0.000871767,0.000909764,0.00211386,0.00303882
28,151.84,-19.8864,173.573,0.10203,0.101453,-0.177163,0.000544242,0.000798756,0.00182738,0.00350169,150.744,-21.6434,93.6591,0.0674969,0.0526915,-0.131971,0.00041266,0.000620924,0.00147367,0.00243682,152.523,-19.188,13.8252,0.0149295,0.0117311,-0.141205,0.000321537,0.000540055,0.00125007,0.00186362,150.779,-23.0161,-67.1359,-0.00469159,0.00480834,-0.13519,0.000465323,0.000859051,0.0019129,0.00259805,5.36908,-16.9792,0.00762725,0.000811172,-0.000443764,0.00203167,0.000886827,0.000899376,0.00208643,0.00300693
29,151.84,-19.8864,173.573,0.0746184,0.0568762,-0.164087,0.000558236,0.00081848,0.00187335,0.00358711,150.744,-21.6434,93.6591,0.0513166,0.0227872,-0.116285,0.00039961,0.000604205,0.00143326,0.00236453,152.523,-19.188,13.8252,0.0103057,-0.00933027,-0.131958,0.000322747,0.000541085,0.0012524,0.00187493,150.779,-23.0161,-67.1359,-0.00049334,-0.0030994,-0.12425,0.000462534,0.000851469,0.00189854,0.00256964,5.36908,-16.9792,0.00762725,-0.000957873,-0.00662367,-0.00798697,0.000896567,0.00090981,0.00211074,0.00304353
30,151.84,-19.8864,173.573,0.166731,0.0994191,-0.232504,0.000566804,0.000830921,0.00190149,0.00364656,150.744,-21.6434,93.6591,0.100205,0.0509044,-0.18335,0.000406323,0.000615413,0.00146013,0.00240803,152.523,-19.188,13.8252,0.0158752,0.0028989,-0.203971,0.000321298,0.000536791,0.00124337,0.00186175,150.779,-23.0161,-67.1359,-0.0398735,-0.0075747,-0.195069,0.000482113,0.000889921,0.00198204,0.00268453,5.36908,-16.9792,0.00762725,0.000433358,-0.000625872,0.00301326,0.000879307,0.000900803,0.00209109,0.00301601
31,151.84,-19.8864,173.573,0.14275,0.024081,-0.223551,0.000570534,0.000829484,0.00189891,0.00365024,150.744,-21.6434,93.6591,0.0855956,0.00459938,-0.173128,0.000419909,0.000633475,0.00150429,0.00248518,152.523,-19.188,13.8252,0.0112711,-0.0179491,-0.197485,0.000332852,0.000556046,0.00128669,0.00192395,150.779,-23.0161,-67.1359,-0.0353941,-0.000115942,-0.191117,0.000469868,0.000865274,0.00192728,0.00261115,5.36908,-16.9792,0.00762725,-0.00036488,-0.00575707,-0.0062016,0.000884408,0.000896944,0.00208084,0.00300407
32,151.84,-19.8864,173.573,0.0988061,0.0149101,-0.181512,0.00056267,0.000819848,0.00187631,0.00360727,150.744,-21.6434,93.6591,0.0605167,0.00357882,-0.13514,0.000410596,0.000617834,0.00146707,0.00242623,152.523,-19.188,13.8252,0.00650801,-0.00395438,-0.156285,0.000332565,0.000555269,0.00128574,0.00191967,150.779,-23.0161,-67.1359,-0.0191331,0.0267649,-0.149749,0.000473188,0.00087437,0.00194782,0.00263517,5.36908,-16.9792,0.00762725,0.000104562,-0.00141685,-0.00133659,0.00091563,0.00092268,0.00214127,0.00308867
33,151.84,-19.8864,173.573,0.17782,0.0818058,-0.252547,0.000543589,0.000795213,0.00181887,0.00349783,150.744,-21.6434,93.6591,0.101941,0.0408726,-0.201549,0.000400613,0.000605587,0.00143659,0.00236925,152.523,-19.188,13.8252,0.0102247,-0.00529396,-0.231734,0.000326921,0.000545475,0.00126178,0.00188833,150.779,-23.0161,-67.1359,-0.0497094,-0.00652061,-0.224267,0.000467323,0.000862963,0.00192295,0.0026037,5.36908,-16.9792,0.00762725,-0.000688904,-0.00581095,-0.00484345,0.000894958,0.00090437,0.00209849,0.00302538
34,151.84,-19.8864,173.573,0.152334,-0.00382378,-0.236812,0.0005378,0.000787063,0.00180215,0.00346132,150.744,-21.6434,93.6591,0.0856785,-0.00757676,-0.189385,0.000405628,0.000614797,0.00145751,0.00240034,152.523,-19.188,13.8252,0.00522048,-0.0150618,-0.213809,0.000328143,0.000547492,0.00126764,0.00189842,150.779,-23.0161,-67.1359,-0.0404648,0.021427,-0.212529,0.00047163,0.000871754,0.00194053,0.00263096,5.36908,-16.9792,0.00762725,-0.00101873,-0.0025604,-0.00332121,0.000874306,0.000900456,0.00209033,0.00301289
35,151.84,-19.8864,173.573,0.144556,0.0452612,-0.226471,0.000560136,0.000820457,0.00187841,0.00359797,150.744,-21.6434,93.6591,0.080462,0.0244781,-0.178273,0.000414192,0.000626944,0.00148655,0.00244809,152.523,-19.188,13.8252,0.00253074,-0.00524618,-0.201936,0.00032369,0.000543369,0.00125757,0.00187512,150.779,-23.0161,-67.1359,-0.0346908,0.01275,-0.201078,0.000457901,0.000846229,0.00188365,0.00255428,5.36908,-16.9792,0.00762725,1.41613e-06,-0.00284337,-0.00149759,0.000884433,0.000918668,0.00213232,0.00307395
36,151.84,-19.8864,173.573,0.0192895,0.0556855,-0.121647,0.000572133,0.000838853,0.00191775,0.00368633,150.744,-21.6434,93.6591,0.0112162,0.0355439,-0.079799,0.000451664,0.000679421,0.00161164,0.00266738,152.523,-19.188,13.8252,-0.0105592,0.00899692,-0.0975436,0.000372721,0.000618796,0.00143363,0.00215378,150.779,-23.0161,-67.1359,0.0139419,0.0294432,-0.100263,0.000481944,0.000888997,0.00197923,0.0026749,5.36908,-16.9792,0.00762725,0.000274912,-0.00125591,-0.000876913,0.000897395,0.000916885,0.00212816,0.00306717
37,151.84,-19.8864,173.573,0.180981,0.0889723,-0.261217,0.000552689,0.000806845,0.00184498,0.00355351,150.744,-21.6434,93.6591,0.0968175,0.05,-0.217765,0.000426147,0.000642466,0.00152348,0.00252192,152.523,-19.188,13.8252,-0.0017479,-0.00210993,-0.236856,0.00034983,0.000580334,0.00134385,0.00202316,150.779,-23.0161,-67.1359,-0.0521715,-0.005019,-0.239944,0.000487303,0.000901312,0.00200691,0.00271316,5.36908,-16.9792,0.00762725,-0.000618802,-0.00513256,-0.00332224,0.000928765,0.000942674,0.00218596,0.00315133
38,151.84,-19.8864,173.573,0.122577,0.0471328,-0.207443,0.000562761,0.000823382,0.00188467,0.00362045,150.744,-21.6434,93.6591,0.0642418,0.0305425,-0.171161,0.000402406,0.000610505,0.00144751,0.00238762,152.523,-19.188,13.8252,-0.0087171,0.00184979,-0.185234,0.00032368,0.000537727,0.00124549,0.00186968,150.779,-23.0161,-67.1359,-0.0328431,0.0202932,-0.193718,0.000478681,0.000881771,0.00196449,0.00266154,5.36908,-16.9792,0.00762725,-7.00242e-05,-0.00285124,-0.00195497,0.000899593,0.00090848,0.00210644,0.00303854
39,151.84,-19.8864,173.573,0.139694,0.0679544,-0.213421,0.000562287,0.00082583,0.00188915,0.00362202,150.744,-21.6434,93.6591,0.0729911,0.0415471,-0.179554,0.000409427,0.000618029,0.00146506,0.00242112,152.523,-19.188,13.8252,-0.00922697,-0.00109881,-0.195917,0.000333312,0.000552489,0.00127953,0.00192019,150.779,-23.0161,-67.1359,-0.0420478,0.00387011,-0.208414,0.000474709,0.000876285,0.00195113,0.00264166,5.36908,-16.9792,0.00762725,9.40281e-05,-0.00483235,-0.00332653,0.000861672,0.000888867,0.00206314,0.00297407
40,151.84,-19.8864,173.573,-0.0100838,0.0628364,-0.0787531,0.000557844,0.000818486,0.00187201,0.00359274,150.744,-21.6434,93.6591,-0.00779773,0.0490024,-0.0541385,0.000412183,0.00061887,0.00146787,0.00242912,152.523,-19.188,13.8252,-0.0198129,0.0214656,-0.0643499,0.000329046,0.000550236,0.00127304,0.0019033,150.779,-23.0161,-67.1359,0.0168843,0.0383016,-0.0811259,0.000470296,0.000870095,0.00193528,0.00262274,5.36908,-16.9792,0.00762725,0.00130025,-7.20273e-05,0.00193785,0.000866401,0.000900116,0.00208988,0.0030118
41,151.84,-19.8864,173.573,0.0799188,0.0859127,-0.143587,0.00055422,0.000809689,0.00185294,0.0035635,150.744,-21.6434,93.6591,0.0399868,0.0578808,-0.125031,0.000398182,0.000601261,0.00142564,0.00235565,152.523,-19.188,13.8252,-0.0121211,0.00940767,-0.135272,0.000321138,0.000536583,0.00124161,0.00185894,150.779,-23.0161,-67.1359,-0.0190549,0.00216112,-0.162238,0.000481791,0.000892442,0.0019856,0.00268832,5.36908,-16.9792,0.00762725,0.000548278,-0.00317907,-0.000967677,0.000882997,0.000892985,0.00207159,0.00298755
42,151.84,-19.8864,173.573,0.111737,0.0874189,-0.156779,0.000564751,0.000824962,0.00188688,0.00362629,150.744,-21.6434,93.6591,0.0563797,0.0583673,-0.153113,0.000397328,0.000599771,0.0014223,0.00235072,152.523,-19.188,13.8252,-0.00674094,0.0123481,-0.156616,0.000322889,0.000535615,0.00124192,0.00185618,150.779,-23.0161,-67.1359,-0.0306664,0.00200512,-0.188789,0.000486051,0.000894617,0.00199329,0.00270041,5.36908,-16.9792,0.00762725,-0.000106336,-0.00169057,0.00137082,0.000880641,0.000909694,0.00211143,0.00304622
43,151.84,-19.8864,173.573,0.0819165,0.0696007,-0.119559,0.0005439,0.000797355,0.00182369,0.00350565,150.744,-21.6434,93.6591,0.0401049,0.0523897,-0.12743,0.000402288,0.000605803,0.00143652,0.00237569,152.523,-19.188,13.8252,-0.00474186,0.00883367,-0.132387,0.000320569,0.000531046,0.00123126,0.00184386,150.779,-23.0161,-67.1359,-0.0159418,0.00553181,-0.167487,0.000468739,0.000858357,0.00191478,0.00258835,5.36908,-16.9792,0.00762725,-0.000584009,-0.00501897,-0.00417254,0.000885195,0.000922279,0.00214143,0.00308332
