"R0",,,,,,,,,,,"R1",,,,,,,,,,"R2",,,,,,,,,,"R3",,,,,,,,,,"R4",,,,,,,,,
"Index [1]","X [mm]","Y [mm]","Z [mm]","U [mm]","V [mm]","W [mm]","Sigma_X [mm]","Sigma_Y [mm]","Sigma_Z [mm]","sigma [pixel]","X [mm]","Y [mm]","Z [mm]","U [mm]","V [mm]","W [mm]","Sigma_X [mm]","Sigma_Y [mm]","Sigma_Z [mm]","sigma [pixel]","X [mm]","Y [mm]","Z [mm]","U [mm]","V [mm]","W [mm]","Sigma_X [mm]","Sigma_Y [mm]","Sigma_Z [mm]","sigma [pixel]","X [mm]","Y [mm]","Z [mm]","U [mm]","V [mm]","W [mm]","Sigma_X [mm]","Sigma_Y [mm]","Sigma_Z [mm]","sigma [pixel]","X [mm]","Y [mm]","Z [mm]","U [mm]","V [mm]","W [mm]","Sigma_X [mm]","Sigma_Y [mm]","Sigma_Z [mm]","sigma [pixel]"
10,153.271,-23.1753,173.422,0.161997,0.0184496,-0.0738874,0.000545107,0.000802925,0.00181796,0.00349172,153.093,-26.2173,93.3903,0.0825577,0.0160222,-0.104028,0.000408356,0.000624441,0.00147027,0.00244656,152.408,-25.3822,13.4939,0.0112138,0.00152313,-0.0713877,0.000307114,0.000515174,0.00118283,0.00178172,153.088,-25.9164,-67.2657,-0.0367149,-0.0213392,-0.109975,0.000463413,0.00085308,0.00188648,0.00253372,2.65105,-15.1913,0.0014641,-5.80792e-05,0.00210742,0.00730592,0.000943327,0.000938156,0.00215833,0.0031235
11,153.271,-23.1753,173.422,0.149736,-0.0370123,-0.0706518,0.000572793,0.000840289,0.00190349,0.003657,153.093,-26.2173,93.3903,0.0744808,-0.0166618,-0.101137,0.000411366,0.000629093,0.00148039,0.00246471,152.408,-25.3822,13.4939,0.00601982,-0.0142788,-0.0735466,0.00031465,0.000527269,0.00121069,0.00182605,153.088,-25.9164,-67.2657,-0.0318063,-0.019008,-0.110899,0.00046134,0.000855853,0.00189082,0.00253964,2.65105,-15.1913,0.0014641,-0.00263905,-0.00244632,-0.00210996,0.000921125,0.000925747,0.00212994,0.00308364
12,153.271,-23.1753,173.422,0.146026,0.000109229,-0.0504547,0.000561136,0.000822065,0.00186284,0.0035732,153.093,-26.2173,93.3903,0.0745033,0.00811351,-0.0837636,0.000406704,0.000617828,0.00145365,0.00241982,152.408,-25.3822,13.4939,0.00615365,0.000987082,-0.0602504,0.000318338,0.000532581,0.0012233,0.00184108,153.088,-25.9164,-67.2657,-0.0249538,-0.0129511,-0.0938917,0.000460615,0.000854513,0.0018879,0.00253717,2.65105,-15.1913,0.0014641,0.000104264,0.000344261,0.00406911,0.000929057,0.000932354,0.00214551,0.0031049
13,153.271,-23.1753,173.422,0.232112,-0.104179,-0.13281,0.000540507,0.000795983,0.00180355,0.00346508,153.093,-26.2173,93.3903,0.119597,-0.0604,-0.163044,0.000417631,0.000632163,0.00148908,0.00248181,152.408,-25.3822,13.4939,0.00715751,-0.0338558,-0.139785,0.000315822,0.000528475,0.00121294,0.00182245,153.088,-25.9164,-67.2657,-0.060305,-0.0187733,-0.175,0.00046624,0.000857762,0.00189796,0.00255905,2.65105,-15.1913,0.0014641,-0.00162942,0.00137647,0.00237901,0.000920547,0.000929134,0.00213892,0.00309241
14,153.271,-23.1753,173.422,0.0736258,0.0111852,0.0103245,0.000538573,0.00079151,0.00179248,0.00344944,153.093,-26.2173,93.3903,0.0368786,0.0182302,-0.0206187,0.000415215,0.000627124,0.00147786,0.00246265,152.408,-25.3822,13.4939,-0.0036318,0.0125997,-0.000193441,0.000318381,0.000529109,0.00121586,0.00183291,153.088,-25.9164,-67.2657,0.00639604,-0.00396704,-0.0258125,0.000481976,0.000891862,0.00197184,0.00266085,2.65105,-15.1913,0.0014641,-8.60632e-05,-0.00151363,-0.000150964,0.000888129,0.000913658,0.00210398,0.00303856
15,153.271,-23.1753,173.422,0.108161,-0.0816638,-0.0316553,0.000544924,0.00079813,0.00180798,0.00348216,153.093,-26.2173,93.3903,0.0548477,-0.0384872,-0.056128,0.000401487,0.000611159,0.00143912,0.00239961,152.408,-25.3822,13.4939,-0.00455675,-0.0125552,-0.0397467,0.000316682,0.000526823,0.00121141,0.00182671,153.088,-25.9164,-67.2657,-0.0101152,0.00141752,-0.0648632,0.000474134,0.000868902,0.00192127,0.0025983,2.65105,-15.1913,0.0014641,-0.000583025,0.000798439,-0.000829201,0.000909266,0.000928106,0.00213652,0.00309235
16,153.271,-23.1753,173.422,0.1403,-0.0976945,-0.0619036,0.000551383,0.000811527,0.0018381,0.00353064,153.093,-26.2173,93.3903,0.0721889,-0.0536372,-0.0875967,0.000407572,0.000621107,0.00146219,0.00243757,152.408,-25.3822,13.4939,-0.0045871,-0.0194713,-0.0683421,0.000322259,0.000539148,0.00123882,0.00186759,153.088,-25.9164,-67.2657,-0.0260423,-0.000604903,-0.0890243,0.000480238,0.0008807,0.00194715,0.00262527,2.65105,-15.1913,0.0014641,-0.00108688,-0.000344454,-0.00276725,0.000904701,0.000920371,0.0021195,0.00306588
17,153.271,-23.1753,173.422,0.147007,-0.110244,-0.070365,0.000558683,0.000822193,0.00186286,0.00356977,153.093,-26.2173,93.3903,0.0753144,-0.0602024,-0.0882153,0.000408441,0.000624282,0.00146945,0.00244678,152.408,-25.3822,13.4939,-0.0056492,-0.0280287,-0.0765193,0.000329968,0.000545694,0.00125497,0.0018913,153.088,-25.9164,-67.2657,-0.0315976,-0.00693635,-0.0891508,0.000479412,0.000882936,0.00195299,0.00263315,2.65105,-15.1913,0.0014641,-0.00146424,0.00134132,-0.000578087,0.000889292,0.000920035,0.00211851,0.00306117
18,153.271,-23.1753,173.422,0.179554,0.0533731,-0.0908368,0.000552014,0.000811532,0.00183862,0.00353335,153.093,-26.2173,93.3903,0.094576,0.0378274,-0.103106,0.000402799,0.000614626,0.00144723,0.00240709,152.408,-25.3822,13.4939,-0.00164286,0.00888985,-0.0912084,0.000332294,0.000550335,0.00126511,0.00190862,153.088,-25.9164,-67.2657,-0.0443265,-0.0378005,-0.103526,0.000475775,0.000881138,0.00194655,0.00262402,2.65105,-15.1913,0.0014641,-0.000494975,-0.000617762,0.00556179,0.000903783,0.000918283,0.00211253,0.003058
19,153.271,-23.1753,173.422,0.132089,-0.135189,-0.0711799,0.000556919,0.000813122,0.00184281,0.0035469,153.093,-26.2173,93.3903,0.0669321,-0.0744516,-0.080242,0.000408051,0.000622875,0.00146696,0.00243923,152.408,-25.3822,13.4939,-0.00907781,-0.0311376,-0.0741305,0.000328478,0.000549365,0.00126216,0.00190003,153.088,-25.9164,-67.2657,-0.0319186,-0.00174053,-0.0828606,0.000490991,0.000909437,0.00201018,0.00270411,2.65105,-15.1913,0.0014641,-0.00236657,-0.000972972,-0.00480853,0.00092149,0.000929973,0.00214031,0.00309532
20,153.271,-23.1753,173.422,0.0474367,0.0415389,0.0171285,0.000542018,0.000794717,0.00180175,0.00345349,153.093,-26.2173,93.3903,0.0251408,0.0391538,0.0103337,0.000419066,0.000639166,0.00150478,0.00250087,152.408,-25.3822,13.4939,-0.0112916,0.0225845,0.0130487,0.000333903,0.00055543,0.00127721,0.00192749,153.088,-25.9164,-67.2657,0.00627361,-0.00899138,0.00452377,0.000498188,0.000921028,0.00203488,0.00274137,2.65105,-15.1913,0.0014641,0.000998982,0.000445182,0.00256764,0.000913987,0.00093498,0.00215383,0.00311221
21,153.271,-23.1753,173.422,0.0847245,-0.157372,-0.0428644,0.000550596,0.000805678,0.00182674,0.00351393,153.093,-26.2173,93.3903,0.0433166,-0.0854054,-0.043748,0.000445004,0.000673936,0.00158654,0.00264599,152.408,-25.3822,13.4939,-0.0136762,-0.0283739,-0.041334,0.000343487,0.00057171,0.00131409,0.00198596,153.088,-25.9164,-67.2657,-0.0165025,0.0143411,-0.0489954,0.000475893,0.000874379,0.001934,0.00260149,2.65105,-15.1913,0.0014641,-0.001393,0.000427756,-0.0055296,0.000895878,0.000929111,0.00214069,0.00309161
22,153.271,-23.1753,173.422,0.0154311,-0.00242377,0.0196324,0.000553062,0.000815699,0.00184612,0.00354684,153.093,-26.2173,93.3903,0.0101189,0.012622,0.0267809,0.000438906,0.000666908,0.00157054,0.00261541,152.408,-25.3822,13.4939,-0.0160048,0.0138327,0.0283197,0.000324444,0.000547175,0.00125494,0.00188426,153.088,-25.9164,-67.2657,0.0131325,-0.00286139,0.0185193,0.00049383,0.000909383,0.00200945,0.00270246,2.65105,-15.1913,0.0014641,0.000496206,-2.86829e-05,-0.000420126,0.00089139,0.000908099,0.00209144,0.00302441
23,153.271,-23.1753,173.422,0.237794,-0.108826,-0.183222,0.000544218,0.000800816,0.00181377,0.0034727,153.093,-26.2173,93.3903,0.129349,-0.0639197,-0.171525,0.000427445,0.000653022,0.00153752,0.00255544,152.408,-25.3822,13.4939,-0.00231475,-0.0304344,-0.167934,0.000338511,0.000569798,0.00130673,0.00196076,153.088,-25.9164,-67.2657,-0.0813765,-0.0185954,-0.180567,0.000478907,0.000878573,0.00194349,0.00261325,2.65105,-15.1913,0.0014641,-0.00143425,0.00166354,0.00234734,0.000909318,0.000929718,0.0021417,0.00309732
24,153.271,-23.1753,173.422,0.0789524,0.0377285,-0.0398816,0.00055201,0.000808388,0.00183112,0.00351749,153.093,-26.2173,93.3903,0.0484943,0.0326725,-0.0239942,0.000410505,0.000624285,0.00147009,0.002451,152.408,-25.3822,13.4939,-0.0099675,0.0178343,-0.0226779,0.000338017,0.000565145,0.00129756,0.00195801,153.088,-25.9164,-67.2657,-0.0178289,-0.016582,-0.0326139,0.000452127,0.00083235,0.00184143,0.00248298,2.65105,-15.1913,0.0014641,0.00048121,0.00347101,0.00702322,0.000906357,0.000937743,0.00216028,0.00312175
25,153.271,-23.1753,173.422,0.211972,-0.180252,-0.183658,0.000535574,0.000789441,0.00178757,0.00342899,153.093,-26.2173,93.3903,0.118859,-0.107478,-0.165061,0.000417933,0.000636381,0.00149818,0.00249807,152.408,-25.3822,13.4939,-0.00299054,-0.0460234,-0.162865,0.000333423,0.000556948,0.00127879,0.00192998,153.088,-25.9164,-67.2657,-0.0808069,-0.00405359,-0.172231,0.000453099,0.000837492,0.00185038,0.00249847,2.65105,-15.1913,0.0014641,-0.00220921,0.00207991,0.000786306,0.000927249,0.000933015,0.00214909,0.00310668
26,153.271,-23.1753,173.422,0.0694965,-0.0174967,-0.0528556,0.000541597,0.000795484,0.00180171,0.00347028,153.093,-26.2173,93.3903,0.04725,-0.0032557,-0.0367137,0.00042283,0.000645229,0.00151856,0.00252958,152.408,-25.3822,13.4939,-0.00691666,0.00789656,-0.0316486,0.0003157,0.000528265,0.0012134,0.0018272,153.088,-25.9164,-67.2657,-0.0234887,-0.00453454,-0.0422147,0.000466659,0.000856955,0.00189468,0.00255465,2.65105,-15.1913,0.0014641,0.000359527,0.00207223,0.00328475,0.000904677,0.000912707,0.00210173,0.00303957
27,153.271,-23.1753,173.422,0.149162,-0.0194769,-0.126408,0.000535012,0.00078321,0.00177535,0.00341155,153.093,-26.2173,93.3903,0.0896766,-0.00853173,-0.106051,0.000418676,0.00063892,0.00150447,0.00249888,152.408,-25.3822,13.4939,-0.000880262,-0.00332842,-0.100309,0.00031519,0.000525975,0.00120835,0.00182081,153.088,-25.9164,-67.2657,-0.0602358,-0.0195583,-0.113183,0.000461688,0.000854488,0.00188785,0.00253594,2.65105,-15.1913,0.0014641,-0.00113127,-0.00028199,0.00240017,0.000902133,0.000908902,0.00209183,0.00302578
28,153.271,-23.1753,173.422,0.0613603,-0.0415871,-0.0532654,0.000534399,0.000787956,0.00178376,0.00342782,153.093,-26.2173,93.3903,0.0430903,-0.0199193,-0.0394888,0.000424966,0.000647527,0.00152525,0.00253556,152.408,-25.3822,13.4939,-0.00601225,0.00158435,-0.0303161,0.000323743,0.00053582,0.00123081,0.00186178,153.088,-25.9164,-67.2657,-0.0301962,0.000197932,-0.0473909,0.000473834,0.00086909,0.00192221,0.00259264,2.65105,-15.1913,0.0014641,-0.000405137,0.00194275,0.00315475,0.000920264,0.000942442,0.00217008,0.00313566
29,153.271,-23.1753,173.422,0.164697,0.001183,-0.14358,0.000546869,0.000808223,0.00183026,0.00351249,153.093,-26.2173,93.3903,0.0985042,-0.00044634,-0.126504,0.000413716,0.000630311,0.00148351,0.0024726,152.408,-25.3822,13.4939,0.00154246,-0.00299341,-0.114179,0.000322899,0.000538541,0.00123581,0.00186634,153.088,-25.9164,-67.2657,-0.0737847,-0.0277243,-0.131917,0.000481159,0.000884904,0.0019586,0.00263554,2.65105,-15.1913,0.0014641,-0.000944939,0.000750782,0.00457193,0.000918308,0.000924524,0.00212787,0.00307447
30,153.271,-23.1753,173.422,0.0897763,0.0420439,-0.0827929,0.000554484,0.000823194,0.00186356,0.00356905,153.093,-26.2173,93.3903,0.0587295,0.0257611,-0.0673698,0.000415426,0.000632033,0.001489,0.00248077,152.408,-25.3822,13.4939,-0.0043322,0.0124577,-0.0506303,0.00032642,0.00054629,0.00125437,0.00188578,153.088,-25.9164,-67.2657,-0.0452345,-0.0255821,-0.0743745,0.00047644,0.000881217,0.0019478,0.00262697,2.65105,-15.1913,0.0014641,-0.000782769,-0.000689732,0.00364224,0.000918739,0.000923387,0.00212583,0.00307589
31,153.271,-23.1753,173.422,0.127151,-0.0562569,-0.121814,0.000553528,0.000818955,0.00185422,0.00355683,153.093,-26.2173,93.3903,0.0767733,-0.0348179,-0.106283,0.000411397,0.000626531,0.00147622,0.00245821,152.408,-25.3822,13.4939,-0.00455747,-0.0128209,-0.0854376,0.000319206,0.000532454,0.0012228,0.00184085,153.088,-25.9164,-67.2657,-0.0628883,-0.0160951,-0.111273,0.00047168,0.000868882,0.00192104,0.00258843,2.65105,-15.1913,0.0014641,-0.000953321,0.00369682,0.00585574,0.000897946,0.000917686,0.0021139,0.00305779
32,153.271,-23.1753,173.422,0.108068,0.0664451,-0.0953403,0.000553982,0.000817849,0.0018532,0.00355096,153.093,-26.2173,93.3903,0.0656532,0.0384701,-0.0828517,0.000401136,0.000610619,0.00143808,0.00239209,152.408,-25.3822,13.4939,-0.00655131,0.0132419,-0.0602947,0.000310988,0.000517574,0.00118943,0.00179387,153.088,-25.9164,-67.2657,-0.0524901,-0.0330568,-0.0815396,0.000449328,0.000831537,0.00183918,0.00246827,2.65105,-15.1913,0.0014641,-0.00036238,0.000997679,0.00707292,0.000895626,0.000909553,0.00209432,0.00303256
33,153.271,-23.1753,173.422,0.127261,-0.0397258,-0.121544,0.000558336,0.000820621,0.00185979,0.00357381,153.093,-26.2173,93.3903,0.0718607,-0.0261244,-0.110233,0.000409159,0.00062166,0.00146312,0.00244057,152.408,-25.3822,13.4939,-0.0092932,-0.01328,-0.0836955,0.000318064,0.000534167,0.00122638,0.00184387,153.088,-25.9164,-67.2657,-0.0609472,-0.0220174,-0.108651,0.000472491,0.000871056,0.00192771,0.00259061,2.65105,-15.1913,0.0014641,-0.00144248,0.000613993,0.00205143,0.000919674,0.000924741,0.0021287,0.00307821
34,153.271,-23.1753,173.422,0.066846,-0.0327503,-0.0620968,0.000550785,0.000813204,0.00184306,0.00353749,153.093,-26.2173,93.3903,0.0366504,-0.0195687,-0.0599806,0.000434727,0.00066054,0.00155619,0.00259387,152.408,-25.3822,13.4939,-0.0152371,-0.00216779,-0.0310672,0.000320978,0.000536847,0.00123337,0.00185846,153.088,-25.9164,-67.2657,-0.0354701,-0.00410677,-0.0534436,0.000483179,0.00089663,0.00198135,0.00266192,2.65105,-15.1913,0.0014641,-0.000579802,0.0015409,0.00298037,0.000922935,0.000927413,0.00213423,0.00308893
35,153.271,-23.1753,173.422,0.156175,-0.0579556,-0.135897,0.000546362,0.00080263,0.00181855,0.00349752,153.093,-26.2173,93.3903,0.0788515,-0.0393071,-0.13372,0.000436213,0.000664359,0.00156333,0.00260809,152.408,-25.3822,13.4939,-0.0117818,-0.0206403,-0.103882,0.000324055,0.000539725,0.00124069,0.00187352,153.088,-25.9164,-67.2657,-0.0706651,-0.0197005,-0.126406,0.000478381,0.000892288,0.00196986,0.00265047,2.65105,-15.1913,0.0014641,-0.00193591,0.00183623,0.00341357,0.000899069,0.000917033,0.00211181,0.00305157
36,153.271,-23.1753,173.422,0.0945236,0.0333893,-0.0656115,0.000543341,0.000802847,0.00181851,0.0034858,153.093,-26.2173,93.3903,0.0438712,0.0193484,-0.0702303,0.000440762,0.000669006,0.0015744,0.0026278,152.408,-25.3822,13.4939,-0.0145441,0.0103221,-0.039398,0.000366549,0.000604893,0.00139269,0.00210347,153.088,-25.9164,-67.2657,-0.0393947,-0.0185296,-0.0621442,0.000474256,0.000875004,0.00193381,0.00260991,2.65105,-15.1913,0.0014641,0.000875024,0.00162761,0.00617748,0.000917438,0.00092312,0.0021252,0.00307374
37,153.271,-23.1753,173.422,0.119802,-0.0447028,-0.0894055,0.000520435,0.000770181,0.00174363,0.00333946,153.093,-26.2173,93.3903,0.0518573,-0.0278304,-0.0931159,0.000440584,0.000665154,0.00156527,0.00261861,152.408,-25.3822,13.4939,-0.0161921,-0.00895098,-0.0652217,0.000362951,0.000603024,0.00138653,0.00209369,153.088,-25.9164,-67.2657,-0.0491601,-0.00718071,-0.0825348,0.000457802,0.000844224,0.00186664,0.00252098,2.65105,-15.1913,0.0014641,-0.000822093,0.000419354,0.00180554,0.0009242,0.000938383,0.00216081,0.00312353
38,153.271,-23.1753,173.422,0.157142,0.134416,-0.102074,0.000540367,0.000802044,0.00181565,0.00347447,153.093,-26.2173,93.3903,0.0701365,0.0750526,-0.108758,0.000409887,0.000621137,0.00146178,0.00243841,152.408,-25.3822,13.4939,-0.0142451,0.0247514,-0.0795054,0.000301065,0.000503036,0.00115461,0.00174355,153.088,-25.9164,-67.2657,-0.0593709,-0.0470293,-0.0962021,0.000458255,0.000851187,0.0018797,0.00254157,2.65105,-15.1913,0.0014641,0.000185317,-0.00145004,0.00693144,0.000911599,0.000931283,0.00214465,0.00310134
39,153.271,-23.1753,173.422,0.0469562,-0.105487,-0.0264165,0.000537369,0.000794577,0.00179937,0.00344144,153.093,-26.2173,93.3903,0.00612503,-0.0624769,-0.0337767,0.000398053,0.00060244,0.00141813,0.00236654,152.408,-25.3822,13.4939,-0.0287643,-0.0158095,-0.00701364,0.000307191,0.000511401,0.00117417,0.00177633,153.088,-25.9164,-67.2657,-0.0170788,0.009797,-0.0212595,0.000469097,0.000871394,0.00192474,0.00259309,2.65105,-15.1913,0.0014641,-0.00120169,4.04387e-05,-0.00368755,0.000928858,0.000938197,0.002161,0.00312245
40,153.271,-23.1753,173.422,0.0961949,0.0283089,-0.053574,0.00054676,0.000802862,0.00181947,0.00349229,153.093,-26.2173,93.3903,0.0322496,0.0149977,-0.0613974,0.000407907,0.000619564,0.00145826,0.00243441,152.408,-25.3822,13.4939,-0.0264069,0.00946451,-0.0350861,0.000305092,0.000508248,0.00116681,0.00175817,153.088,-25.9164,-67.2657,-0.0307678,-0.0186267,-0.0439514,0.00045861,0.000852608,0.00188326,0.00253887,2.65105,-15.1913,0.0014641,-8.4683e-05,-0.00113593,0.00204231,0.000925334,0.00091765,0.00211178,0.00305741
41,153.271,-23.1753,173.422,0.173608,0.00607811,-0.114271,0.000551767,0.000813231,0.00184099,0.00352594,153.093,-26.2173,93.3903,0.0726991,-0.00152393,-0.121362,0.000418407,0.000639517,0.00150493,0.00250331,152.408,-25.3822,13.4939,-0.0257199,-0.00189952,-0.0968414,0.000322101,0.000536505,0.00123212,0.00186025,153.088,-25.9164,-67.2657,-0.0594517,-0.0246692,-0.101282,0.000466117,0.000857866,0.00189707,0.00256664,2.65105,-15.1913,0.0014641,-0.0013045,-0.0010675,0.00239973,0.000926436,0.000926395,0.00213233,0.00308687
42,153.271,-23.1753,173.422,0.00326231,0.00160268,0.0394573,0.000554854,0.000816397,0.00185067,0.00354756,153.093,-26.2173,93.3903,-0.0165987,0.00552793,0.027802,0.000418933,0.000638373,0.00150319,0.00250304,152.408,-25.3822,13.4939,-0.0387278,0.0191087,0.0508684,0.000323343,0.000535616,0.00123213,0.00185937,153.088,-25.9164,-67.2657,0.0143118,0.0115568,0.0555433,0.000459159,0.000851633,0.00188208,0.00253689,2.65105,-15.1913,0.0014641,0.00159431,0.0026321,0.00310424,0.000915597,0.000917404,0.00211194,0.00305758
43,153.271,-23.1753,173.422,0.153742,-0.0897905,-0.0949541,0.000549063,0.000805207,0.00182624,0.00350605,153.093,-26.2173,93.3903,0.0620341,-0.0606815,-0.105717,0.000407473,0.000623086,0.00146715,0.00243767,152.408,-25.3822,13.4939,-0.0344271,-0.0232133,-0.0865145,0.000310739,0.000517024,0.00118785,0.00178927,153.088,-25.9164,-67.2657,-0.047858,-0.0078683,-0.0794241,0.000473999,0.000877362,0.0019385,0.0026107,2.65105,-15.1913,0.0014641,-0.00163945,0.000920329,-0.000173261,0.000894137,0.000909452,0.00209458,0.00303056
