"R0",,,,,,,,,,,"R1",,,,,,,,,,"R2",,,,,,,,,,"R3",,,,,,,,,,"R4",,,,,,,,,
"Index [1]","X [mm]","Y [mm]","Z [mm]","U [mm]","V [mm]","W [mm]","Sigma_X [mm]","Sigma_Y [mm]","Sigma_Z [mm]","sigma [pixel]","X [mm]","Y [mm]","Z [mm]","U [mm]","V [mm]","W [mm]","Sigma_X [mm]","Sigma_Y [mm]","Sigma_Z [mm]","sigma [pixel]","X [mm]","Y [mm]","Z [mm]","U [mm]","V [mm]","W [mm]","Sigma_X [mm]","Sigma_Y [mm]","Sigma_Z [mm]","sigma [pixel]","X [mm]","Y [mm]","Z [mm]","U [mm]","V [mm]","W [mm]","Sigma_X [mm]","Sigma_Y [mm]","Sigma_Z [mm]","sigma [pixel]","X [mm]","Y [mm]","Z [mm]","U [mm]","V [mm]","W [mm]","Sigma_X [mm]","Sigma_Y [mm]","Sigma_Z [mm]","sigma [pixel]"
10,159.309,-33.1005,207.675,-0.0210092,0.0286861,0.0420782,0.000514003,0.000771345,0.00174057,0.00342409,154.454,-31.9309,145.349,-0.0444603,0.0153857,0.0363129,0.000429042,0.000649232,0.00152738,0.0026254,153.065,-31.4168,85.7642,-0.0190414,0.0300838,-0.0757247,0.000349712,0.000544982,0.00131071,0.00194669,152.701,-34.0596,25.4084,0.00236032,-0.00211904,-0.0224671,0.000325073,0.000545664,0.00128247,0.00176021,4.5889,-16.1362,0.0151043,-0.00158698,-0.00567793,-0.00795485,0.00100105,0.00105135,0.00237117,0.00321586
11,159.309,-33.1005,207.675,0.119117,0.0618886,-0.0607897,0.000534711,0.000800456,0.00180487,0.00355258,154.454,-31.9309,145.349,0.0514725,0.041843,-0.0552407,0.00044754,0.000677292,0.00159322,0.00274074,153.065,-31.4168,85.7642,0.0338204,0.0446494,-0.174982,0.000333155,0.000520064,0.00125013,0.00185829,152.701,-34.0596,25.4084,0.0152496,-0.00183696,-0.120206,0.000338904,0.000569236,0.00133831,0.00183748,4.5889,-16.1362,0.0151043,-0.00178578,-0.0068565,-0.00588064,0.000986098,0.00105979,0.0023916,0.003245
12,159.309,-33.1005,207.675,-0.0342685,0.0615901,0.0493129,0.000492581,0.00073921,0.00166765,0.0032816,154.454,-31.9309,145.349,-0.056419,0.0453029,0.0497871,0.00043759,0.000661687,0.00155716,0.00267753,153.065,-31.4168,85.7642,-0.0318802,0.0557279,-0.0699668,0.000316524,0.000493138,0.00118579,0.00176083,152.701,-34.0596,25.4084,-0.00583224,0.0132868,-0.0157811,0.000343353,0.000577308,0.00135657,0.00186756,4.5889,-16.1362,0.0151043,-0.0010272,-0.00516305,-0.00594427,0.000985776,0.00106616,0.00240703,0.00325919
13,159.309,-33.1005,207.675,0.017268,0.120998,0.00700031,0.000506139,0.00076094,0.00171592,0.00337166,154.454,-31.9309,145.349,-0.0216816,0.0886124,0.00866052,0.000421033,0.000636346,0.00149787,0.00257567,153.065,-31.4168,85.7642,-0.0133876,0.0843094,-0.111241,0.000323081,0.000505296,0.00121428,0.00180504,152.701,-34.0596,25.4084,-0.00396938,0.0240507,-0.0601681,0.000335931,0.000564155,0.00132478,0.00182404,4.5889,-16.1362,0.0151043,-0.00198517,-0.0102248,-0.0113384,0.000964967,0.00105587,0.00238531,0.00322635
14,159.309,-33.1005,207.675,-0.185554,-0.0371218,0.136556,0.000516387,0.000777194,0.00175452,0.00343495,154.454,-31.9309,145.349,-0.163207,-0.0239328,0.128149,0.00041993,0.000634079,0.00149099,0.00256849,153.065,-31.4168,85.7642,-0.0992131,0.0197924,0.0198165,0.000316163,0.00049356,0.00118639,0.00176507,152.701,-34.0596,25.4084,-0.0330024,0.00432008,0.059712,0.000332111,0.000557532,0.00130921,0.00179947,4.5889,-16.1362,0.0151043,-0.00137777,-0.00562555,-0.0144616,0.000954657,0.00103928,0.00234592,0.00318
15,159.309,-33.1005,207.675,0.0480638,0.12134,-0.00818699,0.000521636,0.000784907,0.00177063,0.00346615,154.454,-31.9309,145.349,0.000351253,0.0900615,-0.0151926,0.000456124,0.00068457,0.00161253,0.00277411,153.065,-31.4168,85.7642,-0.00298107,0.0885486,-0.114709,0.000381377,0.000592819,0.00142459,0.00212447,152.701,-34.0596,25.4084,-0.00596614,0.0295615,-0.086755,0.00041005,0.000687881,0.00161428,0.00222175,4.5889,-16.1362,0.0151043,-0.000337944,-0.0040596,-0.00101076,0.000974676,0.00104605,0.00235943,0.00320263
16,159.309,-33.1005,207.675,-0.133253,-0.043358,0.102471,0.000530399,0.000799707,0.00180379,0.00354616,154.454,-31.9309,145.349,-0.126268,-0.0271847,0.0852871,0.000462286,0.000699263,0.00164552,0.00282443,153.065,-31.4168,85.7642,-0.0785517,0.0232136,0.00885909,0.000384395,0.000600608,0.00144318,0.00214422,152.701,-34.0596,25.4084,-0.0306059,0.00957882,0.0175717,0.000406045,0.000682219,0.00160175,0.00220458,4.5889,-16.1362,0.0151043,0.000152689,-0.000451062,-0.00420645,0.000978789,0.00104629,0.00236118,0.00320125
17,159.309,-33.1005,207.675,0.225609,0.122047,-0.144562,0.000522842,0.000788456,0.00177812,0.00349262,154.454,-31.9309,145.349,0.124856,0.0897033,-0.160101,0.000450432,0.000681639,0.00160494,0.00275157,153.065,-31.4168,85.7642,0.068367,0.0843608,-0.220918,0.000330793,0.000517437,0.0012436,0.00184404,152.701,-34.0596,25.4084,0.0100966,0.0229958,-0.214891,0.000351274,0.000589841,0.0013844,0.00190537,4.5889,-16.1362,0.0151043,-0.000674563,-0.00516158,0.0011451,0.0010163,0.00106577,0.00240252,0.00326362
18,159.309,-33.1005,207.675,0.0582155,-0.0667001,-0.0360473,0.000492004,0.000736355,0.00166202,0.00326424,154.454,-31.9309,145.349,0.00743321,-0.0461876,-0.0700579,0.000436995,0.000661777,0.00155686,0.00266954,153.065,-31.4168,85.7642,-0.00231288,0.00271693,-0.109704,0.00032887,0.000513847,0.0012355,0.00183116,152.701,-34.0596,25.4084,-0.0132414,-0.00762528,-0.115509,0.000347958,0.000585403,0.00137366,0.00189217,4.5889,-16.1362,0.0151043,-0.00143749,-0.000725123,-0.00174834,0.00100308,0.00105642,0.00238141,0.00322879
19,159.309,-33.1005,207.675,-0.0668854,0.127027,0.0657293,0.000510299,0.000760339,0.00171581,0.00337742,154.454,-31.9309,145.349,-0.0773734,0.104034,0.0216136,0.000436118,0.000658586,0.00155085,0.00266389,153.065,-31.4168,85.7642,-0.0509832,0.104948,-0.00526636,0.000322602,0.000504561,0.00121307,0.0017973,152.701,-34.0596,25.4084,-0.0236002,0.0496182,-0.0117318,0.000327782,0.000552462,0.00129672,0.00178476,4.5889,-16.1362,0.0151043,-2.30153e-06,-0.00718069,-0.00830892,0.000984579,0.00104976,0.002368,0.00321306
20,159.309,-33.1005,207.675,0.00196513,-0.0305771,0.00350695,0.000537374,0.00079835,0.00180332,0.00353822,154.454,-31.9309,145.349,-0.0271866,-0.0106363,-0.0522515,0.000443579,0.000668473,0.00157391,0.00270708,153.065,-31.4168,85.7642,-0.0246409,0.0301598,-0.0597258,0.000317786,0.000499159,0.00120016,0.00177332,152.701,-34.0596,25.4084,-0.0185163,0.0129077,-0.0724545,0.000339726,0.00057021,0.00133959,0.00183984,4.5889,-16.1362,0.0151043,-0.000198972,-0.000587316,-0.0019514,0.000983273,0.00106819,0.00241133,0.00326531
21,159.309,-33.1005,207.675,0.20066,0.082394,-0.135698,0.000520956,0.000774919,0.00174923,0.00343118,154.454,-31.9309,145.349,0.114964,0.0731981,-0.192158,0.000444929,0.000674276,0.00158762,0.00272071,153.065,-31.4168,85.7642,0.0562671,0.0726286,-0.197284,0.000318038,0.000498848,0.00119939,0.00177224,152.701,-34.0596,25.4084,0.00428349,0.0203709,-0.206351,0.000345794,0.00058023,0.00136368,0.00186789,4.5889,-16.1362,0.0151043,-0.00198651,-0.00578947,-0.00202719,0.000989619,0.00107366,0.00242392,0.00328612
22,159.309,-33.1005,207.675,0.018748,-0.0648138,-0.019991,0.000510412,0.000765333,0.00172663,0.00339243,154.454,-31.9309,145.349,-0.00890576,-0.0261134,-0.0918612,0.000451085,0.000684241,0.00161031,0.00275632,153.065,-31.4168,85.7642,-0.018548,0.0152081,-0.0883244,0.000318927,0.000496824,0.00119391,0.0017711,152.701,-34.0596,25.4084,-0.0161462,0.00828273,-0.0925007,0.00033848,0.000566811,0.00133128,0.00182703,4.5889,-16.1362,0.0151043,-0.000476378,-0.00346441,-0.00689355,0.000980794,0.00106668,0.0024079,0.00326208
23,159.309,-33.1005,207.675,0.0803435,0.188723,-0.0394693,0.000509101,0.000764377,0.00172503,0.00338644,154.454,-31.9309,145.349,0.0390773,0.162877,-0.12185,0.000434007,0.000656732,0.0015453,0.0026568,153.065,-31.4168,85.7642,0.00955543,0.139549,-0.116509,0.00031761,0.000495943,0.00119213,0.00177079,152.701,-34.0596,25.4084,-0.0028307,0.0686392,-0.113198,0.000334391,0.000562748,0.0013221,0.00181435,4.5889,-16.1362,0.0151043,0.000507269,-0.00616614,-0.00215793,0.000977304,0.00106583,0.00240678,0.00326229
24,159.309,-33.1005,207.675,-0.0745054,0.00464678,0.0524415,0.000523434,0.000785651,0.00177221,0.0034853,154.454,-31.9309,145.349,-0.0678715,0.0317134,-0.0383058,0.000416964,0.000631746,0.00148522,0.00255654,153.065,-31.4168,85.7642,-0.0561317,0.0593929,-0.0341643,0.000323342,0.000504441,0.00121286,0.00180137,152.701,-34.0596,25.4084,-0.0220512,0.0413916,-0.0280009,0.000330202,0.000555018,0.00130328,0.00179194,4.5889,-16.1362,0.0151043,-0.00055276,-0.00333018,-0.00701455,0.000963395,0.00105071,0.00237177,0.00321382
25,159.309,-33.1005,207.675,0.105932,0.112839,-0.0705716,0.00052317,0.000785866,0.00177256,0.00348475,154.454,-31.9309,145.349,0.0602405,0.11315,-0.151039,0.000428154,0.000646624,0.00152142,0.00262061,153.065,-31.4168,85.7642,0.017475,0.105152,-0.157246,0.00034268,0.000535665,0.0012877,0.00190574,152.701,-34.0596,25.4084,0.00182178,0.0588573,-0.144102,0.000327138,0.000549541,0.00129052,0.00177436,4.5889,-16.1362,0.0151043,-0.000628595,-0.00325691,0.000267575,0.000978094,0.00105779,0.00238815,0.00323777
26,159.309,-33.1005,207.675,0.0370686,0.0466338,-0.0235369,0.000524134,0.000783216,0.00176716,0.00347915,154.454,-31.9309,145.349,0.0119212,0.063569,-0.106785,0.00043717,0.00065962,0.00155271,0.00267143,153.065,-31.4168,85.7642,-0.0122561,0.0780523,-0.116856,0.000348211,0.000543773,0.0013065,0.00194068,152.701,-34.0596,25.4084,-0.00449829,0.0540612,-0.104548,0.000340904,0.000573855,0.00134742,0.00185266,4.5889,-16.1362,0.0151043,0.000462165,9.04512e-05,0.00251131,0.000997509,0.00107193,0.00241872,0.00327987
27,159.309,-33.1005,207.675,0.0386988,0.128722,-0.0334393,0.000504169,0.0007551,0.00170341,0.00334405,154.454,-31.9309,145.349,0.0130822,0.12778,-0.10728,0.000431854,0.00065434,0.00153862,0.00265016,153.065,-31.4168,85.7642,-0.0123452,0.115749,-0.131954,0.000340345,0.000531152,0.00127657,0.00189627,152.701,-34.0596,25.4084,-0.00200799,0.0754266,-0.116976,0.000355147,0.000597089,0.00140057,0.00193202,4.5889,-16.1362,0.0151043,-0.000379204,-0.00810576,-0.00983714,0.000980013,0.00107849,0.00243518,0.00329821
28,159.309,-33.1005,207.675,-0.0228087,-0.00510667,0.00731346,0.0004805,0.000724594,0.00163376,0.00320984,154.454,-31.9309,145.349,-0.0313472,0.0324468,-0.0681927,0.000436786,0.000663083,0.00156018,0.00268147,153.065,-31.4168,85.7642,-0.0400896,0.0545779,-0.102344,0.000337003,0.000525173,0.0012629,0.00187924,152.701,-34.0596,25.4084,-0.00970685,0.0550117,-0.0916377,0.000372086,0.000626542,0.00147088,0.00202175,4.5889,-16.1362,0.0151043,0.000351425,-0.00210575,-0.00456914,0.000976309,0.00106925,0.00241416,0.00327148
29,159.309,-33.1005,207.675,0.117836,0.0508539,-0.0893897,0.000510737,0.000769686,0.00173617,0.00340869,154.454,-31.9309,145.349,0.0663297,0.0756198,-0.165281,0.000454556,0.000687289,0.00161711,0.00278538,153.065,-31.4168,85.7642,0.0158502,0.0733931,-0.209479,0.000403734,0.000630793,0.00151665,0.00225092,152.701,-34.0596,25.4084,0.00679731,0.0601816,-0.202649,0.000409705,0.000687937,0.00161268,0.00222277,4.5889,-16.1362,0.0151043,-0.00168765,-0.00617575,-0.00571652,0.000988787,0.00107528,0.00242645,0.00329335
30,159.309,-33.1005,207.675,0.0602897,0.0156253,-0.0409361,0.000517877,0.000780414,0.00175964,0.00345691,154.454,-31.9309,145.349,0.0257457,0.0524716,-0.131305,0.000449248,0.000680856,0.00160091,0.00275303,153.065,-31.4168,85.7642,-0.00871036,0.0593171,-0.174421,0.000359858,0.000560448,0.00134844,0.00200029,152.701,-34.0596,25.4084,0.00166093,0.0603395,-0.174544,0.00038912,0.000651636,0.00152796,0.00210237,4.5889,-16.1362,0.0151043,-0.000122659,-0.00282313,-0.00268469,0.000980013,0.00106608,0.0024049,0.00326373
31,159.309,-33.1005,207.675,0.0340307,0.157367,-0.00852763,0.000509922,0.000761357,0.00171787,0.00337468,154.454,-31.9309,145.349,0.00855363,0.160893,-0.117048,0.000469819,0.000712875,0.00167718,0.00287165,153.065,-31.4168,85.7642,-0.0187706,0.126222,-0.160635,0.000348555,0.000543452,0.00130641,0.00194419,152.701,-34.0596,25.4084,0.00178459,0.0981217,-0.160023,0.000371299,0.000623486,0.00146236,0.00200898,4.5889,-16.1362,0.0151043,-0.000754282,-0.00922296,-0.00882371,0.0010217,0.00109106,0.00245965,0.00334059
32,159.309,-33.1005,207.675,0.0182716,0.0612496,0.00561602,0.000516792,0.000772125,0.00174295,0.00342699,154.454,-31.9309,145.349,-0.00156072,0.0943379,-0.119956,0.00046076,0.000699368,0.00164451,0.00282359,153.065,-31.4168,85.7642,-0.0259776,0.082925,-0.156204,0.000350092,0.000543697,0.00130682,0.00194552,152.701,-34.0596,25.4084,0.0013953,0.0834116,-0.162084,0.000374789,0.000630375,0.00148007,0.00203538,4.5889,-16.1362,0.0151043,0.000108918,-0.00297528,-0.00239326,0.00100042,0.0010546,0.00237864,0.00322611
33,159.309,-33.1005,207.675,0.170056,0.0778799,-0.108884,0.000525012,0.000791985,0.00178675,0.00350333,154.454,-31.9309,145.349,0.106265,0.110447,-0.238068,0.000432739,0.000654123,0.00153755,0.00265461,153.065,-31.4168,85.7642,0.0357326,0.0803875,-0.272268,0.000328651,0.0005132,0.00123306,0.0018268,152.701,-34.0596,25.4084,0.0201692,0.0768244,-0.279154,0.000351101,0.000591051,0.00138768,0.00190389,4.5889,-16.1362,0.0151043,-0.00137544,-0.00447531,-0.00346762,0.000984118,0.00104735,0.00236323,0.00320707
34,159.309,-33.1005,207.675,-0.0711778,0.0401673,0.0644213,0.000523985,0.000787015,0.00177639,0.00348361,154.454,-31.9309,145.349,-0.0600913,0.0886428,-0.087946,0.000439131,0.000661283,0.00155607,0.00267842,153.065,-31.4168,85.7642,-0.0621517,0.0757102,-0.108736,0.000327903,0.000512459,0.00123265,0.00182119,152.701,-34.0596,25.4084,-0.00443318,0.0886924,-0.126771,0.000342583,0.000576422,0.0013527,0.00185674,4.5889,-16.1362,0.0151043,-0.000856227,-0.00274649,-0.00581438,0.000991291,0.00105779,0.00238681,0.00323687
35,159.309,-33.1005,207.675,0.0511937,0.122334,-0.0207422,0.000500889,0.000752439,0.00169751,0.00333318,154.454,-31.9309,145.349,0.0277145,0.147526,-0.185217,0.000432394,0.000654268,0.00153825,0.00265181,153.065,-31.4168,85.7642,-0.0110956,0.104896,-0.200967,0.000332354,0.000521709,0.00125463,0.00185156,152.701,-34.0596,25.4084,0.0127067,0.0997057,-0.218571,0.000350988,0.000590979,0.00138731,0.00190084,4.5889,-16.1362,0.0151043,-0.000924833,-0.00514582,-0.00426216,0.00096892,0.0010527,0.00237618,0.00321772
36,159.309,-33.1005,207.675,-0.0345878,0.0594667,0.0388386,0.000512162,0.000767847,0.00173254,0.00340504,154.454,-31.9309,145.349,-0.0312792,0.102818,-0.142572,0.000429834,0.000652066,0.00153398,0.00263374,153.065,-31.4168,85.7642,-0.0451977,0.0837158,-0.138617,0.0003352,0.000525229,0.00126274,0.00186354,152.701,-34.0596,25.4084,0.00491463,0.0959811,-0.176438,0.000351335,0.000590213,0.00138587,0.00190093,4.5889,-16.1362,0.0151043,0.000357788,0.000602342,0.00167159,0.000987566,0.00105578,0.00238295,0.00322896
37,159.309,-33.1005,207.675,0.197587,0.147812,-0.124339,0.00050085,0.000751539,0.00169456,0.00333502,154.454,-31.9309,145.349,0.130682,0.166724,-0.309076,0.000439316,0.000662071,0.00155754,0.00268212,153.065,-31.4168,85.7642,0.0497906,0.111802,-0.298981,0.000335515,0.000522584,0.0012563,0.00186336,152.701,-34.0596,25.4084,0.0317617,0.103704,-0.341595,0.000347609,0.000584361,0.00137021,0.00188081,4.5889,-16.1362,0.0151043,-0.000601976,-0.00194948,0.00453435,0.00100834,0.00106978,0.0024133,0.00327265
38,159.309,-33.1005,207.675,-0.103974,0.0273753,0.0795388,0.00052207,0.000787422,0.00177463,0.00347797,154.454,-31.9309,145.349,-0.0793379,0.0823374,-0.128187,0.000426799,0.000643729,0.00151483,0.00260669,153.065,-31.4168,85.7642,-0.0731127,0.06572,-0.103562,0.000331567,0.000517321,0.0012434,0.00184612,152.701,-34.0596,25.4084,-0.00387758,0.103322,-0.163164,0.000337531,0.000567427,0.00133064,0.00182949,4.5889,-16.1362,0.0151043,-0.000747629,-0.00418432,-0.00836941,0.00100261,0.00106334,0.00239954,0.00325198
39,159.309,-33.1005,207.675,0.074662,0.125049,-0.0391145,0.000514421,0.000769125,0.00173509,0.00339933,154.454,-31.9309,145.349,0.0454933,0.15223,-0.253141,0.000429543,0.000649481,0.00152718,0.0026232,153.065,-31.4168,85.7642,0.00183593,0.104975,-0.209553,0.000330173,0.000513651,0.00123511,0.00182807,152.701,-34.0596,25.4084,0.0163863,0.118949,-0.285801,0.000338872,0.000569446,0.0013352,0.00183516,4.5889,-16.1362,0.0151043,-0.000814039,-0.00557653,-0.00505995,0.000995643,0.00104504,0.0023577,0.00319393
40,159.309,-33.1005,207.675,0.0105666,0.048094,-0.00326375,0.000506754,0.000758022,0.0017111,0.00334993,154.454,-31.9309,145.349,0.00149737,0.0960452,-0.236781,0.000445411,0.000674327,0.00158604,0.00272641,153.065,-31.4168,85.7642,-0.024938,0.0656277,-0.167476,0.000341365,0.000533023,0.00128176,0.00190325,152.701,-34.0596,25.4084,0.00452617,0.103447,-0.261692,0.000321659,0.000541181,0.00127131,0.00174221,4.5889,-16.1362,0.0151043,-0.00189971,-0.00629961,-0.00808017,0.000991966,0.00104627,0.00236029,0.00319875
41,159.309,-33.1005,207.675,0.0870163,0.173844,-0.0401389,0.000498932,0.000749742,0.001691,0.00331812,154.454,-31.9309,145.349,0.0577026,0.191205,-0.285456,0.000463323,0.000698933,0.00164396,0.00283156,153.065,-31.4168,85.7642,0.0103776,0.124971,-0.193806,0.000348507,0.000541894,0.00130351,0.00193852,152.701,-34.0596,25.4084,0.0149214,0.1372,-0.301082,0.000325802,0.000547383,0.0012854,0.0017636,4.5889,-16.1362,0.0151043,-0.00130995,-0.00603569,-0.00158475,0.00100377,0.00105964,0.00239114,0.00324117
42,159.309,-33.1005,207.675,-0.0503249,0.014969,0.0478986,0.000524802,0.000784903,0.00177045,0.00348145,154.454,-31.9309,145.349,-0.0366652,0.07686,-0.216646,0.00044535,0.000674032,0.0015847,0.00272832,153.065,-31.4168,85.7642,-0.0442056,0.0498403,-0.0993893,0.000355467,0.00055129,0.00132686,0.00197321,152.701,-34.0596,25.4084,-0.00413272,0.110768,-0.225813,0.000326591,0.000549049,0.00128959,0.00176439,4.5889,-16.1362,0.0151043,-0.00137229,-0.00348831,-0.00749725,0.000987196,0.0010513,0.00237377,0.00321638
43,159.309,-33.1005,207.675,-0.00271444,0.0705557,0.0181192,0.000526181,0.000784165,0.00176742,0.00347885,154.454,-31.9309,145.349,3.8432e-06,0.125425,-0.247441,0.000435053,0.000656662,0.00154433,0.00265911,153.065,-31.4168,85.7642,-0.0194182,0.0751834,-0.116986,0.000366364,0.000568379,0.00136653,0.00203696,152.701,-34.0596,25.4084,0.00277295,0.126679,-0.253517,0.000322402,0.000542359,0.00127375,0.00174624,4.5889,-16.1362,0.0151043,-0.00126115,-0.00498299,-0.0070881,0.000987461,0.00105929,0.00239048,0.00324034
44,159.309,-33.1005,207.675,0.00633854,0.0194764,-0.000433149,0.000512247,0.000762935,0.00172035,0.00338956,154.454,-31.9309,145.349,0.0059436,0.0904461,-0.263303,0.000458011,0.000693528,0.00163119,0.00280309,153.065,-31.4168,85.7642,-0.0124228,0.046421,-0.121614,0.000384909,0.000599286,0.00144076,0.00214219,152.701,-34.0596,25.4084,0.00244223,0.115088,-0.266281,0.000361573,0.000607663,0.00142694,0.00196043,4.5889,-16.1362,0.0151043,-0.00166293,-0.00299205,-0.00565569,0.000995104,0.00106821,0.00241102,0.00326285
