"R0",,,,,,,,,,,"R1",,,,,,,,,,"R2",,,,,,,,,,"R3",,,,,,,,,,"R4",,,,,,,,,
"Index [1]","X [mm]","Y [mm]","Z [mm]","U [mm]","V [mm]","W [mm]","Sigma_X [mm]","Sigma_Y [mm]","Sigma_Z [mm]","sigma [pixel]","X [mm]","Y [mm]","Z [mm]","U [mm]","V [mm]","W [mm]","Sigma_X [mm]","Sigma_Y [mm]","Sigma_Z [mm]","sigma [pixel]","X [mm]","Y [mm]","Z [mm]","U [mm]","V [mm]","W [mm]","Sigma_X [mm]","Sigma_Y [mm]","Sigma_Z [mm]","sigma [pixel]","X [mm]","Y [mm]","Z [mm]","U [mm]","V [mm]","W [mm]","Sigma_X [mm]","Sigma_Y [mm]","Sigma_Z [mm]","sigma [pixel]","X [mm]","Y [mm]","Z [mm]","U [mm]","V [mm]","W [mm]","Sigma_X [mm]","Sigma_Y [mm]","Sigma_Z [mm]","sigma [pixel]"
10,155.731,-40.1085,207.377,-0.140865,0.0253583,0.137112,0.000509833,0.000759998,0.00170879,0.00336076,151.124,-39.7347,144.97,-0.0806675,0.0471538,0.0609691,0.000432423,0.00065993,0.00153063,0.00270031,149.349,-36.4645,85.6461,-0.0468563,0.0345331,0.0749865,0.000329606,0.000520349,0.00123857,0.00185962,148.112,-38.4452,25.2336,0.00169525,0.0476246,0.0491718,0.00034637,0.000578387,0.0013636,0.00186337,3.83659,-19.3167,0.0163841,-0.000474164,-5.13509e-05,-0.0011677,0.000948989,0.00104499,0.00237112,0.00319839
11,155.731,-40.1085,207.377,0.00426047,-0.0322833,0.0219737,0.000508264,0.000769124,0.00172835,0.00339087,151.124,-39.7347,144.97,0.0209596,0.00471883,-0.0594179,0.000422005,0.000648779,0.00150363,0.00265409,149.349,-36.4645,85.6461,0.0138166,0.0111528,-0.0404578,0.000324993,0.000513989,0.00122213,0.00183725,148.112,-38.4452,25.2336,0.0175668,0.0362067,-0.0674889,0.000338295,0.000566129,0.00133234,0.00182497,3.83659,-19.3167,0.0163841,-0.00124174,-0.000117128,0.000693299,0.000970193,0.0010621,0.00240905,0.00324338
12,155.731,-40.1085,207.377,-0.0213268,-0.0236304,0.039215,0.000516768,0.000786674,0.00176504,0.00347161,151.124,-39.7347,144.97,0.00274313,0.0170249,-0.0471228,0.000410334,0.000632419,0.00146461,0.0025797,149.349,-36.4645,85.6461,0.00454061,0.0133054,-0.0388291,0.000375382,0.000594678,0.00141397,0.00212142,148.112,-38.4452,25.2336,0.0143667,0.0407376,-0.0543322,0.000388782,0.000650105,0.00152891,0.0020985,3.83659,-19.3167,0.0163841,-0.00150044,0.00151669,-0.000398892,0.00101438,0.00110472,0.00250745,0.00337181
13,155.731,-40.1085,207.377,-0.102251,-0.075923,0.086374,0.000507653,0.000761386,0.00171099,0.003373,151.124,-39.7347,144.97,-0.0527126,-0.0226095,-0.0168483,0.00041681,0.000635049,0.00147354,0.00258537,149.349,-36.4645,85.6461,-0.0281626,-0.0116745,-0.00866194,0.000370605,0.000585692,0.00139239,0.00208759,148.112,-38.4452,25.2336,0.00339926,0.0335143,-0.0195241,0.000365601,0.000613684,0.00144272,0.00198357,3.83659,-19.3167,0.0163841,-0.00166774,-0.00143942,-0.00572113,0.000993012,0.0010928,0.00248061,0.00334416
14,155.731,-40.1085,207.377,-0.117106,0.0162913,0.105026,0.000517367,0.00077645,0.0017434,0.00343668,151.124,-39.7347,144.97,-0.0612543,0.0537078,-0.000969329,0.000414082,0.000638052,0.00147831,0.00259738,149.349,-36.4645,85.6461,-0.0318969,0.0355719,-0.00218699,0.000315305,0.000497705,0.00118314,0.00177999,148.112,-38.4452,25.2336,0.00303643,0.0611202,-0.00954049,0.000340483,0.000570608,0.00134279,0.00183814,3.83659,-19.3167,0.0163841,-0.00223991,-0.00279524,-0.00655105,0.000988001,0.00107298,0.00243596,0.00328206
15,155.731,-40.1085,207.377,-0.111296,-0.00123656,0.105907,0.000528869,0.000798937,0.00179383,0.00353406,151.124,-39.7347,144.97,-0.0550662,0.0413675,-0.0117481,0.000435408,0.000671953,0.00155603,0.00274113,149.349,-36.4645,85.6461,-0.0280057,0.0286239,-0.011641,0.000312834,0.000497506,0.001183,0.00176638,148.112,-38.4452,25.2336,0.00520222,0.066244,-0.0177144,0.000351878,0.000591451,0.00139169,0.00190485,3.83659,-19.3167,0.0163841,0.000200183,0.00236985,0.00227661,0.000965248,0.00104949,0.00238013,0.00320849
16,155.731,-40.1085,207.377,0.0265225,-0.0488491,-0.0104649,0.000530698,0.000801059,0.00180095,0.00353332,151.124,-39.7347,144.97,0.041711,0.0117805,-0.122956,0.000430531,0.000663031,0.00153565,0.00271309,149.349,-36.4645,85.6461,0.028516,0.00569273,-0.125334,0.000314196,0.000500002,0.00118859,0.00177767,148.112,-38.4452,25.2336,0.0198145,0.0549425,-0.136432,0.000348847,0.000584439,0.00137206,0.00188999,3.83659,-19.3167,0.0163841,-0.00113873,0.000659112,0.000312729,0.000942085,0.00103575,0.00234941,0.00316356
17,155.731,-40.1085,207.377,-0.123636,-0.0649849,0.0857177,0.000524902,0.000792079,0.00177857,0.0035053,151.124,-39.7347,144.97,-0.0628754,0.00105091,-0.0313473,0.000411226,0.000632877,0.00146696,0.00258464,149.349,-36.4645,85.6461,-0.0347716,-0.00138488,-0.0322969,0.000308387,0.000491405,0.00116942,0.00173792,148.112,-38.4452,25.2336,0.000858245,0.0577345,-0.0507078,0.000331493,0.000558612,0.00131269,0.00179842,3.83659,-19.3167,0.0163841,-0.00132336,-0.000714736,-0.00488376,0.00096637,0.00105755,0.002398,0.00323169
18,155.731,-40.1085,207.377,-0.112834,0.0144465,0.082593,0.000493989,0.000747158,0.00167795,0.00329776,151.124,-39.7347,144.97,-0.0561735,0.0584145,-0.0360347,0.000405748,0.000625366,0.00144902,0.00255468,149.349,-36.4645,85.6461,-0.0300773,0.0348678,-0.0358644,0.000301492,0.000478924,0.00113879,0.00170343,148.112,-38.4452,25.2336,0.00305742,0.0800808,-0.0541879,0.000325258,0.000545466,0.00128409,0.00175355,3.83659,-19.3167,0.0163841,9.03228e-05,0.00112616,-2.40842e-05,0.00101079,0.00108424,0.00245863,0.00332065
19,155.731,-40.1085,207.377,-0.0904475,-0.0785962,0.049054,0.00050498,0.000765713,0.00172159,0.003376,151.124,-39.7347,144.97,-0.0449474,-0.0111335,-0.065945,0.000426186,0.000658194,0.00152485,0.00268585,149.349,-36.4645,85.6461,-0.0246887,-0.0124601,-0.0616275,0.000290585,0.000457786,0.00108812,0.00163997,148.112,-38.4452,25.2336,0.000193698,0.0595687,-0.0872952,0.00032082,0.000540152,0.00126983,0.00173954,3.83659,-19.3167,0.0163841,-0.00100677,-0.0001811,-0.00380391,0.000992881,0.00107021,0.00242506,0.00327704
20,155.731,-40.1085,207.377,-0.110519,0.048314,0.0616029,0.000512079,0.000777958,0.0017464,0.00342527,151.124,-39.7347,144.97,-0.0618323,0.0877644,-0.0461171,0.000426986,0.000662944,0.00153322,0.00271047,149.349,-36.4645,85.6461,-0.0344383,0.0480398,-0.044438,0.000293216,0.000464853,0.00110422,0.00166094,148.112,-38.4452,25.2336,-0.0033896,0.0894369,-0.0716672,0.000332315,0.000559478,0.00131416,0.00180601,3.83659,-19.3167,0.0163841,-0.0014448,-0.00186982,-0.00411359,0.000963736,0.0010446,0.00236793,0.00319399
21,155.731,-40.1085,207.377,-0.384116,-0.101755,0.230958,0.000523036,0.000785083,0.00176329,0.00347474,151.124,-39.7347,144.97,-0.257371,-0.021509,0.113534,0.000413858,0.000643223,0.00148823,0.00262191,149.349,-36.4645,85.6461,-0.149413,-0.0199964,0.121222,0.000303326,0.000483457,0.00115044,0.00170867,148.112,-38.4452,25.2336,-0.0409068,0.0709957,0.0933765,0.000321675,0.000540618,0.00126922,0.00174637,3.83659,-19.3167,0.0163841,-0.00165318,-0.00241174,-0.0158779,0.000947575,0.00104038,0.00236136,0.00318185
22,155.731,-40.1085,207.377,-0.16878,0.0571063,0.0960324,0.00052179,0.000790141,0.00177417,0.00349635,151.124,-39.7347,144.97,-0.108781,0.0999545,-0.015392,0.000407549,0.00062725,0.00145317,0.00256775,149.349,-36.4645,85.6461,-0.0611342,0.0545638,-0.00786371,0.00032609,0.000518072,0.00123141,0.00184207,148.112,-38.4452,25.2336,-0.0156507,0.10011,-0.0415459,0.000317121,0.000533452,0.00125233,0.00172266,3.83659,-19.3167,0.0163841,-0.000805908,-0.00252076,-0.00745093,0.000957042,0.00103611,0.00235031,0.00316735
23,155.731,-40.1085,207.377,-0.259623,-0.0471696,0.14634,0.000501038,0.000759302,0.00170197,0.00336991,151.124,-39.7347,144.97,-0.17471,0.0209331,0.0241784,0.000405462,0.000626012,0.00145096,0.00255863,149.349,-36.4645,85.6461,-0.101689,0.00315495,0.0434498,0.000321468,0.000509876,0.00121224,0.00181951,148.112,-38.4452,25.2336,-0.0320524,0.0794724,0.00590522,0.000325565,0.000548002,0.00128626,0.00176619,3.83659,-19.3167,0.0163841,-0.0013899,-0.00266675,-0.0130693,0.000988201,0.00105541,0.0023928,0.00322822
24,155.731,-40.1085,207.377,-0.111317,0.00344835,0.0553239,0.000489614,0.00074258,0.00166942,0.00327905,151.124,-39.7347,144.97,-0.0709607,0.0636162,-0.0672213,0.000418906,0.000643071,0.00148939,0.00263494,149.349,-36.4645,85.6461,-0.0413671,0.0269962,-0.0432436,0.000301947,0.000480119,0.00114051,0.00170862,148.112,-38.4452,25.2336,-0.015093,0.0931153,-0.0830826,0.000329352,0.000554263,0.00130289,0.0017859,3.83659,-19.3167,0.0163841,-0.00110518,-0.00189385,-0.00661764,0.000961217,0.00105052,0.00238488,0.00321097
25,155.731,-40.1085,207.377,-0.122184,-0.12707,0.0514819,0.000493923,0.00075543,0.0016923,0.0033454,151.124,-39.7347,144.97,-0.0784935,-0.0321269,-0.082307,0.000418985,0.000644322,0.00149229,0.00264054,149.349,-36.4645,85.6461,-0.0475129,-0.0340346,-0.0418005,0.000303353,0.000481459,0.001145,0.00171147,148.112,-38.4452,25.2336,-0.0204738,0.0666998,-0.0914384,0.000318167,0.000536227,0.00126187,0.00172737,3.83659,-19.3167,0.0163841,-0.0007936,9.44238e-05,-0.00749012,0.000948043,0.0010536,0.00239092,0.00322243
26,155.731,-40.1085,207.377,0.133026,-0.0379993,-0.120833,0.000538289,0.000818156,0.00183443,0.00362581,151.124,-39.7347,144.97,0.100937,0.0354087,-0.248645,0.000410882,0.000632631,0.0014645,0.00259373,149.349,-36.4645,85.6461,0.0559834,0.000600124,-0.199905,0.000373442,0.000592886,0.00140762,0.00211654,148.112,-38.4452,25.2336,0.00806179,0.077647,-0.255663,0.000373305,0.00062803,0.00147513,0.00202843,3.83659,-19.3167,0.0163841,-0.00264592,-0.0026818,-0.00363162,0.000924656,0.00102321,0.00232063,0.0031237
27,155.731,-40.1085,207.377,-0.171921,-0.0200458,0.10576,0.00052248,0.000790243,0.00177321,0.00351047,151.124,-39.7347,144.97,-0.108917,0.0503292,-0.0384547,0.000431605,0.000665427,0.00154147,0.00271997,149.349,-36.4645,85.6461,-0.0682317,0.0131769,0.0254092,0.000341345,0.000540134,0.00128381,0.00193195,148.112,-38.4452,25.2336,-0.0271487,0.0922449,-0.0422015,0.000371696,0.00062431,0.00146574,0.00201611,3.83659,-19.3167,0.0163841,-0.0010023,0.00125322,-0.00277467,0.000928276,0.00103809,0.00235467,0.00316557
28,155.731,-40.1085,207.377,-0.0236917,-0.0573584,0.00665981,0.000523619,0.000793559,0.00177971,0.00351123,151.124,-39.7347,144.97,-0.00500055,0.0249302,-0.143776,0.000426629,0.000658944,0.00152518,0.00270189,149.349,-36.4645,85.6461,-0.00689705,-0.00357982,-0.0686657,0.000310208,0.000492294,0.00117058,0.00175161,148.112,-38.4452,25.2336,-0.0072533,0.0905233,-0.144915,0.000332276,0.000559011,0.00131434,0.00180357,3.83659,-19.3167,0.0163841,-0.00115373,-2.81384e-05,-0.00310487,0.000950003,0.00106008,0.00240507,0.00323814
29,155.731,-40.1085,207.377,-0.130415,-0.0542336,0.0860466,0.000527003,0.000793006,0.00178001,0.00351104,151.124,-39.7347,144.97,-0.0796444,0.0298543,-0.0690635,0.000421519,0.000648193,0.00150196,0.00265449,149.349,-36.4645,85.6461,-0.0509052,-0.00345277,0.0114547,0.000328343,0.000521189,0.00123974,0.00185466,148.112,-38.4452,25.2336,-0.0197846,0.0939087,-0.0689768,0.000312252,0.000524239,0.00123431,0.00168187,3.83659,-19.3167,0.0163841,-0.00108788,0.000388402,-0.00460832,0.000961552,0.00104587,0.00237228,0.00319536
30,155.731,-40.1085,207.377,-0.161035,-0.00378652,0.119722,0.00053147,0.000804959,0.00180782,0.00355985,151.124,-39.7347,144.97,-0.100893,0.0689142,-0.040408,0.000413811,0.000637724,0.00147648,0.00261544,149.349,-36.4645,85.6461,-0.0622159,0.0208646,0.0445502,0.000329292,0.000520185,0.00123689,0.00185405,148.112,-38.4452,25.2336,-0.019513,0.105913,-0.043943,0.000315229,0.000531957,0.00125076,0.0017116,3.83659,-19.3167,0.0163841,-0.000585811,-0.000208598,-0.00340732,0.00094533,0.00104713,0.00237777,0.00320213
31,155.731,-40.1085,207.377,-0.306819,0.0234189,0.236259,0.000514467,0.000786631,0.00176726,0.00345325,151.124,-39.7347,144.97,-0.203398,0.0887198,0.0679069,0.000422335,0.000649214,0.00150419,0.00265892,149.349,-36.4645,85.6461,-0.122306,0.0340989,0.151769,0.000322528,0.000505872,0.00120212,0.00181408,148.112,-38.4452,25.2336,-0.034572,0.112837,0.0593292,0.00031195,0.000524525,0.00123428,0.00168767,3.83659,-19.3167,0.0163841,-0.000744607,-0.000848047,-0.00739499,0.000937646,0.0010346,0.00234832,0.0031685
32,155.731,-40.1085,207.377,-0.160911,-0.0181399,0.13219,0.00051652,0.000794379,0.001784,0.00348554,151.124,-39.7347,144.97,-0.102264,0.0582205,-0.0390972,0.000434957,0.000668992,0.00154995,0.0027422,149.349,-36.4645,85.6461,-0.0616308,0.0116994,0.0409972,0.000322007,0.000507489,0.00120635,0.00181936,148.112,-38.4452,25.2336,-0.01502,0.102479,-0.052056,0.000318349,0.000534567,0.00125883,0.00171712,3.83659,-19.3167,0.0163841,-0.00223465,-0.00380339,-0.0118369,0.000929713,0.00101359,0.00229845,0.00310238
33,155.731,-40.1085,207.377,0.0455398,-0.0795906,-0.0090031,0.000525702,0.000797761,0.00179303,0.00352759,151.124,-39.7347,144.97,0.0404805,0.0112341,-0.178693,0.00043628,0.000674702,0.00156283,0.00275544,149.349,-36.4645,85.6461,0.0227284,-0.0232673,-0.0981939,0.000334733,0.000530719,0.00126175,0.00188564,148.112,-38.4452,25.2336,0.0105372,0.0834333,-0.189695,0.000338043,0.000567517,0.00133415,0.00183194,3.83659,-19.3167,0.0163841,-0.00148433,-0.000188169,-0.000867054,0.000971456,0.00104584,0.00237138,0.00319869
34,155.731,-40.1085,207.377,0.0759091,-0.015023,-0.0264603,0.000530625,0.000802841,0.00180452,0.00354107,151.124,-39.7347,144.97,0.061706,0.0620759,-0.192982,0.000421939,0.000654911,0.00151539,0.00267712,149.349,-36.4645,85.6461,0.0365692,0.00645369,-0.116856,0.000317455,0.000505434,0.00120189,0.00178978,148.112,-38.4452,25.2336,0.0167916,0.0956122,-0.206804,0.000344628,0.000578605,0.00136269,0.00185933,3.83659,-19.3167,0.0163841,-0.00297027,-0.00371085,-0.00531605,0.000968722,0.00104458,0.00236984,0.00319431
35,155.731,-40.1085,207.377,-0.0206574,-0.0885888,0.0462447,0.000517932,0.000780928,0.00175484,0.0034533,151.124,-39.7347,144.97,-0.00539932,0.00353962,-0.131323,0.000428252,0.000663402,0.00153548,0.00271014,149.349,-36.4645,85.6461,-0.00198772,-0.0335033,-0.0511868,0.000307568,0.000489615,0.0011656,0.00172991,148.112,-38.4452,25.2336,0.00637065,0.0749861,-0.147444,0.00035262,0.000592739,0.00139593,0.0019022,3.83659,-19.3167,0.0163841,-0.00207821,0.000939778,-0.0013957,0.000974869,0.00104936,0.00237869,0.00320711
36,155.731,-40.1085,207.377,-0.327842,-0.007484,0.268982,0.000532888,0.000805262,0.00181114,0.00355248,151.124,-39.7347,144.97,-0.217913,0.0675133,0.0847725,0.00042609,0.000659734,0.00152634,0.00270255,149.349,-36.4645,85.6461,-0.125458,0.0104614,0.159622,0.000322288,0.00051254,0.00122006,0.00181068,148.112,-38.4452,25.2336,-0.0249878,0.105951,0.0631457,0.000331462,0.000557697,0.00131178,0.00179357,3.83659,-19.3167,0.0163841,-0.00148182,-0.00157258,-0.0113336,0.000961076,0.0010509,0.00238481,0.00320849
37,155.731,-40.1085,207.377,-0.221924,0.0447363,0.208194,0.000557921,0.000837188,0.00188211,0.00370492,151.124,-39.7347,144.97,-0.142982,0.105181,0.0264886,0.000408576,0.000632935,0.00146518,0.00258031,149.349,-36.4645,85.6461,-0.0794308,0.0276657,0.101195,0.000332301,0.000527427,0.00125449,0.00187192,148.112,-38.4452,25.2336,-0.00880976,0.114887,0.00538566,0.000317621,0.000534135,0.00125475,0.00172085,3.83659,-19.3167,0.0163841,-0.000475026,-6.21335e-05,-0.00308524,0.00096476,0.00104365,0.00236805,0.00319315
38,155.731,-40.1085,207.377,0.158712,0.0672444,-0.0667758,0.00052006,0.000777696,0.00175092,0.00343345,151.124,-39.7347,144.97,0.122666,0.120906,-0.232366,0.00044185,0.000682123,0.0015796,0.00279116,149.349,-36.4645,85.6461,0.0780229,0.0265882,-0.157256,0.000347793,0.000551541,0.00131085,0.00196883,148.112,-38.4452,25.2336,0.037001,0.106628,-0.254748,0.000322661,0.000544521,0.00128052,0.00174761,3.83659,-19.3167,0.0163841,-0.00129004,-1.59151e-05,0.00448697,0.000929804,0.00102256,0.00232174,0.00312512
39,155.731,-40.1085,207.377,-0.0150256,-0.062706,0.0460922,0.000527104,0.000793484,0.00178349,0.0035031,151.124,-39.7347,144.97,0.00112352,0.0221244,-0.125446,0.000426274,0.000659008,0.00152559,0.00269514,149.349,-36.4645,85.6461,0.00746731,-0.0333494,-0.0378941,0.000322601,0.000509495,0.00121364,0.00181685,148.112,-38.4452,25.2336,0.0171344,0.0831665,-0.155012,0.00032824,0.000554652,0.00130393,0.00177826,3.83659,-19.3167,0.0163841,-0.00181064,0.000447799,-0.00185181,0.000961239,0.00103829,0.00235447,0.00317564
40,155.731,-40.1085,207.377,-0.0143477,-0.00385519,0.046086,0.000540663,0.000816781,0.00183671,0.00359754,151.124,-39.7347,144.97,0.00152723,0.0659222,-0.117444,0.000421484,0.000645141,0.00149517,0.00264594,149.349,-36.4645,85.6461,0.00879912,-0.0139959,-0.0364902,0.00032463,0.000511185,0.00121644,0.0018301,148.112,-38.4452,25.2336,0.0204879,0.0906918,-0.157653,0.000341206,0.000572506,0.00134568,0.00184152,3.83659,-19.3167,0.0163841,-0.00104083,-0.000907378,-0.00276592,0.000990297,0.00106327,0.00241069,0.00325242
41,155.731,-40.1085,207.377,-0.072001,-0.0524039,0.0865034,0.000527981,0.000799359,0.00179544,0.00352865,151.124,-39.7347,144.97,-0.0388479,0.0299686,-0.0711048,0.000406433,0.000625141,0.00144707,0.0025652,149.349,-36.4645,85.6461,-0.01385,-0.0343445,0.0148158,0.000324181,0.000511207,0.00121685,0.00182625,148.112,-38.4452,25.2336,0.0155984,0.0839256,-0.121022,0.000312512,0.000524183,0.0012345,0.00168438,3.83659,-19.3167,0.0163841,-0.00183633,-0.000420456,-0.00286604,0.000993693,0.00106545,0.00241672,0.0032614
42,155.731,-40.1085,207.377,0.160839,0.00530332,-0.0693205,0.000499166,0.000749784,0.00168315,0.00331786,151.124,-39.7347,144.97,0.124723,0.0711555,-0.220084,0.000434723,0.000666743,0.00154547,0.00272994,149.349,-36.4645,85.6461,0.08432,-0.0112128,-0.130485,0.000325204,0.000514209,0.00122328,0.00183164,148.112,-38.4452,25.2336,0.0474337,0.0921532,-0.270593,0.00032461,0.00054755,0.0012882,0.00175696,3.83659,-19.3167,0.0163841,-0.00142349,-0.000981923,0.00271846,0.000985263,0.00105557,0.00239385,0.00322841
43,155.731,-40.1085,207.377,-0.150259,-0.0317444,0.14959,0.000494968,0.000742064,0.00166643,0.00327916,151.124,-39.7347,144.97,-0.0917742,0.0445273,-0.00883486,0.000426742,0.000655464,0.00151972,0.00268274,149.349,-36.4645,85.6461,-0.0438917,-0.0300527,0.0844104,0.000340728,0.000538358,0.00127983,0.00192277,148.112,-38.4452,25.2336,0.0111347,0.0858011,-0.0629978,0.000362351,0.000611872,0.00144056,0.00195763,3.83659,-19.3167,0.0163841,-0.00107958,0.00108116,-0.0032178,0.000968561,0.00104158,0.00236155,0.00318288
