"R0",,,,,,,,,,,"R1",,,,,,,,,,"R2",,,,,,,,,,"R3",,,,,,,,,,"R4",,,,,,,,,
"Index [1]","X [mm]","Y [mm]","Z [mm]","U [mm]","V [mm]","W [mm]","Sigma_X [mm]","Sigma_Y [mm]","Sigma_Z [mm]","sigma [pixel]","X [mm]","Y [mm]","Z [mm]","U [mm]","V [mm]","W [mm]","Sigma_X [mm]","Sigma_Y [mm]","Sigma_Z [mm]","sigma [pixel]","X [mm]","Y [mm]","Z [mm]","U [mm]","V [mm]","W [mm]","Sigma_X [mm]","Sigma_Y [mm]","Sigma_Z [mm]","sigma [pixel]","X [mm]","Y [mm]","Z [mm]","U [mm]","V [mm]","W [mm]","Sigma_X [mm]","Sigma_Y [mm]","Sigma_Z [mm]","sigma [pixel]","X [mm]","Y [mm]","Z [mm]","U [mm]","V [mm]","W [mm]","Sigma_X [mm]","Sigma_Y [mm]","Sigma_Z [mm]","sigma [pixel]"
10,159.838,-38.5496,212.098,-0.0991581,-0.135172,0.0527082,0.000499197,0.000759153,0.00171002,0.00337745,156.974,-38.2563,150.408,-0.0467758,-0.086865,0.0377965,0.000443225,0.000667198,0.00156996,0.00273877,155.043,-35.4072,91.0698,-0.0295393,-0.0530991,0.00912448,0.000315054,0.0004896,0.00118246,0.00177047,155.222,-38.4605,33.0484,-0.0123001,-0.0204112,0.01155,0.000326321,0.000542801,0.00128979,0.00175099,4.79561,-15.5219,0.00750048,-0.000851697,-0.00255566,-0.0101495,0.000963259,0.00104431,0.00236208,0.00320178
11,159.838,-38.5496,212.098,0.00418333,-0.0859332,-0.00888391,0.000494046,0.000748868,0.00168765,0.00334063,156.974,-38.2563,150.408,0.0281531,-0.0496058,-0.0233957,0.00043982,0.00066011,0.00155352,0.00271342,155.043,-35.4072,91.0698,0.0168244,-0.0302424,-0.0516605,0.000314047,0.000488888,0.00118145,0.00176779,155.222,-38.4605,33.0484,0.00587459,-0.00833292,-0.0440234,0.000327782,0.000543795,0.0012935,0.00175544,4.79561,-15.5219,0.00750048,0.000913,0.0014698,-7.43647e-05,0.0009664,0.00105576,0.00238813,0.00323313
12,159.838,-38.5496,212.098,-0.017731,-0.0772131,-0.00573644,0.000512169,0.000777919,0.00175381,0.00346676,156.974,-38.2563,150.408,0.0138862,-0.0431727,-0.0244768,0.000461299,0.00069723,0.00164127,0.00286417,155.043,-35.4072,91.0698,0.00731581,-0.0269721,-0.0505041,0.000324718,0.000506851,0.00122461,0.00182789,155.222,-38.4605,33.0484,0.00132039,-0.00930407,-0.0427743,0.000331001,0.000549516,0.0013071,0.00177638,4.79561,-15.5219,0.00750048,-0.000980123,-0.0029217,-0.00755799,0.000993186,0.00106691,0.00241197,0.00326519
13,159.838,-38.5496,212.098,-0.111911,-0.10056,0.0562721,0.000528687,0.000800423,0.0018036,0.00356999,156.974,-38.2563,150.408,-0.0509479,-0.0556949,0.0313447,0.000458822,0.000687611,0.00161938,0.00282741,155.043,-35.4072,91.0698,-0.0314078,-0.0317143,0.00496835,0.000327878,0.000509858,0.00123179,0.00184381,155.222,-38.4605,33.0484,-0.0118216,-0.00186629,0.0184585,0.00032382,0.000534822,0.00127145,0.00172771,4.79561,-15.5219,0.00750048,-6.26927e-05,-0.000555779,-0.00921515,0.000962459,0.00104225,0.00235698,0.00319378
14,159.838,-38.5496,212.098,0.00731552,-0.0617164,-0.0342551,0.000507714,0.000766351,0.00172758,0.00342102,156.974,-38.2563,150.408,0.0341408,-0.0258431,-0.0572532,0.000448732,0.000671468,0.00158193,0.00276374,155.043,-35.4072,91.0698,0.0193847,-0.0172021,-0.0820381,0.00033755,0.00052276,0.00126297,0.00189477,155.222,-38.4605,33.0484,0.00489791,-0.000194881,-0.0660612,0.000342194,0.00056307,0.00133846,0.00182375,4.79561,-15.5219,0.00750048,-0.000773567,-0.00256065,-0.00474731,0.000944989,0.00105105,0.0023776,0.00321462
15,159.838,-38.5496,212.098,-0.0454357,-0.0737801,-0.000756791,0.000499225,0.000748977,0.00168763,0.00334976,156.974,-38.2563,150.408,-0.00176293,-0.0347749,-0.0347906,0.000440662,0.000665229,0.00156746,0.00272625,155.043,-35.4072,91.0698,-0.0020581,-0.0209412,-0.0534706,0.000328295,0.000505372,0.00122185,0.00183263,155.222,-38.4605,33.0484,-0.00377616,0.00369376,-0.0325227,0.000331676,0.000546482,0.0012989,0.00177017,4.79561,-15.5219,0.00750048,0.000485148,0.000274899,-0.00206967,0.00096464,0.00106736,0.00241427,0.00326491
16,159.838,-38.5496,212.098,-0.0205112,-0.145509,-0.0428869,0.000495263,0.000743429,0.00167564,0.00332415,156.974,-38.2563,150.408,0.0153565,-0.0882287,-0.0802715,0.000451561,0.000682574,0.00160743,0.00280088,155.043,-35.4072,91.0698,0.0073076,-0.0563166,-0.0928491,0.000315162,0.000486854,0.00117663,0.00176289,155.222,-38.4605,33.0484,-0.00505279,-0.01688,-0.0776572,0.000342516,0.000567698,0.00134893,0.0018341,4.79561,-15.5219,0.00750048,-0.00125868,-0.00155169,-0.00709671,0.000969035,0.00106179,0.00240246,0.00325375
17,159.838,-38.5496,212.098,-0.0300273,-0.00348197,-0.0280172,0.000492452,0.000742308,0.00167131,0.00331221,156.974,-38.2563,150.408,0.0103116,0.0221916,-0.0679161,0.000447984,0.00067516,0.00159109,0.00276778,155.043,-35.4072,91.0698,0.00477503,0.014885,-0.0817551,0.000314564,0.000485458,0.00117288,0.00175721,155.222,-38.4605,33.0484,-0.00537914,0.023688,-0.0620945,0.000343797,0.000569212,0.00135269,0.00184267,4.79561,-15.5219,0.00750048,-5.04342e-05,-0.00304117,-0.00603083,0.000981409,0.00106477,0.00240743,0.0032574
18,159.838,-38.5496,212.098,-0.131003,-0.176567,0.0068365,0.000502605,0.000759691,0.0017126,0.0033889,156.974,-38.2563,150.408,-0.0618858,-0.102657,-0.0393738,0.000444922,0.000670255,0.00157801,0.00274631,155.043,-35.4072,91.0698,-0.0418591,-0.0635559,-0.0465231,0.000313823,0.00048439,0.00117111,0.0017571,155.222,-38.4605,33.0484,-0.027663,-0.0131162,-0.0337892,0.000346496,0.000573265,0.00136215,0.00185563,4.79561,-15.5219,0.00750048,-0.00185224,-0.00658939,-0.0175794,0.000978698,0.00105333,0.00238107,0.00322398
19,159.838,-38.5496,212.098,0.015841,-0.00785825,-0.0702832,0.000499338,0.000756237,0.00170291,0.00337326,156.974,-38.2563,150.408,0.0429589,0.0202394,-0.122175,0.000453912,0.000683512,0.0016086,0.00280857,155.043,-35.4072,91.0698,0.0213482,0.0154435,-0.129395,0.000328409,0.000505803,0.00122286,0.0018381,155.222,-38.4605,33.0484,-0.0049634,0.0265765,-0.109594,0.000337988,0.000562597,0.00133552,0.00181987,4.79561,-15.5219,0.00750048,0.00141871,0.00137331,0.00155033,0.000969646,0.00103995,0.00235008,0.00318566
20,159.838,-38.5496,212.098,-0.0737484,-0.169265,-0.0414274,0.000500013,0.000752612,0.00169572,0.00336596,156.974,-38.2563,150.408,-0.0224237,-0.0957517,-0.100192,0.000445697,0.000676033,0.00159084,0.00277174,155.043,-35.4072,91.0698,-0.0206546,-0.0598332,-0.105414,0.000316621,0.000490347,0.00118505,0.00177745,155.222,-38.4605,33.0484,-0.0250949,-0.00746049,-0.0870886,0.000341185,0.000562583,0.00133548,0.00182703,4.79561,-15.5219,0.00750048,-0.000354061,-0.00138926,-0.00833326,0.000983487,0.00106233,0.00240139,0.00325156
21,159.838,-38.5496,212.098,-0.156864,-0.0658163,0.0188139,0.000511278,0.000767697,0.00172972,0.00343429,156.974,-38.2563,150.408,-0.0820229,-0.015634,-0.0451107,0.000440475,0.00066279,0.00156048,0.00272662,155.043,-35.4072,91.0698,-0.0560127,-0.00265137,-0.0479093,0.000326028,0.00050385,0.00121802,0.0018275,155.222,-38.4605,33.0484,-0.0367758,0.0288944,-0.0250006,0.000337732,0.000559759,0.00132869,0.00181767,4.79561,-15.5219,0.00750048,0.000897513,-0.00120605,-0.00839469,0.000959779,0.00105634,0.00238987,0.00323168
22,159.838,-38.5496,212.098,-0.0214412,-0.0759431,-0.0805159,0.000511516,0.000765903,0.00172622,0.00342046,156.974,-38.2563,150.408,0.00961444,-0.030632,-0.151011,0.000432138,0.000653073,0.00153795,0.00268268,155.043,-35.4072,91.0698,-0.000993585,-0.0175791,-0.147529,0.000336978,0.000522577,0.00126277,0.00189157,155.222,-38.4605,33.0484,-0.0205604,0.0116837,-0.127172,0.000348824,0.000576987,0.00137002,0.00187308,4.79561,-15.5219,0.00750048,9.12989e-05,-0.00116589,-0.00383906,0.000971663,0.00107211,0.00242616,0.00327712
23,159.838,-38.5496,212.098,-0.0952701,-0.0553349,-0.0370988,0.000497849,0.000752305,0.0016952,0.00335499,156.974,-38.2563,150.408,-0.0445531,-0.00805139,-0.106426,0.00044054,0.000662808,0.00156133,0.00271935,155.043,-35.4072,91.0698,-0.031552,-0.00198989,-0.104255,0.000324324,0.000501248,0.00121159,0.001817,155.222,-38.4605,33.0484,-0.0291942,0.0281195,-0.0823427,0.000340424,0.000562636,0.00133677,0.00182438,4.79561,-15.5219,0.00750048,0.000265079,-0.000664687,-0.00611063,0.000967812,0.00105651,0.00238894,0.00322819
24,159.838,-38.5496,212.098,-0.0179846,-0.149296,-0.114423,0.000511371,0.000770924,0.00173631,0.00344521,156.974,-38.2563,150.408,0.00638843,-0.0800512,-0.181829,0.000437295,0.000656476,0.00154545,0.00269253,155.043,-35.4072,91.0698,0.000867348,-0.0521248,-0.174381,0.000322674,0.000497556,0.00120222,0.00180337,155.222,-38.4605,33.0484,-0.0192043,-0.00119743,-0.158541,0.000328619,0.000544737,0.00129401,0.00176619,4.79561,-15.5219,0.00750048,-0.000695147,-0.000696587,-0.00501579,0.000959677,0.00104228,0.00235659,0.00318985
25,159.838,-38.5496,212.098,-0.0225071,-0.109681,-0.121853,0.000514022,0.000773292,0.00174245,0.00345264,156.974,-38.2563,150.408,0.00134717,-0.0515029,-0.187602,0.000433606,0.000655737,0.00154374,0.00268525,155.043,-35.4072,91.0698,-0.000298784,-0.0363114,-0.178713,0.000318723,0.000492654,0.0011907,0.00178233,155.222,-38.4605,33.0484,-0.0194864,0.00497542,-0.165215,0.000333973,0.00055455,0.00131526,0.0018,4.79561,-15.5219,0.00750048,-0.00147303,-0.00363367,-0.0105346,0.000960138,0.00104516,0.00236328,0.00319861
26,159.838,-38.5496,212.098,-0.0482293,-0.107771,-0.106609,0.000508074,0.000762366,0.0017189,0.00341018,156.974,-38.2563,150.408,-0.018235,-0.0502029,-0.173245,0.000449378,0.00067623,0.00159396,0.00277328,155.043,-35.4072,91.0698,-0.00926195,-0.0335429,-0.161845,0.000377501,0.00058428,0.00141162,0.00211768,155.222,-38.4605,33.0484,-0.0216246,0.00897802,-0.155589,0.000374627,0.000621121,0.00147401,0.00201507,4.79561,-15.5219,0.00750048,-0.000898455,-0.00200246,-0.00722449,0.000956964,0.00104211,0.00235572,0.00318668
27,159.838,-38.5496,212.098,-0.106931,-0.0131308,-0.0553762,0.000504873,0.000756013,0.00170265,0.00338555,156.974,-38.2563,150.408,-0.0590954,0.025698,-0.117699,0.000450891,0.000674761,0.00158982,0.00277756,155.043,-35.4072,91.0698,-0.0310571,0.018355,-0.110284,0.000334084,0.000520509,0.00125775,0.00187928,155.222,-38.4605,33.0484,-0.0254248,0.043515,-0.107003,0.0003356,0.000556907,0.00132215,0.00180316,4.79561,-15.5219,0.00750048,0.000548106,-0.00288574,-0.00825898,0.00096572,0.00104174,0.00235524,0.00318899
28,159.838,-38.5496,212.098,-0.077711,-0.16641,-0.10197,0.000514083,0.000768367,0.00173272,0.00343641,156.974,-38.2563,150.408,-0.0403473,-0.0914254,-0.165515,0.000453017,0.000679801,0.00160041,0.00279466,155.043,-35.4072,91.0698,-0.0198761,-0.0619044,-0.151334,0.000321448,0.000498641,0.00120506,0.00180759,155.222,-38.4605,33.0484,-0.0243597,0.000755969,-0.15616,0.000324715,0.000539463,0.00128041,0.00174648,4.79561,-15.5219,0.00750048,-0.00178115,-0.00482793,-0.0141129,0.000971245,0.00105112,0.00237649,0.00322033
29,159.838,-38.5496,212.098,-0.24133,-0.0543957,0.036464,0.000503265,0.000755324,0.00170236,0.00336984,156.974,-38.2563,150.408,-0.153988,-0.00196751,-0.0288265,0.00043511,0.000656733,0.00154664,0.00269064,155.043,-35.4072,91.0698,-0.0848485,0.0069683,-0.0113967,0.000324076,0.000500389,0.0012101,0.00181905,155.222,-38.4605,33.0484,-0.0408689,0.0533719,-0.0197615,0.000345087,0.000572505,0.00135919,0.00185951,4.79561,-15.5219,0.00750048,0.000676069,-0.0018919,-0.0107045,0.000963804,0.00104338,0.00236016,0.00319709
30,159.838,-38.5496,212.098,-0.112755,-0.039494,-0.0546448,0.000501995,0.000756145,0.00170213,0.00337868,156.974,-38.2563,150.408,-0.0637411,0.00389525,-0.117738,0.000448884,0.000675518,0.00159104,0.00277364,155.043,-35.4072,91.0698,-0.0298974,0.00290372,-0.0978741,0.000322303,0.00050031,0.00120949,0.00180782,155.222,-38.4605,33.0484,-0.0209604,0.0403867,-0.117515,0.000343811,0.00056985,0.0013524,0.00184752,4.79561,-15.5219,0.00750048,-0.00025767,-0.00286358,-0.007793,0.000963611,0.00103398,0.00233678,0.00316894
31,159.838,-38.5496,212.098,-0.170601,-0.0883681,-0.0144509,0.000504014,0.000754213,0.00169809,0.00337595,156.974,-38.2563,150.408,-0.104121,-0.0277598,-0.080086,0.000456464,0.00068785,0.00161947,0.00282995,155.043,-35.4072,91.0698,-0.0522136,-0.0138928,-0.0563786,0.000317019,0.00049252,0.00119099,0.00178221,155.222,-38.4605,33.0484,-0.0250863,0.0407027,-0.0835818,0.000326024,0.000540406,0.00128243,0.0017497,4.79561,-15.5219,0.00750048,0.000146342,-0.00276896,-0.0112898,0.000970849,0.00104263,0.00235583,0.00319259
32,159.838,-38.5496,212.098,-0.024567,-0.0793759,-0.116549,0.000503762,0.000760218,0.00171229,0.00340062,156.974,-38.2563,150.408,-0.00111568,-0.025297,-0.180138,0.000456522,0.000689131,0.00162179,0.00282682,155.043,-35.4072,91.0698,0.0099383,-0.0208998,-0.155902,0.000311057,0.000483017,0.0011673,0.00174854,155.222,-38.4605,33.0484,-0.00264854,0.0279549,-0.188797,0.00032632,0.000539281,0.00127964,0.00175072,4.79561,-15.5219,0.00750048,-0.00143407,-0.00258012,-0.00703522,0.000942789,0.00103753,0.00234674,0.0031748
33,159.838,-38.5496,212.098,-0.0565539,-0.0140772,-0.0892963,0.000503527,0.000758849,0.00170796,0.00339493,156.974,-38.2563,150.408,-0.0222621,0.0266069,-0.152006,0.00044877,0.000676893,0.00159493,0.00277703,155.043,-35.4072,91.0698,-0.000879614,0.0156876,-0.126227,0.000312133,0.000484601,0.00117114,0.00175141,155.222,-38.4605,33.0484,-0.00151849,0.0529069,-0.15978,0.000325112,0.000540487,0.00128289,0.00175333,4.79561,-15.5219,0.00750048,-0.000655216,-0.00550665,-0.0117704,0.000950148,0.00104458,0.00236372,0.00319594
34,159.838,-38.5496,212.098,-0.271281,-0.0512773,0.0639985,0.000485735,0.000732155,0.00164829,0.003269,156.974,-38.2563,150.408,-0.172624,0.00381898,-0.0077769,0.000446199,0.000674773,0.00158835,0.00277333,155.043,-35.4072,91.0698,-0.089788,0.0103635,0.0201144,0.000322594,0.000498598,0.00120525,0.00180265,155.222,-38.4605,33.0484,-0.0281781,0.0619984,-0.0220279,0.000327195,0.000542454,0.00128736,0.0017609,4.79561,-15.5219,0.00750048,6.44847e-05,-0.0046522,-0.0136808,0.000947104,0.00104337,0.00235878,0.00319408
35,159.838,-38.5496,212.098,-0.0464304,-0.0477971,-0.0925658,0.000505284,0.000759778,0.00171165,0.00339712,156.974,-38.2563,150.408,-0.0135424,0.00174459,-0.158318,0.000436064,0.000657147,0.00154776,0.00269806,155.043,-35.4072,91.0698,0.00537628,-0.00332219,-0.130151,0.000313967,0.00048806,0.00118011,0.00176449,155.222,-38.4605,33.0484,0.00534375,0.0432982,-0.175513,0.000322493,0.000533391,0.00126627,0.00173126,4.79561,-15.5219,0.00750048,-0.000495875,-0.00325373,-0.0068238,0.000936287,0.00104127,0.00235376,0.00319031
36,159.838,-38.5496,212.098,-0.247762,-0.162201,0.0324765,0.0005105,0.000769313,0.00173395,0.00343621,156.974,-38.2563,150.408,-0.155088,-0.0793963,-0.0397777,0.000442342,0.000664219,0.00156423,0.00272227,155.043,-35.4072,91.0698,-0.0805973,-0.0521786,-0.00729435,0.0003076,0.000478763,0.00115731,0.00173061,155.222,-38.4605,33.0484,-0.0238304,0.0270781,-0.0602601,0.000315627,0.000522602,0.00124099,0.00169383,4.79561,-15.5219,0.00750048,-0.000719799,-0.00332578,-0.0153274,0.000934623,0.00102267,0.00231179,0.00313801
37,159.838,-38.5496,212.098,-0.181329,-0.0219308,0.00862794,0.000494196,0.000744859,0.00167867,0.00332801,156.974,-38.2563,150.408,-0.106825,0.025532,-0.063838,0.000441311,0.000663817,0.00156394,0.00271808,155.043,-35.4072,91.0698,-0.0506029,0.0157664,-0.0271456,0.00030345,0.000469747,0.00113594,0.00170585,155.222,-38.4605,33.0484,-0.00950501,0.0637693,-0.0800852,0.00031119,0.00051222,0.00121689,0.00165776,4.79561,-15.5219,0.00750048,0.001038,-0.00154597,-0.00717354,0.000952639,0.00102736,0.00232252,0.00314523
38,159.838,-38.5496,212.098,-0.05609,-0.0847009,-0.0936141,0.000497091,0.000743999,0.00167666,0.00332716,156.974,-38.2563,150.408,-0.0197041,-0.0256064,-0.166278,0.000427099,0.000645364,0.00151957,0.00264122,155.043,-35.4072,91.0698,0.0002345,-0.0245076,-0.121243,0.000306688,0.000475397,0.00114922,0.00172184,155.222,-38.4605,33.0484,0.00606293,0.0355773,-0.184307,0.00032198,0.000531716,0.0012625,0.00172437,4.79561,-15.5219,0.00750048,-0.0018129,-0.00409121,-0.00915463,0.00095639,0.00104218,0.00235683,0.00319031
39,159.838,-38.5496,212.098,-0.0630847,-0.032652,-0.0709962,0.000506908,0.000759525,0.00171229,0.00339377,156.974,-38.2563,150.408,-0.0226875,0.00907741,-0.154453,0.000445049,0.000674036,0.00158647,0.00276756,155.043,-35.4072,91.0698,-0.000784288,-0.00096318,-0.0996671,0.000322568,0.000500463,0.00120942,0.00181208,155.222,-38.4605,33.0484,0.00719581,0.0492542,-0.163686,0.000308662,0.0005083,0.00120586,0.00164486,4.79561,-15.5219,0.00750048,0.000762506,0.000854844,-0.00197254,0.000954309,0.00104307,0.00235773,0.00318823
40,159.838,-38.5496,212.098,-0.187086,-0.0257369,0.00754413,0.000504235,0.000761896,0.00171792,0.00339441,156.974,-38.2563,150.408,-0.109368,0.0201025,-0.0758142,0.000475733,0.000719924,0.0016948,0.00295295,155.043,-35.4072,91.0698,-0.0530322,0.00896776,-0.0212229,0.000388781,0.000601275,0.00145376,0.0021829,155.222,-38.4605,33.0484,-0.00995065,0.0635304,-0.0879122,0.000365885,0.000603389,0.00143223,0.00196,4.79561,-15.5219,0.00750048,-0.00045016,-0.00344877,-0.00895543,0.000975294,0.00105469,0.00238432,0.00322703
41,159.838,-38.5496,212.098,-0.0439189,-0.0293467,-0.0881807,0.000507549,0.000769654,0.00173345,0.00342615,156.974,-38.2563,150.408,-0.00627189,0.0117481,-0.175127,0.000467083,0.000703163,0.00165569,0.00289078,155.043,-35.4072,91.0698,0.00864197,-0.00555784,-0.118288,0.000370717,0.00057043,0.0013797,0.00207476,155.222,-38.4605,33.0484,0.0112919,0.0520306,-0.181982,0.000362363,0.000601692,0.00142689,0.00194769,4.79561,-15.5219,0.00750048,-0.00026644,-0.00193076,-0.00564914,0.000970248,0.00105397,0.00238313,0.00322896
42,159.838,-38.5496,212.098,-0.119626,-0.00459466,-0.0344335,0.000519003,0.000776008,0.00174849,0.00346918,156.974,-38.2563,150.408,-0.0568042,0.0306802,-0.127634,0.000441523,0.000669638,0.00157573,0.00274477,155.043,-35.4072,91.0698,-0.021687,0.0101707,-0.0705266,0.000326756,0.0005048,0.00122062,0.00183344,155.222,-38.4605,33.0484,0.00172588,0.0665444,-0.14037,0.000341517,0.000569675,0.00135231,0.00183754,4.79561,-15.5219,0.00750048,-2.31971e-05,-0.00293811,-0.0072615,0.000976247,0.00105816,0.00239059,0.00324328
43,159.838,-38.5496,212.098,-0.159529,0.00127738,-0.00987269,0.000517997,0.000773836,0.00174414,0.0034584,156.974,-38.2563,150.408,-0.0811833,0.0382819,-0.0982068,0.000437494,0.000663317,0.00156017,0.00272303,155.043,-35.4072,91.0698,-0.0366304,0.0157555,-0.0422399,0.000317001,0.000493986,0.00119522,0.00178515,155.222,-38.4605,33.0484,-0.00248545,0.0771705,-0.114151,0.000334096,0.000550847,0.00130727,0.00178526,4.79561,-15.5219,0.00750048,0.000121946,-0.00242006,-0.00839537,0.000990249,0.00105034,0.00237395,0.00321963
