"R0",,,,,,,,,,,"R1",,,,,,,,,,"R2",,,,,,,,,,"R3",,,,,,,,,,"R4",,,,,,,,,
"Index [1]","X [mm]","Y [mm]","Z [mm]","U [mm]","V [mm]","W [mm]","Sigma_X [mm]","Sigma_Y [mm]","Sigma_Z [mm]","sigma [pixel]","X [mm]","Y [mm]","Z [mm]","U [mm]","V [mm]","W [mm]","Sigma_X [mm]","Sigma_Y [mm]","Sigma_Z [mm]","sigma [pixel]","X [mm]","Y [mm]","Z [mm]","U [mm]","V [mm]","W [mm]","Sigma_X [mm]","Sigma_Y [mm]","Sigma_Z [mm]","sigma [pixel]","X [mm]","Y [mm]","Z [mm]","U [mm]","V [mm]","W [mm]","Sigma_X [mm]","Sigma_Y [mm]","Sigma_Z [mm]","sigma [pixel]","X [mm]","Y [mm]","Z [mm]","U [mm]","V [mm]","W [mm]","Sigma_X [mm]","Sigma_Y [mm]","Sigma_Z [mm]","sigma [pixel]"
700,156.148,-41.8618,202.735,1.29063,1.04513,-40.1659,0.000429922,0.000610126,0.00149548,0.00269886,154.847,-42.2178,141.57,-1.18968,0.877042,-30.7266,0.000613786,0.00093645,0.00225973,0.00397893,153.606,-39.1175,83.7712,0.136127,-0.236192,-0.58052,0.000710989,0.001038,0.0026287,0.00387835,151.666,-40.5709,24.6659,-0.148937,-0.246039,0.78925,0.000335527,0.00054636,0.00134807,0.00186316,4.34404,-12.4706,0.00698889,-0.00468535,-0.0106994,-0.0223646,0.000971364,0.00100669,0.00237158,0.00328206
701,156.148,-41.8618,202.735,1.25598,1.02446,-40.1427,0.000416889,0.000602673,0.00147688,0.0026659,154.847,-42.2178,141.57,-1.0923,0.892923,-31.1574,0.000617011,0.000933304,0.00225815,0.00392684,153.606,-39.1175,83.7712,0.155754,-0.254314,-0.72924,0.000794886,0.00115789,0.0029329,0.00431594,151.666,-40.5709,24.6659,-0.144418,-0.245484,0.784007,0.000312723,0.000506275,0.00125022,0.0017343,4.34404,-12.4706,0.00698889,-0.00571043,-0.0155573,-0.0297773,0.000965808,0.00102956,0.00242776,0.00335634
702,156.148,-41.8618,202.735,1.10496,1.03553,-40.0231,0.000471613,0.000679512,0.00166126,0.00301332,154.847,-42.2178,141.57,-1.07062,0.930424,-31.434,0.000582136,0.000887444,0.00214981,0.00372851,153.606,-39.1175,83.7712,0.116014,-0.245517,-0.761862,0.000830451,0.00120713,0.00306062,0.00450147,151.666,-40.5709,24.6659,-0.151929,-0.226976,0.907628,0.000386943,0.000625186,0.00154093,0.00214658,4.34404,-12.4706,0.00698889,-0.00356918,-0.00949813,-0.0214146,0.000973737,0.00103186,0.00243291,0.00336181
703,156.148,-41.8618,202.735,1.01826,1.0009,-39.9742,0.000445681,0.000643829,0.00157081,0.00285673,154.847,-42.2178,141.57,-1.00128,0.944396,-31.7496,0.000574402,0.000872654,0.00211547,0.00364846,153.606,-39.1175,83.7712,0.105787,-0.267504,-0.882615,0.000804074,0.00117658,0.00297736,0.00439874,151.666,-40.5709,24.6659,-0.148894,-0.2242,0.944775,0.000376493,0.000611381,0.00150919,0.00209673,4.34404,-12.4706,0.00698889,-0.00574423,-0.0174394,-0.0351402,0.000979946,0.00100018,0.00235752,0.00325848
704,156.148,-41.8618,202.735,1.06865,1.00045,-40.0454,0.00043529,0.000628437,0.00153705,0.00278697,154.847,-42.2178,141.57,-0.856377,0.975516,-32.0626,0.000634917,0.000964373,0.00234161,0.00403628,153.606,-39.1175,83.7712,0.160224,-0.282018,-1.11413,0.000811005,0.00117989,0.00298974,0.0043993,151.666,-40.5709,24.6659,-0.125421,-0.228422,0.878195,0.000345456,0.00056138,0.00138572,0.00191815,4.34404,-12.4706,0.00698889,-0.00501918,-0.0129868,-0.0271189,0.000973599,0.0009949,0.00234275,0.00324565
705,156.148,-41.8618,202.735,1.11478,1.02084,-40.1643,0.000439749,0.000635727,0.00155718,0.00282007,154.847,-42.2178,141.57,-0.720044,1.02987,-32.2991,0.000668698,0.000994664,0.00242935,0.00413958,153.606,-39.1175,83.7712,0.21149,-0.276019,-1.33488,0.000808278,0.00117668,0.00297971,0.00437806,151.666,-40.5709,24.6659,-0.0985051,-0.210235,0.82277,0.000338504,0.000549998,0.00135724,0.0018804,4.34404,-12.4706,0.00698889,-0.00446621,-0.0137133,-0.0246733,0.000992922,0.00102003,0.00240247,0.00332937
706,156.148,-41.8618,202.735,0.997415,1.04121,-40.1949,0.000468,0.000677156,0.00165503,0.0030099,154.847,-42.2178,141.57,-0.696131,1.08191,-32.3749,0.000672242,0.00100488,0.00245236,0.00418454,153.606,-39.1175,83.7712,0.173943,-0.268788,-1.41195,0.000805442,0.0011752,0.00297523,0.00436734,151.666,-40.5709,24.6659,-0.0995698,-0.193112,0.91185,0.000350514,0.000569351,0.00140339,0.00194467,4.34404,-12.4706,0.00698889,-0.003752,-0.0112579,-0.0219602,0.000969802,0.00101736,0.00239635,0.00331544
707,156.148,-41.8618,202.735,0.922738,0.99786,-40.3009,0.000457427,0.000660005,0.00161479,0.00293252,154.847,-42.2178,141.57,-0.627592,1.10349,-32.5895,0.000647762,0.000977431,0.00238622,0.00405811,153.606,-39.1175,83.7712,0.15062,-0.301981,-1.53261,0.000801272,0.0011698,0.00295889,0.00434635,151.666,-40.5709,24.6659,-0.0986019,-0.199548,0.954669,0.000334507,0.000540659,0.00133533,0.00184994,4.34404,-12.4706,0.00698889,-0.00678346,-0.0178243,-0.0340591,0.000985703,0.00101615,0.00239226,0.00331812
708,156.148,-41.8618,202.735,0.963957,1.07086,-40.484,0.000464747,0.000668761,0.00163087,0.0029768,154.847,-42.2178,141.57,-0.465782,1.22085,-32.9496,0.000622386,0.000945225,0.0022959,0.00394774,153.606,-39.1175,83.7712,0.183032,-0.26266,-1.71555,0.000807614,0.00117907,0.00298215,0.00438331,151.666,-40.5709,24.6659,-0.0746011,-0.162689,0.94067,0.000338564,0.000549667,0.00135391,0.0018754,4.34404,-12.4706,0.00698889,-0.00371985,-0.0104461,-0.0178288,0.000999496,0.00102737,0.00241992,0.00334796
709,156.148,-41.8618,202.735,1.18672,0.992744,-40.9059,0.000511307,0.000732535,0.00179071,0.00325612,154.847,-42.2178,141.57,-0.201413,1.21817,-33.4976,0.000686055,0.00103011,0.00250495,0.00428158,153.606,-39.1175,83.7712,0.29551,-0.331538,-2.10769,0.000776366,0.001134,0.00287028,0.00421341,151.666,-40.5709,24.6659,-0.0346462,-0.198288,0.707664,0.000340408,0.000553019,0.00136386,0.00188197,4.34404,-12.4706,0.00698889,-0.00600163,-0.0125749,-0.0202184,0.00099867,0.00102477,0.00241403,0.00334544
710,156.148,-41.8618,202.735,0.936359,0.987764,-40.8917,0.000521126,0.000752625,0.00183426,0.00335501,154.847,-42.2178,141.57,-0.261299,1.27595,-33.5241,0.000624797,0.00093957,0.00228704,0.00389524,153.606,-39.1175,83.7712,0.172172,-0.328648,-2.04696,0.000786684,0.00115163,0.0029146,0.00428509,151.666,-40.5709,24.6659,-0.0559485,-0.166115,0.917426,0.000356375,0.000577802,0.00142551,0.00197939,4.34404,-12.4706,0.00698889,-0.00437427,-0.00913659,-0.0193732,0.001007,0.00103425,0.00243772,0.00336965
711,156.148,-41.8618,202.735,0.811544,0.947711,-40.9962,0.000480838,0.000688238,0.00167568,0.00306908,154.847,-42.2178,141.57,-0.245583,1.29001,-33.6213,0.000696797,0.00103319,0.00252634,0.00425332,153.606,-39.1175,83.7712,0.11014,-0.357681,-2.13194,0.000808193,0.00118106,0.00299071,0.0043927,151.666,-40.5709,24.6659,-0.0627443,-0.165327,0.980946,0.000369682,0.000600111,0.00148171,0.00205472,4.34404,-12.4706,0.00698889,-0.00628516,-0.0208381,-0.0386748,0.000996457,0.0010358,0.00244175,0.00337662
712,156.148,-41.8618,202.735,0.660242,0.996715,-41.016,0.000442834,0.000639402,0.00155772,0.00284828,154.847,-42.2178,141.57,-0.259865,1.37756,-33.6389,0.00067495,0.000999751,0.00244844,0.00411411,153.606,-39.1175,83.7712,0.0398393,-0.323327,-2.1682,0.000799471,0.00116872,0.00295819,0.00434554,151.666,-40.5709,24.6659,-0.0672534,-0.116644,1.10459,0.00036858,0.000597587,0.00147728,0.00204825,4.34404,-12.4706,0.00698889,-0.00334285,-0.0117409,-0.0250065,0.000986292,0.00102577,0.00241294,0.00334568
713,156.148,-41.8618,202.735,0.889293,0.857037,-41.4437,0.000464139,0.000678212,0.0016537,0.00301297,154.847,-42.2178,141.57,-0.0342057,1.30064,-34.1235,0.000663485,0.000986299,0.00241353,0.0040666,153.606,-39.1175,83.7712,0.153632,-0.428702,-2.6286,0.000813042,0.00119012,0.00301391,0.00444894,151.666,-40.5709,24.6659,-0.030498,-0.170399,0.817158,0.000389916,0.000630043,0.00155508,0.00215744,4.34404,-12.4706,0.00698889,-0.00671537,-0.0177059,-0.0336086,0.00100832,0.00102434,0.00241149,0.00334611
714,156.148,-41.8618,202.735,0.799465,0.995545,-41.523,0.000474342,0.000688782,0.00167821,0.00306938,154.847,-42.2178,141.57,-0.0126225,1.4414,-34.3164,0.000580939,0.000870909,0.00212544,0.00360966,153.606,-39.1175,83.7712,0.114463,-0.346015,-2.73181,0.000800434,0.00116902,0.0029585,0.00435434,151.666,-40.5709,24.6659,-0.0277132,-0.107682,0.877483,0.000389356,0.00062843,0.00155379,0.00214555,4.34404,-12.4706,0.00698889,-0.00475308,-0.0139588,-0.0258605,0.000992293,0.00100682,0.00237052,0.0032811
715,156.148,-41.8618,202.735,0.781493,0.964682,-41.7082,0.000473112,0.000682632,0.00166827,0.00303573,154.847,-42.2178,141.57,0.0434468,1.45144,-34.6175,0.000578534,0.000869636,0.0021178,0.0035996,153.606,-39.1175,83.7712,0.0999281,-0.370203,-2.9446,0.000814786,0.0011941,0.00302586,0.00446538,151.666,-40.5709,24.6659,-0.02635,-0.10863,0.81802,0.000392686,0.000629696,0.001553,0.00215085,4.34404,-12.4706,0.00698889,-0.00681005,-0.0186394,-0.0319373,0.000978417,0.000996763,0.00234585,0.00324613
716,156.148,-41.8618,202.735,0.73056,0.94686,-41.8299,0.000495215,0.000713008,0.00174253,0.00317149,154.847,-42.2178,141.57,0.0744842,1.4808,-34.7943,0.000653837,0.00098,0.00239253,0.00405574,153.606,-39.1175,83.7712,0.0616144,-0.384761,-3.11532,0.000824265,0.00121402,0.00307168,0.00455312,151.666,-40.5709,24.6659,-0.0265229,-0.0932062,0.811934,0.000417859,0.000675112,0.00166716,0.00230388,4.34404,-12.4706,0.00698889,-0.00485672,-0.0120946,-0.0224915,0.000989887,0.00100231,0.00235871,0.00327027
717,156.148,-41.8618,202.735,0.701181,0.892395,-41.98,0.000485288,0.000700824,0.00170915,0.00312348,154.847,-42.2178,141.57,0.121282,1.47094,-34.9869,0.000599725,0.000901381,0.00220308,0.00372107,153.606,-39.1175,83.7712,0.0219047,-0.432689,-3.33447,0.000761906,0.00112115,0.00283797,0.00420937,151.666,-40.5709,24.6659,-0.0291556,-0.102807,0.761059,0.000419503,0.000674555,0.0016661,0.00230373,4.34404,-12.4706,0.00698889,-0.00608679,-0.0170339,-0.0304965,0.000982704,0.00102484,0.00241662,0.00334553
718,156.148,-41.8618,202.735,0.602566,0.86505,-42.0426,0.000448173,0.000647743,0.00158633,0.00286888,154.847,-42.2178,141.57,0.120038,1.49318,-35.0865,0.000663042,0.000986016,0.00241051,0.00406085,153.606,-39.1175,83.7712,-0.048439,-0.456086,-3.48993,0.000786304,0.00115626,0.0029255,0.00433687,151.666,-40.5709,24.6659,-0.0371859,-0.0864256,0.799069,0.000393257,0.000634084,0.00156667,0.00216298,4.34404,-12.4706,0.00698889,-0.00376518,-0.0102598,-0.0221293,0.000949499,0.00100242,0.00236439,0.00327178
719,156.148,-41.8618,202.735,0.61912,0.851247,-42.2356,0.000454409,0.000651539,0.00159308,0.00290078,154.847,-42.2178,141.57,0.182754,1.51728,-35.2033,0.000543267,0.000804331,0.00197418,0.0032827,153.606,-39.1175,83.7712,-0.05338,-0.466221,-3.79856,0.000804977,0.00118715,0.002998,0.00445005,151.666,-40.5709,24.6659,-0.0296764,-0.0807375,0.71353,0.000381707,0.000613064,0.00151567,0.00209311,4.34404,-12.4706,0.00698889,-0.00595547,-0.0174472,-0.0318474,0.000984761,0.00102537,0.00241807,0.00334451
720,156.148,-41.8618,202.735,0.382771,0.899387,-42.196,0.000470038,0.000674592,0.00164816,0.00300452,154.847,-42.2178,141.57,0.0841361,1.5965,-35.1023,0.000609775,0.000910929,0.0022344,0.00373467,153.606,-39.1175,83.7712,-0.193197,-0.432745,-3.83995,0.000819071,0.00120549,0.00304225,0.00451654,151.666,-40.5709,24.6659,-0.0560695,-0.0357009,0.88353,0.000397683,0.000643059,0.00158637,0.00218471,4.34404,-12.4706,0.00698889,-0.00414699,-0.014458,-0.028317,0.000999148,0.00102061,0.00240282,0.00332774
721,156.148,-41.8618,202.735,0.546245,0.844511,-42.5449,0.000429618,0.000621155,0.00151768,0.00275977,154.847,-42.2178,141.57,0.257286,1.5862,-35.4561,0.000647452,0.000961552,0.00235752,0.00394078,153.606,-39.1175,83.7712,-0.144501,-0.468695,-4.26816,0.000786958,0.00116261,0.00293592,0.00436279,151.666,-40.5709,24.6659,-0.0284396,-0.0427963,0.668191,0.000392264,0.000632938,0.00156464,0.00216146,4.34404,-12.4706,0.00698889,-0.00594206,-0.0155553,-0.027308,0.00100314,0.00101192,0.00238346,0.00330439
722,156.148,-41.8618,202.735,0.440464,0.754171,-42.6008,0.000420004,0.000607407,0.00148546,0.00269822,154.847,-42.2178,141.57,0.258755,1.53479,-35.4725,0.000541519,0.000807129,0.00197857,0.0032926,153.606,-39.1175,83.7712,-0.208079,-0.508571,-4.48262,0.000756515,0.00112099,0.00283398,0.00421757,151.666,-40.5709,24.6659,-0.0414172,-0.0493579,0.693626,0.000397258,0.000643321,0.00158968,0.00219275,4.34404,-12.4706,0.00698889,-0.00450115,-0.0120612,-0.0243337,0.000983647,0.00100703,0.00237302,0.00328741
723,156.148,-41.8618,202.735,0.315463,0.747606,-42.6173,0.000413823,0.00060108,0.00147228,0.00267104,154.847,-42.2178,141.57,0.24721,1.53807,-35.4511,0.000471517,0.000711256,0.00174371,0.00290264,153.606,-39.1175,83.7712,-0.271074,-0.485943,-4.6922,0.000710938,0.00105508,0.00266375,0.00396331,151.666,-40.5709,24.6659,-0.0557923,-0.0207778,0.733989,0.000382,0.000617481,0.00152316,0.00210577,4.34404,-12.4706,0.00698889,-0.00634871,-0.0186845,-0.0350973,0.000960871,0.000992196,0.00233955,0.00323803
724,156.148,-41.8618,202.735,0.373498,0.683701,-42.7594,0.000412584,0.000599798,0.00146814,0.00266346,154.847,-42.2178,141.57,0.365103,1.4781,-35.6636,0.000535407,0.000800463,0.00196357,0.00327286,153.606,-39.1175,83.7712,-0.232818,-0.51279,-5.10695,0.000651591,0.000975793,0.00246026,0.00366478,151.666,-40.5709,24.6659,-0.0463861,-0.0281549,0.617138,0.000393796,0.000635314,0.00156715,0.00216615,4.34404,-12.4706,0.00698889,-0.00389202,-0.0114662,-0.0234437,0.000944485,0.000991072,0.00233654,0.00323167
725,156.148,-41.8618,202.735,0.342585,0.661212,-42.8027,0.000416537,0.000602388,0.00147471,0.00268166,154.847,-42.2178,141.57,0.434721,1.44841,-35.8706,0.00066591,0.000991436,0.00243052,0.00405091,153.606,-39.1175,83.7712,-0.217062,-0.503043,-5.51837,0.000608901,0.000906538,0.00228268,0.00339575,151.666,-40.5709,24.6659,-0.0494509,-0.0145515,0.570034,0.000399215,0.000641344,0.00158123,0.00218224,4.34404,-12.4706,0.00698889,-0.00620811,-0.0158409,-0.0297568,0.000969133,0.0010121,0.00238482,0.00329931
726,156.148,-41.8618,202.735,0.204412,0.641653,-42.7225,0.000415502,0.000608302,0.00148753,0.00269406,154.847,-42.2178,141.57,0.433513,1.40886,-35.9283,0.000634731,0.00093895,0.00230399,0.00380771,153.606,-39.1175,83.7712,-0.260649,-0.486441,-5.81335,0.000584524,0.000886788,0.00222241,0.00330195,151.666,-40.5709,24.6659,-0.0666373,0.00169779,0.6467,0.000368206,0.000595659,0.00146857,0.00202845,4.34404,-12.4706,0.00698889,-0.00420015,-0.01207,-0.0247917,0.000961708,0.000997119,0.00235236,0.00325253
727,156.148,-41.8618,202.735,0.168073,0.601365,-42.7177,0.0004313,0.000632858,0.00154871,0.0028054,154.847,-42.2178,141.57,0.49002,1.34499,-36.0048,0.000566364,0.000843536,0.00207121,0.00343127,153.606,-39.1175,83.7712,-0.281971,-0.474768,-6.16281,0.000510798,0.000776731,0.00194847,0.00289385,151.666,-40.5709,24.6659,-0.0671112,0.0105067,0.618499,0.000416071,0.000670689,0.00165514,0.00228403,4.34404,-12.4706,0.00698889,-0.00588255,-0.0165422,-0.0319264,0.000938003,0.000987796,0.00233074,0.00322438
728,156.148,-41.8618,202.735,0.100444,0.64684,-42.6071,0.000436905,0.000626761,0.00153283,0.00278642,154.847,-42.2178,141.57,0.517859,1.34224,-35.9109,0.000611177,0.00091111,0.00223833,0.00370689,153.606,-39.1175,83.7712,-0.307363,-0.411058,-6.47759,0.000519124,0.000787993,0.00197409,0.00294468,151.666,-40.5709,24.6659,-0.068691,0.0430733,0.65334,0.000381292,0.000618402,0.00152575,0.00210319,4.34404,-12.4706,0.00698889,-0.00356833,-0.0109015,-0.023179,0.000959874,0.000983824,0.00231703,0.00320973
729,156.148,-41.8618,202.735,0.153946,0.576547,-42.6285,0.000421847,0.000608117,0.00148519,0.00271193,154.847,-42.2178,141.57,0.61339,1.2499,-35.9732,0.0005707,0.000855468,0.00209713,0.00348974,153.606,-39.1175,83.7712,-0.253747,-0.404083,-6.97868,0.000649145,0.00098176,0.00245568,0.00366379,151.666,-40.5709,24.6659,-0.0557046,0.0304375,0.558856,0.000370752,0.000603293,0.00148668,0.00204926,4.34404,-12.4706,0.00698889,-0.00530287,-0.0154342,-0.0314434,0.000988601,0.00100726,0.00237304,0.00329063
730,156.148,-41.8618,202.735,0.177441,0.592507,-42.6089,0.00045519,0.000653946,0.00159672,0.00290694,154.847,-42.2178,141.57,0.681612,1.22068,-36.077,0.000561594,0.000834233,0.00204803,0.00338032,153.606,-39.1175,83.7712,-0.195277,-0.338892,-7.46673,0.000663626,0.000999841,0.00249642,0.003725,151.666,-40.5709,24.6659,-0.0448368,0.0459288,0.522277,0.000405561,0.000658711,0.00162339,0.00223933,4.34404,-12.4706,0.00698889,-0.00534136,-0.0124929,-0.0255623,0.000992941,0.0010242,0.00241319,0.0033385
731,156.148,-41.8618,202.735,0.217145,0.591492,-42.6126,0.000423778,0.000614467,0.00150348,0.00273344,154.847,-42.2178,141.57,0.743941,1.17855,-36.139,0.000508978,0.000767657,0.00188335,0.00311532,153.606,-39.1175,83.7712,-0.137417,-0.27263,-7.95983,0.000606872,0.000917698,0.00228602,0.0034075,151.666,-40.5709,24.6659,-0.0304381,0.0539234,0.478613,0.000388784,0.000632282,0.00155959,0.00214748,4.34404,-12.4706,0.00698889,-0.00532369,-0.0143126,-0.0261753,0.000995207,0.00102091,0.00240534,0.00333305
732,156.148,-41.8618,202.735,0.162021,0.577532,-42.5349,0.000406923,0.000584985,0.00143105,0.00260421,154.847,-42.2178,141.57,0.735904,1.13297,-36.0087,0.000658192,0.000984039,0.00241369,0.00400093,153.606,-39.1175,83.7712,-0.123493,-0.204727,-8.38395,0.000628803,0.000953959,0.00237501,0.00354581,151.666,-40.5709,24.6659,-0.0272273,0.0666501,0.514253,0.000372266,0.000603544,0.00148857,0.00205404,4.34404,-12.4706,0.00698889,-0.00387612,-0.0112715,-0.0222411,0.000978691,0.00100474,0.0023673,0.00327799
733,156.148,-41.8618,202.735,0.256417,0.510856,-42.5845,0.000431521,0.000629821,0.00154006,0.00279294,154.847,-42.2178,141.57,0.81961,1.04394,-36.0253,0.000660476,0.000978526,0.00240047,0.0039789,153.606,-39.1175,83.7712,-0.0415189,-0.161785,-8.96667,0.000604947,0.000919176,0.00228686,0.00341629,151.666,-40.5709,24.6659,0.000307962,0.064263,0.405769,0.000382161,0.000617971,0.00152503,0.0021069,4.34404,-12.4706,0.00698889,-0.00424282,-0.00991044,-0.0191928,0.00100316,0.00102673,0.00241972,0.003353
734,156.148,-41.8618,202.735,0.0616092,0.571932,-42.3535,0.000413937,0.000600857,0.00146472,0.00267825,154.847,-42.2178,141.57,0.704533,1.05026,-35.7919,0.000567094,0.000846382,0.00208089,0.0034346,153.606,-39.1175,83.7712,-0.0990941,-0.0338087,-9.26333,0.000618332,0.000943745,0.00234673,0.00350422,151.666,-40.5709,24.6659,-0.0112447,0.103825,0.568819,0.000397445,0.000641777,0.00158036,0.00218148,4.34404,-12.4706,0.00698889,-0.00387049,-0.01217,-0.0254934,0.000983328,0.00102402,0.0024155,0.00333672
735,156.148,-41.8618,202.735,0.10647,0.582162,-42.4172,0.000426272,0.000620677,0.00151357,0.00277067,154.847,-42.2178,141.57,0.727407,1.00699,-35.864,0.000439061,0.000667152,0.00163812,0.00269056,153.606,-39.1175,83.7712,-0.0450974,0.0669205,-9.81477,0.000660162,0.00100201,0.00248703,0.00371681,151.666,-40.5709,24.6659,0.00786709,0.114117,0.510347,0.000433749,0.000697117,0.00171708,0.00236545,4.34404,-12.4706,0.00698889,-0.00667357,-0.0194357,-0.035282,0.000939958,0.000981888,0.0023166,0.0031995
736,156.148,-41.8618,202.735,0.182965,0.51867,-42.5361,0.00046453,0.000676316,0.00165108,0.00301019,154.847,-42.2178,141.57,0.759376,0.903628,-35.9676,0.000419008,0.000634332,0.00155709,0.00256272,153.606,-39.1175,83.7712,0.0300911,0.120103,-10.431,0.00067957,0.00103829,0.00256938,0.00385445,151.666,-40.5709,24.6659,0.0309742,0.104984,0.426883,0.000429546,0.000689497,0.00169499,0.00233411,4.34404,-12.4706,0.00698889,-0.00471999,-0.0118368,-0.0243277,0.000974997,0.000987795,0.00232638,0.00322411
737,156.148,-41.8618,202.735,0.20639,0.494553,-42.5857,0.000409512,0.000596311,0.00145641,0.00265324,154.847,-42.2178,141.57,0.758475,0.821279,-35.976,0.000531261,0.000794013,0.00194677,0.0032212,153.606,-39.1175,83.7712,0.0709926,0.195951,-11.0131,0.000673016,0.00102975,0.00254107,0.00381204,151.666,-40.5709,24.6659,0.0427036,0.10291,0.372635,0.000422061,0.000676235,0.00166276,0.0022815,4.34404,-12.4706,0.00698889,-0.00586903,-0.0154603,-0.0297477,0.000973356,0.000975929,0.00229773,0.00318576
738,156.148,-41.8618,202.735,0.174208,0.557582,-42.5014,0.000390024,0.000562492,0.00137637,0.00249986,154.847,-42.2178,141.57,0.730176,0.804,-35.8718,0.000611547,0.000905904,0.00222319,0.0036583,153.606,-39.1175,83.7712,0.0775598,0.323542,-11.509,0.000608243,0.000942577,0.00232415,0.00348742,151.666,-40.5709,24.6659,0.0480529,0.13606,0.399921,0.000400076,0.00064525,0.00159178,0.00219527,4.34404,-12.4706,0.00698889,-0.00479729,-0.013756,-0.0271695,0.000973685,0.00098737,0.00232464,0.00322166
739,156.148,-41.8618,202.735,0.234359,0.5405,-42.5159,0.000404514,0.000584832,0.00143014,0.00259652,154.847,-42.2178,141.57,0.758195,0.714521,-35.8846,0.00059661,0.000887135,0.0021782,0.00358918,153.606,-39.1175,83.7712,0.120937,0.396258,-12.1294,0.00061258,0.000946927,0.00233589,0.0035051,151.666,-40.5709,24.6659,0.0616422,0.124636,0.309741,0.000434253,0.00069411,0.00170891,0.00234159,4.34404,-12.4706,0.00698889,-0.00557416,-0.0161973,-0.0296971,0.000953963,0.00100076,0.00236051,0.00326683
740,156.148,-41.8618,202.735,0.2856,0.584526,-42.5027,0.000397904,0.000582967,0.00142551,0.00258787,154.847,-42.2178,141.57,0.777367,0.67197,-35.8492,0.000605964,0.000895442,0.00219587,0.00362402,153.606,-39.1175,83.7712,0.160891,0.494161,-12.7401,0.000648607,0.000994954,0.00245122,0.00368734,151.666,-40.5709,24.6659,0.0758386,0.140801,0.255433,0.000427401,0.000690603,0.00170168,0.00233515,4.34404,-12.4706,0.00698889,-0.00394791,-0.00970167,-0.0192411,0.000952408,0.00100616,0.00237217,0.00328261
741,156.148,-41.8618,202.735,0.385472,0.53104,-42.573,0.000393103,0.000572978,0.00140271,0.00254164,154.847,-42.2178,141.57,0.827272,0.562688,-35.9067,0.000559187,0.000830173,0.00203533,0.00335342,153.606,-39.1175,83.7712,0.202816,0.535605,-13.4023,0.000609626,0.000941953,0.00231487,0.00349383,151.666,-40.5709,24.6659,0.0903934,0.118046,0.118268,0.000448705,0.000719599,0.00177247,0.00243728,4.34404,-12.4706,0.00698889,-0.00620156,-0.0147071,-0.0268746,0.000944026,0.00101558,0.00239465,0.00331161
742,156.148,-41.8618,202.735,0.231805,0.616702,-42.3558,0.000420511,0.000607996,0.00148861,0.00270188,154.847,-42.2178,141.57,0.719245,0.565811,-35.7118,0.000497556,0.000742681,0.00182088,0.0030093,153.606,-39.1175,83.7712,0.127323,0.648418,-13.7813,0.000580624,0.000907281,0.00223489,0.00335405,151.666,-40.5709,24.6659,0.0730316,0.156384,0.262428,0.000436045,0.000703401,0.00173217,0.0023828,4.34404,-12.4706,0.00698889,-0.00381078,-0.0113019,-0.0248087,0.000966811,0.00101678,0.00239898,0.00331139
743,156.148,-41.8618,202.735,0.265323,0.611248,-42.3427,0.000421384,0.000609012,0.00148807,0.00270686,154.847,-42.2178,141.57,0.731844,0.505962,-35.6627,0.000584875,0.000871974,0.00214069,0.0035318,153.606,-39.1175,83.7712,0.116733,0.703254,-14.3342,0.000595745,0.00093805,0.00230774,0.00344783,151.666,-40.5709,24.6659,0.0741437,0.1522,0.224147,0.000380075,0.000614335,0.00151584,0.00208474,4.34404,-12.4706,0.00698889,-0.00621964,-0.0168422,-0.0335235,0.000971861,0.00101757,0.00240144,0.00331765
744,156.148,-41.8618,202.735,0.254186,0.713008,-42.2308,0.000443702,0.000639788,0.00156566,0.00283319,154.847,-42.2178,141.57,0.714849,0.525888,-35.4637,0.000654946,0.000974165,0.00238455,0.00395832,153.606,-39.1175,83.7712,0.0920597,0.816446,-14.7972,0.000618573,0.000970566,0.00239061,0.00356016,151.666,-40.5709,24.6659,0.0746005,0.188423,0.277365,0.000393234,0.000636753,0.00157014,0.00215879,4.34404,-12.4706,0.00698889,-0.00351683,-0.0129475,-0.0260886,0.000971827,0.000992635,0.00233526,0.00323992
745,156.148,-41.8618,202.735,0.428698,0.668441,-42.3152,0.000436689,0.00063182,0.00154844,0.00280662,154.847,-42.2178,141.57,0.810468,0.440524,-35.5026,0.000608665,0.000907398,0.00222202,0.003684,153.606,-39.1175,83.7712,0.140936,0.825143,-15.4806,0.000625852,0.00097383,0.00239527,0.00358997,151.666,-40.5709,24.6659,0.0938542,0.155078,0.126781,0.000371237,0.000598838,0.00147838,0.00203011,4.34404,-12.4706,0.00698889,-0.00596987,-0.0171106,-0.0325258,0.000945528,0.000974574,0.0022956,0.0031804
746,156.148,-41.8618,202.735,0.453953,0.728978,-42.2329,0.00043631,0.000633139,0.00155248,0.00280473,154.847,-42.2178,141.57,0.801535,0.44438,-35.4411,0.000456584,0.000689084,0.00168649,0.00279636,153.606,-39.1175,83.7712,0.118678,0.884779,-15.9675,0.00060862,0.000948032,0.00233583,0.00348439,151.666,-40.5709,24.6659,0.0981737,0.175953,0.154016,0.000362289,0.000583385,0.00144087,0.00198092,4.34404,-12.4706,0.00698889,-0.0037185,-0.0102492,-0.0215035,0.000969131,0.000999631,0.00235442,0.00325997
