"R0",,,,,,,,,,,"R1",,,,,,,,,,"R2",,,,,,,,,,"R3",,,,,,,,,,"R4",,,,,,,,,
"Index [1]","X [mm]","Y [mm]","Z [mm]","U [mm]","V [mm]","W [mm]","Sigma_X [mm]","Sigma_Y [mm]","Sigma_Z [mm]","sigma [pixel]","X [mm]","Y [mm]","Z [mm]","U [mm]","V [mm]","W [mm]","Sigma_X [mm]","Sigma_Y [mm]","Sigma_Z [mm]","sigma [pixel]","X [mm]","Y [mm]","Z [mm]","U [mm]","V [mm]","W [mm]","Sigma_X [mm]","Sigma_Y [mm]","Sigma_Z [mm]","sigma [pixel]","X [mm]","Y [mm]","Z [mm]","U [mm]","V [mm]","W [mm]","Sigma_X [mm]","Sigma_Y [mm]","Sigma_Z [mm]","sigma [pixel]","X [mm]","Y [mm]","Z [mm]","U [mm]","V [mm]","W [mm]","Sigma_X [mm]","Sigma_Y [mm]","Sigma_Z [mm]","sigma [pixel]"
10,144.16,-26.2108,177.356,-0.207549,-0.0224208,0.118749,0.00055218,0.000808608,0.00183441,0.00349172,142.501,-31.2693,96.8094,-0.115073,-0.00418168,0.139497,0.000360689,0.000555068,0.00129037,0.00216127,143.687,-28.3071,18.2222,-0.0213082,0.0189877,0.137412,0.000316229,0.000524625,0.00120229,0.00183994,143.647,-29.2945,-62.6334,0.0544639,0.0319538,0.139555,0.000457446,0.000841293,0.00186164,0.00257561,4.29843,-13.7943,0.00365678,-0.000242683,-0.00410798,-0.00798614,0.000810852,0.000880351,0.00201594,0.0029379
11,144.16,-26.2108,177.356,-0.159125,0.0293374,0.0750489,0.000575978,0.000845408,0.00191905,0.00363789,142.501,-31.2693,96.8094,-0.0888522,0.0262347,0.105252,0.000366443,0.000563922,0.00131094,0.0021961,143.687,-28.3071,18.2222,-0.0174801,0.0280173,0.103419,0.000294582,0.000489881,0.00112259,0.00171255,143.647,-29.2945,-62.6334,0.0326694,0.0129647,0.102835,0.00048566,0.00088861,0.00196672,0.00271412,4.29843,-13.7943,0.00365678,-0.00096794,-0.00563683,-0.00944932,0.000809828,0.000889694,0.002038,0.00297105
12,144.16,-26.2108,177.356,0.00208034,0.0314245,-0.0463306,0.000577744,0.000844745,0.00191731,0.00364526,142.501,-31.2693,96.8094,-0.00257064,0.0194542,-0.014789,0.000350172,0.000538736,0.00125238,0.00209947,143.687,-28.3071,18.2222,-0.00378814,0.0129056,-0.020361,0.000305306,0.000507282,0.00116267,0.00177459,143.647,-29.2945,-62.6334,-0.0287237,-0.0068197,-0.018151,0.0004785,0.000893574,0.00197594,0.00271824,4.29843,-13.7943,0.00365678,-0.000486231,-0.00266196,-0.00292905,0.000811406,0.000894261,0.00204758,0.00298602
13,144.16,-26.2108,177.356,-0.0535749,-0.0164582,-0.0103629,0.00058144,0.000840439,0.00191005,0.00363488,142.501,-31.2693,96.8094,-0.0335833,-0.00624679,0.0218124,0.000354728,0.000540545,0.00125837,0.00211146,143.687,-28.3071,18.2222,-0.0105045,0.0106278,0.0163589,0.00031469,0.000523693,0.00120188,0.00182985,143.647,-29.2945,-62.6334,-0.0121406,0.0139324,0.0211455,0.000453141,0.000843977,0.00186699,0.00257079,4.29843,-13.7943,0.00365678,-0.000877939,-0.00272131,-0.00575042,0.00083238,0.000887638,0.00203002,0.00296413
14,144.16,-26.2108,177.356,-0.19684,-0.0284647,0.0993282,0.000550788,0.000803379,0.00182396,0.00347406,142.501,-31.2693,96.8094,-0.110801,-0.0112376,0.12752,0.000358126,0.000549904,0.00127935,0.00214896,143.687,-28.3071,18.2222,-0.0249765,0.0137202,0.121477,0.000304238,0.000506735,0.0011633,0.00177012,143.647,-29.2945,-62.6334,0.0389044,0.0284597,0.131196,0.000456713,0.000839541,0.0018582,0.00256148,4.29843,-13.7943,0.00365678,-0.000524484,-0.00341941,-0.00763093,0.000823017,0.000892797,0.00204347,0.00298279
15,144.16,-26.2108,177.356,-0.0312623,-0.000857454,-0.0283932,0.000576618,0.00084214,0.00191259,0.00363834,142.501,-31.2693,96.8094,-0.0213456,-0.00191018,0.00269625,0.000365288,0.000561839,0.00130605,0.00219154,143.687,-28.3071,18.2222,-0.0103627,0.00848032,-0.00469756,0.000305519,0.000511254,0.00117263,0.00178073,143.647,-29.2945,-62.6334,-0.0241708,0.0027891,0.00226856,0.000476846,0.000872874,0.00193169,0.00266959,4.29843,-13.7943,0.00365678,-0.00190203,-0.00523828,-0.00869928,0.000821114,0.000896909,0.00205417,0.00299455
16,144.16,-26.2108,177.356,-0.156133,0.0313382,0.0770299,0.000586631,0.000852313,0.00193638,0.00368723,142.501,-31.2693,96.8094,-0.0876043,0.0233906,0.108387,0.000350295,0.000538513,0.00125155,0.0020977,143.687,-28.3071,18.2222,-0.0207089,0.0256641,0.100543,0.000302343,0.000507628,0.00116357,0.00176978,143.647,-29.2945,-62.6334,0.024547,0.0131255,0.109305,0.000468816,0.000862994,0.00190916,0.00263737,4.29843,-13.7943,0.00365678,0.00020521,-0.00134268,-0.00275624,0.000794117,0.000889351,0.00203839,0.00296912
17,144.16,-26.2108,177.356,-0.0537383,0.0219326,0.000596133,0.000553689,0.000804687,0.00182908,0.00348019,142.501,-31.2693,96.8094,-0.0322741,0.0120461,0.0291316,0.000349081,0.000536273,0.00124569,0.00209399,143.687,-28.3071,18.2222,-0.0109088,0.0161389,0.0180902,0.000299275,0.000496013,0.00113876,0.00173664,143.647,-29.2945,-62.6334,-0.0128667,0.00328422,0.0259317,0.000447314,0.00082614,0.00183022,0.00251464,4.29843,-13.7943,0.00365678,-0.00093166,-0.00454716,-0.00698548,0.000791537,0.000879498,0.00201465,0.00293664
18,144.16,-26.2108,177.356,-0.240211,0.0246306,0.144006,0.000566951,0.000830665,0.00188627,0.00359078,142.501,-31.2693,96.8094,-0.131932,0.0212266,0.172446,0.000349118,0.000535529,0.00124511,0.00209263,143.687,-28.3071,18.2222,-0.027907,0.0302987,0.163251,0.000291016,0.000483116,0.0011081,0.00169205,143.647,-29.2945,-62.6334,0.0561045,0.0211956,0.172623,0.000458822,0.000838886,0.00185886,0.00255439,4.29843,-13.7943,0.00365678,-0.00126417,-0.00665098,-0.011136,0.000797686,0.000865878,0.00198162,0.00289334
19,144.16,-26.2108,177.356,-0.123424,-0.0195071,0.0596187,0.000559151,0.000813925,0.0018474,0.00352415,142.501,-31.2693,96.8094,-0.0679494,-0.0062695,0.0852604,0.000370879,0.000572796,0.00133022,0.00223038,143.687,-28.3071,18.2222,-0.0156412,0.0218942,0.0758205,0.000297478,0.000497231,0.00114056,0.00173586,143.647,-29.2945,-62.6334,0.0160949,0.0284487,0.0822686,0.000452696,0.000830775,0.00184032,0.00253435,4.29843,-13.7943,0.00365678,-0.00107861,-0.00481279,-0.00918213,0.000796669,0.000880222,0.00201515,0.00293751
20,144.16,-26.2108,177.356,-0.0641127,0.0804545,0.036788,0.000589742,0.000856543,0.0019465,0.00369974,142.501,-31.2693,96.8094,-0.0342018,0.0474764,0.0600625,0.000378657,0.000584231,0.00135647,0.00227333,143.687,-28.3071,18.2222,-0.00775947,0.0312997,0.0452389,0.000301056,0.000498448,0.00114248,0.00174579,143.647,-29.2945,-62.6334,-0.000890901,-0.00471302,0.0534781,0.000456946,0.000836269,0.00185211,0.00255546,4.29843,-13.7943,0.00365678,0.000212842,-0.00143747,0.000808882,0.000811195,0.000883561,0.00202179,0.00294942
21,144.16,-26.2108,177.356,-0.0471954,0.0754319,0.0223087,0.000562363,0.000818775,0.00186113,0.00352962,142.501,-31.2693,96.8094,-0.0245237,0.0426418,0.0445725,0.000438088,0.00066909,0.00155572,0.0026148,143.687,-28.3071,18.2222,-0.00538201,0.0297325,0.031362,0.00037972,0.000633633,0.00145315,0.00221538,143.647,-29.2945,-62.6334,-0.00587684,-0.0102673,0.0335482,0.000483515,0.000874038,0.00193699,0.00267769,4.29843,-13.7943,0.00365678,-0.000598596,-0.00523859,-0.00612315,0.00084191,0.000897876,0.00205343,0.00299252
22,144.16,-26.2108,177.356,-0.11835,-0.00236409,0.0903231,0.000547801,0.000798758,0.00181447,0.00345682,142.501,-31.2693,96.8094,-0.0639148,-0.00483567,0.101499,0.000387288,0.000597012,0.00138823,0.00232267,143.687,-28.3071,18.2222,-0.0122917,0.0138432,0.0871656,0.000337415,0.000565009,0.00129468,0.00197105,143.647,-29.2945,-62.6334,0.0219766,0.0100985,0.0926069,0.000463376,0.000847788,0.00187818,0.0026002,4.29843,-13.7943,0.00365678,-0.000659716,-0.00326745,-0.00507537,0.000806795,0.000871355,0.00199397,0.00291243
23,144.16,-26.2108,177.356,-0.0469792,-0.0223423,0.0328307,0.000567936,0.000832973,0.00189221,0.00359538,142.501,-31.2693,96.8094,-0.0248651,-0.0192085,0.0446517,0.000376642,0.000583063,0.00135595,0.00226346,143.687,-28.3071,18.2222,-0.00530996,0.00502578,0.0298503,0.000319046,0.00052811,0.00121169,0.00184549,143.647,-29.2945,-62.6334,-0.00242826,0.0025513,0.030109,0.000448767,0.000823614,0.00182379,0.00251984,4.29843,-13.7943,0.00365678,-0.00168654,-0.00554853,-0.00944217,0.000787164,0.000878338,0.00201124,0.00293074
24,144.16,-26.2108,177.356,0.0223802,-0.0317048,-0.0112769,0.000582153,0.000854554,0.00193962,0.00366366,142.501,-31.2693,96.8094,0.01289,-0.0253656,0.000886225,0.000381617,0.00058852,0.00136845,0.00229405,143.687,-28.3071,18.2222,0.00292815,-0.00237973,-0.0173411,0.000304696,0.000508203,0.00116521,0.00177544,143.647,-29.2945,-62.6334,-0.0229431,-0.00099754,-0.0129948,0.000453406,0.000836532,0.00185237,0.00255223,4.29843,-13.7943,0.00365678,-0.000809191,-0.0022225,-0.00372703,0.000799357,0.000866714,0.0019827,0.00289554
25,144.16,-26.2108,177.356,-0.205071,0.0107515,0.176646,0.000564426,0.00081724,0.00185712,0.00353412,142.501,-31.2693,96.8094,-0.107671,0.00716903,0.180753,0.000370391,0.0005646,0.00131382,0.00220852,143.687,-28.3071,18.2222,-0.0159693,0.0293173,0.166377,0.000300852,0.000505296,0.00115807,0.00175946,143.647,-29.2945,-62.6334,0.0647194,0.0242198,0.168049,0.000451115,0.000829428,0.00183763,0.00253344,4.29843,-13.7943,0.00365678,-0.000390726,-0.00492344,-0.00860737,0.000814765,0.000885382,0.00202541,0.00295877
26,144.16,-26.2108,177.356,-0.2806,-0.0980595,0.225573,0.000562438,0.000812818,0.00184739,0.0035198,142.501,-31.2693,96.8094,-0.149606,-0.0539478,0.231834,0.000361427,0.000554298,0.00128959,0.00216418,143.687,-28.3071,18.2222,-0.0243061,0.00640746,0.21482,0.000297717,0.000500985,0.0011463,0.00174859,143.647,-29.2945,-62.6334,0.0931836,0.0455412,0.216974,0.000459081,0.000842136,0.00186581,0.00257067,4.29843,-13.7943,0.00365678,-0.000762979,-0.00384883,-0.0106753,0.000809392,0.000878841,0.00201158,0.00293579
27,144.16,-26.2108,177.356,-0.17891,-0.0217548,0.160906,0.000587086,0.000850304,0.00193464,0.00368248,142.501,-31.2693,96.8094,-0.0934555,-0.0170548,0.163136,0.000362997,0.000557477,0.00129689,0.00217179,143.687,-28.3071,18.2222,-0.0131936,0.0171731,0.149902,0.000305654,0.00051103,0.0011706,0.00178892,143.647,-29.2945,-62.6334,0.0589775,0.0210585,0.148804,0.000456674,0.000844472,0.00186773,0.00257898,4.29843,-13.7943,0.00365678,-0.000977286,-0.00511543,-0.00987501,0.000800113,0.000871122,0.00199492,0.00291123
28,144.16,-26.2108,177.356,-0.201686,0.0105318,0.183516,0.000600846,0.00087254,0.00198048,0.00377697,142.501,-31.2693,96.8094,-0.104636,0.00369746,0.189154,0.000369862,0.000569109,0.00132329,0.00221625,143.687,-28.3071,18.2222,-0.0133195,0.0241014,0.173899,0.000319272,0.000532236,0.00121966,0.00186708,143.647,-29.2945,-62.6334,0.0721844,0.016547,0.176155,0.000451757,0.000832311,0.00184188,0.00254409,4.29843,-13.7943,0.00365678,0.000622398,-0.00307548,-0.00468459,0.000777726,0.000870208,0.00199377,0.00290725
29,144.16,-26.2108,177.356,-0.142795,0.00150255,0.134199,0.000558571,0.000820576,0.00186332,0.00353913,142.501,-31.2693,96.8094,-0.0730922,-0.000134019,0.144357,0.000373755,0.000574275,0.0013357,0.00223489,143.687,-28.3071,18.2222,-0.00717626,0.0230288,0.128087,0.000310861,0.000522608,0.00119703,0.00182152,143.647,-29.2945,-62.6334,0.0517617,0.0180919,0.131935,0.000452646,0.000840719,0.001861,0.00255879,4.29843,-13.7943,0.00365678,-0.000285371,-0.00524121,-0.00814633,0.000788992,0.000868241,0.00198777,0.00290319
30,144.16,-26.2108,177.356,-0.184178,0.060311,0.177878,0.000571338,0.000829948,0.00188638,0.00359425,142.501,-31.2693,96.8094,-0.0954595,0.0327869,0.188133,0.00036635,0.000562947,0.00130796,0.00220001,143.687,-28.3071,18.2222,-0.0104849,0.033282,0.170241,0.000309077,0.000517165,0.00118368,0.00180021,143.647,-29.2945,-62.6334,0.0687825,0.00902324,0.178008,0.00045476,0.000840749,0.00185961,0.00257348,4.29843,-13.7943,0.00365678,0.000204599,-0.00477693,-0.00612669,0.000793091,0.00086172,0.00197362,0.00287934
31,144.16,-26.2108,177.356,-0.0645149,-0.0278895,0.0673337,0.000591533,0.000851536,0.00193496,0.00366519,142.501,-31.2693,96.8094,-0.0327422,-0.0286424,0.0774345,0.000357435,0.000545326,0.00126843,0.00213581,143.687,-28.3071,18.2222,-0.00191807,0.00341329,0.0619918,0.000299521,0.000502168,0.00115079,0.00174376,143.647,-29.2945,-62.6334,0.020488,0.00832788,0.0705658,0.000455705,0.000844011,0.00186828,0.00257526,4.29843,-13.7943,0.00365678,-0.00100352,-0.00606055,-0.0105489,0.000789841,0.000862558,0.0019746,0.002882
32,144.16,-26.2108,177.356,-0.147016,-0.000463827,0.131273,0.000572105,0.000836935,0.00189871,0.00360179,142.501,-31.2693,96.8094,-0.0771763,-0.0046071,0.147979,0.000378009,0.000573049,0.00133319,0.00224265,143.687,-28.3071,18.2222,-0.00925099,0.0181651,0.129901,0.000292313,0.000492323,0.00112754,0.0017101,143.647,-29.2945,-62.6334,0.0525183,0.0173863,0.144118,0.000460688,0.00086211,0.00190591,0.00262884,4.29843,-13.7943,0.00365678,-0.000396523,-0.00532814,-0.00830256,0.000784032,0.000857981,0.0019629,0.00286574
33,144.16,-26.2108,177.356,-0.038188,-0.0249677,0.0346243,0.000572857,0.000829583,0.00188419,0.00359267,142.501,-31.2693,96.8094,-0.0203705,-0.0275447,0.0554409,0.000374204,0.000570648,0.00132827,0.00222808,143.687,-28.3071,18.2222,-0.00120488,0.0022899,0.0401548,0.00030348,0.00051157,0.00117241,0.00177859,143.647,-29.2945,-62.6334,0.00826776,0.0018607,0.0530362,0.000462534,0.000861182,0.00190441,0.00262166,4.29843,-13.7943,0.00365678,-0.00162069,-0.00703143,-0.0110905,0.000776698,0.000870508,0.00199413,0.00290614
34,144.16,-26.2108,177.356,-0.15754,-0.0336829,0.131474,0.000568089,0.00081943,0.00186079,0.00354339,142.501,-31.2693,96.8094,-0.0853551,-0.0348378,0.145547,0.000359403,0.000551096,0.00128265,0.00214709,143.687,-28.3071,18.2222,-0.0131287,0.00345597,0.134247,0.000290588,0.000491573,0.00112626,0.00170349,143.647,-29.2945,-62.6334,0.0506042,0.0127765,0.151747,0.000463623,0.000863009,0.00190901,0.00263169,4.29843,-13.7943,0.00365678,-0.000236343,-0.00387252,-0.00716012,0.000780878,0.000867969,0.0019896,0.00289822
35,144.16,-26.2108,177.356,-0.29846,0.0414402,0.237396,0.000575793,0.000829216,0.00188696,0.00359426,142.501,-31.2693,96.8094,-0.160975,0.0186162,0.260876,0.000385162,0.00058313,0.00135711,0.00228495,143.687,-28.3071,18.2222,-0.0250849,0.035504,0.25101,0.000313574,0.000531066,0.00121659,0.00183832,143.647,-29.2945,-62.6334,0.101784,0.0196428,0.271459,0.000453668,0.00083288,0.00184322,0.00254995,4.29843,-13.7943,0.00365678,0.000622948,-0.00346318,-0.00635071,0.00079647,0.000887457,0.00203305,0.00296311
36,144.16,-26.2108,177.356,-0.0518266,0.0369567,0.0392087,0.00057915,0.000834469,0.00189689,0.00361365,142.501,-31.2693,96.8094,-0.0289249,0.00678887,0.0676879,0.000374509,0.000572409,0.00132978,0.00223899,143.687,-28.3071,18.2222,-0.00306138,0.0151586,0.0548947,0.000306916,0.000520662,0.00119088,0.00180524,143.647,-29.2945,-62.6334,0.00928834,-0.00702412,0.0794249,0.000458393,0.00083956,0.00185864,0.00257198,4.29843,-13.7943,0.00365678,-0.000612383,-0.00315674,-0.0031194,0.000794739,0.000868866,0.00198947,0.00290035
37,144.16,-26.2108,177.356,-0.0690672,-0.0186766,0.038491,0.000585526,0.000851074,0.00193312,0.00368315,142.501,-31.2693,96.8094,-0.0395433,-0.0250401,0.0723946,0.000410745,0.000629199,0.00146183,0.00245907,143.687,-28.3071,18.2222,-0.0050521,0.00662448,0.0617045,0.000330694,0.000550855,0.00126256,0.0019219,143.647,-29.2945,-62.6334,0.0116958,0.00778488,0.0898732,0.000457299,0.000842322,0.00186498,0.00257243,4.29843,-13.7943,0.00365678,-0.00107014,-0.00532759,-0.0100655,0.000814086,0.000875736,0.00200249,0.00291973
38,144.16,-26.2108,177.356,-0.206046,-0.0281539,0.142659,0.000568119,0.000827321,0.00188019,0.0035804,142.501,-31.2693,96.8094,-0.113864,-0.0250778,0.178145,0.000353095,0.000549823,0.00127684,0.0021333,143.687,-28.3071,18.2222,-0.0173729,0.012238,0.166084,0.000294074,0.000493746,0.00113043,0.00172465,143.647,-29.2945,-62.6334,0.0616401,0.0242953,0.200431,0.000461284,0.000849245,0.0018796,0.0025986,4.29843,-13.7943,0.00365678,0.00027792,-0.00174079,-0.00421238,0.00077765,0.000884241,0.00202778,0.00294993
39,144.16,-26.2108,177.356,-0.234915,-0.0101449,0.158814,0.000542091,0.000780404,0.001774,0.00337349,142.501,-31.2693,96.8094,-0.13043,-0.0144465,0.197504,0.00033729,0.000519626,0.00120883,0.00202217,143.687,-28.3071,18.2222,-0.0199235,0.0177662,0.185754,0.000293843,0.000488454,0.00112058,0.00171048,143.647,-29.2945,-62.6334,0.069844,0.0207548,0.221073,0.000460781,0.000847647,0.00187651,0.00259508,4.29843,-13.7943,0.00365678,-0.000535856,-0.00578773,-0.0118548,0.000781188,0.000889541,0.00203955,0.00296937
40,144.16,-26.2108,177.356,-0.0577928,-0.0598903,0.0146185,0.000525883,0.000761248,0.00173058,0.00329185,142.501,-31.2693,96.8094,-0.0361918,-0.0568042,0.0510226,0.0003377,0.000520646,0.00121015,0.00202794,143.687,-28.3071,18.2222,-0.00480716,-0.0132664,0.0403916,0.000315024,0.000530889,0.00121701,0.00184892,143.647,-29.2945,-62.6334,0.000593147,0.0027236,0.0810592,0.000456735,0.000837455,0.00185417,0.0025676,4.29843,-13.7943,0.00365678,-0.00122168,-0.00328278,-0.00615049,0.000801685,0.000882217,0.00201984,0.00294384
41,144.16,-26.2108,177.356,-0.0921044,-0.0772416,0.0436607,0.000549636,0.000790968,0.0017983,0.00343001,142.501,-31.2693,96.8094,-0.0535849,-0.0622706,0.0778735,0.000361797,0.000558443,0.00129763,0.00217589,143.687,-28.3071,18.2222,-0.00488937,-0.00324551,0.0676407,0.00030995,0.00052211,0.00119721,0.00181625,143.647,-29.2945,-62.6334,0.0150525,0.0260479,0.10535,0.00045252,0.000831339,0.00184108,0.00254361,4.29843,-13.7943,0.00365678,-0.000727815,-0.00388041,-0.00981026,0.000816228,0.00089037,0.00203885,0.00297068
42,144.16,-26.2108,177.356,-0.0147716,0.0354599,-0.000562112,0.000587305,0.000852015,0.00193725,0.00369022,142.501,-31.2693,96.8094,-0.0112868,-0.00127997,0.0366751,0.000355023,0.000546224,0.00126927,0.00213135,143.687,-28.3071,18.2222,0.00454085,0.00685278,0.0251198,0.000300083,0.000502057,0.00114957,0.0017538,143.647,-29.2945,-62.6334,-0.0104154,-0.0132281,0.0688183,0.000454144,0.000834432,0.00184838,0.0025515,4.29843,-13.7943,0.00365678,0.000322912,-0.000688629,-1.35786e-05,0.000790779,0.00088967,0.00204005,0.00297122
43,144.16,-26.2108,177.356,-0.257263,0.0225517,0.18459,0.000568301,0.000813037,0.00185139,0.00353047,142.501,-31.2693,96.8094,-0.141046,0.000841861,0.221001,0.000354772,0.000542788,0.00126161,0.00211891,143.687,-28.3071,18.2222,-0.0168835,0.0269261,0.214163,0.000301235,0.000501974,0.00115145,0.00174652,143.647,-29.2945,-62.6334,0.0771981,0.0192322,0.253827,0.000450866,0.000838081,0.00185416,0.00255591,4.29843,-13.7943,0.00365678,0.000253792,-0.00424477,-0.00738783,0.000789639,0.00088036,0.00201643,0.00293782
