"R0",,,,,,,,,,,"R1",,,,,,,,,,"R2",,,,,,,,,,"R3",,,,,,,,,,"R4",,,,,,,,,
"Index [1]","X [mm]","Y [mm]","Z [mm]","U [mm]","V [mm]","W [mm]","Sigma_X [mm]","Sigma_Y [mm]","Sigma_Z [mm]","sigma [pixel]","X [mm]","Y [mm]","Z [mm]","U [mm]","V [mm]","W [mm]","Sigma_X [mm]","Sigma_Y [mm]","Sigma_Z [mm]","sigma [pixel]","X [mm]","Y [mm]","Z [mm]","U [mm]","V [mm]","W [mm]","Sigma_X [mm]","Sigma_Y [mm]","Sigma_Z [mm]","sigma [pixel]","X [mm]","Y [mm]","Z [mm]","U [mm]","V [mm]","W [mm]","Sigma_X [mm]","Sigma_Y [mm]","Sigma_Z [mm]","sigma [pixel]","X [mm]","Y [mm]","Z [mm]","U [mm]","V [mm]","W [mm]","Sigma_X [mm]","Sigma_Y [mm]","Sigma_Z [mm]","sigma [pixel]"
10,155.675,-33.3465,173.747,0.121324,0.0326307,-0.151917,0.000535743,0.000794231,0.00183016,0.00344237,154.231,-33.2532,104.349,0.0594629,0.0244792,-0.129168,0.000307594,0.000468428,0.00110648,0.00184259,153.775,-32.2891,33.6649,0.016757,0.0176885,-0.183149,0.000396026,0.00064719,0.00151158,0.00224163,151.474,-32.3562,-35.6387,-0.0432515,0.00211932,-0.149155,0.000442911,0.000789991,0.00180181,0.00230347,6.24767,-13.8138,-0.00458633,0.000639348,0.0018864,0.00595357,0.000938405,0.000984605,0.00224897,0.00316748
11,155.675,-33.3465,173.747,0.0642568,0.07549,-0.111864,0.000539249,0.0007983,0.00183991,0.00345811,154.231,-33.2532,104.349,0.0215625,0.0531189,-0.0806291,0.000309594,0.000471465,0.00111369,0.00185618,153.775,-32.2891,33.6649,0.00345194,0.0289194,-0.142536,0.000387233,0.000638457,0.00148957,0.00220323,151.474,-32.3562,-35.6387,-0.0340779,0.000678443,-0.109829,0.000430227,0.000769208,0.00175384,0.00223803,6.24767,-13.8138,-0.00458633,-0.00105869,-0.00506256,-0.0035108,0.00093819,0.00096609,0.00220537,0.00310891
12,155.675,-33.3465,173.747,0.191354,-0.0819652,-0.233397,0.000524449,0.000775842,0.0017876,0.00335929,154.231,-33.2532,104.349,0.0939182,-0.0486079,-0.192525,0.000327251,0.000496683,0.00117378,0.00196168,153.775,-32.2891,33.6649,0.0258689,-0.0176996,-0.260558,0.000398122,0.000654234,0.0015273,0.00226051,151.474,-32.3562,-35.6387,-0.0632998,0.0112285,-0.226839,0.000436722,0.000781583,0.00178258,0.00227612,6.24767,-13.8138,-0.00458633,-0.000220596,0.0013413,0.00437571,0.000927207,0.00097606,0.00222918,0.00313943
13,155.675,-33.3465,173.747,0.0485688,0.0363797,-0.101949,0.000514049,0.000758935,0.00174864,0.00329027,154.231,-33.2532,104.349,0.0085511,0.0298048,-0.0584518,0.000318547,0.000484686,0.00114487,0.00191424,153.775,-32.2891,33.6649,0.00221265,0.0230524,-0.135402,0.000420632,0.0006906,0.0016109,0.00238651,151.474,-32.3562,-35.6387,-0.0272253,0.0162166,-0.10526,0.000434192,0.000776089,0.00177022,0.00226082,6.24767,-13.8138,-0.00458633,-0.000226232,-0.00417445,-0.00359159,0.000933336,0.000968172,0.0022098,0.00311489
14,155.675,-33.3465,173.747,0.0935084,0.0195628,-0.14118,0.000528435,0.000775665,0.0017879,0.00337198,154.231,-33.2532,104.349,0.0351395,0.021269,-0.0875278,0.000388649,0.00059038,0.001395,0.0023315,153.775,-32.2891,33.6649,0.012035,0.0199124,-0.168029,0.00043463,0.000706451,0.00165256,0.00245016,151.474,-32.3562,-35.6387,-0.0350501,0.017819,-0.142991,0.00045196,0.000806727,0.00183986,0.00235144,6.24767,-13.8138,-0.00458633,-0.000799937,0.000184753,0.00270468,0.000935635,0.000967143,0.00220664,0.00311172
15,155.675,-33.3465,173.747,0.0367464,0.0505347,-0.0918107,0.00051988,0.000764278,0.00176174,0.00331515,154.231,-33.2532,104.349,0.00303357,0.0438457,-0.0361543,0.000373616,0.000568106,0.00134175,0.00224297,153.775,-32.2891,33.6649,0.00511325,0.0312807,-0.123985,0.000423209,0.000686708,0.00160684,0.00238021,151.474,-32.3562,-35.6387,-0.0181806,0.0191866,-0.0987434,0.000461491,0.000824489,0.00187908,0.00240546,6.24767,-13.8138,-0.00458633,-0.000149502,-0.00254573,-0.000775639,0.000953315,0.000978334,0.00223324,0.00314988
16,155.675,-33.3465,173.747,0.08703,-0.000551532,-0.133518,0.000501909,0.000739764,0.00170448,0.00320853,154.231,-33.2532,104.349,0.0337366,0.0143039,-0.0803972,0.000317628,0.000484406,0.00114433,0.00190829,153.775,-32.2891,33.6649,0.0174976,0.022025,-0.172513,0.000410156,0.000669555,0.00156537,0.00231865,151.474,-32.3562,-35.6387,-0.0266716,0.0264799,-0.147482,0.000430564,0.000767333,0.00174982,0.00223581,6.24767,-13.8138,-0.00458633,-0.000239514,-0.000571383,0.00188944,0.000942948,0.000980259,0.0022376,0.00315652
17,155.675,-33.3465,173.747,0.181014,0.0546833,-0.202067,0.000508062,0.000749803,0.00172826,0.00324645,154.231,-33.2532,104.349,0.0906916,0.0448755,-0.15393,0.00032259,0.000491209,0.00115968,0.00193573,153.775,-32.2891,33.6649,0.0375833,0.0299816,-0.25009,0.000423217,0.000690205,0.00161334,0.00239097,151.474,-32.3562,-35.6387,-0.0454333,0.00772637,-0.218632,0.000428018,0.000761673,0.00173717,0.00222165,6.24767,-13.8138,-0.00458633,1.30979e-05,-0.00187726,0.00369884,0.000943078,0.000974456,0.00222345,0.0031372
18,155.675,-33.3465,173.747,0.0524057,0.0592302,-0.0827899,0.000516526,0.000763014,0.00175796,0.00330832,154.231,-33.2532,104.349,0.014661,0.053098,-0.0455217,0.000315352,0.000480207,0.00113342,0.00189226,153.775,-32.2891,33.6649,0.0158276,0.043469,-0.140054,0.000386691,0.000633073,0.00147997,0.00219006,151.474,-32.3562,-35.6387,-0.0166332,0.018196,-0.105879,0.00041278,0.000734969,0.00167661,0.00214449,6.24767,-13.8138,-0.00458633,-0.000252118,-0.000702359,0.00250741,0.000948097,0.000971557,0.00221866,0.0031294
19,155.675,-33.3465,173.747,0.113067,0.0300208,-0.138178,0.000515949,0.000758318,0.00174769,0.00330035,154.231,-33.2532,104.349,0.0516019,0.0349193,-0.105445,0.000308717,0.000470484,0.00111055,0.00185338,153.775,-32.2891,33.6649,0.0275342,0.032638,-0.203857,0.000388892,0.000635569,0.00148658,0.0021955,151.474,-32.3562,-35.6387,-0.0289087,0.016465,-0.155206,0.000420269,0.000748392,0.00170656,0.00218167,6.24767,-13.8138,-0.00458633,-7.34598e-05,-0.00280725,-0.000894296,0.000942865,0.000967293,0.00220862,0.00311496
20,155.675,-33.3465,173.747,0.110251,0.0943278,-0.117363,0.000521933,0.000768381,0.00177021,0.0033364,154.231,-33.2532,104.349,0.0526996,0.0813597,-0.0895231,0.00030794,0.000469326,0.00110947,0.00185046,153.775,-32.2891,33.6649,0.0293785,0.0581171,-0.180229,0.000399902,0.000656916,0.00153408,0.00226491,151.474,-32.3562,-35.6387,-0.0246605,0.0184487,-0.128046,0.000423777,0.000754685,0.00172162,0.00219638,6.24767,-13.8138,-0.00458633,0.000630674,0.000897933,0.00650975,0.000949315,0.000974934,0.00222514,0.00313835
21,155.675,-33.3465,173.747,0.0323338,0.0920632,-0.0555964,0.000504039,0.000744309,0.00171475,0.00323474,154.231,-33.2532,104.349,0.00873743,0.0805369,-0.0326783,0.000315166,0.00048148,0.00113801,0.00189594,153.775,-32.2891,33.6649,0.0136556,0.0535276,-0.115915,0.000394548,0.000647586,0.00151138,0.00222146,151.474,-32.3562,-35.6387,-0.0079673,0.0168176,-0.053129,0.000438686,0.000780568,0.00177961,0.00227542,6.24767,-13.8138,-0.00458633,0.00075699,-0.002664,-0.000196118,0.000930214,0.000983999,0.00224666,0.00316745
22,155.675,-33.3465,173.747,0.0808544,0.070364,-0.0975628,0.000510784,0.000755632,0.00174119,0.00327257,154.231,-33.2532,104.349,0.0405311,0.0700354,-0.0777626,0.000317194,0.000484586,0.00114475,0.00191063,153.775,-32.2891,33.6649,0.0219293,0.0510273,-0.14182,0.000398647,0.000652979,0.00152554,0.00224954,151.474,-32.3562,-35.6387,-0.0195351,0.0174991,-0.0857915,0.000421264,0.000751014,0.00171221,0.00218954,6.24767,-13.8138,-0.00458633,-0.000817454,-0.00154127,0.00109525,0.000926492,0.000968263,0.00220989,0.00311501
23,155.675,-33.3465,173.747,0.118177,0.00979171,-0.132737,0.000531995,0.000786064,0.00181154,0.003408,154.231,-33.2532,104.349,0.0659584,0.030077,-0.119177,0.000308337,0.000471369,0.00111357,0.00185177,153.775,-32.2891,33.6649,0.0276043,0.027905,-0.173881,0.000402321,0.000657952,0.00153793,0.00227746,151.474,-32.3562,-35.6387,-0.0289438,0.0189149,-0.119922,0.000420985,0.000750209,0.00171141,0.00218514,6.24767,-13.8138,-0.00458633,-0.000217658,-0.000325338,0.00241469,0.000934545,0.000980146,0.00223832,0.00315404
24,155.675,-33.3465,173.747,0.0787753,0.0954371,-0.0806953,0.00053125,0.000783293,0.00180508,0.00339992,154.231,-33.2532,104.349,0.0459227,0.0905499,-0.0753188,0.000301903,0.000459326,0.00108581,0.00181145,153.775,-32.2891,33.6649,0.0226986,0.0617244,-0.117753,0.000394264,0.000647005,0.0015105,0.00223216,151.474,-32.3562,-35.6387,-0.0175402,0.0263842,-0.0704539,0.000420181,0.000749219,0.00170954,0.00218081,6.24767,-13.8138,-0.00458633,0.000354159,-0.00123148,0.00269493,0.000959538,0.000985302,0.00224886,0.00317061
25,155.675,-33.3465,173.747,0.071488,0.0245445,-0.083115,0.00050924,0.000751898,0.00173237,0.00326096,154.231,-33.2532,104.349,0.042133,0.0432467,-0.0823749,0.000300943,0.000460556,0.00108806,0.00180948,153.775,-32.2891,33.6649,0.0184847,0.034637,-0.123183,0.000390271,0.000643349,0.00150033,0.00221651,151.474,-32.3562,-35.6387,-0.0211254,0.0240273,-0.0751642,0.000432707,0.000769579,0.00175555,0.00224145,6.24767,-13.8138,-0.00458633,-0.000224568,-0.00126882,0.000756271,0.000946879,0.000965121,0.00220193,0.0031052
26,155.675,-33.3465,173.747,0.125427,0.0311978,-0.119468,0.000504551,0.00074324,0.00171323,0.00322461,154.231,-33.2532,104.349,0.0747811,0.0498296,-0.123113,0.000324687,0.000496045,0.00117134,0.00195557,153.775,-32.2891,33.6649,0.0284006,0.0378496,-0.162709,0.000407146,0.000666105,0.00155655,0.00230737,151.474,-32.3562,-35.6387,-0.0349275,0.0210932,-0.117623,0.000428377,0.00076003,0.00173181,0.00221932,6.24767,-13.8138,-0.00458633,-0.000179201,0.000410167,0.00401025,0.000919838,0.00095704,0.0021844,0.00308073
27,155.675,-33.3465,173.747,0.250876,0.0555976,-0.221459,0.000509038,0.000754547,0.00173838,0.00326155,154.231,-33.2532,104.349,0.150409,0.0632767,-0.229652,0.000330235,0.00050454,0.00119105,0.00198793,153.775,-32.2891,33.6649,0.0508728,0.0354615,-0.272069,0.000396698,0.000648298,0.00151415,0.00224982,151.474,-32.3562,-35.6387,-0.0649379,0.00546883,-0.212243,0.000432328,0.00076741,0.00174838,0.00223992,6.24767,-13.8138,-0.00458633,-0.000537331,-0.00331651,0.00228789,0.000945867,0.000988207,0.0022543,0.00318179
28,155.675,-33.3465,173.747,0.183196,0.0561898,-0.154365,0.000508465,0.000757651,0.00174494,0.00326889,154.231,-33.2532,104.349,0.111175,0.0694212,-0.167463,0.000372511,0.000567964,0.00134071,0.00223765,153.775,-32.2891,33.6649,0.0386062,0.0461245,-0.212124,0.000428424,0.000698827,0.00163379,0.00242253,151.474,-32.3562,-35.6387,-0.0542149,0.0153921,-0.143632,0.000432972,0.000772551,0.00176092,0.00225214,6.24767,-13.8138,-0.00458633,-0.000803042,-0.000697021,0.00446068,0.00095241,0.000984945,0.00224694,0.00316657
29,155.675,-33.3465,173.747,0.102884,0.0693783,-0.0877863,0.000521275,0.000771851,0.0017799,0.00334573,154.231,-33.2532,104.349,0.0655995,0.0843126,-0.105302,0.000325122,0.000495131,0.00116904,0.00194993,153.775,-32.2891,33.6649,0.0235832,0.0563646,-0.157116,0.00041588,0.000680195,0.00158997,0.0023521,151.474,-32.3562,-35.6387,-0.0412407,0.0263466,-0.0742574,0.000421907,0.000755147,0.00172187,0.00219757,6.24767,-13.8138,-0.00458633,-0.000165877,-0.00348827,0.000185871,0.000947097,0.00096608,0.00220373,0.00311212
30,155.675,-33.3465,173.747,0.0215968,0.0788153,-0.011266,0.00051209,0.000753728,0.00173854,0.00327684,154.231,-33.2532,104.349,0.0183379,0.0950377,-0.0307347,0.000301725,0.000460274,0.00108757,0.00181325,153.775,-32.2891,33.6649,0.00656915,0.0653147,-0.0784954,0.000399352,0.000654913,0.00152941,0.0022673,151.474,-32.3562,-35.6387,-0.0294996,0.0288476,0.00902266,0.000425742,0.000762424,0.00173818,0.00222422,6.24767,-13.8138,-0.00458633,-5.8524e-05,-0.00114443,0.00116987,0.000935914,0.000969346,0.00221144,0.00312432
31,155.675,-33.3465,173.747,0.0390581,0.000368165,-0.0405836,0.000515108,0.000758258,0.00174856,0.00329108,154.231,-33.2532,104.349,0.0297197,0.0467768,-0.0564735,0.000303173,0.00046244,0.00109255,0.00182268,153.775,-32.2891,33.6649,0.00639966,0.0395008,-0.105845,0.000407668,0.000671808,0.00156666,0.00231807,151.474,-32.3562,-35.6387,-0.0406071,0.0313196,-0.0115499,0.000432246,0.000769418,0.00175525,0.0022423,6.24767,-13.8138,-0.00458633,5.51763e-05,-0.00141428,-0.000842849,0.000937086,0.000975684,0.00222611,0.00313912
32,155.675,-33.3465,173.747,0.0921502,0.0591554,-0.069977,0.000522823,0.000770287,0.00177577,0.00333985,154.231,-33.2532,104.349,0.0619823,0.0848546,-0.0856074,0.000302812,0.000461358,0.00108968,0.00182055,153.775,-32.2891,33.6649,0.014002,0.0529208,-0.128953,0.000409143,0.000673554,0.00157223,0.00232228,151.474,-32.3562,-35.6387,-0.0539668,0.0193095,-0.0423916,0.000438704,0.000781202,0.00178231,0.00227583,6.24767,-13.8138,-0.00458633,-0.000442029,0.000235685,0.00425687,0.000918801,0.000967476,0.00220879,0.0031129
33,155.675,-33.3465,173.747,0.182033,0.00491437,-0.159237,0.000517335,0.000762147,0.00175792,0.00330863,154.231,-33.2532,104.349,0.113824,0.0480684,-0.171722,0.000298647,0.000456195,0.00107808,0.00179256,153.775,-32.2891,33.6649,0.0253954,0.0255051,-0.213489,0.000405141,0.000665604,0.00155347,0.00230058,151.474,-32.3562,-35.6387,-0.0763313,0.00941049,-0.132022,0.000444676,0.000794085,0.00181181,0.00231048,6.24767,-13.8138,-0.00458633,-0.000994877,-0.00270528,0.000564723,0.000913669,0.000959608,0.0021908,0.00309103
34,155.675,-33.3465,173.747,-0.131296,0.0134804,0.114291,0.000512756,0.000757381,0.00174553,0.00328391,154.231,-33.2532,104.349,-0.0743249,0.0680618,0.101138,0.000303703,0.000463938,0.00109596,0.00182938,153.775,-32.2891,33.6649,-0.0342324,0.0511616,0.0557391,0.000395558,0.00064837,0.0015135,0.00224348,151.474,-32.3562,-35.6387,-0.00371941,0.0493038,0.12516,0.000436452,0.000778377,0.00177559,0.00226722,6.24767,-13.8138,-0.00458633,1.06156e-05,-0.00205409,-0.0049261,0.000930456,0.000974181,0.00222429,0.00313739
35,155.675,-33.3465,173.747,0.152597,0.0221941,-0.122736,0.000514734,0.00076024,0.00175323,0.00329391,154.231,-33.2532,104.349,0.0927297,0.0654927,-0.129581,0.000314151,0.000476748,0.00112592,0.00187952,153.775,-32.2891,33.6649,0.0151167,0.0325381,-0.175202,0.000403039,0.000662966,0.00154643,0.00228617,151.474,-32.3562,-35.6387,-0.0630158,0.0214116,-0.10949,0.000426329,0.0007579,0.0017284,0.00220985,6.24767,-13.8138,-0.00458633,-0.000273278,-0.00133997,0.00180218,0.000923103,0.000977876,0.0022332,0.00314753
36,155.675,-33.3465,173.747,-0.0238177,0.0367337,0.0287865,0.000515186,0.000760653,0.00175248,0.00330058,154.231,-33.2532,104.349,-0.0132738,0.0886536,0.030251,0.000307048,0.000465071,0.0010987,0.00183413,153.775,-32.2891,33.6649,-0.0174066,0.0545424,-0.0234369,0.000415608,0.000684054,0.001596,0.00235489,151.474,-32.3562,-35.6387,-0.0200291,0.0466791,0.0336605,0.000431852,0.000770152,0.0017564,0.00224726,6.24767,-13.8138,-0.00458633,0.000140076,-0.000627513,-0.000374039,0.000928792,0.00095834,0.00218624,0.00308487
37,155.675,-33.3465,173.747,0.0117643,0.0762205,0.00615845,0.000515877,0.000761956,0.00175379,0.00330996,154.231,-33.2532,104.349,0.00765217,0.113786,0.0118757,0.000299374,0.000455517,0.0010769,0.00179234,153.775,-32.2891,33.6649,-0.00991936,0.0629625,-0.0494494,0.000407162,0.000670713,0.00156403,0.00231436,151.474,-32.3562,-35.6387,-0.0239593,0.0425449,0.00950408,0.000432625,0.000773544,0.00176471,0.00224861,6.24767,-13.8138,-0.00458633,0.000711876,-0.00212984,-0.000275713,0.000933479,0.000975519,0.00222647,0.00313773
38,155.675,-33.3465,173.747,-0.040492,0.0322666,0.0498862,0.000503427,0.000743325,0.00171252,0.00322582,154.231,-33.2532,104.349,-0.0250581,0.0891707,0.0554512,0.000304257,0.000465113,0.00109888,0.00182738,153.775,-32.2891,33.6649,-0.0194916,0.0578464,-0.00283664,0.000411849,0.00067658,0.00157897,0.00233382,151.474,-32.3562,-35.6387,-0.0128436,0.0493815,0.0510249,0.000441792,0.000788275,0.00179824,0.0022951,6.24767,-13.8138,-0.00458633,0.000157745,-0.000988952,-0.0020467,0.00094002,0.000980011,0.00223734,0.00315459
39,155.675,-33.3465,173.747,0.155836,-0.00944239,-0.120453,0.00049777,0.000734514,0.00169258,0.00318691,154.231,-33.2532,104.349,0.0905438,0.0542461,-0.114812,0.000309455,0.000473167,0.0011181,0.00186032,153.775,-32.2891,33.6649,0.0155548,0.0243333,-0.177611,0.000388065,0.000636299,0.0014863,0.00219768,151.474,-32.3562,-35.6387,-0.058401,0.0195218,-0.110281,0.000442252,0.000788806,0.00179991,0.00229513,6.24767,-13.8138,-0.00458633,-0.000743854,-0.00313523,-0.00146008,0.000928544,0.000977528,0.00223204,0.00314786
40,155.675,-33.3465,173.747,0.0918911,0.0470217,-0.0464406,0.000512539,0.000756044,0.00174221,0.00328237,154.231,-33.2532,104.349,0.0519642,0.0984664,-0.045213,0.000308911,0.000471273,0.00111375,0.00185734,153.775,-32.2891,33.6649,0.00685346,0.0544464,-0.0996548,0.000394883,0.00064449,0.00150648,0.00223171,151.474,-32.3562,-35.6387,-0.0412741,0.032374,-0.0224638,0.00043106,0.000765704,0.00174747,0.0022285,6.24767,-13.8138,-0.00458633,-0.000272603,0.000215328,0.0019819,0.000915561,0.000968078,0.00221229,0.00311523
41,155.675,-33.3465,173.747,0.204896,0.0155917,-0.139437,0.000508047,0.000751029,0.00173022,0.00325704,154.231,-33.2532,104.349,0.118011,0.0784547,-0.140185,0.000314224,0.000480084,0.00113385,0.00189317,153.775,-32.2891,33.6649,0.0277863,0.0388884,-0.189389,0.000415606,0.000677094,0.00158255,0.00235002,151.474,-32.3562,-35.6387,-0.0653873,0.025362,-0.102608,0.000434825,0.000771324,0.00175954,0.0022553,6.24767,-13.8138,-0.00458633,3.97956e-05,-0.00100401,0.00264019,0.000951055,0.000986999,0.00225439,0.00317845
42,155.675,-33.3465,173.747,0.186268,0.0567657,-0.108749,0.00052002,0.000766713,0.00176692,0.00333038,154.231,-33.2532,104.349,0.105224,0.106626,-0.115457,0.000309813,0.000473374,0.00111798,0.00186441,153.775,-32.2891,33.6649,0.0242988,0.0526239,-0.151136,0.000402476,0.000660145,0.00154173,0.00228561,151.474,-32.3562,-35.6387,-0.0598011,0.024483,-0.0638253,0.000421461,0.000750831,0.00171142,0.00219731,6.24767,-13.8138,-0.00458633,-0.000267655,-0.000127814,0.00438748,0.000951702,0.000965244,0.0022011,0.00310452
43,155.675,-33.3465,173.747,0.0447004,0.0902239,0.0150796,0.000531713,0.000782911,0.0018046,0.00339803,154.231,-33.2532,104.349,0.0193226,0.134982,0.00427067,0.0003789,0.000578795,0.00136642,0.00228755,153.775,-32.2891,33.6649,-0.00307012,0.0705836,-0.0235772,0.000428826,0.000704625,0.00164492,0.00243266,151.474,-32.3562,-35.6387,-0.0278122,0.0396247,0.058013,0.000424469,0.000754691,0.00171936,0.00220962,6.24767,-13.8138,-0.00458633,-0.000484215,-0.00306544,-0.00139755,0.000958635,0.000975825,0.00222676,0.00313997
