"R0",,,,,,,,,,,"R1",,,,,,,,,,"R2",,,,,,,,,,"R3",,,,,,,,,,"R4",,,,,,,,,
"Index [1]","X [mm]","Y [mm]","Z [mm]","U [mm]","V [mm]","W [mm]","Sigma_X [mm]","Sigma_Y [mm]","Sigma_Z [mm]","sigma [pixel]","X [mm]","Y [mm]","Z [mm]","U [mm]","V [mm]","W [mm]","Sigma_X [mm]","Sigma_Y [mm]","Sigma_Z [mm]","sigma [pixel]","X [mm]","Y [mm]","Z [mm]","U [mm]","V [mm]","W [mm]","Sigma_X [mm]","Sigma_Y [mm]","Sigma_Z [mm]","sigma [pixel]","X [mm]","Y [mm]","Z [mm]","U [mm]","V [mm]","W [mm]","Sigma_X [mm]","Sigma_Y [mm]","Sigma_Z [mm]","sigma [pixel]","X [mm]","Y [mm]","Z [mm]","U [mm]","V [mm]","W [mm]","Sigma_X [mm]","Sigma_Y [mm]","Sigma_Z [mm]","sigma [pixel]"
10,152.884,-17.4847,173.667,0.177955,0.0685666,-0.187187,0.000520543,0.000774784,0.00178047,0.00336589,150.724,-17.5112,104.232,0.0931745,0.0449157,-0.153897,0.000310869,0.000481303,0.0011365,0.0018701,150.034,-17.8199,33.4597,0.0271215,0.0309046,-0.195679,0.000396015,0.00065877,0.0015326,0.00226845,146.732,-17.8222,-35.7795,-0.0362652,0.0113448,-0.146911,0.00041547,0.000743129,0.00169416,0.00216605,4.63655,-13.8735,-0.00123898,-4.61046e-05,-0.000208875,0.00211659,0.000894604,0.000961134,0.00219306,0.00308139
11,152.884,-17.4847,173.667,-0.185218,0.00778374,0.119791,0.000519752,0.000776617,0.00178528,0.00336095,150.724,-17.5112,104.232,-0.128907,0.0104254,0.146258,0.000309127,0.000475186,0.00112171,0.00185605,150.034,-17.8199,33.4597,-0.0423648,0.020996,0.105448,0.000379152,0.000627904,0.00146294,0.00217169,146.732,-17.8222,-35.7795,0.0387176,0.0252059,0.146061,0.000425489,0.000764315,0.00174286,0.00223156,4.63655,-13.8735,-0.00123898,-4.2901e-05,-0.00164899,-0.005998,0.000886181,0.00095093,0.00217087,0.00304923
12,152.884,-17.4847,173.667,0.252819,-0.0421234,-0.250787,0.000527767,0.0007841,0.00180286,0.00339992,150.724,-17.5112,104.232,0.131032,-0.0248136,-0.223269,0.000313079,0.000478156,0.00112942,0.00186996,150.034,-17.8199,33.4597,0.0412659,0.0030354,-0.257099,0.000363789,0.000602489,0.00140387,0.00208446,146.732,-17.8222,-35.7795,-0.0529882,0.0230713,-0.215321,0.000437031,0.0007843,0.00178855,0.00229245,4.63655,-13.8735,-0.00123898,-0.00106606,-8.25813e-05,-0.00329373,0.000876482,0.000952122,0.00217432,0.00305341
13,152.884,-17.4847,173.667,0.0949296,-0.00225348,-0.107824,0.000539725,0.000799935,0.00183918,0.00347218,150.724,-17.5112,104.232,0.033517,0.000974993,-0.0861712,0.00030816,0.000471745,0.00111321,0.00184574,150.034,-17.8199,33.4597,0.0131226,0.0141004,-0.118731,0.000377233,0.000625363,0.00145665,0.00216515,146.732,-17.8222,-35.7795,-0.0185132,0.0203335,-0.0906883,0.000433371,0.000779369,0.00177759,0.00227056,4.63655,-13.8735,-0.00123898,-0.00072442,-0.00013433,-0.00105594,0.000877989,0.000951131,0.00216937,0.00304824
14,152.884,-17.4847,173.667,0.147233,-0.00790518,-0.151976,0.000539995,0.000801241,0.00184299,0.00347805,150.724,-17.5112,104.232,0.0648536,0.0039128,-0.134523,0.000306818,0.00047214,0.00111393,0.00184569,150.034,-17.8199,33.4597,0.0261479,0.0249511,-0.165036,0.000383214,0.000636683,0.00148156,0.00218863,146.732,-17.8222,-35.7795,-0.0262491,0.0377045,-0.146665,0.000419646,0.000754642,0.00171985,0.00220236,4.63655,-13.8735,-0.00123898,-0.000238001,-0.000987181,-0.00299934,0.000894882,0.000959059,0.00218758,0.00306993
15,152.884,-17.4847,173.667,0.291662,0.0604435,-0.26445,0.000513026,0.000766245,0.00176055,0.00332518,150.724,-17.5112,104.232,0.151035,0.043327,-0.253282,0.000327584,0.000500971,0.00118267,0.0019625,150.034,-17.8199,33.4597,0.0562087,0.0347626,-0.28149,0.000392607,0.00065464,0.00152343,0.00225325,146.732,-17.8222,-35.7795,-0.0553196,0.0193554,-0.268139,0.000423474,0.000757052,0.00172341,0.00221752,4.63655,-13.8735,-0.00123898,-0.000473195,-0.000512868,0.00196751,0.000873732,0.000938717,0.00214249,0.00300919
16,152.884,-17.4847,173.667,0.124316,0.0130738,-0.117336,0.000516488,0.000771068,0.00177296,0.00334376,150.724,-17.5112,104.232,0.0526565,0.016824,-0.113399,0.000341771,0.000523372,0.00123577,0.00204508,150.034,-17.8199,33.4597,0.0268626,0.029526,-0.142359,0.00039678,0.000660408,0.00153858,0.00227519,146.732,-17.8222,-35.7795,-0.0189507,0.0341817,-0.134795,0.000417525,0.000748776,0.00170357,0.00218383,4.63655,-13.8735,-0.00123898,-0.00100213,0.000165414,0.000292604,0.000895335,0.000959237,0.00218872,0.00307367
17,152.884,-17.4847,173.667,0.162196,0.0715648,-0.140081,0.000524188,0.000776381,0.00178576,0.00337533,150.724,-17.5112,104.232,0.0767389,0.0556152,-0.13704,0.000342658,0.000526071,0.00124149,0.00205474,150.034,-17.8199,33.4597,0.0364854,0.0432514,-0.171057,0.000390126,0.000646624,0.00150748,0.00222621,146.732,-17.8222,-35.7795,-0.024281,0.0234317,-0.163605,0.00041728,0.000748617,0.00170535,0.00218623,4.63655,-13.8735,-0.00123898,0.000149145,0.00313635,0.00573706,0.000889103,0.000958735,0.00218904,0.0030718
18,152.884,-17.4847,173.667,0.125027,0.0986542,-0.110521,0.000531483,0.000787273,0.00181078,0.0034202,150.724,-17.5112,104.232,0.0571141,0.0747941,-0.104104,0.000301723,0.000464777,0.00109677,0.00181458,150.034,-17.8199,33.4597,0.0302556,0.0509614,-0.142085,0.000372367,0.000617908,0.00143928,0.00212945,146.732,-17.8222,-35.7795,-0.0162764,0.0173688,-0.13185,0.000421731,0.000756958,0.00172468,0.00221134,4.63655,-13.8735,-0.00123898,4.60646e-05,-0.000980436,0.00261128,0.000908433,0.000958425,0.00218729,0.00307331
19,152.884,-17.4847,173.667,0.096955,0.0586373,-0.0823724,0.000536478,0.000794118,0.00182501,0.00345557,150.724,-17.5112,104.232,0.0422265,0.0532163,-0.073914,0.000314545,0.000482565,0.00113954,0.00188254,150.034,-17.8199,33.4597,0.0262688,0.0464249,-0.119007,0.000370139,0.000612422,0.00142695,0.00211257,146.732,-17.8222,-35.7795,-0.0108214,0.0310354,-0.0991116,0.000418759,0.000753121,0.00171686,0.00219879,4.63655,-13.8735,-0.00123898,0.000611926,0.00482052,0.0082334,0.000920861,0.000966563,0.00220376,0.00309554
20,152.884,-17.4847,173.667,0.159405,0.0317831,-0.150464,0.00052104,0.000774057,0.00177941,0.00336599,150.724,-17.5112,104.232,0.082017,0.0416847,-0.129818,0.000306707,0.000470663,0.00111105,0.00183768,150.034,-17.8199,33.4597,0.0379933,0.0419955,-0.182634,0.000382531,0.000637609,0.00148451,0.00218924,146.732,-17.8222,-35.7795,-0.0251604,0.0338436,-0.154727,0.000411083,0.00074049,0.00168706,0.00215917,4.63655,-13.8735,-0.00123898,2.96938e-05,-0.000551376,0.00146247,0.000924543,0.000962587,0.00219532,0.00308262
21,152.884,-17.4847,173.667,0.00239913,0.0514079,-0.0202631,0.000511351,0.000762459,0.00175108,0.00331134,150.724,-17.5112,104.232,-0.0097613,0.0563355,0.00298762,0.000309453,0.000474219,0.00111996,0.00185364,150.034,-17.8199,33.4597,0.0099339,0.0491328,-0.0572944,0.000392348,0.000655206,0.00152418,0.00224714,146.732,-17.8222,-35.7795,0.00779735,0.034997,-0.0271961,0.000418114,0.000752073,0.00171388,0.00219097,4.63655,-13.8735,-0.00123898,0.000390276,0.00223162,0.00342583,0.000884768,0.000944601,0.00215694,0.00302818
22,152.884,-17.4847,173.667,0.174321,0.0564108,-0.178241,0.000521387,0.000773543,0.00177654,0.00336146,150.724,-17.5112,104.232,0.0968004,0.0576046,-0.149714,0.000313148,0.000480906,0.00113517,0.00188023,150.034,-17.8199,33.4597,0.0433866,0.0464246,-0.212126,0.000386857,0.000639902,0.00149071,0.00220199,146.732,-17.8222,-35.7795,-0.0292247,0.0273192,-0.17394,0.000407348,0.000731584,0.00166679,0.00213416,4.63655,-13.8735,-0.00123898,-0.00109537,-0.00325362,-0.00225834,0.00088838,0.000955311,0.0021804,0.00306055
23,152.884,-17.4847,173.667,0.0942547,0.0683134,-0.115879,0.000533734,0.00079162,0.0018189,0.00343952,150.724,-17.5112,104.232,0.0529011,0.0688456,-0.0829024,0.000311973,0.000482038,0.00113731,0.00187769,150.034,-17.8199,33.4597,0.0313174,0.05268,-0.14922,0.000371675,0.000613027,0.00142893,0.00211989,146.732,-17.8222,-35.7795,-0.0108469,0.0308166,-0.108452,0.000421489,0.00075361,0.00171796,0.00220663,4.63655,-13.8735,-0.00123898,0.000260195,0.000654049,0.00157471,0.00088947,0.000951333,0.00217072,0.00304872
24,152.884,-17.4847,173.667,-0.0462644,0.0750333,-0.00735558,0.000524319,0.000782966,0.00179918,0.00339828,150.724,-17.5112,104.232,-0.0276691,0.0783309,0.0250311,0.00030942,0.00047768,0.00112701,0.00185982,150.034,-17.8199,33.4597,0.00579363,0.0636328,-0.0426701,0.000387221,0.000639416,0.00148987,0.0022135,146.732,-17.8222,-35.7795,0.0164808,0.0386814,-0.00276816,0.000399928,0.000719074,0.00163874,0.00209358,4.63655,-13.8735,-0.00123898,-0.00048225,-0.000335397,-0.000613423,0.000892132,0.000947182,0.00216161,0.00303575
25,152.884,-17.4847,173.667,0.0975931,0.0820836,-0.13607,0.000510606,0.000763358,0.00175279,0.00331138,150.724,-17.5112,104.232,0.0605877,0.0833817,-0.0996649,0.00031904,0.000489809,0.00115603,0.00191667,150.034,-17.8199,33.4597,0.0351104,0.0583754,-0.172626,0.000390663,0.000645141,0.00150275,0.00223023,146.732,-17.8222,-35.7795,-0.0151977,0.0312327,-0.11588,0.000406009,0.000727752,0.00165807,0.00212732,4.63655,-13.8735,-0.00123898,0.00027518,0.000135445,0.00289866,0.000904783,0.00095322,0.00217472,0.0030551
26,152.884,-17.4847,173.667,-0.0654121,0.0313722,-0.0118956,0.000520382,0.000777068,0.0017854,0.00337018,150.724,-17.5112,104.232,-0.035236,0.058474,0.0181095,0.000307461,0.000474499,0.00112026,0.00184927,150.034,-17.8199,33.4597,0.00391157,0.0561949,-0.0564009,0.000383351,0.000635291,0.00147935,0.00219388,146.732,-17.8222,-35.7795,0.014809,0.0493247,0.00356126,0.000422053,0.000757053,0.0017244,0.00221583,4.63655,-13.8735,-0.00123898,-9.8868e-05,-0.00182457,-0.00403584,0.000900196,0.000943106,0.00215016,0.00302143
27,152.884,-17.4847,173.667,-0.00631171,0.102891,-0.0569744,0.000537519,0.000801039,0.00183994,0.00347829,150.724,-17.5112,104.232,0.00110564,0.105025,-0.0300774,0.000308762,0.000478052,0.00112749,0.00186145,150.034,-17.8199,33.4597,0.015704,0.0726037,-0.102744,0.000390648,0.000651016,0.001515,0.00223654,146.732,-17.8222,-35.7795,-0.00154947,0.0391301,-0.0275035,0.000411336,0.000739365,0.00168525,0.00215714,4.63655,-13.8735,-0.00123898,0.000542473,0.00137944,0.00367926,0.000888264,0.000947891,0.00216202,0.00303622
28,152.884,-17.4847,173.667,0.143257,0.0287754,-0.200426,0.000541727,0.000807632,0.00185584,0.00350267,150.724,-17.5112,104.232,0.0895901,0.0612477,-0.173523,0.000316557,0.000486783,0.00114705,0.00190044,150.034,-17.8199,33.4597,0.040446,0.0536566,-0.239197,0.000390888,0.000651716,0.00151673,0.00223371,146.732,-17.8222,-35.7795,-0.0391841,0.0405279,-0.151167,0.000413453,0.000744405,0.00169617,0.00216919,4.63655,-13.8735,-0.00123898,-0.000374993,-0.00118819,-0.00178185,0.000862585,0.000942241,0.00215067,0.0030175
29,152.884,-17.4847,173.667,0.00268842,0.100165,-0.0718814,0.000517393,0.000768952,0.00176673,0.00333911,150.724,-17.5112,104.232,0.00429209,0.111299,-0.0530464,0.000326209,0.000497369,0.00117297,0.00195216,150.034,-17.8199,33.4597,0.0121895,0.0798118,-0.109574,0.00038562,0.00064043,0.00149272,0.00220493,146.732,-17.8222,-35.7795,-0.0131646,0.0438414,-0.013865,0.000435046,0.000780859,0.00177857,0.0022847,4.63655,-13.8735,-0.00123898,0.000985267,0.00253237,0.00587904,0.000875021,0.000951513,0.00217131,0.00304558
30,152.884,-17.4847,173.667,0.157129,0.0552783,-0.212742,0.000502145,0.000744008,0.00170957,0.00323194,150.724,-17.5112,104.232,0.0950653,0.0814898,-0.197698,0.000304633,0.000468409,0.00110386,0.00183345,150.034,-17.8199,33.4597,0.0366461,0.0624839,-0.240096,0.00038434,0.000638874,0.00148823,0.00220413,146.732,-17.8222,-35.7795,-0.0504604,0.0398952,-0.131758,0.000446347,0.000803439,0.0018296,0.00234349,4.63655,-13.8735,-0.00123898,-0.000523501,0.00133881,0.00268162,0.000905706,0.000963501,0.00219731,0.00308792
31,152.884,-17.4847,173.667,0.131014,-0.00425312,-0.198162,0.000509242,0.000757804,0.00174102,0.00328896,150.724,-17.5112,104.232,0.0764601,0.0453584,-0.188688,0.000370114,0.000567451,0.0013377,0.00222569,150.034,-17.8199,33.4597,0.0279188,0.0432805,-0.224454,0.000404728,0.000662345,0.00154599,0.00229782,146.732,-17.8222,-35.7795,-0.0481945,0.0411493,-0.11709,0.000458551,0.000821445,0.00187096,0.00240098,4.63655,-13.8735,-0.00123898,-0.000206829,0.00135985,0.000424904,0.000919938,0.000962644,0.0021953,0.00308727
32,152.884,-17.4847,173.667,0.0559979,0.0550036,-0.136094,0.000521024,0.000769696,0.00176845,0.00334977,150.724,-17.5112,104.232,0.0294765,0.0876395,-0.133169,0.000328241,0.000502872,0.00118563,0.00196908,150.034,-17.8199,33.4597,0.00942083,0.0684106,-0.155661,0.00039095,0.00064473,0.00150486,0.00222546,146.732,-17.8222,-35.7795,-0.0346311,0.0510903,-0.055968,0.000447286,0.000799381,0.00182116,0.00233396,4.63655,-13.8735,-0.00123898,-0.000972678,-0.000415727,-0.000237635,0.000920244,0.000971019,0.00221616,0.00311767
33,152.884,-17.4847,173.667,-0.159305,0.0580679,0.0464471,0.000535339,0.000792413,0.0018207,0.00344441,150.724,-17.5112,104.232,-0.102474,0.0938299,0.0443065,0.000304422,0.00046667,0.00110163,0.00182632,150.034,-17.8199,33.4597,-0.0329979,0.0734231,0.0285626,0.000389025,0.00064535,0.00150359,0.00222654,146.732,-17.8222,-35.7795,0.0121216,0.0559044,0.104437,0.0004389,0.00078603,0.00179102,0.00229213,4.63655,-13.8735,-0.00123898,0.000843234,0.000226502,-0.00107157,0.000915944,0.000971181,0.00221652,0.0031144
34,152.884,-17.4847,173.667,0.00664349,0.0237363,-0.096618,0.000522781,0.000777026,0.0017851,0.00337954,150.724,-17.5112,104.232,-0.00590096,0.0735282,-0.103849,0.000308667,0.000473921,0.00111857,0.00185236,150.034,-17.8199,33.4597,-0.004025,0.0656446,-0.113949,0.000406605,0.000676828,0.00157481,0.00232765,146.732,-17.8222,-35.7795,-0.0213731,0.0655066,-0.0500354,0.000442253,0.000793598,0.00180667,0.00231845,4.63655,-13.8735,-0.00123898,0.000165711,-0.000122145,-0.00202182,0.000904528,0.00096939,0.00221103,0.0031044
35,152.884,-17.4847,173.667,0.124212,0.0845894,-0.189252,0.000522105,0.000776847,0.00178508,0.00337175,150.724,-17.5112,104.232,0.0602946,0.108392,-0.20181,0.000316713,0.000485382,0.00114506,0.00189835,150.034,-17.8199,33.4597,0.0168644,0.0707851,-0.211503,0.000391866,0.000649408,0.00151268,0.00223469,146.732,-17.8222,-35.7795,-0.0431384,0.0453428,-0.160707,0.000440361,0.000789598,0.00179791,0.00231233,4.63655,-13.8735,-0.00123898,-8.99203e-05,0.000885932,0.00352699,0.00090221,0.000959846,0.00218903,0.00307528
36,152.884,-17.4847,173.667,0.0846812,0.0633095,-0.148285,0.000515675,0.000767985,0.00176429,0.00333432,150.724,-17.5112,104.232,0.0349429,0.105144,-0.167131,0.000311645,0.000479472,0.00113122,0.00187317,150.034,-17.8199,33.4597,0.00931136,0.0797542,-0.181242,0.000369113,0.000616816,0.00143591,0.00210623,146.732,-17.8222,-35.7795,-0.0301792,0.0687223,-0.142111,0.000431907,0.00077314,0.00175949,0.00225966,4.63655,-13.8735,-0.00123898,0.000460532,0.00276469,0.00462469,0.000862857,0.000943612,0.00215234,0.00302017
37,152.884,-17.4847,173.667,-0.128023,0.0485347,0.0406852,0.000513785,0.000763329,0.00175298,0.00331344,150.724,-17.5112,104.232,-0.0942222,0.0972192,0.011171,0.000303809,0.000469778,0.00110819,0.00182938,150.034,-17.8199,33.4597,-0.0303817,0.0758771,-0.00725463,0.00037791,0.000630027,0.00146554,0.0021562,146.732,-17.8222,-35.7795,0.0170826,0.0725906,0.0267537,0.000406169,0.000726827,0.00165433,0.00212051,4.63655,-13.8735,-0.00123898,0.000593824,0.0030325,0.00283087,0.000870472,0.000941299,0.00214686,0.00301575
38,152.884,-17.4847,173.667,-0.0308454,0.0119769,-0.0432313,0.000523524,0.000776117,0.00178276,0.00337538,150.724,-17.5112,104.232,-0.0370009,0.0800706,-0.0697801,0.000305306,0.000468641,0.00110566,0.00183509,150.034,-17.8199,33.4597,-0.0110229,0.0699582,-0.0918465,0.000384282,0.000641078,0.00149266,0.00219616,146.732,-17.8222,-35.7795,-0.00132665,0.0771161,-0.0522551,0.000414406,0.000742758,0.00169067,0.00215889,4.63655,-13.8735,-0.00123898,0.000193071,0.00144443,-0.000118248,0.000885445,0.000956161,0.002182,0.00306416
39,152.884,-17.4847,173.667,-0.0632587,0.0374008,-0.0101823,0.000508452,0.00075664,0.00173736,0.00328895,150.724,-17.5112,104.232,-0.0573997,0.0939666,-0.037795,0.000296416,0.000456496,0.00107721,0.00178335,150.034,-17.8199,33.4597,-0.0165124,0.0663124,-0.0668003,0.000371454,0.000620003,0.00144387,0.00212232,146.732,-17.8222,-35.7795,0.00561016,0.0625926,-0.0201636,0.000426161,0.000764154,0.00173986,0.00222757,4.63655,-13.8735,-0.00123898,0.000105056,0.000531692,-0.000420386,0.000878654,0.000949792,0.0021686,0.00304284
40,152.884,-17.4847,173.667,-0.01933,0.0282182,-0.0448015,0.000513872,0.000763075,0.00175366,0.00331343,150.724,-17.5112,104.232,-0.0311261,0.0938126,-0.0686233,0.000291326,0.000448261,0.00105786,0.0017522,150.034,-17.8199,33.4597,-0.00780428,0.06969,-0.0979998,0.000371583,0.000618884,0.00144063,0.00211764,146.732,-17.8222,-35.7795,-0.00382209,0.0669608,-0.0525988,0.000419807,0.000755417,0.00171924,0.00220244,4.63655,-13.8735,-0.00123898,-0.000532037,0.00162251,0.00194798,0.000893943,0.000960821,0.00219251,0.00307791
41,152.884,-17.4847,173.667,-0.213127,0.0648552,0.126607,0.000527795,0.00078372,0.00180035,0.00340248,150.724,-17.5112,104.232,-0.147877,0.120844,0.10118,0.000299939,0.000461211,0.00108858,0.00180449,150.034,-17.8199,33.4597,-0.0424349,0.0836264,0.065952,0.000376453,0.000625064,0.0014556,0.00215153,146.732,-17.8222,-35.7795,0.0393876,0.0717009,0.104471,0.000417468,0.000749309,0.00170618,0.00218763,4.63655,-13.8735,-0.00123898,0.00103545,0.00310279,0.00251335,0.000900544,0.000958256,0.0021846,0.00306775
42,152.884,-17.4847,173.667,0.0206172,0.0558811,-0.0745405,0.000526578,0.000785308,0.00180448,0.00340679,150.724,-17.5112,104.232,-0.00830666,0.118959,-0.0937168,0.000292753,0.000450583,0.00106333,0.00176018,150.034,-17.8199,33.4597,0.0029166,0.0828985,-0.135875,0.000375139,0.000625993,0.00145711,0.00214804,146.732,-17.8222,-35.7795,-0.00813641,0.0777899,-0.095349,0.000421016,0.00075497,0.00171925,0.00220841,4.63655,-13.8735,-0.00123898,5.86888e-05,-0.000520129,0.00081168,0.000880811,0.000954416,0.00217841,0.00305735
43,152.884,-17.4847,173.667,-0.101191,0.0711382,0.038831,0.000531188,0.000791463,0.00181881,0.00342669,150.724,-17.5112,104.232,-0.0820645,0.125444,0.0135489,0.000299738,0.00046378,0.00109403,0.00180895,150.034,-17.8199,33.4597,-0.0189889,0.0802049,-0.0373991,0.000386868,0.000646311,0.0015028,0.00221492,146.732,-17.8222,-35.7795,0.0207561,0.07111,-0.00508884,0.00043504,0.000780254,0.00177605,0.00228318,4.63655,-13.8735,-0.00123898,0.000594978,0.000967352,0.000754868,0.000861544,0.000950126,0.00217069,0.00303978
