"R0",,,,,,,,,,,"R1",,,,,,,,,,"R2",,,,,,,,,,"R3",,,,,,,,,,"R4",,,,,,,,,
"Index [1]","X [mm]","Y [mm]","Z [mm]","U [mm]","V [mm]","W [mm]","Sigma_X [mm]","Sigma_Y [mm]","Sigma_Z [mm]","sigma [pixel]","X [mm]","Y [mm]","Z [mm]","U [mm]","V [mm]","W [mm]","Sigma_X [mm]","Sigma_Y [mm]","Sigma_Z [mm]","sigma [pixel]","X [mm]","Y [mm]","Z [mm]","U [mm]","V [mm]","W [mm]","Sigma_X [mm]","Sigma_Y [mm]","Sigma_Z [mm]","sigma [pixel]","X [mm]","Y [mm]","Z [mm]","U [mm]","V [mm]","W [mm]","Sigma_X [mm]","Sigma_Y [mm]","Sigma_Z [mm]","sigma [pixel]","X [mm]","Y [mm]","Z [mm]","U [mm]","V [mm]","W [mm]","Sigma_X [mm]","Sigma_Y [mm]","Sigma_Z [mm]","sigma [pixel]"
13,159.459,-22.854,218.607,-0.23242,0.0353692,0.148125,0.00052027,0.000789112,0.00177496,0.00357956,157.87,-22,157.617,-0.181653,0.00940743,0.192555,0.000449072,0.000675904,0.00160069,0.00280932,156.045,-20.6679,97.8274,-0.113366,-0.014225,0.141549,0.000329887,0.000512657,0.00125014,0.0018907,156.351,-23.3399,37.3962,-0.0323772,-0.0117006,0.402333,0.000352847,0.000576842,0.0013772,0.00191384,5.66106,-15.6208,0.0133713,-0.000117195,-0.00374269,-0.00722631,0.000921816,0.00105387,0.00240859,0.00322906
14,159.459,-22.854,218.607,-0.278176,-0.00605305,0.176923,0.000519827,0.000783437,0.00176395,0.00356105,157.87,-22,157.617,-0.215451,-0.0271176,0.226467,0.000458055,0.000695535,0.00164834,0.00287998,156.045,-20.6679,97.8274,-0.130994,-0.038408,0.1715,0.000319771,0.000497576,0.00121372,0.00183275,156.351,-23.3399,37.3962,-0.0396735,-0.0254816,0.451334,0.000349862,0.000576983,0.0013784,0.00192168,5.66106,-15.6208,0.0133713,-0.000988697,-0.00230124,-0.00723295,0.000925371,0.00104339,0.00238349,0.00320152
15,159.459,-22.854,218.607,-0.456346,-0.0548064,0.288849,0.000535517,0.000817261,0.00184165,0.00369955,157.87,-22,157.617,-0.343341,-0.0636423,0.346067,0.00045448,0.000695729,0.00164635,0.00287912,156.045,-20.6679,97.8274,-0.207176,-0.0616911,0.285745,0.000330234,0.000515624,0.00125856,0.00189608,156.351,-23.3399,37.3962,-0.068614,-0.0366354,0.581503,0.00034363,0.000568446,0.00135829,0.00189158,5.66106,-15.6208,0.0133713,-0.000403903,-0.00259318,-0.0116417,0.000941381,0.00103181,0.00235451,0.00317052
16,159.459,-22.854,218.607,-0.0540948,-0.00752811,0.0188697,0.00052617,0.00079986,0.00180089,0.00362976,157.87,-22,157.617,-0.050511,-0.0322923,0.0831055,0.000466828,0.000710073,0.00168099,0.00294579,156.045,-20.6679,97.8274,-0.0225536,-0.0453585,0.0174996,0.000319161,0.000498272,0.00121623,0.00183033,156.351,-23.3399,37.3962,0.00379431,-0.0349617,0.333957,0.000348663,0.000578518,0.00138153,0.00192376,5.66106,-15.6208,0.0133713,0.000220792,-0.000247697,-0.00202269,0.00096352,0.00105888,0.00241743,0.00325319
17,159.459,-22.854,218.607,-0.0500603,0.0204548,0.0142518,0.000525526,0.000790193,0.00177989,0.0035917,157.87,-22,157.617,-0.0428017,-0.00997666,0.0835864,0.000460393,0.000694676,0.00164748,0.00288505,156.045,-20.6679,97.8274,-0.016685,-0.0298995,0.00897096,0.000323836,0.000502437,0.00122608,0.00185388,156.351,-23.3399,37.3962,0.00656246,-0.0264126,0.341495,0.000325665,0.00053891,0.00128724,0.00179287,5.66106,-15.6208,0.0133713,-0.000330105,-0.00174656,-0.00488757,0.000950784,0.00104257,0.00237982,0.003202
18,159.459,-22.854,218.607,0.0223287,0.0202181,-0.0308992,0.000535172,0.000807753,0.0018191,0.00367618,157.87,-22,157.617,0.0156285,-0.0168577,0.035544,0.000445361,0.000667961,0.00158373,0.00278303,156.045,-20.6679,97.8274,0.0201662,-0.035231,-0.0411859,0.000311311,0.000483763,0.00118016,0.00178198,156.351,-23.3399,37.3962,0.0218146,-0.0368333,0.303663,0.000331868,0.000552585,0.00132055,0.00183364,5.66106,-15.6208,0.0133713,-0.000338081,-0.000471337,-0.000564231,0.000978579,0.00107005,0.00244243,0.00329061
19,159.459,-22.854,218.607,-0.304523,-0.0222338,0.18626,0.000534043,0.000805282,0.00181256,0.00365968,157.87,-22,157.617,-0.213391,-0.0464335,0.250119,0.000454032,0.000681122,0.00161437,0.0028355,156.045,-20.6679,97.8274,-0.121992,-0.0515588,0.165887,0.000314471,0.000488588,0.00119173,0.00180057,156.351,-23.3399,37.3962,-0.0326503,-0.038981,0.525913,0.000327648,0.00054563,0.0013029,0.00180913,5.66106,-15.6208,0.0133713,-0.00120594,-0.00481877,-0.012102,0.00101392,0.0010884,0.0024825,0.00334196
20,159.459,-22.854,218.607,-0.0241435,-0.0142046,0.00522296,0.000520315,0.000786573,0.00176993,0.00357478,157.87,-22,157.617,-0.00585086,-0.0465331,0.0648986,0.00047022,0.000711995,0.00168652,0.00295927,156.045,-20.6679,97.8274,0.00814876,-0.0575468,-0.0220886,0.000322163,0.000500705,0.00122074,0.00184935,156.351,-23.3399,37.3962,0.0185227,-0.0476086,0.35016,0.000313258,0.000520661,0.00124324,0.00173015,5.66106,-15.6208,0.0133713,-0.000207665,0.00145562,0.000504942,0.000958748,0.00105761,0.00241687,0.00324959
21,159.459,-22.854,218.607,-0.329996,0.002393,0.212433,0.000518917,0.00077965,0.00175588,0.00353593,157.87,-22,157.617,-0.220324,-0.029439,0.271653,0.000477474,0.000719115,0.00170484,0.00299219,156.045,-20.6679,97.8274,-0.123333,-0.0434712,0.177647,0.000325384,0.000504981,0.0012321,0.00186325,156.351,-23.3399,37.3962,-0.0314719,-0.0368809,0.558192,0.000313011,0.000521605,0.00124611,0.00173141,5.66106,-15.6208,0.0133713,1.21238e-05,-0.00311977,-0.00754114,0.00097056,0.00105328,0.00240718,0.00323515
22,159.459,-22.854,218.607,-0.110613,-0.0168993,0.0692422,0.00051307,0.000774089,0.00174123,0.00352454,157.87,-22,157.617,-0.0578928,-0.0507909,0.115938,0.000468104,0.000704754,0.00167122,0.00292805,156.045,-20.6679,97.8274,-0.0200978,-0.0608609,0.024175,0.000328946,0.000509528,0.00124361,0.00188454,156.351,-23.3399,37.3962,0.00784554,-0.0509941,0.418902,0.000325364,0.000539297,0.00128819,0.00179082,5.66106,-15.6208,0.0133713,-0.000383125,-0.000831378,-0.00402089,0.00096616,0.00105287,0.00240418,0.00323397
23,159.459,-22.854,218.607,-0.289928,-0.0778505,0.181651,0.000526316,0.00080241,0.00180447,0.00364042,157.87,-22,157.617,-0.182981,-0.0956322,0.219369,0.000476285,0.000719327,0.00170584,0.00298296,156.045,-20.6679,97.8274,-0.0951351,-0.089605,0.12225,0.000354451,0.00055082,0.00134412,0.00203212,156.351,-23.3399,37.3962,-0.0214337,-0.0648359,0.530433,0.000329787,0.000550282,0.00131518,0.00182569,5.66106,-15.6208,0.0133713,-0.00199794,-0.00804553,-0.0174124,0.000924495,0.00103774,0.00237233,0.0031903
24,159.459,-22.854,218.607,0.0224852,0.0399711,-0.00852509,0.000512398,0.000779795,0.00175433,0.00352422,157.87,-22,157.617,0.0473099,-0.0130652,0.0155764,0.000475142,0.000715785,0.00169665,0.0029789,156.045,-20.6679,97.8274,0.0516307,-0.0355379,-0.0802541,0.000345233,0.000535338,0.0013071,0.00197186,156.351,-23.3399,37.3962,0.0365016,-0.0440038,0.339954,0.000321029,0.000536154,0.0012809,0.00177573,5.66106,-15.6208,0.0133713,-0.000457699,0.000963662,0.00203387,0.000941763,0.0010459,0.00239105,0.00321197
25,159.459,-22.854,218.607,-0.27568,-0.0630241,0.190758,0.000518235,0.00078124,0.00175802,0.00354533,157.87,-22,157.617,-0.161188,-0.0856708,0.208616,0.000463456,0.000701054,0.00166138,0.00291954,156.045,-20.6679,97.8274,-0.0745601,-0.0819598,0.101065,0.000354252,0.000546822,0.0013341,0.0020211,156.351,-23.3399,37.3962,-0.0111293,-0.0609158,0.533428,0.000318807,0.000529079,0.00126346,0.00175757,5.66106,-15.6208,0.0133713,-0.000350686,-0.00201068,-0.00852707,0.00100214,0.00107283,0.0024497,0.00329065
26,159.459,-22.854,218.607,-0.0422946,-0.0113377,0.0326844,0.000527987,0.000800181,0.00180196,0.00363493,157.87,-22,157.617,0.0137595,-0.0553845,0.0400098,0.000461748,0.00070392,0.00166771,0.00292053,156.045,-20.6679,97.8274,0.035857,-0.0631316,-0.065236,0.0003365,0.000524743,0.00128072,0.00193167,156.351,-23.3399,37.3962,0.0311481,-0.0608975,0.374188,0.000320328,0.000533175,0.00127382,0.00176719,5.66106,-15.6208,0.0133713,-0.000554226,-0.00302712,-0.00510953,0.000966075,0.00106352,0.00242897,0.00326371
27,159.459,-22.854,218.607,-0.411886,0.0132589,0.280548,0.000522328,0.000789783,0.00177901,0.00358492,157.87,-22,157.617,-0.243268,-0.0324532,0.284207,0.000455257,0.000687259,0.00162744,0.00286573,156.045,-20.6679,97.8274,-0.121586,-0.0405652,0.171265,0.00032472,0.000502835,0.00122672,0.00185448,156.351,-23.3399,37.3962,-0.028934,-0.0396719,0.616611,0.000311942,0.00051788,0.00123626,0.00172247,5.66106,-15.6208,0.0133713,-0.000201181,-0.00674371,-0.0138336,0.000926539,0.00103778,0.00237442,0.00319002
28,159.459,-22.854,218.607,0.0873873,-0.00562533,-0.0636766,0.000525119,0.000793212,0.00178644,0.0036025,157.87,-22,157.617,0.126793,-0.0527682,-0.0604759,0.000452819,0.000676188,0.00160232,0.00281909,156.045,-20.6679,97.8274,0.108692,-0.0588232,-0.170192,0.000331292,0.000513495,0.00125286,0.00189512,156.351,-23.3399,37.3962,0.057728,-0.0593582,0.281807,0.000324982,0.000538002,0.0012829,0.00178871,5.66106,-15.6208,0.0133713,-0.000911286,-0.00127775,-0.0022457,0.000944872,0.00103841,0.00237452,0.00319564
29,159.459,-22.854,218.607,-0.585483,-0.104985,0.381764,0.000513496,0.000774029,0.00174283,0.00350902,157.87,-22,157.617,-0.3469,-0.122559,0.378676,0.00046721,0.000700063,0.00165838,0.00291812,156.045,-20.6679,97.8274,-0.183882,-0.0987184,0.262231,0.000342136,0.000533243,0.0013016,0.00196087,156.351,-23.3399,37.3962,-0.0574897,-0.0689867,0.725027,0.000342051,0.000568102,0.00135552,0.00188898,5.66106,-15.6208,0.0133713,-0.00121423,-0.00626169,-0.018099,0.00097518,0.00106824,0.00244081,0.00328248
30,159.459,-22.854,218.607,-0.0723042,-0.000667839,0.0371876,0.000511541,0.000776132,0.00174539,0.00352862,157.87,-22,157.617,0.0353851,-0.0492701,0.0297588,0.000449956,0.000680851,0.00161141,0.002834,156.045,-20.6679,97.8274,0.0552392,-0.0535732,-0.0834881,0.000350276,0.000542579,0.00132443,0.00199972,156.351,-23.3399,37.3962,0.0336353,-0.0520733,0.389347,0.000328587,0.000548495,0.00131071,0.00182089,5.66106,-15.6208,0.0133713,-0.000348688,-0.00103599,-0.00255592,0.000957042,0.00107075,0.00244538,0.00328621
31,159.459,-22.854,218.607,-0.269961,-0.0632086,0.158931,0.000515359,0.00078206,0.00175925,0.00355416,157.87,-22,157.617,-0.0972752,-0.0928314,0.154352,0.00044518,0.000671782,0.00159086,0.00279557,156.045,-20.6679,97.8274,-0.0237198,-0.0801211,0.0369032,0.000326549,0.000509824,0.00124391,0.00187231,156.351,-23.3399,37.3962,0.000963169,-0.0637496,0.510826,0.000312752,0.000521049,0.00124517,0.00173085,5.66106,-15.6208,0.0133713,-0.000387625,-0.00271449,-0.00863649,0.000949519,0.00106285,0.00243047,0.00326227
32,159.459,-22.854,218.607,0.161315,0.0301341,-0.144796,0.000510774,0.000764319,0.00172098,0.00347366,157.87,-22,157.617,0.223263,-0.0324698,-0.150466,0.000456944,0.000688784,0.00163191,0.00286833,156.045,-20.6679,97.8274,0.178221,-0.0432323,-0.260896,0.000329191,0.000514288,0.00125417,0.00188704,156.351,-23.3399,37.3962,0.0765925,-0.0528414,0.216333,0.000307896,0.000511711,0.00122109,0.0016968,5.66106,-15.6208,0.0133713,-0.00117117,-0.00237425,-0.00111174,0.000973081,0.00107428,0.00245487,0.00329899
33,159.459,-22.854,218.607,-0.415531,-0.0701674,0.233023,0.000525986,0.000793733,0.00178846,0.00360203,157.87,-22,157.617,-0.183456,-0.0994101,0.233947,0.00045135,0.000682394,0.00161664,0.00284156,156.045,-20.6679,97.8274,-0.0700781,-0.0793244,0.112983,0.000328437,0.000511242,0.00124803,0.00187873,156.351,-23.3399,37.3962,-0.0190998,-0.0560049,0.589016,0.000326721,0.000541526,0.00129188,0.00179626,5.66106,-15.6208,0.0133713,6.39232e-05,-0.00331551,-0.011482,0.000967649,0.00107282,0.00245092,0.00329552
34,159.459,-22.854,218.607,-0.318641,-0.00955309,0.160231,0.000537821,0.000815172,0.00183653,0.0036924,157.87,-22,157.617,-0.106507,-0.0596749,0.167765,0.000461441,0.000696192,0.00164908,0.00290547,156.045,-20.6679,97.8274,-0.0200085,-0.0542854,0.0455665,0.000315954,0.000489353,0.00119428,0.0018034,156.351,-23.3399,37.3962,-0.000952985,-0.046055,0.519397,0.000316127,0.000524055,0.00125169,0.00174105,5.66106,-15.6208,0.0133713,7.16696e-06,0.000350408,-0.00198079,0.000957403,0.00106127,0.00242511,0.0032638
35,159.459,-22.854,218.607,-0.365664,0.00940033,0.169795,0.000518763,0.000785691,0.00176926,0.0035653,157.87,-22,157.617,-0.132719,-0.0424832,0.192424,0.000468628,0.000708102,0.0016767,0.00295257,156.045,-20.6679,97.8274,-0.0363105,-0.0400769,0.0627729,0.000313949,0.000486253,0.00118703,0.00179083,156.351,-23.3399,37.3962,-0.00822396,-0.0365192,0.531155,0.000311348,0.000517029,0.00123422,0.00171869,5.66106,-15.6208,0.0133713,-0.000288902,-0.00235141,-0.00649548,0.000958109,0.00106455,0.00243198,0.00326607
36,159.459,-22.854,218.607,-0.164229,-0.021467,0.0194031,0.000516472,0.000783519,0.00176473,0.00355498,157.87,-22,157.617,0.020867,-0.0718518,0.0461226,0.000450809,0.000684897,0.00162086,0.00285202,156.045,-20.6679,97.8274,0.0582039,-0.060537,-0.0832979,0.000311861,0.000483505,0.00117836,0.00178455,156.351,-23.3399,37.3962,0.0256444,-0.0496481,0.381863,0.000322002,0.000534359,0.0012738,0.00177107,5.66106,-15.6208,0.0133713,-0.000338374,-0.00070764,-0.00275951,0.000979424,0.00106416,0.00242963,0.00326708
37,159.459,-22.854,218.607,-0.342205,-0.0986338,0.116993,0.000529418,0.000802237,0.00180754,0.00364372,157.87,-22,157.617,-0.0987035,-0.12618,0.154678,0.000464041,0.000704692,0.0016682,0.00292889,156.045,-20.6679,97.8274,-0.0184608,-0.0954359,0.0171713,0.000308423,0.000479501,0.00116825,0.00176509,156.351,-23.3399,37.3962,-0.00731346,-0.0621569,0.477055,0.000337612,0.000561158,0.00133927,0.00185869,5.66106,-15.6208,0.0133713,-0.0003587,-0.00285951,-0.010557,0.000943746,0.00104858,0.00239535,0.00322254
38,159.459,-22.854,218.607,0.00233262,0.0478991,-0.119101,0.000525838,0.00079132,0.00178063,0.00359936,157.87,-22,157.617,0.160103,-0.0254347,-0.0795617,0.000457656,0.000694502,0.00164342,0.00288661,156.045,-20.6679,97.8274,0.139295,-0.0294487,-0.21532,0.000394522,0.000606098,0.00147524,0.00224642,156.351,-23.3399,37.3962,0.049807,-0.0340408,0.240008,0.000378292,0.000622189,0.00148341,0.00206823,5.66106,-15.6208,0.0133713,-0.000523167,-0.000442328,0.000469958,0.000955811,0.00102543,0.00234013,0.0031495
39,159.459,-22.854,218.607,-0.481055,-0.0679803,0.181035,0.000524304,0.000794669,0.00178977,0.00360183,157.87,-22,157.617,-0.178807,-0.106061,0.231898,0.000467301,0.000706581,0.0016726,0.00294808,156.045,-20.6679,97.8274,-0.073724,-0.079825,0.0850905,0.000371562,0.000569759,0.00138789,0.00211296,156.351,-23.3399,37.3962,-0.0364721,-0.051135,0.528971,0.000372574,0.000612815,0.00146238,0.00203866,5.66106,-15.6208,0.0133713,-0.000914559,-0.00549374,-0.0147578,0.000942886,0.00103359,0.00236044,0.00317554
40,159.459,-22.854,218.607,0.138571,0.137086,-0.245066,0.000536992,0.000808974,0.00182327,0.00367019,157.87,-22,157.617,0.278071,0.0387445,-0.185205,0.000470039,0.000712098,0.00168515,0.00296991,156.045,-20.6679,97.8274,0.207937,0.0113187,-0.329125,0.00032622,0.000507117,0.00123609,0.00186787,156.351,-23.3399,37.3962,0.0684367,-0.0160405,0.10472,0.000339362,0.00056276,0.00134416,0.00187088,5.66106,-15.6208,0.0133713,-0.000116661,-0.00296985,0.00224542,0.000926527,0.00104951,0.00239933,0.00321663
41,159.459,-22.854,218.607,-0.478584,-0.0354327,0.15871,0.000534269,0.000809812,0.00182524,0.00367725,157.87,-22,157.617,-0.15821,-0.0847873,0.226316,0.000454569,0.000684145,0.00161885,0.00285737,156.045,-20.6679,97.8274,-0.0646895,-0.0647862,0.0741164,0.000319062,0.000492896,0.00120198,0.00181979,156.351,-23.3399,37.3962,-0.0402491,-0.0429898,0.494335,0.000339029,0.000562566,0.00134487,0.0018672,5.66106,-15.6208,0.0133713,-0.000762874,-0.00259258,-0.00966686,0.00095737,0.00107265,0.00245213,0.00329585
42,159.459,-22.854,218.607,0.305558,0.0786478,-0.37648,0.000541442,0.000819055,0.00184588,0.00371808,157.87,-22,157.617,0.416655,-0.0106808,-0.305876,0.00045974,0.000693154,0.00164038,0.00289372,156.045,-20.6679,97.8274,0.290175,-0.0199396,-0.449545,0.000310448,0.000478893,0.00116722,0.00176966,156.351,-23.3399,37.3962,0.0939028,-0.0310202,-0.0435303,0.000342114,0.000566239,0.00135211,0.00188246,5.66106,-15.6208,0.0133713,4.52911e-05,0.00349925,0.0101926,0.000927926,0.00103158,0.00235703,0.00317026
43,159.459,-22.854,218.607,-0.598628,-0.0841997,0.225297,0.000526731,0.00079461,0.00178979,0.00360412,157.87,-22,157.617,-0.227708,-0.12516,0.293294,0.00046499,0.000703654,0.00166442,0.00293828,156.045,-20.6679,97.8274,-0.111001,-0.0878243,0.139802,0.00031252,0.000488585,0.00119189,0.00179513,156.351,-23.3399,37.3962,-0.0622805,-0.0496004,0.531166,0.000351078,0.000583312,0.00139367,0.00193568,5.66106,-15.6208,0.0133713,-0.000338512,-0.00235264,-0.0117895,0.000925619,0.00104274,0.00238483,0.00320184
44,159.459,-22.854,218.607,-0.193425,-0.0480197,-0.0433009,0.000517103,0.000783217,0.00176335,0.00355112,157.87,-22,157.617,0.0727847,-0.10631,0.0176981,0.000453235,0.000683818,0.00161794,0.00284927,156.045,-20.6679,97.8274,0.0725953,-0.0779913,-0.126083,0.00030528,0.000475067,0.0011586,0.00174757,156.351,-23.3399,37.3962,0.00658419,-0.0489914,0.247807,0.000361427,0.00059635,0.00142435,0.00197883,5.66106,-15.6208,0.0133713,-0.000332078,0.00172768,-0.00156729,0.00095453,0.00107146,0.00244699,0.00329223
