"R0",,,,,,,,,,,"R1",,,,,,,,,,"R2",,,,,,,,,,"R3",,,,,,,,,,"R4",,,,,,,,,
"Index [1]","X [mm]","Y [mm]","Z [mm]","U [mm]","V [mm]","W [mm]","Sigma_X [mm]","Sigma_Y [mm]","Sigma_Z [mm]","sigma [pixel]","X [mm]","Y [mm]","Z [mm]","U [mm]","V [mm]","W [mm]","Sigma_X [mm]","Sigma_Y [mm]","Sigma_Z [mm]","sigma [pixel]","X [mm]","Y [mm]","Z [mm]","U [mm]","V [mm]","W [mm]","Sigma_X [mm]","Sigma_Y [mm]","Sigma_Z [mm]","sigma [pixel]","X [mm]","Y [mm]","Z [mm]","U [mm]","V [mm]","W [mm]","Sigma_X [mm]","Sigma_Y [mm]","Sigma_Z [mm]","sigma [pixel]","X [mm]","Y [mm]","Z [mm]","U [mm]","V [mm]","W [mm]","Sigma_X [mm]","Sigma_Y [mm]","Sigma_Z [mm]","sigma [pixel]"
10,161.623,-35.5911,212.103,0.0352872,0.0309042,-0.0259255,0.000518787,0.000759731,0.00177392,0.00362398,159.736,-33.8042,152.788,0.023831,0.0222951,-0.0293017,0.00045037,0.000657015,0.0016142,0.00287731,159.418,-30.7954,94.5317,0.0172615,0.0119383,-0.0278276,0.000321486,0.000474647,0.00121594,0.0018516,158.644,-33.3949,36.1985,0.00742854,0.00353732,-0.029024,0.000299094,0.00047348,0.00118078,0.00166245,6.4023,-15.4133,0.015477,-0.000194765,-0.00201053,-0.00383356,0.000970505,0.00101385,0.00240959,0.00330279
11,161.623,-35.5911,212.103,-0.122623,0.0416338,0.0959445,0.000502737,0.000732653,0.00170985,0.00350175,159.736,-33.8042,152.788,-0.0882602,0.0350571,0.0876125,0.000455321,0.000664774,0.00163242,0.00291158,159.418,-30.7954,94.5317,-0.050125,0.0306223,0.0907343,0.000320922,0.000472542,0.00121029,0.00184868,158.644,-33.3949,36.1985,-0.0147421,0.0252635,0.0858627,0.000311378,0.000490667,0.00122367,0.00172378,6.4023,-15.4133,0.015477,0.000304501,-0.00389647,-0.00706772,0.000970263,0.00101621,0.00241688,0.0033076
12,161.623,-35.5911,212.103,-0.0491067,-0.0665372,0.0335181,0.000503183,0.000733049,0.0017115,0.00348999,159.736,-33.8042,152.788,-0.0359301,-0.0486331,0.0273513,0.000446964,0.000651236,0.00159925,0.00285027,159.418,-30.7954,94.5317,-0.0179032,-0.0353043,0.025432,0.000309828,0.000457254,0.00117078,0.00178876,158.644,-33.3949,36.1985,-0.00358548,-0.0150541,0.0214034,0.000309651,0.000489666,0.00122076,0.00171701,6.4023,-15.4133,0.015477,-0.00019054,-0.00383718,-0.0087092,0.000946729,0.000991274,0.00235579,0.00322549
13,161.623,-35.5911,212.103,-0.0948164,0.104864,0.0963142,0.000537517,0.000778179,0.00181678,0.00370918,159.736,-33.8042,152.788,-0.0669224,0.078822,0.0800406,0.000462538,0.00067028,0.00164698,0.00294056,159.418,-30.7954,94.5317,-0.035508,0.0599202,0.0834319,0.000309895,0.000456661,0.00116875,0.00178781,158.644,-33.3949,36.1985,-0.00636954,0.0404076,0.0775119,0.000310729,0.000489326,0.00121924,0.00171484,6.4023,-15.4133,0.015477,0.000361887,-0.0045485,-0.00562604,0.000924219,0.000981215,0.00233212,0.00318884
14,161.623,-35.5911,212.103,0.0181328,-0.0273788,0.000936141,0.00052786,0.000764144,0.00178375,0.00365101,159.736,-33.8042,152.788,0.012841,-0.0202804,-0.00713504,0.000466729,0.000676526,0.00166219,0.0029672,159.418,-30.7954,94.5317,0.0135589,-0.0168482,-0.00753635,0.000308563,0.000453842,0.00116098,0.00177542,158.644,-33.3949,36.1985,0.00998704,-0.00797785,-0.0141373,0.000295682,0.000470297,0.00117283,0.00164966,6.4023,-15.4133,0.015477,-0.000951966,-0.00185823,-0.00414179,0.000960715,0.00100759,0.00239554,0.00327913
15,161.623,-35.5911,212.103,-0.227315,0.0288113,0.180529,0.000514089,0.000750415,0.00175261,0.00358407,159.736,-33.8042,152.788,-0.161821,0.0273461,0.167491,0.000440894,0.000636487,0.00156424,0.00279292,159.418,-30.7954,94.5317,-0.0926627,0.0273927,0.170829,0.000321283,0.000474945,0.00121574,0.00185411,158.644,-33.3949,36.1985,-0.0263142,0.0299514,0.163051,0.000304304,0.00048499,0.00121007,0.00169924,6.4023,-15.4133,0.015477,-0.000134953,-0.00648328,-0.0118097,0.00096458,0.00103629,0.00246467,0.00337136
16,161.623,-35.5911,212.103,-0.119874,-0.0114593,0.105203,0.000514559,0.000746584,0.00174327,0.00356941,159.736,-33.8042,152.788,-0.085144,-0.00595442,0.0927703,0.000434912,0.000631383,0.00155247,0.00276029,159.418,-30.7954,94.5317,-0.0456521,-0.000859939,0.0940049,0.000319913,0.000469136,0.0012016,0.00183988,158.644,-33.3949,36.1985,-0.00975376,0.00830823,0.0836286,0.000314645,0.000497883,0.00124153,0.0017461,6.4023,-15.4133,0.015477,-0.000481209,-0.0035086,-0.00777807,0.000940634,0.00101577,0.0024155,0.00330522
17,161.623,-35.5911,212.103,-0.0839667,0.0251202,0.0934382,0.000504238,0.000736012,0.00171909,0.00351851,159.736,-33.8042,152.788,-0.0583523,0.0217826,0.0786346,0.000440898,0.000645464,0.00158509,0.00282139,159.418,-30.7954,94.5317,-0.0277386,0.0221449,0.0824399,0.000321477,0.000475746,0.00121851,0.00185805,158.644,-33.3949,36.1985,-0.000913671,0.0227808,0.0704862,0.000312326,0.000493595,0.00123133,0.00173021,6.4023,-15.4133,0.015477,0.000960284,0.000470276,0.000287447,0.000949058,0.00101136,0.00240498,0.00329032
18,161.623,-35.5911,212.103,-0.0444892,0.00740012,0.0592549,0.00052195,0.000759352,0.00177249,0.00363117,159.736,-33.8042,152.788,-0.0304087,0.00824361,0.0506154,0.000446452,0.00065061,0.00159773,0.0028536,159.418,-30.7954,94.5317,-0.0113709,0.00200621,0.048967,0.000344984,0.000518805,0.00132894,0.00200197,158.644,-33.3949,36.1985,0.00352788,0.0029748,0.0374709,0.000321215,0.000509866,0.00127265,0.00179067,6.4023,-15.4133,0.015477,0.00022998,0.000558643,-0.000135104,0.000955383,0.00100388,0.00238599,0.00326512
19,161.623,-35.5911,212.103,-0.2106,0.00068378,0.176842,0.000537729,0.000772487,0.00180268,0.00368115,159.736,-33.8042,152.788,-0.149291,0.00397401,0.158198,0.000437043,0.000637507,0.00156535,0.00278795,159.418,-30.7954,94.5317,-0.0841508,0.0111382,0.16257,0.000325676,0.000480654,0.00123121,0.00187096,158.644,-33.3949,36.1985,-0.0225175,0.0215196,0.150139,0.000308645,0.00048795,0.00121738,0.00171099,6.4023,-15.4133,0.015477,-0.000330608,-0.00350735,-0.00912692,0.000943262,0.000992883,0.00235853,0.00323065
20,161.623,-35.5911,212.103,0.0288521,-0.00772405,0.00294975,0.000516311,0.000741837,0.00173116,0.00354706,159.736,-33.8042,152.788,0.0224085,-0.00461556,-0.00729505,0.000449695,0.000653631,0.00160571,0.00285994,159.418,-30.7954,94.5317,0.0215271,-0.00558614,-0.00476179,0.000323833,0.000479912,0.00122876,0.00186938,158.644,-33.3949,36.1985,0.015907,-0.000808658,-0.0176836,0.000314593,0.000498976,0.00124541,0.00174677,6.4023,-15.4133,0.015477,0.000263466,-0.00103243,-0.00149946,0.00095096,0.00100926,0.00239954,0.00328352
21,161.623,-35.5911,212.103,-0.0508301,-0.025177,0.0580653,0.000509295,0.000739847,0.00172625,0.00353476,159.736,-33.8042,152.788,-0.0339826,-0.0195177,0.0409688,0.000448169,0.00065105,0.0015999,0.00285595,159.418,-30.7954,94.5317,-0.0135989,-0.0123847,0.0473905,0.00032268,0.000482487,0.0012344,0.00187729,158.644,-33.3949,36.1985,0.00291425,0.000871582,0.0358355,0.000322105,0.000510728,0.00127443,0.00179236,6.4023,-15.4133,0.015477,0.00043434,-0.00305395,-0.00590879,0.000951511,0.00101273,0.0024084,0.00328776
22,161.623,-35.5911,212.103,-0.0289025,0.0661321,0.0418481,0.00050377,0.0007396,0.00172545,0.0035255,159.736,-33.8042,152.788,-0.0194442,0.0507222,0.0311867,0.000441018,0.000637778,0.00156773,0.00279509,159.418,-30.7954,94.5317,-0.00462764,0.0296732,0.0351925,0.000315375,0.000465717,0.00119253,0.00181929,158.644,-33.3949,36.1985,0.00547761,0.0173311,0.0234064,0.000297141,0.000472001,0.00117723,0.00165521,6.4023,-15.4133,0.015477,-0.000420659,-0.00219946,-0.00315894,0.000966532,0.000999625,0.00237477,0.00325424
23,161.623,-35.5911,212.103,-0.0784917,0.0363517,0.0772622,0.000508717,0.000737274,0.00172025,0.00352166,159.736,-33.8042,152.788,-0.0548916,0.0301788,0.0635134,0.000461747,0.00066912,0.0016438,0.0029349,159.418,-30.7954,94.5317,-0.0264804,0.0222888,0.0722175,0.000315061,0.00046102,0.00118024,0.0018059,158.644,-33.3949,36.1985,-0.00225768,0.0223998,0.0621019,0.000291175,0.000462328,0.0011529,0.00161564,6.4023,-15.4133,0.015477,0.000650897,-0.000165389,-0.000767667,0.000957025,0.00100037,0.0023762,0.00325754
24,161.623,-35.5911,212.103,0.00126552,-0.0154629,0.00512488,0.000534115,0.000774584,0.00180729,0.00370598,159.736,-33.8042,152.788,0.00198697,-0.0100072,-0.00354821,0.000459045,0.000663538,0.00163073,0.00290806,159.418,-30.7954,94.5317,0.00727527,-0.0117294,0.00482102,0.000306337,0.00045274,0.00115955,0.00177102,158.644,-33.3949,36.1985,0.00783058,-0.00253258,-0.00630773,0.000297382,0.000470444,0.00117268,0.00164871,6.4023,-15.4133,0.015477,-5.14067e-05,-0.00154373,-0.00302007,0.000933403,0.000987334,0.00234622,0.00320666
25,161.623,-35.5911,212.103,-0.0962914,-0.012772,0.0749508,0.000528865,0.000771325,0.00179992,0.00368459,159.736,-33.8042,152.788,-0.0688923,-0.00716223,0.061335,0.000438431,0.000635501,0.0015626,0.00278003,159.418,-30.7954,94.5317,-0.035906,-0.00311416,0.0742244,0.000313976,0.000464074,0.00118859,0.00181129,158.644,-33.3949,36.1985,-0.00815403,0.0102428,0.0632913,0.0002879,0.000454689,0.00113328,0.0015933,6.4023,-15.4133,0.015477,0.000527154,-0.00206124,-0.00459378,0.000936483,0.000999375,0.00237545,0.00324475
26,161.623,-35.5911,212.103,0.000466677,0.0802682,0.00756253,0.00051973,0.000755104,0.00176295,0.00360628,159.736,-33.8042,152.788,-0.000303908,0.0629051,0.00252352,0.000443629,0.000641077,0.00157726,0.00280389,159.418,-30.7954,94.5317,0.00566342,0.0357751,0.0104459,0.000316037,0.000467116,0.00119609,0.00182527,158.644,-33.3949,36.1985,0.00637536,0.0217567,9.03715e-05,0.000315952,0.000499437,0.00124399,0.00174374,6.4023,-15.4133,0.015477,3.11615e-05,-0.0014756,-0.00176533,0.000967553,0.00101469,0.00241139,0.00329908
27,161.623,-35.5911,212.103,-0.0857681,-0.00515468,0.0607172,0.000497693,0.000730693,0.00170489,0.00348706,159.736,-33.8042,152.788,-0.0622754,-0.00265853,0.0491614,0.000458332,0.000662067,0.00162763,0.00290347,159.418,-30.7954,94.5317,-0.0328498,-0.00182032,0.063815,0.000309787,0.000456952,0.00116951,0.00178745,158.644,-33.3949,36.1985,-0.00880001,0.0111016,0.0543514,0.000315071,0.000497702,0.00124029,0.00174571,6.4023,-15.4133,0.015477,0.000598044,-0.00148732,-0.00438222,0.00093467,0.000996042,0.00236916,0.00323889
28,161.623,-35.5911,212.103,0.0608331,0.0303736,-0.0483502,0.000518556,0.000757662,0.00176631,0.00361947,159.736,-33.8042,152.788,0.0415784,0.0220186,-0.0510823,0.000466404,0.000668602,0.00164541,0.00292972,159.418,-30.7954,94.5317,0.0302547,0.00351281,-0.0408544,0.000316842,0.000466293,0.00119384,0.00182598,158.644,-33.3949,36.1985,0.0129963,0.00276767,-0.0483562,0.000307888,0.000484916,0.00120821,0.00169846,6.4023,-15.4133,0.015477,0.000355631,0.000180154,0.00022127,0.000964359,0.000997365,0.00237073,0.00324326
29,161.623,-35.5911,212.103,-0.273183,-0.0323329,0.18384,0.000539399,0.00077816,0.00181716,0.00371258,159.736,-33.8042,152.788,-0.198642,-0.0172677,0.175049,0.000455234,0.000653768,0.00160768,0.00286846,159.418,-30.7954,94.5317,-0.116881,-0.00637449,0.191163,0.000308415,0.00045349,0.00116057,0.00177564,158.644,-33.3949,36.1985,-0.0400671,0.019444,0.18067,0.000312924,0.000496306,0.00123697,0.00173572,6.4023,-15.4133,0.015477,0.00129705,-0.00200072,-0.00888662,0.000954741,0.00100026,0.0023779,0.00325214
30,161.623,-35.5911,212.103,-0.0525224,0.0838639,0.0375065,0.000536008,0.000779016,0.0018198,0.00371581,159.736,-33.8042,152.788,-0.0409598,0.0637559,0.0319929,0.000458011,0.000662949,0.00162855,0.00290613,159.418,-30.7954,94.5317,-0.0200836,0.0389652,0.0468789,0.000312399,0.000459428,0.00117606,0.00179607,158.644,-33.3949,36.1985,-0.00433749,0.0293336,0.0372453,0.000307739,0.00048831,0.00121704,0.00171135,6.4023,-15.4133,0.015477,0.000820712,-0.00307035,-0.00432259,0.000950115,0.00101051,0.00240449,0.00328558
31,161.623,-35.5911,212.103,-0.106199,0.0209516,0.0707951,0.000525961,0.000759329,0.00177255,0.00363162,159.736,-33.8042,152.788,-0.0800241,0.0169224,0.0628675,0.000466537,0.000677512,0.00166388,0.0029692,159.418,-30.7954,94.5317,-0.044344,0.010839,0.07928,0.000320573,0.000468586,0.00120011,0.0018335,158.644,-33.3949,36.1985,-0.0136717,0.0216767,0.0716123,0.000302295,0.000481968,0.00120296,0.00168806,6.4023,-15.4133,0.015477,-0.000157996,-0.00278507,-0.00707685,0.000978553,0.00101098,0.00240352,0.00328807
32,161.623,-35.5911,212.103,-0.0185273,0.0124965,0.00426999,0.000505606,0.000732271,0.00170575,0.00350568,159.736,-33.8042,152.788,-0.0183416,0.0102444,0.00368985,0.000450517,0.00065729,0.00161515,0.00287889,159.418,-30.7954,94.5317,-0.00626206,-0.00175335,0.0172247,0.000316126,0.000462151,0.00118361,0.00181001,158.644,-33.3949,36.1985,-0.000605649,0.00568973,0.0068119,0.000315211,0.000506057,0.00126283,0.00176954,6.4023,-15.4133,0.015477,-4.18488e-05,-0.00252293,-0.0039869,0.000957062,0.000985711,0.00234123,0.00321314
33,161.623,-35.5911,212.103,-0.0867238,-0.0644655,0.0519838,0.000508331,0.000741045,0.0017289,0.00354484,159.736,-33.8042,152.788,-0.0675383,-0.0501564,0.0455268,0.00046917,0.000687701,0.00168871,0.00300888,159.418,-30.7954,94.5317,-0.0365097,-0.0391922,0.0607312,0.000357243,0.000521569,0.00133271,0.00204276,158.644,-33.3949,36.1985,-0.0112924,-0.00889766,0.0506283,0.000353186,0.000556043,0.00138534,0.00195053,6.4023,-15.4133,0.015477,-0.000217897,-0.00271118,-0.00690723,0.000947055,0.000994361,0.00236308,0.00324081
34,161.623,-35.5911,212.103,0.0731086,0.046095,-0.0533524,0.000508323,0.000736474,0.00171998,0.0035166,159.736,-33.8042,152.788,0.0460511,0.0295422,-0.0553521,0.000475894,0.000695444,0.0017089,0.00303937,159.418,-30.7954,94.5317,0.0339531,0.00729852,-0.0411504,0.000354132,0.000516661,0.00132159,0.00202597,158.644,-33.3949,36.1985,0.0152065,0.00377862,-0.0530862,0.000345995,0.000545435,0.0013588,0.00191039,6.4023,-15.4133,0.015477,-0.000743973,-0.00470337,-0.00674449,0.0009463,0.0010059,0.00239317,0.00327383
35,161.623,-35.5911,212.103,-0.128256,0.0190877,0.096327,0.000509396,0.000737708,0.00172244,0.00352512,159.736,-33.8042,152.788,-0.0977619,0.0136025,0.0890169,0.000455408,0.000659014,0.00162059,0.00288467,159.418,-30.7954,94.5317,-0.0539066,0.0065045,0.103917,0.000312587,0.000455902,0.00116757,0.00178668,158.644,-33.3949,36.1985,-0.0151773,0.0177787,0.0905089,0.000306843,0.000487364,0.00121533,0.00170626,6.4023,-15.4133,0.015477,-8.37387e-05,-0.00376421,-0.00759593,0.000961568,0.00100706,0.0023942,0.0032797
36,161.623,-35.5911,212.103,-0.179192,0.0374287,0.146048,0.000492933,0.000721988,0.00168532,0.00343973,159.736,-33.8042,152.788,-0.135322,0.0320413,0.142548,0.000447961,0.000650944,0.00159909,0.00285387,159.418,-30.7954,94.5317,-0.0762662,0.0179563,0.153771,0.000324738,0.000480092,0.00122929,0.0018767,158.644,-33.3949,36.1985,-0.022526,0.0244427,0.13629,0.000311547,0.000495995,0.00123742,0.00173755,6.4023,-15.4133,0.015477,0.00070466,0.00064149,-0.00260008,0.00095966,0.00101757,0.00241992,0.00331251
37,161.623,-35.5911,212.103,-0.208171,-0.0204364,0.161343,0.00049699,0.000726649,0.00169475,0.00347051,159.736,-33.8042,152.788,-0.156807,-0.0128249,0.154846,0.000459769,0.000667063,0.00163868,0.00292565,159.418,-30.7954,94.5317,-0.0892466,-0.00963695,0.170098,0.000314867,0.00046469,0.00118982,0.00181621,158.644,-33.3949,36.1985,-0.0271542,0.0144992,0.153954,0.000315516,0.00050109,0.00124934,0.00175887,6.4023,-15.4133,0.015477,-0.000575098,-0.00419917,-0.0104527,0.000951681,0.00100803,0.00239593,0.00328687
38,161.623,-35.5911,212.103,-0.0528546,0.0717492,0.0727667,0.000505404,0.000731629,0.00170736,0.00349928,159.736,-33.8042,152.788,-0.0455948,0.0531574,0.0671467,0.000457038,0.000654273,0.0016099,0.00287156,159.418,-30.7954,94.5317,-0.0199513,0.0260204,0.0752639,0.000310962,0.000458412,0.00117418,0.00179292,158.644,-33.3949,36.1985,0.000333378,0.0232554,0.0566724,0.00031844,0.000501878,0.00125061,0.00176326,6.4023,-15.4133,0.015477,0.000381318,-0.000947229,-0.0016592,0.000955239,0.00100066,0.00237792,0.0032542
39,161.623,-35.5911,212.103,-0.0704566,0.131069,0.097089,0.000501116,0.000729395,0.00170123,0.00349083,159.736,-33.8042,152.788,-0.0576059,0.0982754,0.0874041,0.000462781,0.000661345,0.00162627,0.00290557,159.418,-30.7954,94.5317,-0.0262987,0.0594817,0.0970455,0.000301868,0.000445556,0.00114088,0.00173855,158.644,-33.3949,36.1985,0.000130612,0.0444426,0.0786808,0.000322971,0.000514357,0.00128253,0.00179981,6.4023,-15.4133,0.015477,-0.000293364,-0.00439502,-0.00477351,0.000949164,0.000994273,0.00236252,0.0032334
40,161.623,-35.5911,212.103,-0.061566,-0.042019,0.0769763,0.000518228,0.000754204,0.0017604,0.00360448,159.736,-33.8042,152.788,-0.052977,-0.0320906,0.0712859,0.000452184,0.000654933,0.00161006,0.00287093,159.418,-30.7954,94.5317,-0.023551,-0.0316369,0.080076,0.000311734,0.00045937,0.00117664,0.00179386,158.644,-33.3949,36.1985,-0.000318498,-0.00504433,0.0583055,0.000320802,0.000507162,0.00126411,0.00177705,6.4023,-15.4133,0.015477,-0.000535416,-0.00270021,-0.00593411,0.000948826,0.00100669,0.00239322,0.00327454
41,161.623,-35.5911,212.103,-0.0642627,0.0893401,0.0988562,0.000501473,0.000730955,0.00170647,0.00349716,159.736,-33.8042,152.788,-0.0533997,0.0636785,0.0858931,0.000450602,0.000655744,0.00161026,0.00287721,159.418,-30.7954,94.5317,-0.023066,0.0362395,0.09867,0.000322682,0.000476535,0.00122028,0.00185925,158.644,-33.3949,36.1985,0.00217191,0.0286001,0.0741141,0.000319961,0.00050483,0.00125806,0.00176985,6.4023,-15.4133,0.015477,-0.00053935,-0.00373454,-0.00572902,0.000963237,0.00102059,0.00242706,0.00332259
42,161.623,-35.5911,212.103,-0.0445202,-0.0287024,0.0769481,0.000513852,0.000751193,0.00175332,0.00358904,159.736,-33.8042,152.788,-0.0407497,-0.0239873,0.0682093,0.000449725,0.000646886,0.00159209,0.00283213,159.418,-30.7954,94.5317,-0.0151338,-0.026224,0.0789109,0.000321055,0.000470374,0.00120494,0.00183842,158.644,-33.3949,36.1985,0.00502897,-0.00530903,0.0515313,0.000301675,0.000477451,0.0011917,0.00167582,6.4023,-15.4133,0.015477,9.60628e-06,-0.00338313,-0.00600646,0.000942272,0.000999909,0.00237684,0.00325101
43,161.623,-35.5911,212.103,-0.123006,-0.0211282,0.136503,0.000520403,0.000756203,0.00176468,0.00361731,159.736,-33.8042,152.788,-0.0970522,-0.0150159,0.12733,0.000458378,0.000664934,0.00163491,0.00290677,159.418,-30.7954,94.5317,-0.0489575,-0.0154034,0.140311,0.000313696,0.000459728,0.00117674,0.00179982,158.644,-33.3949,36.1985,-0.00633518,0.00708333,0.114776,0.000297845,0.000475175,0.0011863,0.00166568,6.4023,-15.4133,0.015477,0.000230683,-0.00250487,-0.00559926,0.000944317,0.000997447,0.00237163,0.0032415
