"R0",,,,,,,,,,,"R1",,,,,,,,,,"R2",,,,,,,,,,"R3",,,,,,,,,,"R4",,,,,,,,,
"Index [1]","X [mm]","Y [mm]","Z [mm]","U [mm]","V [mm]","W [mm]","Sigma_X [mm]","Sigma_Y [mm]","Sigma_Z [mm]","sigma [pixel]","X [mm]","Y [mm]","Z [mm]","U [mm]","V [mm]","W [mm]","Sigma_X [mm]","Sigma_Y [mm]","Sigma_Z [mm]","sigma [pixel]","X [mm]","Y [mm]","Z [mm]","U [mm]","V [mm]","W [mm]","Sigma_X [mm]","Sigma_Y [mm]","Sigma_Z [mm]","sigma [pixel]","X [mm]","Y [mm]","Z [mm]","U [mm]","V [mm]","W [mm]","Sigma_X [mm]","Sigma_Y [mm]","Sigma_Z [mm]","sigma [pixel]","X [mm]","Y [mm]","Z [mm]","U [mm]","V [mm]","W [mm]","Sigma_X [mm]","Sigma_Y [mm]","Sigma_Z [mm]","sigma [pixel]"
860,158.862,-30.2095,207.209,0.743243,0.729485,-51.6333,0.000416524,0.000606759,0.00146218,0.00269146,154.748,-29.098,146.588,1.60448,0.877439,-46.77,0.000444145,0.00066199,0.00162631,0.00262049,154.12,-25.9317,88.9173,0.194989,0.945781,-48.7928,0.000776379,0.00120356,0.00296606,0.00416108,153.826,-29.4699,32.1244,0.171031,1.33215,-54.5485,0.000623417,0.00108197,0.00256061,0.00333158,4.55931,-16.8579,0.00151202,0.00100239,0.00595994,0.0209,0.000956196,0.00100068,0.00236699,0.00321111
861,158.862,-30.2095,207.209,0.88079,0.700956,-51.7063,0.000395512,0.000579147,0.00139561,0.0025649,154.748,-29.098,146.588,1.64936,0.877978,-46.8605,0.000414509,0.000623707,0.00153141,0.00247307,154.12,-25.9317,88.9173,0.161463,0.977165,-48.8772,0.000683558,0.00106366,0.00262149,0.00367724,153.826,-29.4699,32.1244,0.213472,1.32969,-54.4656,0.00069271,0.00120341,0.00284656,0.00369878,4.55931,-16.8579,0.00151202,0.000761233,0.00873596,0.0298903,0.000936687,0.000988516,0.00233791,0.00316847
862,158.862,-30.2095,207.209,0.686929,0.705973,-51.4672,0.000416112,0.000612101,0.00147591,0.00270923,154.748,-29.098,146.588,1.48335,0.910468,-46.6388,0.000426022,0.000638082,0.00156775,0.00252961,154.12,-25.9317,88.9173,0.0522695,1.03751,-48.6515,0.000654155,0.00101251,0.00249591,0.00349537,153.826,-29.4699,32.1244,0.303902,1.35151,-54.0843,0.000653064,0.00113569,0.00268676,0.00348771,4.55931,-16.8579,0.00151202,0.001904,0.00718587,0.0209039,0.00093798,0.000986564,0.00233378,0.00316445
863,158.862,-30.2095,207.209,0.825839,0.648583,-51.5673,0.000416673,0.000613825,0.00147945,0.00271354,154.748,-29.098,146.588,1.52637,0.89517,-46.7289,0.000436707,0.000648694,0.00159664,0.00257282,154.12,-25.9317,88.9173,0.0327271,1.055,-48.7467,0.000616472,0.000958061,0.00236312,0.00331514,153.826,-29.4699,32.1244,0.334543,1.34251,-54.0142,0.000662945,0.00115446,0.00273178,0.00355874,4.55931,-16.8579,0.00151202,0.00135453,0.010291,0.0276441,0.000937324,0.000985672,0.0023303,0.00315768
864,158.862,-30.2095,207.209,0.752481,0.658022,-51.475,0.000409838,0.000601521,0.0014493,0.00266406,154.748,-29.098,146.588,1.43028,0.927729,-46.6148,0.000433418,0.000646563,0.00159177,0.00255913,154.12,-25.9317,88.9173,-0.0338624,1.09671,-48.6533,0.00056633,0.000882403,0.00217701,0.00305769,153.826,-29.4699,32.1244,0.391986,1.33542,-53.7443,0.000675713,0.00117429,0.0027792,0.00362061,4.55931,-16.8579,0.00151202,0.000386845,0.00483355,0.0161999,0.0009549,0.00101016,0.00238929,0.00323303
865,158.862,-30.2095,207.209,0.840975,0.650589,-51.5201,0.000394301,0.000580483,0.00139919,0.00256774,154.748,-29.098,146.588,1.43724,0.948471,-46.6265,0.000474165,0.000698076,0.00171988,0.00276663,154.12,-25.9317,88.9173,-0.0528701,1.13027,-48.6838,0.000533151,0.00083314,0.0020558,0.00289291,153.826,-29.4699,32.1244,0.426798,1.32713,-53.5968,0.000684472,0.00118969,0.00281545,0.00366538,4.55931,-16.8579,0.00151202,0.00159489,0.011089,0.0279505,0.000979379,0.00101375,0.00239632,0.00324737
866,158.862,-30.2095,207.209,0.787463,0.646089,-51.4455,0.000391433,0.000573992,0.00138374,0.00254009,154.748,-29.098,146.588,1.34868,0.968152,-46.5151,0.000487929,0.00072245,0.00177968,0.00286918,154.12,-25.9317,88.9173,-0.10295,1.15961,-48.5959,0.000498649,0.000781455,0.00193062,0.00271445,153.826,-29.4699,32.1244,0.483384,1.31005,-53.3232,0.000686579,0.00118613,0.00280498,0.00366851,4.55931,-16.8579,0.00151202,0.000553238,0.00539749,0.0158731,0.000932678,0.00098146,0.00232226,0.00314738
867,158.862,-30.2095,207.209,0.986899,0.694779,-51.5975,0.000427416,0.000620006,0.00149595,0.00274732,154.748,-29.098,146.588,1.41953,1.02472,-46.6141,0.000504026,0.000736762,0.00181801,0.002914,154.12,-25.9317,88.9173,-0.0784813,1.20885,-48.7226,0.000489045,0.000765615,0.00189164,0.00265766,153.826,-29.4699,32.1244,0.505728,1.28729,-53.2779,0.000682169,0.00118639,0.00280602,0.00368076,4.55931,-16.8579,0.00151202,0.00282172,0.013754,0.0363236,0.000947589,0.00100651,0.00238123,0.00322387
868,158.862,-30.2095,207.209,1.0154,0.641154,-51.6158,0.000402091,0.000590063,0.00142381,0.00260872,154.748,-29.098,146.588,1.37699,1.0024,-46.5843,0.000481335,0.00070482,0.00173691,0.00278965,154.12,-25.9317,88.9173,-0.0908536,1.2145,-48.735,0.000492169,0.000778642,0.00192312,0.00269629,153.826,-29.4699,32.1244,0.544545,1.25396,-53.1272,0.000678615,0.00117947,0.00279223,0.00365191,4.55931,-16.8579,0.00151202,0.00113005,0.00668134,0.0232202,0.000961527,0.000998545,0.00235989,0.00320092
869,158.862,-30.2095,207.209,1.02304,0.690116,-51.572,0.000405289,0.000598108,0.00144208,0.00263603,154.748,-29.098,146.588,1.32393,1.06053,-46.4965,0.000473161,0.000698464,0.00172145,0.00277162,154.12,-25.9317,88.9173,-0.0936356,1.26782,-48.7011,0.000492309,0.000774058,0.00191291,0.00268156,153.826,-29.4699,32.1244,0.588286,1.23525,-52.951,0.000677523,0.00117335,0.00277604,0.00363786,4.55931,-16.8579,0.00151202,0.00306912,0.0125391,0.0330694,0.000967726,0.00100905,0.00238494,0.00323221
870,158.862,-30.2095,207.209,1.06787,0.658042,-51.5802,0.000401376,0.00059652,0.0014383,0.00262731,154.748,-29.098,146.588,1.29083,1.04772,-46.4829,0.00048287,0.000712696,0.00175633,0.00282778,154.12,-25.9317,88.9173,-0.0773568,1.27031,-48.739,0.000510952,0.000803245,0.00198463,0.00278414,153.826,-29.4699,32.1244,0.622702,1.19141,-52.8186,0.000670351,0.0011579,0.00274104,0.00359466,4.55931,-16.8579,0.00151202,0.00111559,0.00693183,0.0235586,0.000954968,0.00101273,0.00239441,0.00324223
871,158.862,-30.2095,207.209,1.14763,0.656817,-51.5999,0.000429908,0.00062912,0.00151926,0.00277545,154.748,-29.098,146.588,1.27919,1.06271,-46.4946,0.000506843,0.000747218,0.00184121,0.00295996,154.12,-25.9317,88.9173,-0.0387832,1.29531,-48.8009,0.000581884,0.000910812,0.00224752,0.00316308,153.826,-29.4699,32.1244,0.663857,1.16642,-52.6457,0.000725188,0.00125349,0.00296502,0.00389706,4.55931,-16.8579,0.00151202,0.0011109,0.0104691,0.0296875,0.000963138,0.00101937,0.00241085,0.00326465
872,158.862,-30.2095,207.209,1.04233,0.678863,-51.4463,0.000418448,0.000609913,0.00147124,0.00269879,154.748,-29.098,146.588,1.14517,1.08738,-46.3512,0.000472516,0.000697764,0.00172156,0.00277069,154.12,-25.9317,88.9173,-0.0374717,1.33344,-48.7127,0.000663865,0.00103345,0.00255277,0.00359224,153.826,-29.4699,32.1244,0.728996,1.15123,-52.288,0.000703212,0.00121036,0.00286005,0.00376263,4.55931,-16.8579,0.00151202,0.00177309,0.0034351,0.0137164,0.000972285,0.00100054,0.00236553,0.00320903
873,158.862,-30.2095,207.209,1.25243,0.613222,-51.6005,0.000406195,0.000594513,0.0014346,0.00263067,154.748,-29.098,146.588,1.21167,1.0522,-46.4898,0.000484127,0.00071387,0.00176011,0.00283427,154.12,-25.9317,88.9173,0.0478224,1.32965,-48.9295,0.000742461,0.00114838,0.00283327,0.00397771,153.826,-29.4699,32.1244,0.736968,1.11994,-52.2431,0.000699067,0.00120391,0.00284652,0.00374812,4.55931,-16.8579,0.00151202,0.00223316,0.0141579,0.0336782,0.000956264,0.000984062,0.00232754,0.00315986
874,158.862,-30.2095,207.209,1.13761,0.703759,-51.4405,0.000399389,0.00058874,0.00142213,0.00259749,154.748,-29.098,146.588,1.06904,1.1224,-46.3395,0.000475171,0.000703709,0.00173439,0.00279301,154.12,-25.9317,88.9173,0.0543609,1.3828,-48.8702,0.00079316,0.00123342,0.00304308,0.00427692,153.826,-29.4699,32.1244,0.777542,1.10951,-51.9403,0.000659039,0.00113644,0.00268991,0.00353792,4.55931,-16.8579,0.00151202,0.00241194,0.00785687,0.0222441,0.000931844,0.000983302,0.00232736,0.00315716
875,158.862,-30.2095,207.209,1.31228,0.62855,-51.5777,0.000404956,0.000598143,0.0014437,0.00263695,154.748,-29.098,146.588,1.11297,1.07814,-46.4842,0.000506669,0.000750612,0.00184952,0.00298356,154.12,-25.9317,88.9173,0.134136,1.359,-49.1026,0.000813201,0.00125354,0.00309266,0.00433476,153.826,-29.4699,32.1244,0.770995,1.07413,-51.9222,0.000647003,0.00111653,0.00264714,0.00347729,4.55931,-16.8579,0.00151202,0.00203761,0.0125826,0.0303987,0.000948165,0.00100466,0.00237691,0.00322226
876,158.862,-30.2095,207.209,1.11929,0.624058,-51.3739,0.00039755,0.000585583,0.00141301,0.00258201,154.748,-29.098,146.588,0.923255,1.08504,-46.3085,0.000509257,0.000751777,0.00185445,0.00298599,154.12,-25.9317,88.9173,0.119849,1.37027,-49.0084,0.000792727,0.00122736,0.00302634,0.00424539,153.826,-29.4699,32.1244,0.811458,1.06353,-51.5577,0.000640811,0.00110374,0.00261257,0.00343078,4.55931,-16.8579,0.00151202,0.00113803,0.00627059,0.0125846,0.00096153,0.000989211,0.00233779,0.00317192
877,158.862,-30.2095,207.209,1.32997,0.690193,-51.5387,0.000397946,0.000589085,0.00142398,0.00259319,154.748,-29.098,146.588,1.00096,1.14334,-46.4837,0.000501207,0.000748086,0.00184197,0.00297562,154.12,-25.9317,88.9173,0.209387,1.39748,-49.2641,0.000775612,0.00119839,0.00295504,0.00413706,153.826,-29.4699,32.1244,0.797778,1.03694,-51.5598,0.000648051,0.00111775,0.00264739,0.00348968,4.55931,-16.8579,0.00151202,0.00213564,0.0107872,0.0282232,0.000938024,0.000989974,0.00234122,0.00316859
878,158.862,-30.2095,207.209,1.33256,0.697565,-51.532,0.000391119,0.000582188,0.00140498,0.00256639,154.748,-29.098,146.588,0.951064,1.15401,-46.5074,0.000510054,0.000764066,0.00188185,0.00303231,154.12,-25.9317,88.9173,0.244246,1.40108,-49.369,0.000820114,0.00126518,0.00311929,0.00436811,153.826,-29.4699,32.1244,0.801861,1.01287,-51.4146,0.000615209,0.00105733,0.0025037,0.00329129,4.55931,-16.8579,0.00151202,0.0016942,0.00711112,0.0223345,0.000966181,0.0010141,0.00239716,0.00324574
879,158.862,-30.2095,207.209,1.3127,0.663038,-51.5073,0.000395118,0.000585928,0.00141318,0.00258239,154.748,-29.098,146.588,0.895403,1.14524,-46.5048,0.000534451,0.0007881,0.00194277,0.00312585,154.12,-25.9317,88.9173,0.27406,1.38967,-49.4593,0.000824893,0.00126413,0.00311605,0.00435059,153.826,-29.4699,32.1244,0.809219,0.989683,-51.2475,0.000624073,0.0010723,0.00254277,0.00333382,4.55931,-16.8579,0.00151202,0.00301991,0.013361,0.0292413,0.000955491,0.00101851,0.00240903,0.00326095
880,158.862,-30.2095,207.209,1.33176,0.681664,-51.5528,0.000407867,0.000602977,0.0014565,0.00265373,154.748,-29.098,146.588,0.869876,1.16322,-46.5804,0.00055546,0.000822052,0.00202639,0.00327365,154.12,-25.9317,88.9173,0.307419,1.38044,-49.6036,0.000766341,0.00118569,0.00292284,0.0040912,153.826,-29.4699,32.1244,0.803414,0.954885,-51.1521,0.000618793,0.00106505,0.00252332,0.00331806,4.55931,-16.8579,0.00151202,0.00137726,0.00457439,0.0155554,0.00094794,0.0010076,0.0023835,0.00322733
881,158.862,-30.2095,207.209,1.2409,0.727875,-51.475,0.000422431,0.000620539,0.00149702,0.00274353,154.748,-29.098,146.588,0.781877,1.2079,-46.5456,0.000565429,0.000836324,0.0020614,0.0033336,154.12,-25.9317,88.9173,0.308613,1.38815,-49.6059,0.000649661,0.00100134,0.00246853,0.00345839,153.826,-29.4699,32.1244,0.802549,0.944292,-50.9828,0.000555072,0.000957027,0.00226972,0.00297676,4.55931,-16.8579,0.00151202,0.00288506,0.0108387,0.0253091,0.000945059,0.00100236,0.00237108,0.00321144
882,158.862,-30.2095,207.209,1.34605,0.744606,-51.6049,0.000454099,0.00066129,0.00159573,0.00292352,154.748,-29.098,146.588,0.824258,1.22402,-46.7291,0.00062074,0.000919867,0.00226562,0.00366856,154.12,-25.9317,88.9173,0.348822,1.35949,-49.7931,0.000535983,0.00083242,0.00205165,0.00288414,153.826,-29.4699,32.1244,0.763672,0.903353,-51.049,0.00055164,0.000952343,0.0022578,0.00296058,4.55931,-16.8579,0.00151202,0.00203145,0.00788246,0.0226858,0.000966687,0.00101446,0.00239953,0.00325425
883,158.862,-30.2095,207.209,1.44232,0.805255,-51.7041,0.000433689,0.000636217,0.00153378,0.00281223,154.748,-29.098,146.588,0.868775,1.2688,-46.9005,0.000616979,0.000914851,0.00225254,0.00364389,154.12,-25.9317,88.9173,0.37956,1.34546,-49.9477,0.000473162,0.00074688,0.00184024,0.00258452,153.826,-29.4699,32.1244,0.725736,0.870786,-51.0897,0.000564581,0.000979105,0.00232154,0.00305144,4.55931,-16.8579,0.00151202,0.0030524,0.0118264,0.0343264,0.000960569,0.00101659,0.00240535,0.00325323
884,158.862,-30.2095,207.209,1.28424,0.837633,-51.5758,0.000410637,0.000606533,0.00146406,0.00267489,154.748,-29.098,146.588,0.755393,1.29664,-46.8672,0.000624105,0.000924989,0.0022775,0.00368759,154.12,-25.9317,88.9173,0.33907,1.32209,-49.8686,0.000399714,0.00064252,0.00158331,0.00220352,153.826,-29.4699,32.1244,0.715268,0.844424,-50.9303,0.000537811,0.000931091,0.00220911,0.00290368,4.55931,-16.8579,0.00151202,0.00183891,0.00601581,0.0231712,0.000947336,0.000997706,0.0023604,0.00319982
885,158.862,-30.2095,207.209,1.30789,0.75004,-51.6312,0.000425658,0.000624039,0.00150607,0.00275279,154.748,-29.098,146.588,0.763721,1.23878,-47.0291,0.000651735,0.000961144,0.00236912,0.00383548,154.12,-25.9317,88.9173,0.339844,1.24704,-49.9462,0.000444308,0.000704809,0.00173702,0.00243625,153.826,-29.4699,32.1244,0.679194,0.81097,-50.9667,0.000511675,0.000883548,0.00209524,0.00275337,4.55931,-16.8579,0.00151202,0.00189145,0.0116072,0.0292194,0.000958941,0.00100397,0.00237533,0.00321789
886,158.862,-30.2095,207.209,1.28452,0.786429,-51.6518,0.000424495,0.000621546,0.00150081,0.00273793,154.748,-29.098,146.588,0.746744,1.26195,-47.1562,0.000692475,0.00101469,0.00250063,0.00402992,154.12,-25.9317,88.9173,0.330366,1.20068,-49.9706,0.000532925,0.000838273,0.00206602,0.00290311,153.826,-29.4699,32.1244,0.654615,0.771478,-50.9594,0.000507616,0.000879035,0.00208276,0.0027401,4.55931,-16.8579,0.00151202,0.000666634,0.00616771,0.0211739,0.000978461,0.00101467,0.00239976,0.00324825
887,158.862,-30.2095,207.209,1.27428,0.844215,-51.6868,0.000416216,0.00061329,0.00147933,0.00270541,154.748,-29.098,146.588,0.743519,1.30424,-47.2846,0.000637992,0.000942508,0.0023206,0.00376039,154.12,-25.9317,88.9173,0.330803,1.17273,-49.9664,0.000610707,0.000959373,0.00236477,0.00332337,153.826,-29.4699,32.1244,0.640742,0.752363,-50.923,0.000527096,0.000913736,0.00216894,0.00284735,4.55931,-16.8579,0.00151202,0.00186716,0.0116238,0.0319618,0.000969656,0.00101119,0.00239181,0.00324015
888,158.862,-30.2095,207.209,1.14409,0.769651,-51.6497,0.000417705,0.000612029,0.00147745,0.00270055,154.748,-29.098,146.588,0.663685,1.25349,-47.336,0.000654277,0.000961057,0.00236765,0.00382532,154.12,-25.9317,88.9173,0.306767,1.0859,-49.8664,0.000686944,0.0010709,0.00263869,0.00369742,153.826,-29.4699,32.1244,0.645199,0.720298,-50.8124,0.000499576,0.000865017,0.00205024,0.00269447,4.55931,-16.8579,0.00151202,0.000629818,0.00481675,0.0150411,0.000941185,0.000994812,0.00235359,0.00319396
889,158.862,-30.2095,207.209,1.21063,0.80975,-51.7855,0.000420435,0.000610525,0.00147588,0.00269291,154.748,-29.098,146.588,0.710577,1.28003,-47.559,0.000678424,0.000996643,0.00245643,0.00396104,154.12,-25.9317,88.9173,0.343025,1.03587,-49.9179,0.000750687,0.00116307,0.00286536,0.0040093,153.826,-29.4699,32.1244,0.630283,0.694711,-50.8855,0.000444284,0.000777525,0.0018462,0.00242079,4.55931,-16.8579,0.00151202,0.000878558,0.00812484,0.0260117,0.00092681,0.000994591,0.002353,0.00318252
890,158.862,-30.2095,207.209,1.12764,0.806811,-51.7981,0.000430644,0.000628147,0.00151562,0.00277728,154.748,-29.098,146.588,0.657954,1.27739,-47.6525,0.000682273,0.00100192,0.0024673,0.00399026,154.12,-25.9317,88.9173,0.349205,0.965266,-49.8305,0.000805675,0.00124467,0.0030655,0.00428137,153.826,-29.4699,32.1244,0.640342,0.664802,-50.8371,0.00043276,0.000753653,0.00178926,0.00235066,4.55931,-16.8579,0.00151202,0.000351492,0.00549972,0.0188745,0.000945068,0.000998407,0.00236266,0.0031993
891,158.862,-30.2095,207.209,1.06745,0.890315,-51.8226,0.000431781,0.000630462,0.00152064,0.00278665,154.748,-29.098,146.588,0.616989,1.33559,-47.7432,0.000640847,0.000945633,0.00232954,0.00377003,154.12,-25.9317,88.9173,0.3706,0.939046,-49.7307,0.000842014,0.00130081,0.0032047,0.00448491,153.826,-29.4699,32.1244,0.658184,0.65769,-50.799,0.000430977,0.000750751,0.001782,0.00234308,4.55931,-16.8579,0.00151202,0.00235896,0.00993766,0.0294075,0.000918653,0.000980509,0.00232088,0.00313662
892,158.862,-30.2095,207.209,1.10797,0.883622,-51.9783,0.000445625,0.00064925,0.00156592,0.00286675,154.748,-29.098,146.588,0.631025,1.3195,-47.9443,0.000644267,0.000952084,0.00234533,0.00378625,154.12,-25.9317,88.9173,0.417475,0.855277,-49.7408,0.000843066,0.00130677,0.00322054,0.00451781,153.826,-29.4699,32.1244,0.660184,0.61507,-50.9037,0.000406234,0.000712813,0.00169302,0.00222315,4.55931,-16.8579,0.00151202,0.000391062,0.00557625,0.0226187,0.000939124,0.000981735,0.00232088,0.00314893
893,158.862,-30.2095,207.209,1.01988,0.958533,-51.9714,0.000437363,0.000638931,0.00154054,0.0028246,154.748,-29.098,146.588,0.562482,1.36652,-47.9831,0.000637267,0.000942121,0.00231773,0.00374665,154.12,-25.9317,88.9173,0.439691,0.825054,-49.5875,0.000903453,0.00139153,0.00342764,0.00479679,153.826,-29.4699,32.1244,0.69474,0.606537,-50.8638,0.000441016,0.00076911,0.00182652,0.00240163,4.55931,-16.8579,0.00151202,0.00335266,0.0134345,0.0366038,0.000937268,0.000994294,0.0023544,0.00318622
894,158.862,-30.2095,207.209,1.09067,0.881661,-52.1586,0.000426954,0.00062224,0.00149996,0.00275582,154.748,-29.098,146.588,0.587578,1.2979,-48.2049,0.000609234,0.000904943,0.00222683,0.00360662,154.12,-25.9317,88.9173,0.499491,0.714011,-49.6265,0.000923428,0.00142107,0.00350161,0.00489944,153.826,-29.4699,32.1244,0.714298,0.551071,-51.008,0.000503392,0.000873049,0.00206887,0.00272531,4.55931,-16.8579,0.00151202,0.000108864,0.00541093,0.0225967,0.000918819,0.00100034,0.00236775,0.00320321
895,158.862,-30.2095,207.209,0.879747,0.931753,-52.0051,0.000424651,0.000623818,0.00150517,0.00275522,154.748,-29.098,146.588,0.435268,1.32495,-48.0999,0.000582399,0.000868578,0.00213646,0.00346602,154.12,-25.9317,88.9173,0.499663,0.670559,-49.3562,0.000940569,0.00145633,0.00358464,0.00502983,153.826,-29.4699,32.1244,0.785519,0.538874,-50.8509,0.000539234,0.000922243,0.00218341,0.00287067,4.55931,-16.8579,0.00151202,0.00248738,0.0125317,0.0309289,0.000932739,0.00100353,0.00237475,0.00321248
896,158.862,-30.2095,207.209,0.969316,0.940284,-52.166,0.000454451,0.000668602,0.00161164,0.00295538,154.748,-29.098,146.588,0.467848,1.30937,-48.2881,0.000549121,0.000826297,0.00203173,0.00329533,154.12,-25.9317,88.9173,0.577375,0.593087,-49.3994,0.00094472,0.00145795,0.00359602,0.00503892,153.826,-29.4699,32.1244,0.815352,0.494697,-51.0293,0.000536358,0.000925257,0.00219286,0.00289125,4.55931,-16.8579,0.00151202,0.00165352,0.00782625,0.0243554,0.000938103,0.000993418,0.00235084,0.00318529
897,158.862,-30.2095,207.209,0.79902,0.951562,-52.0525,0.000440427,0.0006435,0.00155108,0.00284785,154.748,-29.098,146.588,0.334313,1.30269,-48.2003,0.000518086,0.000781802,0.00192152,0.00312158,154.12,-25.9317,88.9173,0.594319,0.541758,-49.2029,0.000915028,0.00140254,0.00345821,0.00483171,153.826,-29.4699,32.1244,0.884335,0.485436,-50.9607,0.000562565,0.000961424,0.00227386,0.00299767,4.55931,-16.8579,0.00151202,0.00212925,0.00755373,0.0197904,0.000945436,0.00100807,0.00238536,0.00322869
898,158.862,-30.2095,207.209,0.915864,0.982291,-52.2133,0.000449451,0.000655638,0.0015784,0.00291291,154.748,-29.098,146.588,0.378674,1.2899,-48.366,0.000487496,0.00073727,0.00181184,0.00293455,154.12,-25.9317,88.9173,0.681882,0.472827,-49.2854,0.000875569,0.00134632,0.00331904,0.00463533,153.826,-29.4699,32.1244,0.921175,0.430362,-51.1507,0.000557268,0.000951445,0.00224904,0.00296489,4.55931,-16.8579,0.00151202,0.00101945,0.00466983,0.0189234,0.000942027,0.001004,0.00237662,0.00321561
899,158.862,-30.2095,207.209,0.792128,1.02826,-52.1253,0.000438558,0.000639988,0.00154268,0.00283761,154.748,-29.098,146.588,0.269884,1.29781,-48.2684,0.000430841,0.000652408,0.00160278,0.00259459,154.12,-25.9317,88.9173,0.705604,0.433821,-49.1331,0.000837115,0.00129327,0.00318844,0.0044688,153.826,-29.4699,32.1244,0.991838,0.413248,-51.1052,0.000546712,0.000935897,0.00221013,0.00291462,4.55931,-16.8579,0.00151202,0.00208082,0.0109398,0.0243321,0.000943931,0.00099376,0.00235055,0.00318237
900,158.862,-30.2095,207.209,0.894002,1.03723,-52.271,0.000453375,0.000663456,0.00159877,0.00293631,154.748,-29.098,146.588,0.300378,1.27284,-48.3745,0.000446966,0.000669294,0.00164589,0.00267142,154.12,-25.9317,88.9173,0.780146,0.369198,-49.209,0.000806319,0.00123143,0.00303817,0.00422464,153.826,-29.4699,32.1244,1.03025,0.372754,-51.2879,0.000570887,0.000976936,0.00230562,0.00305389,4.55931,-16.8579,0.00151202,0.00177873,0.00992115,0.025806,0.000954099,0.00101051,0.00239056,0.00324089
901,158.862,-30.2095,207.209,0.928161,1.02896,-52.3427,0.000458417,0.000672171,0.00161934,0.00298548,154.748,-29.098,146.588,0.290868,1.23594,-48.3987,0.000422076,0.000636319,0.00156341,0.00253886,154.12,-25.9317,88.9173,0.834951,0.302434,-49.2374,0.000697564,0.00107504,0.00265193,0.00370903,153.826,-29.4699,32.1244,1.08507,0.344178,-51.3799,0.000623164,0.00106398,0.00250934,0.00332265,4.55931,-16.8579,0.00151202,0.00242127,0.0135524,0.0309652,0.000960225,0.000995996,0.00235545,0.00319434
902,158.862,-30.2095,207.209,0.977293,1.01231,-52.4417,0.000446755,0.000651543,0.0015702,0.00289458,154.748,-29.098,146.588,0.291395,1.19251,-48.4295,0.000412864,0.000620906,0.00152734,0.00247722,154.12,-25.9317,88.9173,0.886705,0.235812,-49.3139,0.00061313,0.000941038,0.00232066,0.00323705,153.826,-29.4699,32.1244,1.14184,0.307781,-51.4853,0.000593018,0.0010108,0.00238113,0.00314991,4.55931,-16.8579,0.00151202,0.00118565,0.0089755,0.0228465,0.000960961,0.00100325,0.00237011,0.00321337
903,158.862,-30.2095,207.209,0.999077,1.15878,-52.4806,0.00044718,0.00064841,0.00156179,0.00287816,154.748,-29.098,146.588,0.282678,1.26611,-48.3894,0.000457111,0.000684288,0.00168354,0.00273896,154.12,-25.9317,88.9173,0.932237,0.236853,-49.3623,0.000581447,0.000889036,0.00219104,0.00304887,153.826,-29.4699,32.1244,1.20958,0.291034,-51.5224,0.000621476,0.00105595,0.00249121,0.00328214,4.55931,-16.8579,0.00151202,0.00268524,0.0116931,0.0318431,0.000941239,0.000991422,0.00234501,0.00317566
904,158.862,-30.2095,207.209,0.879163,1.1149,-52.4163,0.000442818,0.000643467,0.00155054,0.00285676,154.748,-29.098,146.588,0.18881,1.20608,-48.2429,0.00047226,0.000711236,0.00174827,0.00284732,154.12,-25.9317,88.9173,0.936838,0.175316,-49.3118,0.000603171,0.000919924,0.0022682,0.00315125,153.826,-29.4699,32.1244,1.28632,0.275782,-51.4501,0.0005987,0.00102446,0.00241872,0.00320791,4.55931,-16.8579,0.00151202,0.00172806,0.00578845,0.017423,0.000937832,0.000991632,0.00234484,0.003179
905,158.862,-30.2095,207.209,0.885849,1.14666,-52.4486,0.000449494,0.000656725,0.00158253,0.00292026,154.748,-29.098,146.588,0.184313,1.2016,-48.1811,0.000477088,0.000721632,0.00177172,0.00288955,154.12,-25.9317,88.9173,0.976125,0.138904,-49.3591,0.000596084,0.000908506,0.0022372,0.00310954,153.826,-29.4699,32.1244,1.34011,0.261451,-51.4842,0.000552197,0.000942618,0.00221992,0.00294551,4.55931,-16.8579,0.00151202,0.00303068,0.0102157,0.024142,0.000954954,0.00100678,0.00237948,0.00322403
906,158.862,-30.2095,207.209,0.970422,1.10166,-52.5706,0.000438144,0.000643909,0.00155223,0.00285643,154.748,-29.098,146.588,0.234666,1.13986,-48.2093,0.00051342,0.000769477,0.00188928,0.0030868,154.12,-25.9317,88.9173,1.03255,0.0620893,-49.5054,0.00060461,0.000921976,0.00227004,0.00315031,153.826,-29.4699,32.1244,1.3685,0.2207,-51.6395,0.000537415,0.000915315,0.00215914,0.00286486,4.55931,-16.8579,0.00151202,0.00148264,0.00734772,0.0194074,0.000955633,0.00100102,0.00236678,0.00320803
907,158.862,-30.2095,207.209,1.11998,1.12887,-52.7322,0.000438738,0.000640188,0.00154357,0.00283896,154.748,-29.098,146.588,0.330828,1.13448,-48.2742,0.00050129,0.000753815,0.00185018,0.00302034,154.12,-25.9317,88.9173,1.10599,0.0153596,-49.7025,0.000611814,0.000924881,0.00227884,0.00314227,153.826,-29.4699,32.1244,1.38784,0.186935,-51.8418,0.000520414,0.000888176,0.00209295,0.00276548,4.55931,-16.8579,0.00151202,0.00194729,0.011106,0.0290223,0.000937484,0.000997534,0.00236006,0.00319187
