"R0",,,,,,,,,,,"R1",,,,,,,,,,"R2",,,,,,,,,,"R3",,,,,,,,,,"R4",,,,,,,,,
"Index [1]","X [mm]","Y [mm]","Z [mm]","U [mm]","V [mm]","W [mm]","Sigma_X [mm]","Sigma_Y [mm]","Sigma_Z [mm]","sigma [pixel]","X [mm]","Y [mm]","Z [mm]","U [mm]","V [mm]","W [mm]","Sigma_X [mm]","Sigma_Y [mm]","Sigma_Z [mm]","sigma [pixel]","X [mm]","Y [mm]","Z [mm]","U [mm]","V [mm]","W [mm]","Sigma_X [mm]","Sigma_Y [mm]","Sigma_Z [mm]","sigma [pixel]","X [mm]","Y [mm]","Z [mm]","U [mm]","V [mm]","W [mm]","Sigma_X [mm]","Sigma_Y [mm]","Sigma_Z [mm]","sigma [pixel]","X [mm]","Y [mm]","Z [mm]","U [mm]","V [mm]","W [mm]","Sigma_X [mm]","Sigma_Y [mm]","Sigma_Z [mm]","sigma [pixel]"
10,150.946,-27.9977,173.514,0.0452597,-0.0521386,0.00817379,0.000513322,0.000746207,0.00169994,0.00320352,150.808,-30.2185,93.5155,0.029133,-0.0255913,-0.00153157,0.000401621,0.000609283,0.00143408,0.0023666,152.073,-27.8974,13.6178,0.00578147,-0.0108106,-0.00679258,0.000306539,0.000513505,0.00117769,0.00178311,151.487,-29.5764,-67.238,-0.0139085,0.00513167,-0.0281471,0.000474139,0.000874307,0.00194237,0.00260386,4.86599,-14.141,0.0013414,-8.75609e-05,0.00355711,0.00492276,0.000896701,0.000915199,0.00209126,0.00305952
11,150.946,-27.9977,173.514,0.180059,-0.0366422,-0.107735,0.000530354,0.00076752,0.00175062,0.00330295,150.808,-30.2185,93.5155,0.101311,-0.0266819,-0.118511,0.000393804,0.000598862,0.00140947,0.00232483,152.073,-27.8974,13.6178,0.012674,-0.029341,-0.125725,0.000316093,0.000527577,0.00121141,0.00183202,151.487,-29.5764,-67.238,-0.0693029,-0.033187,-0.154413,0.00048305,0.000892817,0.00198251,0.00265903,4.86599,-14.141,0.0013414,-0.00265045,-0.00347837,-0.0033091,0.000895771,0.000915344,0.00209124,0.00305865
12,150.946,-27.9977,173.514,-0.0411939,0.0598744,0.0910066,0.000538332,0.000783669,0.0017867,0.00336187,150.808,-30.2185,93.5155,-0.0127704,0.0487712,0.0842092,0.000401171,0.000608688,0.00143334,0.00236638,152.073,-27.8974,13.6178,0.00119784,0.022367,0.0804973,0.000324187,0.000542082,0.00124435,0.00188155,151.487,-29.5764,-67.238,0.0288143,-0.00871422,0.0501734,0.000468782,0.000865216,0.00192053,0.00257916,4.86599,-14.141,0.0013414,0.000170648,0.000100597,0.00107945,0.000896131,0.000903145,0.00206338,0.0030214
13,150.946,-27.9977,173.514,0.238996,-0.0544537,-0.147738,0.000554781,0.000806058,0.00183724,0.0034621,150.808,-30.2185,93.5155,0.137331,-0.0300011,-0.158802,0.000503289,0.00075162,0.00177042,0.00293471,152.073,-27.8974,13.6178,0.0182966,-0.0238387,-0.167338,0.000412929,0.000681792,0.00156689,0.00237548,151.487,-29.5764,-67.238,-0.0851164,-0.0193754,-0.195438,0.000491372,0.000892859,0.00198555,0.00265927,4.86599,-14.141,0.0013414,-0.000892974,0.000148633,0.00308881,0.00089422,0.000918125,0.00209803,0.0030706
14,150.946,-27.9977,173.514,0.153525,-0.0215966,-0.0712487,0.000550739,0.000800142,0.00182433,0.00343874,150.808,-30.2185,93.5155,0.0924156,-0.00851765,-0.0840022,0.000468037,0.000704658,0.00165885,0.00275181,152.073,-27.8974,13.6178,0.0115296,-0.014393,-0.0945583,0.000379769,0.000631856,0.00144869,0.00220351,151.487,-29.5764,-67.238,-0.0489128,-0.0217888,-0.121475,0.000486198,0.000887671,0.00197295,0.00264344,4.86599,-14.141,0.0013414,-0.0012639,-0.00011638,0.0032709,0.000894792,0.000911697,0.00208327,0.00304796
15,150.946,-27.9977,173.514,0.250519,-0.0423773,-0.154832,0.000542806,0.000793802,0.00180783,0.00340121,150.808,-30.2185,93.5155,0.143681,-0.0270647,-0.168564,0.000403579,0.000616711,0.00145175,0.00238488,152.073,-27.8974,13.6178,0.0158324,-0.0308666,-0.179993,0.000322123,0.000540081,0.001239,0.00187157,151.487,-29.5764,-67.238,-0.0879187,-0.036009,-0.202922,0.000504333,0.000924952,0.00205351,0.00275374,4.86599,-14.141,0.0013414,-0.00285621,-0.00383284,-0.0019893,0.000896115,0.000913343,0.00208785,0.00305232
16,150.946,-27.9977,173.514,0.0239028,0.0338407,0.054603,0.000538461,0.000786253,0.00179048,0.00336372,150.808,-30.2185,93.5155,0.025308,0.0298508,0.0361481,0.000397541,0.000606099,0.00142654,0.00235066,152.073,-27.8974,13.6178,0.00387311,0.0104261,0.0271088,0.000310556,0.000519662,0.00119239,0.00180101,151.487,-29.5764,-67.238,0.0105201,-0.0128004,0.00507918,0.000475643,0.00087278,0.00193832,0.00260098,4.86599,-14.141,0.0013414,0.000293627,0.000614607,0.00231706,0.000878476,0.000914956,0.00209305,0.00305498
17,150.946,-27.9977,173.514,0.159756,0.0138141,-0.0642088,0.000529802,0.000771484,0.00175784,0.00331071,150.808,-30.2185,93.5155,0.096818,0.0117841,-0.0789326,0.000393674,0.000601976,0.00141625,0.00232701,152.073,-27.8974,13.6178,0.0106753,-0.00890304,-0.0886807,0.000320368,0.000535307,0.00122815,0.00185853,151.487,-29.5764,-67.238,-0.0470831,-0.0372557,-0.110994,0.00047591,0.000875548,0.00194437,0.00261217,4.86599,-14.141,0.0013414,-0.00160727,-0.00226516,0.000585885,0.000872395,0.000910132,0.00208142,0.00304155
18,150.946,-27.9977,173.514,0.0972424,-0.0281831,-0.00778718,0.000520008,0.000758477,0.00172775,0.00325064,150.808,-30.2185,93.5155,0.0642136,-0.00901534,-0.0299948,0.000410514,0.000626827,0.00147553,0.00242191,152.073,-27.8974,13.6178,0.00668801,-0.00203062,-0.0382573,0.000317141,0.000528152,0.00121252,0.00183751,151.487,-29.5764,-67.238,-0.0205991,-0.00278482,-0.0583796,0.000491011,0.000909107,0.00201859,0.00270559,4.86599,-14.141,0.0013414,-0.000343997,0.00202468,0.00379948,0.000887093,0.000921571,0.0021065,0.00308061
19,150.946,-27.9977,173.514,0.245827,-0.0623281,-0.144749,0.000542917,0.000788039,0.00179745,0.00338264,150.808,-30.2185,93.5155,0.141642,-0.0344666,-0.158006,0.000414047,0.000629501,0.00148185,0.00243666,152.073,-27.8974,13.6178,0.0134539,-0.0270417,-0.168003,0.000320044,0.000533474,0.00122485,0.00185182,151.487,-29.5764,-67.238,-0.0856262,-0.0266708,-0.186476,0.000489405,0.000906105,0.00201103,0.00268448,4.86599,-14.141,0.0013414,-0.0021589,-0.00151726,0.00140906,0.000918306,0.000928964,0.00212083,0.00310453
20,150.946,-27.9977,173.514,0.0390834,0.0138759,0.0304199,0.00054574,0.00079762,0.00181695,0.00341284,150.808,-30.2185,93.5155,0.032242,0.0187612,0.0176563,0.000407466,0.000619676,0.00145919,0.00240745,152.073,-27.8974,13.6178,0.000185454,0.0076357,0.0129267,0.000320407,0.000534834,0.00122674,0.00186164,151.487,-29.5764,-67.238,-0.000982002,-0.0138778,-0.00521367,0.000472729,0.000873882,0.0019392,0.00259879,4.86599,-14.141,0.0013414,-0.000230909,0.000768731,0.00260187,0.000917795,0.000929255,0.00212172,0.00311031
21,150.946,-27.9977,173.514,0.19158,-0.0570884,-0.111678,0.000515033,0.000752062,0.00171458,0.00322967,150.808,-30.2185,93.5155,0.111587,-0.0292627,-0.121562,0.000394395,0.000599022,0.00140987,0.00232886,152.073,-27.8974,13.6178,0.00823301,-0.0207442,-0.129437,0.000318494,0.000528922,0.00121426,0.00183942,151.487,-29.5764,-67.238,-0.0676232,-0.0183183,-0.142142,0.000461306,0.000849497,0.00188587,0.00252999,4.86599,-14.141,0.0013414,-0.00128382,-0.000630886,0.000644459,0.000906179,0.000914115,0.00208829,0.00305564
22,150.946,-27.9977,173.514,0.00012241,-0.0665735,0.0367832,0.000529436,0.00076946,0.0017548,0.00330117,150.808,-30.2185,93.5155,0.00779017,-0.0271948,0.0287869,0.000395817,0.000600037,0.00141256,0.00233005,152.073,-27.8974,13.6178,-0.00626278,-0.00262996,0.0287495,0.000310388,0.000516267,0.00118575,0.00179528,151.487,-29.5764,-67.238,0.0068892,0.0110122,0.0107437,0.000492079,0.000905236,0.00201097,0.00269744,4.86599,-14.141,0.0013414,-0.0011703,0.000108069,-0.00266382,0.000905203,0.000911267,0.00208105,0.00304492
23,150.946,-27.9977,173.514,0.272754,-0.0511096,-0.197271,0.000550921,0.000801591,0.00182788,0.00344235,150.808,-30.2185,93.5155,0.150508,-0.033739,-0.200945,0.000395779,0.000603056,0.00141941,0.00233763,152.073,-27.8974,13.6178,0.01001,-0.0292213,-0.197542,0.000308846,0.000518338,0.00118926,0.00179206,151.487,-29.5764,-67.238,-0.107588,-0.0375326,-0.214955,0.000477955,0.000877118,0.0019494,0.00261801,4.86599,-14.141,0.0013414,-0.00228976,0.000532049,0.00339383,0.000900038,0.000905796,0.00206918,0.00303109
24,150.946,-27.9977,173.514,0.0181316,-0.039596,0.00642156,0.000542836,0.000790546,0.00180156,0.00339206,150.808,-30.2185,93.5155,0.0141021,-0.0129094,0.0034098,0.000391394,0.000596221,0.00140385,0.00231041,152.073,-27.8974,13.6178,-0.00583002,0.000939372,0.0124061,0.000331278,0.000556318,0.00127649,0.00192384,151.487,-29.5764,-67.238,-0.00467209,0.00216996,-0.00283452,0.00048126,0.000882374,0.00196094,0.00263999,4.86599,-14.141,0.0013414,-0.000431492,-0.000249913,-0.00197434,0.000892637,0.00089881,0.00205241,0.00300412
25,150.946,-27.9977,173.514,0.246258,-0.0590326,-0.198128,0.000535932,0.000781314,0.00178012,0.00335143,150.808,-30.2185,93.5155,0.133167,-0.0372413,-0.196987,0.00039165,0.000594516,0.00139976,0.00231246,152.073,-27.8974,13.6178,0.00683443,-0.0302263,-0.191319,0.000325255,0.000545871,0.00125227,0.00188812,151.487,-29.5764,-67.238,-0.103826,-0.0332778,-0.203429,0.000470159,0.0008611,0.00191389,0.00257422,4.86599,-14.141,0.0013414,-0.00283064,-0.00183711,-0.000615439,0.0008936,0.000907713,0.00207309,0.0030359
26,150.946,-27.9977,173.514,0.103104,-0.0509569,-0.0776947,0.000544294,0.000793854,0.00180937,0.00340539,150.808,-30.2185,93.5155,0.0561757,-0.0284432,-0.0789349,0.000391593,0.000595062,0.00140185,0.00231472,152.073,-27.8974,13.6178,-0.00211182,-0.0159102,-0.0667923,0.000320926,0.000537647,0.00123322,0.00186046,151.487,-29.5764,-67.238,-0.0482174,-0.0155711,-0.0812164,0.000460492,0.000842306,0.00187323,0.00251232,4.86599,-14.141,0.0013414,-0.0010045,0.00272578,0.00360292,0.000916353,0.000933431,0.00213283,0.00312047
27,150.946,-27.9977,173.514,0.243085,0.0243418,-0.194299,0.000541325,0.00078781,0.00179419,0.00338487,150.808,-30.2185,93.5155,0.131147,0.0117924,-0.194834,0.000453919,0.000683744,0.00161017,0.00267039,152.073,-27.8974,13.6178,0.0088259,-0.0100731,-0.182567,0.00037168,0.0006167,0.00141666,0.00214444,151.487,-29.5764,-67.238,-0.106349,-0.0467651,-0.195469,0.000489689,0.000904498,0.0020094,0.00269316,4.86599,-14.141,0.0013414,-0.000874389,-0.000403985,0.00580059,0.000902233,0.000919015,0.00209995,0.00307109
28,150.946,-27.9977,173.514,0.00234757,-0.0471993,-0.00395826,0.000541669,0.00078901,0.00179772,0.00338379,150.808,-30.2185,93.5155,0.00248842,-0.0162929,-0.0071878,0.000418066,0.000633133,0.00149159,0.00246682,152.073,-27.8974,13.6178,-0.00717761,0.00417671,0.00653525,0.000339775,0.00056995,0.00130636,0.00197824,151.487,-29.5764,-67.238,-0.0130069,0.0112242,-0.00995806,0.000486446,0.000898892,0.00199589,0.00267433,4.86599,-14.141,0.0013414,0.000516845,0.00241982,0.00122727,0.00089744,0.000914758,0.00208859,0.00305824
29,150.946,-27.9977,173.514,0.22662,-0.0148965,-0.195524,0.000543679,0.00079573,0.00181207,0.00340745,150.808,-30.2185,93.5155,0.120242,-0.0147272,-0.200117,0.000419157,0.000635163,0.00149547,0.00246746,152.073,-27.8974,13.6178,0.00519996,-0.0223222,-0.185543,0.000345143,0.000580371,0.00133134,0.00200906,151.487,-29.5764,-67.238,-0.111578,-0.0430233,-0.19975,0.000478954,0.00088233,0.00195797,0.00262858,4.86599,-14.141,0.0013414,-0.00241262,-0.0019151,0.00176763,0.000896366,0.000918533,0.00209798,0.0030713
30,150.946,-27.9977,173.514,0.0936354,0.0278079,-0.0751749,0.000540452,0.000796849,0.00181215,0.00339192,150.808,-30.2185,93.5155,0.0505601,0.0207805,-0.0803791,0.000402944,0.000610592,0.00143811,0.00237229,152.073,-27.8974,13.6178,-0.0013419,0.00789231,-0.0596989,0.000322353,0.000541419,0.00124208,0.00187395,151.487,-29.5764,-67.238,-0.0548849,-0.020058,-0.0771296,0.000482759,0.000893744,0.00198262,0.00266041,4.86599,-14.141,0.0013414,-0.000476859,-0.000786354,0.00294623,0.000897924,0.000906254,0.00207077,0.00303014
31,150.946,-27.9977,173.514,0.145202,-0.116479,-0.142465,0.000555197,0.000816512,0.00185677,0.00348806,150.808,-30.2185,93.5155,0.0747224,-0.0736619,-0.148869,0.000396628,0.000600622,0.00141384,0.00233373,152.073,-27.8974,13.6178,-0.00264902,-0.0357059,-0.123802,0.000319949,0.000539363,0.00123634,0.00186117,151.487,-29.5764,-67.238,-0.0840427,-0.0155521,-0.146428,0.000484728,0.000897198,0.00199174,0.00267233,4.86599,-14.141,0.0013414,-0.00251251,-0.0015559,-0.00419646,0.000928276,0.000921434,0.00210384,0.00307731
32,150.946,-27.9977,173.514,0.0949595,-0.00868111,-0.0828881,0.000546949,0.000803632,0.00182876,0.00343325,150.808,-30.2185,93.5155,0.0495306,-0.0041833,-0.0894406,0.000398032,0.000605822,0.00142691,0.0023487,152.073,-27.8974,13.6178,-0.00266673,-0.00135676,-0.0593296,0.000313257,0.000524025,0.00120229,0.0018181,151.487,-29.5764,-67.238,-0.0568963,-0.0184131,-0.0814955,0.000482893,0.00088905,0.00197424,0.0026492,4.86599,-14.141,0.0013414,0.000385953,0.002869,0.0078194,0.000913555,0.000927071,0.00211765,0.00309962
33,150.946,-27.9977,173.514,0.0753397,0.0515236,-0.0679821,0.000524424,0.000772252,0.00175671,0.00329628,150.808,-30.2185,93.5155,0.0390145,0.0325259,-0.0714424,0.000380077,0.000579355,0.00136404,0.00224625,152.073,-27.8974,13.6178,-0.00462133,0.00835362,-0.042554,0.000305946,0.000510409,0.00117125,0.00176813,151.487,-29.5764,-67.238,-0.0477883,-0.0338354,-0.0629383,0.000488488,0.000901453,0.00200069,0.00268176,4.86599,-14.141,0.0013414,-0.000484229,-0.00283719,-0.000191775,0.000892125,0.000919316,0.00209971,0.00307286
34,150.946,-27.9977,173.514,0.133315,-0.0164089,-0.10968,0.000525619,0.000769351,0.00175104,0.00329716,150.808,-30.2185,93.5155,0.0683037,-0.011123,-0.117095,0.000387282,0.000590117,0.00138993,0.00228995,152.073,-27.8974,13.6178,-0.00222089,-0.00711915,-0.0848532,0.000312611,0.000524122,0.00120228,0.00181307,151.487,-29.5764,-67.238,-0.0710015,-0.0218318,-0.105941,0.000464883,0.000857068,0.0019029,0.0025491,4.86599,-14.141,0.0013414,-0.000629808,0.00303265,0.00735564,0.000895978,0.000916759,0.00209348,0.00306564
35,150.946,-27.9977,173.514,0.24086,-0.00365689,-0.202804,0.000550545,0.000801939,0.00182752,0.00344183,150.808,-30.2185,93.5155,0.125495,-0.00801501,-0.208883,0.000396502,0.000604109,0.0014224,0.00234203,152.073,-27.8974,13.6178,0.00461951,-0.0151074,-0.178508,0.000315701,0.000525994,0.00120864,0.00182436,151.487,-29.5764,-67.238,-0.113338,-0.0421277,-0.199567,0.000471145,0.000865638,0.00192267,0.00257661,4.86599,-14.141,0.0013414,-0.00202385,-0.00233917,0.00298885,0.000894783,0.000904865,0.00206675,0.00302541
36,150.946,-27.9977,173.514,0.00266548,-0.112769,-0.0075583,0.000549304,0.000800144,0.00182278,0.00342548,150.808,-30.2185,93.5155,-0.00159065,-0.0602668,-0.0167033,0.000397567,0.000605937,0.0014265,0.0023473,152.073,-27.8974,13.6178,-0.011356,-0.00808404,0.0167663,0.000318547,0.000530018,0.00121621,0.00184154,151.487,-29.5764,-67.238,-0.0149725,0.0219262,-0.00655807,0.000490875,0.000902514,0.00200516,0.00268411,4.86599,-14.141,0.0013414,-0.00068305,0.00173914,-0.00146492,0.000889582,0.000915739,0.00209245,0.00306183
37,150.946,-27.9977,173.514,0.189984,-0.0142302,-0.149643,0.000541748,0.000789777,0.00179872,0.00337547,150.808,-30.2185,93.5155,0.0982459,-0.0141577,-0.156586,0.000393426,0.000597522,0.00140669,0.00232251,152.073,-27.8974,13.6178,0.00151504,-0.015845,-0.131022,0.000312553,0.000526365,0.0012071,0.00181789,151.487,-29.5764,-67.238,-0.0887572,-0.0352431,-0.149689,0.000468614,0.000860954,0.00191404,0.0025619,4.86599,-14.141,0.0013414,-0.00166908,-0.00125363,0.00150505,0.000879391,0.000905221,0.00206848,0.00303063
38,150.946,-27.9977,173.514,-0.0969922,-0.0458078,0.0953902,0.000544407,0.000789136,0.00179904,0.00338747,150.808,-30.2185,93.5155,-0.0549422,-0.0249662,0.0835074,0.000377174,0.000574425,0.00135243,0.0022305,152.073,-27.8974,13.6178,-0.0187702,-0.00115377,0.110226,0.000312688,0.000523954,0.00120238,0.00181851,151.487,-29.5764,-67.238,0.0287062,0.00273474,0.0914809,0.000477705,0.000880356,0.00195606,0.00262055,4.86599,-14.141,0.0013414,-0.000189332,0.0021786,-0.00160428,0.000876765,0.000907005,0.00207323,0.00303693
39,150.946,-27.9977,173.514,0.16653,-0.128294,-0.134321,0.000523773,0.000765518,0.00174445,0.00328082,150.808,-30.2185,93.5155,0.0838493,-0.0851205,-0.144007,0.000379133,0.000576098,0.00135624,0.00224188,152.073,-27.8974,13.6178,-0.00416187,-0.0424713,-0.126367,0.000323044,0.000537047,0.00123305,0.00186622,151.487,-29.5764,-67.238,-0.0803336,-0.0187199,-0.141918,0.000481627,0.000883224,0.00196312,0.00263623,4.86599,-14.141,0.0013414,-0.00305904,-0.00256927,-0.00543866,0.000895222,0.000917063,0.00209521,0.00306819
40,150.946,-27.9977,173.514,0.148824,-0.0366238,-0.0942926,0.000528816,0.000776618,0.00176808,0.0033139,150.808,-30.2185,93.5155,0.0761167,-0.0287378,-0.106612,0.000391959,0.000594928,0.00140096,0.00231212,152.073,-27.8974,13.6178,-0.00368061,-0.0159516,-0.0942241,0.000309055,0.00051844,0.00118897,0.00179391,151.487,-29.5764,-67.238,-0.0655468,-0.0246898,-0.106186,0.000465447,0.000855879,0.00190081,0.00255261,4.86599,-14.141,0.0013414,-0.000820008,0.00173902,0.00468025,0.00089065,0.000903427,0.00206242,0.00302121
41,150.946,-27.9977,173.514,0.240176,-0.0690416,-0.17547,0.000542538,0.000789426,0.00179803,0.00338529,150.808,-30.2185,93.5155,0.123773,-0.0549857,-0.185468,0.000422783,0.000638854,0.00150437,0.00249138,152.073,-27.8974,13.6178,-0.00149706,-0.0369499,-0.180981,0.000332097,0.000552873,0.00126928,0.00192098,151.487,-29.5764,-67.238,-0.103248,-0.0382895,-0.187865,0.000472829,0.000868212,0.00192889,0.00258787,4.86599,-14.141,0.0013414,-0.00292832,-0.00310797,-0.00164209,0.000881835,0.000904281,0.00206573,0.0030248
42,150.946,-27.9977,173.514,-0.00616911,-0.0144138,0.0478841,0.000537132,0.000780162,0.00177681,0.00334563,150.808,-30.2185,93.5155,-0.00486473,-0.00379221,0.0398364,0.000416297,0.000634162,0.00149329,0.00245558,152.073,-27.8974,13.6178,-0.0168766,0.0118275,0.0400927,0.000335952,0.000561923,0.00128948,0.00195195,151.487,-29.5764,-67.238,0.00542829,0.00586781,0.0360563,0.000473875,0.000871904,0.00193643,0.0025979,4.86599,-14.141,0.0013414,-9.84915e-05,0.0017952,0.00175065,0.000909794,0.000934338,0.00213446,0.00312647
43,150.946,-27.9977,173.514,0.138407,-0.0157372,-0.0735032,0.00054119,0.000787488,0.00179427,0.00338238,150.808,-30.2185,93.5155,0.0721662,-0.0141951,-0.0759861,0.000420783,0.000640931,0.001508,0.00248092,152.073,-27.8974,13.6178,-0.00993056,-0.0125554,-0.0861692,0.000346549,0.00058132,0.00133309,0.00201733,151.487,-29.5764,-67.238,-0.0522845,-0.0271603,-0.0816931,0.000486092,0.000890973,0.00198042,0.00266247,4.86599,-14.141,0.0013414,-0.00114694,-0.00128339,-0.00086955,0.00089239,0.000916445,0.00209328,0.00306494
